title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Christine,['Stephen King'],1983,['Fiction'],"Arnie Cunningham, a bookish and bullied high school senior, becomes obsessed with a 1958 Plymouth named Christine, which he is restoring.",3.5,N/A,en
The Thief of Always,['Clive Barker'],1992,['Fiction'],"Bestselling author Clive Barker turns his hand to children's books in this frightening tale of Holiday House, where every night is Halloween--and from which no child has ever returned.",N/A,N/A,en
The Green Mile,['Stephen King'],1999,['Fiction'],"Stephen King's international bestselling and highly acclaimed novel, also a hugely successful film starring Tom Hanks The Green Mile: those who walk it do not return, because at the end of that walk is the room in which sits Cold Mountain penitentiary's electric chair. In 1932 the newest resident on death row is John Coffey, a giant black man convicted of the brutal murder of two little girls. But nothing is as it seems with John Coffey, and around him unfolds a bizarre and horrifying story. Evil murderer or holy innocent - whichever he is - Coffey has strange powers which may yet offer salvation to others, even if they can do nothing to save him.",N/A,N/A,en
Roadwork,"['Stephen King', 'Richard Bachman']",1999-04-28,['Fiction'],"When a highway project leaves him unemployed and threatens to destroy his home, one man takes on the forces of progress as he embarks on a vengeful showdown of epic proportions. Reissue.",N/A,N/A,en
Red Sonja - She Devil with a Sword,"['Mike Avon Oeming', 'Michael Avon Oeming']",2007,['Comics & Graphic Novels'],The greatest threat Hyboria has ever faced is the return of the villainous Kulan Gath. Gath's true plans are revealed and Sonja and her companions are left bloody and broken before it's all over.--From back cover.,N/A,N/A,en
Wolf Island,['Darren Shan'],2009,['Juvenile Fiction'],"As the mysterious and sinister Shadow builds up an army of demons, Grubbs Grady and his friends search desperately for ways to combat its evil plot, but a new lead unexpectedly takes them to an old foe--the Lambs.",N/A,N/A,en
All Our Hidden Gifts,"[""Caroline O'Donoghue""]",2021-06-08,['Young Adult Fiction'],"When her friend mysteriously vanishes after drawing an unsettling tarot card called The Housekeeper, Maeve uses her deep connection with the cards to search for clues the police cannot find.",N/A,N/A,en
Four Past Midnight,['Stephen King'],1990,['Fiction'],"Jet passengers are stuck in a time-slip, a psychopath accuses a writer of plagiarism, a man with an overdue book encounters a demonic librarian, and a boy's camera snaps photos of a huge and nasty dog in these four horror novellas. Repackaged. Reissue.",N/A,N/A,en
Spiral,"['Kōji Suzuki', 'Glynne Walley']",2005,['Fiction'],"Learning about a series of mysterious deaths caused by an unknown virus, Ando, a physician, faces the choice of finding a cure for the virus or using the information he has gathered to help bring his drowned son back from the dead.",N/A,N/A,en
Forever Odd,['Dean Ray Koontz'],2006,['Fiction'],"In the unique world of Pico, Odd--an unforgettable hero who lives between the living and the dead--takes a stand against evil in a battle where there are no innocent bystanders. Reprint.",4.5,N/A,en
The Long Walk,"['Richard Bachman', 'Stephen King']",1999,['Fiction'],The dystopian classic written by Stephen King under his penname Richard Bachman,4,N/A,en
Stephen King's Danse Macabre,['Stephen King'],1983,['Fiction'],"Information on the horror phenomenon including books, movies, radio, and T.V.",3.5,N/A,en
Cell,['Stephen King'],2006,['Fiction'],"Clayton Riddell, an artist from Maine, has just landed a deal that might finally enable him to support his family by making art instead of teaching it. Clay's feeling good about the future. That changes in a hurry ... The cause of the devastation is a phenomenon that will come to be known as The Pulse, and the delivery method is a cell phone. Everyone's cell phone.",N/A,N/A,en
Mr Mercedes,['Stephen King'],2014,['Horror'],"A cat-and-mouse suspense thriller featuring a retired homicide detective who's haunted by the few cases he left open, and by one in particular - the pre-dawn slaughter of eight people among hundreds gathered in line for the opening of a jobs fair when the economy was guttering out. Without warning, a lone driver ploughed through the crowd in a stolen Mercedes. The plot is kicked into gear when Bill Hodges receives a letter in the mail, from a man claiming to be the perpetrator. He taunts Hodges with the notion that he will strike again. Hodges wakes up from his depressed and vacant retirement, hell-bent on preventing that from happening. Brady Hartsfield lives with his alcoholic mother in the house where he was born. And he's preparing to kill again. Only Hodges, with a couple of misfit friends, can apprehend the killer in this high-stakes race against time. Because Brady's next mission, if it succeeds, will kill or maim hundreds, even thousands.",N/A,N/A,en
As the World Dies Untold Tales Volume 1,['Rhiannon Frater'],2012-03-22,['Fiction'],"THE FIRST DAYS: AS THE WORLD DIES introduced Jenni and Katie and their harrowing journey to the makeshift fort in the Texas Hill Country. But theirs is not the only tale to be told. In the first volume of the AS THE WORLD DIES UNTOLD TALES experience three terrifying tales of those who are forced to face the unrelenting and hungry walking dead. Deep in the Texas Hill Country, a man and his little dog takes refuge in a bed and breakfast located in the hills above a doomed town where an infested rescue center might unleash the hungry undead… On a deserted highway slicing through the desolation of West Texas, a woman struggles to survive as she faces the horrifying aftermath of the rise of the zombies… And finally, discover what happens on the first day to Katie’s beloved wife, Lydia, as the world dies…",N/A,N/A,en
The Dark Descent,['David G. Hartwell'],1992,['Horror'],N/A,N/A,N/A,en
Death's Shadow,['Darren Shan'],2008,['Juvenile Fiction'],"As Bec's relationship with Dervish improves, werewolves and demons attack and she sends Shark and Meera through a window to another universe to seek Beranabus, and soon all must face an even greater force of evil, the Shadow.",N/A,N/A,en
Cujo,['Stephen King'],1982-08,['Fiction'],The story that is as grisly as Carrie and as ominous as the Shining. Copyright © Libri GmbH. All rights reserved.,3,N/A,en
The Faceless Ones,['Derek Landy'],2009,['Juvenile Fiction'],"Meet Skulduggery Pleasant: detective, sorcerer, warrior. Oh yes. And dead. If you've read the previous Skulduggery books then you know what the Faceless Ones are - and if you know what the Faceless Ones are, then you can probably take a wild guess that things in this book are going to get AWFULLY sticky for our skeletal hero and his young sidekick. If you haven't read the previous Skulduggery books then what are you doing reading this? Go and read them right now, so that you know what all that stuff in the previous paragraph was about. Done? Good. So now you're on tenterhooks too, desperately awaiting the answers to all your questions, and instead you're going to have to wait to read the book. Sorry about that.",N/A,N/A,en
Different Seasons,['Stephen King'],1995,['Castle Rock (Me. : Imaginary place)'],A Stephen King novel telling of unfair imprisonment and escape.,3,N/A,en
Last Sacrifice,['Richelle Mead'],2010,['Juvenile Fiction'],The final heart wrenching episode at St Vladimir's Academy. Rose is on trial for high treason and the death of Queen Tatiana. Someone is trying to frame her and it looks like even Dimitri might not be able to save her now.,N/A,N/A,en
Lord of the Shadows,['Darren Shan'],2004,['Juvenile Nonfiction'],One boy's terrifying journey from human to half-vampire to Vampire Prince. Where he will rule the night and destroy the world.,N/A,N/A,en
Lady of the Shades,['Darren Shan'],2013-10-10,['Americans'],"In a hotel room in Chile, an assassin washes blood from his clothes as he receives word of a new job. Miles away in the twisting streets of London, American writer Ed is tormented by the ghosts of his brutal past. And unseen, a plot churns into motion that will blur the boundaries between what's real and what's not. Ensnared in an affair with the beautiful wife of a dangerous crime lord, Ed fights to keep a deadly secret hidden. But with each turn, his past is catching up with him. Because in the shadows, nothing is as it seems...",N/A,N/A,en
Deeply Odd,['Dean Ray Koontz'],2013,['Fiction'],"Odd Thomas journeys through California and Nevada after a vision about the murders of three children, befriending a series of eccentric helpers who become allies in a battle against a sociopath and a network of killers.",5,N/A,en
The Crimson Spell,"['F. Goldsborough', 'Constance M. Burge']",2000,['Fiction'],"Prue, Piper, and Phoebe don't know that a coven of warlocks is hunting them ...",N/A,N/A,en
The Ocean at the End of the Lane,['Neil Gaiman'],2013,['Fiction'],"THE OCEAN AT THE END OF THE LANE is a novel about memory and magic and survival, about the power of stories and the darkness inside each of us, created by the unparalleled imaginative power of Neil Gaiman.",N/A,N/A,en
The Phantom of the Opera,['Gaston Leroux'],1986,['Classic'],A viscount seeks to unravel the mystery of the Paris Opera House and rescue the woman he loves from the threat of the phantom of the opera.,N/A,N/A,en
The Thrill Club,['R. L. Stine'],1994,['Juvenile Fiction'],Talia writes horror stories that everyone loves -until they start to come true.,4,N/A,en
On Fire,['Nancy Holder'],2012-07-17,['Juvenile Fiction'],"Based on the hit MTV series ""Teen Wolf."" Scott was just a regular guy until one bite changed his life. Now he struggles to understand who he is and what he might become. Is he more wolf than human--or is it the other way around? Whichever it is, it's not going to be easy.",4.5,N/A,en
Rosemary's Baby,['Ira Levin'],1992,['Horror'],"The classic novel of spellbinding suspense only the mind of Ira Levin could have imagined. She is a housewife -- young, healthy, blissfully happy. He is an actor -- charismatic and ambitious. The spacious, sun-filled apartment on Manhattan's Upper West Side is their dream home -- a dream that turns into an unspeakable nightmare... Enter the chilling world of Ira Levin -- where terror is as near as your new neighbors and where evil wears the most innocent face of all....",N/A,N/A,en
Dark Hollow,['John Connolly'],2010,['Fiction'],"EVIL TAKES MANY FORMS. PRIVATE INVESTIGATOR CHARLIE PARKER HUNTS THEM ALL. Still raw from the murder of his wife and daughter, and the events surrounding the capture of their killer, The Travelling Man, Charlie Parker retreats to the wintry Maine landscape of his childhood. By following in the steps of his beloved grandfather, Parker hopes to heal his spirit and get through the bitter first anniversary. But the echoes of the past that await him are not all benign. In a gruesome re-enactment of Parker's own nightmares, another young woman is killed with her child and his brief involvement in their lives impels Parker to hunt their vicious murderer. As the death toll mounts, Parker comes to realise that the true answer to the puzzle lies thirty years in the past, in a tree with strange fruit, in his own grandfather's history, and in the perverted desires of a monster incarnate - Caleb Kyle. From the number one Sunday Times and multi-million-copy bestselling author John Connolly comes a mesmerising and chilling thriller described as 'classic American detective fiction . . . and of a very high order' by Bernard Cornwell. The Charlie Parker novels can be read and enjoyed in any order. Dark Hollow is the second book in this globally bestselling series.",N/A,N/A,en
Dr. Jekyll and Mr. Hyde & Other Stories,['Robert Louis Stevenson'],2024-09-10,['Juvenile Nonfiction'],"A respected London doctor invents a formula which turns him into an evil and ugly person who stalks the streets at night killing people, and by the time his friends discover his secret, it is too late. Also includes ""The Body Snatcher,"" and ""The Bottle Imp.""",N/A,N/A,en
The Keep,['F. Paul Wilson'],2000-05-15,['Fiction'],"While investigating the mysterious mutilations and killings of Nazi soldiers at a garrison in Romania, an elite SS extermination squad finds a terrifying evil at work and summons a folklore expert to help--a man who happens to be Jewish. Reissue.",4.5,N/A,en
Monster Blood II,['R. L. Stine'],1994,['Juvenile Fiction'],"It's Baaack . . . .Evan Ross can't stop thinking about Monster Blood and what happened last summer. It was so horrible. So terrifying. Too bad Evan's science teacher doesn't believe him. Now he's stuck cleaning out the hamster's cage as punishment for making up stories.Then Evan's friend Andy comes to town, and things go from bad to worse. Because Andy's got a present for Evan. It's green and slimy and it's starting to grow . . . .",3,N/A,en
The Mask of Cthulhu,['August Derleth'],1958,['Fiction'],"Five novellas and the short story, ""Some thing in wood"", tales of horror and terror, which continue the narrative of the Mythos, a creation of H. P. Lovecraft.",N/A,N/A,en
Evil Thirst,['Christopher Pike'],1997,"[""Children's stories""]",Alicia's bloodthirsty daughter has disappeared. Alisa fears the evil she can do. Now she must kill the one she loves...,N/A,N/A,en
Unnatural Creatures,['Neil Gaiman'],2013-01-01,['Juvenile Nonfiction'],"The griffin, the sunbird, manticores, unicorns ­- all manner of glorious creatures never captured in zoos, museums or photographs are packed vividly into this collection of stories. Neil Gaiman has included some of his own childhood favourites alongside stories classic and modern to spark the imagination of readers young and old. All contributors have given their work free to benefit Dave Eggers' literacy charity, 826DC. Also includes a new Neil Gaiman Story.",N/A,N/A,en
Night of the Living Dummy II,['R. L. Stine'],1995,['Juvenile Fiction'],"When Amy's ventriloquist dummy, Dennis, is broken, her father buys her Slappy, unaware that the dummy is possessed by an evil presence.",3,N/A,en
Night Embrace,['Sherrilyn Kenyon'],2003-07-13,['Fiction'],"In this second installment in the bestselling Dark-Hunter series, Talon meets Sunshine, who is the key to ending his curse once and for all.",4.5,N/A,en
Witcher Volume 3 Curse of Crows,"['Paul Tobin', 'Borys Pugacz-Muraszkiewicz', 'Karolina Stachyra', 'Travis Currit']",2017,['Comics & Graphic Novels'],"""The Witcher game is based on a novel of Andrzej Sapkowski""--Title page verso.",N/A,N/A,en
Pandora,['Anne Rice'],1998,['Horror'],"We are in Paris on the Left Bank. The time is now. David meets Pandora in a crowded café, where she recounts her vampire tale - Pandora, two thousand years old, a Child of the Millennia, the first vampire ever made by the great Marius. David persuades her to write for him the story of her life. We see Pandora from her mortal girlhood as the daughter of aristocrats in the peaceful Rome of Caesar Augustus through her perilous journey towards the vampire Marius, who will bestow on her the Dark Gift, and the tale of their two centuries together before they are tragically lost to each other.",N/A,N/A,en
Misery,['Stephen King'],1987,['Fiction'],"After an almost fatal car crash, novelist Paul Sheldon finds himself being nursed by a deranged fan who holds him captive",5,N/A,en
The Optimists,['Andrew Miller'],2005-01-01,['Genocide'],"Clem Glass was a successful photojournalist, fired by his conviction that only photographs could capture the world's true face. Then, in Africa, he witnesses the grotesque aftermath of a genocidal massacre and returns to London with the belief that people, including himself, are fundamentally wicked. Now nothing - work, love, sex - can rouse him, and no other outlook can shift his altered vision. Not his father's Christianity, nor the new-found humanitarianism of his friend and fellow journalist Silverman. The one close relationship Clem is able to maintain is with his older sister, Clare, who has been struck down by the return of a mental illness she had been free from for twenty years. Together they set up home in the rural Somerset of their childhood, and together they keep the darkness at bay. Then just as Clare begins to recover, news arrives out of the blue that the man responsible for the massacre has been spotted in Brussels. But is vengeance the answer? And can optimism ever be more than self-deceit?",N/A,N/A,en
Seeds of Yesterday,['Virginia C. Andrews'],1981,['Horror'],N/A,N/A,N/A,en
Cold Fire,['Dean Ray Koontz'],1991,['Fiction'],"Reporter Holly Thorne investigates the case of Jim Ironheart, who has saved six lives in different parts of the country in three months, with the help of a force that suddenly turns against both of them",4,N/A,en
Slawter,['Darren Shan'],2007,['Juvenile Nonfiction'],"While on a horror movie set with his Uncle Dervish, Grubbs Grady realizes that his battle with the evil demon master Lord Loss may be about to resume.",N/A,N/A,en
The Tommyknockers,['Stephen King'],1987,['Fiction'],Science fiction-roman.,2,N/A,en
The House of the Dead and Poor Folk,['Fyodor Dostoyevsky'],2004,['Fiction'],"In ""The House of the Dead, Dostoevsky give vent to his perceptions of prison life, writing from his grueling experience in a Siberian camp, and introduces a gallery of boastful and ridiculous convicts surrounding the narrator. The epistolary novel ""Poor Folk was Dostoevsky''s first major literary success, and shows hte early sparks of his genius.",N/A,N/A,en
The Dunwich Horror and Others,['Howard Phillips Lovecraft'],1963,['Fiction'],16 tales of the macabre.,N/A,N/A,en
Stallo,['Stefan Spjut'],2015,['Horror'],"In the summer of 1978, a young boy disappears without a trace from a cabin in the woods of Sweden. His mother claims he was abducted by a giant. Twenty-five-years later and the sightings of terrifying creatures lurking in the dark have returned. Print run 1,500.",N/A,N/A,en
Scary!,['Peter Haining'],1999,"[""Children's stories, American""]","A collection of scary stories by a variety of authors including: R.L. Stine, Roald Dahl, Stephen King, Isaac Asimov and ten others.",N/A,N/A,en
The Raven and the Monkey's Paw,"['Edgar Allan Poe', 'Edith Wharton', 'Saki']",1998-09-29,['Fiction'],APLS GRANT 10-28-2002 $12.00.,N/A,N/A,en
The Empty House,['Algernon Blackwood'],1915,['Horror'],"Ten horror stories. For contents, see Author Catalog.",N/A,N/A,en
Needful Things,['Stephen King'],1991,['Fiction'],"In King's #1 bestselling book, the master of the horror genre takes readers to his famous fictional town for one final visit. A wonderful new store has opened in Castle Rock, Maine. It's a place where you can get anything your heart desires--sexual pleasure, wealth, power . . . but for a nerve-shattering price. ""Ranks with King's best!""--Publishers Weekly. Copyright © Libri GmbH. All rights reserved.",4,N/A,en
Raven's Gate,['Anthony Horowitz'],2006,['England'],"Sent to live in a foster home in a remote Yorkshire village, Matt, a troubled fourteen-year-old English boy, uncovers an evil plot involving witchcraft and the site of an ancient stone circle.",3,N/A,en
Creatures of Forever,['Christopher Pike'],1997,"[""Children's stories""]","Alisa's daughter is a monster and must be killed. Only when it is too late does Alisa discover that Kalika has done everything for love. Now Alisa must kill the source of true evil and rescue the child, the source of true goodness.",N/A,N/A,en
The Night Boat,['Robert R. McCammon'],1990,[],N/A,N/A,N/A,en
The Lurking Fear and Other Stories,['H. P. Lovecraft'],1982-01-01,['Horror'],Bone-chilling tales of horror and the macabre by the old master of the genre.,N/A,N/A,en
The Spook's Bestiary,['Joseph Delaney'],2010,['Juvenile Fiction'],A companion title to the phenomenally successful Spook's Apprentice titles. Discover how to bind a boggart and deal with a dead witch in this fascinating and lavishly illustrated Spook's own notebook. A must for die-hard fans of the series and an irresistible introduction to the dark and the dangerous for new recruits.,N/A,N/A,en
Ghost Stories (Nancy Drew ),['Carolyn Keene'],1989-10,['Juvenile Fiction'],A collection of six ghost stories.,5,N/A,en
The New Girl,['R. L. Stine'],1991-08,['Fiction'],A dead girl returns from the grave and lures a high school student down the road to terror-- to Fear Street-- an isolated block believed to be haunted by shocking curses.,N/A,N/A,en
The Possessed,['Lisa J. Smith'],1995,['Extrasensory perception'],"The bestselling author of The Forbidden Game brings readers the second volume in her all-new horror trilogy, Dark Visions. Now, Kaitlyn Fairchild and her four friends have no choice but to follow their own psychic gifts . . . to a lonely white house on a cliff . . . and into the terrifying unknown!",4.5,N/A,en
The Shrinking Man,['Richard Matheson'],2014-04-10,['Body size'],"While on a boating holiday, Scott Carey is exposed to a cloud of radioactive spray. A few weeks later, following a series of medical examinations, he can no longer deny the extraordinary truth. Not only is he losing weight, he is also shorter than he was. Scott Carey has begun to shrink. Richard Matheson's novel follows through its premise with remorseless logic, with Carey first attempting to continue some kind of normal life and later having left human contact behind, having to survive in a world where insects and spiders are giant adversaries. And even that is only a stage on his journey into the unknown.",N/A,N/A,en
Dracula in Love,['Karen Essex'],2010,['Fiction'],"Dracula's beautiful, eternal muse, Mina - the most famous woman in vampire lore - vividly recounts the joys and terrors of a passionate affair that has linked her and Count Dracula through the centuries. Time falls away as she is swept into a mythical voyage where she must finally make the decision she has been avoiding for almost a millennium.",N/A,N/A,en
The Tomb,['F. Paul Wilson'],1998-08-15,['Fiction'],A repairman Jack thriller. Follow Hosts.,5,N/A,en
A Dead Calmness,['Steven Deighan'],2006,['Fiction'],"'A Dead Calmness' plays host to an unusual and terrifying mixture of stories from one of today's newest horror writers. Bringing together fiendish tales of parental betrayal, evil beings and growing madness, it delves into the places of our minds we'd like to forget ... and brings the darkness to light.Featuring in some of the UK's best-selling anthologies in recent years, this is Steven Deighan's debut horror collection.",4,N/A,en
Firestarter,['Stephen King'],1993,['Horror fiction'],"From the author of THE SHINING, CARRIE and THE DEAD ZONE, this is Stephen King's most mesmerizing and menacing novel yet...It is the story of a sinister government agency, a fteful drug experiment, and a pigtailed girl named Charlie, who has an unimaginably terrifying gift. As PLAYBOY said, 'King does this better than anyone else. We finished the book about three non-stop hours after we picked it up.",N/A,N/A,en
Starving Anonymous 2,['Kazu Inabe'],2018-04-10,['Graphic novels'],"They found themselves in a sinister facility where human feelings are transformed into food… Surrounded by death on all sides, I’e, Natsune, Yamabiki, and Kazu manage to escape from the feedlot with their lives…only to discover the Breeders, women who bear child after child behind bars and men who are driven mad by a cocktail of super-strong aphrodisiacs. What other secrets does the facility hold? In volume 2, the fight to survive unfolds in the desolate depths of the prison!",N/A,N/A,en
The Damnation Game,['Clive Barker'],1985,['Fiction'],"Chance had ruled Marty Strauss' life for as long as he could remember. Now at last luck was turning his way. Parolled from prison, he becomes bodyguard to Joseph Whitehead, one of the richest men in Europe. But Whitehead has also played with chance - an ancient game which gave him vast power and wealth, in exchange for his immortal soul. Now the forces he played against are back to claim what's theirs. Terryifying forces, with the power to raise the dead; and Marty is trapped between his human masters and Hell itself, with just one last, desperate game left to play...",N/A,N/A,en
The Dark is Rising Sequence: The dark is rising,['Susan Cooper'],1973,['Cornwall (England : County)'],N/A,N/A,N/A,en
The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories,['Robert Louis Stevenson'],2023-09-12,[],"What a study in contrasts is the friendship between Henry Jekyll and his boon companion, Edward Hyde. Where Jekyll is a handsome and respected man of science, Hyde is a surly and brutish misanthrope. Nevertheless, Jekyll has allowed Hyde free access to his home and laboratory and, surprisingly, made him the sole beneficiary of his will. Given the closeness of their bond, it seems peculiar that no one has ever seen the two men together in public. And yet they share a remarkable chemistry . . . First published in 1886, The Strange Case of Dr. Jekyll and Mr. Hyde is Robert Louis Stevenson's classic tale of the duality of human nature and his iconic presentation of what would come to be referred to as the ""split personality.""",N/A,N/A,en
Sibs,['Francis Paul Wilson'],1991,['Fiction'],N/A,N/A,N/A,en
The Dead Zone,[],1989-03-23,['Feature films'],"A man awakens from a 5 year coma to discover he has powers to see visions of the past, present and future, a power which drives him insane.",N/A,N/A,en
Spiral,"['Sakura Mizuki', 'Koji Suzuki']",2004,['Forensic pathologists'],"The popular novel The Ring has seen the lion's share of publicity, but that's not where the story ends. In this adaptation of Suzuki's next novel Spiral (Rasen in Japanese), the legend of Sadako's evil takes a scientific turn, as Ryuji Takayama's old college friend, Mitsuo Ando, must decipher a mysterious code while investigating this strange virus that kills people after watching a video tape. Disbelief gives way to fear. Logic bends to survival. And human evolution changes drastically. What Sadako plans is not simply horror, but something much, much deeper.",N/A,N/A,en
All Our Hidden Gifts,['Caroline O?Donoghue'],2021,['Fantasy fiction'],N/A,N/A,N/A,en
Night Shift,['Stephen King'],1976,['Horror'],"Newly repackaged, the master's greatest short-story collection features his classic tales that inspired the films ""Children of the Corn, Graveyard Shift, "" and ""Sometimes They Come Back."" Reissue. Copyright © Libri GmbH. All rights reserved.",N/A,N/A,en
The Werewolf of Fever Swamp,['R. L. Stine'],2009,['Juvenile Fiction'],"When a strange howling is heard and a rabbit is torn to shreds, everyone thinks that Grady's new dog is responsible, and Grady is determined to prove them wrong.",N/A,N/A,en
The Shining,['Stephen King'],1977,['Fiction'],"Terrible events occur at an isolated hotel in the off season, when a small boy with psychic powers struggles to hold his own against the forces of evil that are driving his father insane. Reissue.",4,N/A,en
Red Dice,['Christopher Pike'],1995,['Horror'],N/A,N/A,N/A,en
The Strain,"['Guillermo del Toro', 'Chuck Hogan']",2009,['Fiction'],"The high-concept thriller with a supernatural edge from the world-famous director, whose films include Pan's Labyrinth and Hellboy. A plane lands at JFK and mysteriously 'goes dark', stopping in the middle of the runway for no apparent reason, all lights off, all doors sealed. The pilots cannot be raised. When the hatch above the wing finally clicks open, it soon becomes clear that everyone on board is dead - although there is no sign of any trauma or struggle. Ephraim Goodweather and his team from the Center for Disease Control must work quickly to establish the cause of this strange occurrence before panic spreads. The first thing they discover is that four of the victims are actually still alive. But that's the only good news. And when all two hundred corpses disappear from various morgues around the city on the same night, things very rapidly get worse. Soon Eph and a small band of helpers will find themselves battling to protect not only their own loved ones, but the whole city, against an ancient threat to humanity. Perfect for fans of Dean Koontz's The Eyes of Darkness",N/A,N/A,en
The Exorcist,['William Peter Blatty'],1971,['Demoniac possession'],"One of the most famous horror stories ever written, The Exorcist is the terrifying story of an 11-year-old girl possessed by an overwhelming demonic force.",N/A,N/A,en
Headless Halloween,['R. L. Stine'],1998,['Juvenile Fiction'],"Brandon thinks his impersonation of a headless freak is the height of Halloween scariness, until he gets invited to the creepiest costume party of all time, where guests bob for rats and eat doughnuts filled with worms. Original.",N/A,N/A,en
Great Tales and Poems,['Edgar Allan Poe'],1960,[],N/A,N/A,N/A,en
Attack of the Graveyard Ghouls,['R. L. Stine'],1998,['Juvenile Fiction'],"During a creepy field trip to the local cemetery, Spencer accidentally knocks over a headstone. Now he's face to face with the undead, a cold, ghastly ghoul who wants to take over his body!",N/A,N/A,en
