title,authors,publishedDate,categories,description,averageRating,textSnippet
DIVINE COMEDY OF DANTE ALIGHIE,"['James Innes Minchin', '1265-1321 Dante Alighieri']",2016-08-30,['History'],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",N/A,N/A
"History of a Six Weeks' Tour Through a Part of France, Switzerland, Germany , and Holland",['Mary Wollstonecraft Shelley'],2024-10-29,['Literary Criticism'],"Embark on an exhilarating journey through the heart of Europe with Mary Wollstonecraft Shelley as your guide, where the vibrant landscapes of France, Switzerland, Germany, and Holland come alive in a whirlwind six-week tour. This captivating travelogue, penned by the author of 'Frankenstein,' offers a rich tapestry of cultural encounters, breathtaking scenery, and the profound reflections of a young woman exploring the world and herself. Shelley's narrative weaves together the thrill of adventure with the intellectual curiosity of the Romantic era, capturing the essence of a continent on the brink of change. As she traverses majestic mountains and bustling cities, her observations reveal timeless themes of freedom, identity, and the human connection to nature. In an age where travel was a privilege, Shelley's insights resonate with contemporary readers, inviting them to reflect on the transformative power of exploration and the enduring quest for understanding in an ever-evolving world. 'History of a Six Weeks' Tour' is not just a travel diary; it's a testament to the spirit of discovery and the enduring relevance of Shelley's voice in today's society, where the quest for knowledge and self-discovery remains as vital as ever.",N/A,N/A
The Unhinged World of Glen Baxter,['Glen Baxter'],2001,['Humor'],"Baxter's drawings and text are reminiscent of the 1930's adventure story illustrations and the ""See Jane run"" books, which is why you may feel like coloring them in when you look at them. But his irreverent and wildly funny work, with all its odd takes on life, will surprise you in how keenly it reflects the ""real"" world. And therein is the brilliance of Glen Baxter: his unhinged world turns out to be the one we all live in. Here is a welcome anthology of three of Baxter's out-of-print books: Atlas, The Impending Gleam, and Jodhpurs in the Quantocks.",N/A,N/A
Dante's Divina Commedia,['Dante Alighieri'],2019-08-05,['History'],"This is a reproduction of the original artefact. Generally these books are created from careful scans of the original. This allows us to preserve the book accurately and present it in the way the author intended. Since the original versions are generally quite old, there may occasionally be certain imperfections within these reproductions. We're happy to make these classics available again for future generations to enjoy!",N/A,N/A
The Divine Comedy of Dante Alighieri,"['Dante Alighieri', 'Henry Francis Cary']",2015-02-08,[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",N/A,N/A
The Divine Comedy of Dante Alighieri;,"['Dante Alighieri', 'Charles Eliot Norton']",2016-04-22,[],N/A,N/A,N/A
The Devil's Details,['Chuck Zerby'],2007-11-01,['Literary Criticism'],"Footnotes have not had it easy. Their dominance of eighteenth- and nineteenth- century literature and scholarship was both hard-won -- following many years of struggle -- and doomed, as it led to belittlement in the twentieth century. In The Devil's Details, Chuck Zerby playfully explores footnotes' long and illustrious history and makes a clarion call to save them from the new world of the Internet and hypertext. In a story that boasts a marvelous plot and a rogues' gallery of players, Zerby examines traditional footnotes and their less-buttoned-down incarnations, as when used by pornographers. Yes, The Devil's Details is full of surprises: Zerby hunts down the first bona fide fully functioning footnote; unearths a multivolume history of Northumberland County, England, that uses one volume for a single footnote; and uncovers a murder plot. He even explains why footnotes are like blind dates. Carefully researched and highly opinionated, The Devil's Details affirms that delight in reading can come from unexpected places.",N/A,N/A
The Complete Prose of Woody Allen,['Woody Allen'],1991,['Humor'],"For the first time in one hardcover edition, here are three best-selling books by one of 20th century's greatest movie directors. Woody Allen is an American cultural icon -- funny, philosophical, and controversial in his work and personal life. In this side-splitting collection, containing Without Feathers, Getting Even, and Side Effects. the Academy Award-winning filmmaker explores subjects ranging from sleeplessness to the UFO menace. No Woolly fan will want to be without his hilarious ruminations on the moral and ethical predicaments of modern life.",N/A,N/A
The History of Herodotus,['Herodotus'],2021-01-20,[],"The Histories of Herodotus is now considered as the founding work of history in Western literature. Written from the 450s to the 420s BC in the Ionic dialect of classical Greek, The Histories serves as a record of the ancient traditions, politics, geography, and clashes of various cultures that were known in Western Asia, Northern Africa and Greece at that time.",N/A,N/A
365 Reasons To Be A Proud American,['Richard Happer'],2014-11-19,['Humor'],"America is the greatest nation on earth, with an unmatched record of creativity, innovation, scientific advances and sporting sensations. This fact-packed, fun-filled jaunt through the year celebrates all the fantastic achievements of Americans and remembers everything that makes ours a country to be proud of. Which country has won the most Olympic Medals and the most Nobel Prizes? Where were jazz, blues, rap, country and western, and hip-hop first played? Who invented the movies, lasers, cell phones, elevators, the computer you're reading this on and, most importantly, earmuffs? Donuts, hamburgers, hot dogs and Coke may not be healthy, but they sure taste good. And it doesn’t hurt that we produce the world’s highest selling whiskey (Jack Daniel’s) and have the world’s biggest brewery. Tiger Woods, Michael Jordan and Jesse Owens turned their sports upside down they were so talented. We even came up with a few new ones: basketball, snowboarding, volleyball, surfing, skateboarding and Frisbee. Who put man on the moon? You know damn well who. This book tells you the true story behind a fantastic American achievement for every day of the year, and adds a little bit of humor as well. So let the following pages fire up your heart, get your patriot’s blood pumping and remember that you are a citizen of the land of the free and the home of the brave. You are an American, be proud!",N/A,N/A
Hunter of Themes,['Karen Link Rosenflanz'],2005,['Foreign Language Study'],"Krzizanovskij summed himself up in one of his notebooks: ""I am known for being unknown."" Yet he was an authority on Shakespeare and Shaw, a noted scholar, and the author of very popular dystopian and phantasmagoria short stories. Rosenflanz examines the life and work of this Russian modernist, whose imagination used the Russian formalism and futurism then current in new and rich ways, whose skill with the pun rose even to the aural level, and whose life's goal was to resurrect the idea of word as thing in all its permutations: as words, as things, as things-words, and as words-things, even unto words as prophecy, which Rosenflanz interprets as ""recollections of the future."" Krzizanovskij's being known for being unknown is perhaps rooted in the fact that he was so far ahead that others could not recognize him as leading the charge. Annotation : 2004 Book News, Inc., Portland, OR (booknews.com).",N/A,N/A
Extract from Captain Stormfield's Visit to Heaven,['Mark Twain'],2019-11-19,['Humor'],"In ""Extract from Captain Stormfield's Visit to Heaven,"" Mark Twain employs his signature wit and satirical style to explore the celestial realm, blending humor with profound philosophical inquiries. Captured through the eyes of Captain Stormfield, the narrative unravels the absurdities and contradictions of religious dogma while embracing a democratic view of the afterlife. Twain's narrative is characterized by its conversational tone and keen observational humor, resonating within the broader context of American literary realism that probes societal norms and human nature. Mark Twain, born Samuel Langhorne Clemens in 1835, was profoundly influenced by his experiences as a riverboat pilot, miner, and journalist, which shaped his perspectives on heaven, morality, and societal hierarchies. Twain's lifelong skepticism towards organized religion and his engagement with existential themes find an outlet in this work, as he juxtaposes human fallibility with the idealized visions of the afterlife. His sharp intellect and unique voice enable him to critique the prevailing notions of morality that dominated the Victorian era. Readers seeking both amusement and insight will find ""Extract from Captain Stormfield's Visit to Heaven"" a delightful and thought-provoking exploration of what lies beyond. Twain's blend of humor and critical thought invites us to reconsider the essence of faith, morality, and our own earthly existence, making it a timely read for anyone interested in the complexities of life and the afterlife.",N/A,N/A
My Man Jeeves,['P. G. Wodehouse'],2010-08-01,['Fiction'],"P.G. Wodehouse earned a well-deserved reputation as one of the finest English prose stylists. In this collection of stories, Wodehouse introduces us to Jeeves, one of the author's most beloved fictional characters. If you could do with a good laugh, this hilarious collection will definitely do the trick.",N/A,N/A
The Rubaiyat of Omar Khayyam,['Omar Khayyam'],2012-08-01,['Literary Collections'],"Since no one can assure thee of the morrow,Rejoice thy heart to-day, and banish sorrowWith moonbright wine, fair moon, for heaven's moonWill look for us in vain on many a morrow.",N/A,N/A
The Clicking of Cuthbert,['P. G. Wodehouse'],2022-09-16,['Humor'],"In ""The Clicking of Cuthbert"" by P. G. Wodehouse, readers are taken on a humorous and witty journey through the world of golf. The book consists of a series of short stories centered around the sport, showcasing Wodehouse's signature light-hearted and comedic style. Through clever dialogue and entertaining plotlines, Wodehouse paints a vivid picture of the British upper class and their obsession with golf, making the book a delightful read for fans of satire and observational humor. The stories in the collection are reminiscent of Wodehouse's other works, filled with quirky characters and absurd situations that will leave readers in stitches. P. G. Wodehouse, known for his comedic writing and beloved characters such as Jeeves and Wooster, was a keen golfer himself. His personal passion for the sport shines through in ""The Clicking of Cuthbert,"" as he expertly captures the nuances and idiosyncrasies of the golfing world. Wodehouse's deep understanding and love for the game add depth and authenticity to the stories, making them all the more engaging and entertaining. I highly recommend ""The Clicking of Cuthbert"" to anyone looking for a light-hearted and humorous read that offers a glimpse into the world of golf. Wodehouse's witty writing and charming storytelling make this collection a timeless classic that is sure to entertain readers of all ages.",N/A,N/A
Amphigorey,['Edward Gorey'],1980-01-28,['Comics & Graphic Novels'],"An illustrated collection of 15 macabre short stories. In this gorgeously detailed volume, American artist and author Edward Gorey accents amphigory (nonsense verse or composition) with his signature cross-hatched pen-and-ink drawings. A mix of poetry and prose, light-hearted and decidedly more morbid storytelling, the book is sure to satisfy both fans of art and lovers of short stories alike. Stories included: ""The Unstrung Harp"" ""The Listing Attic"" ""The Doubtful Guest"" ""The Object Lesson"" ""The Bug Book"" ""The Fatal Lozenge"" ""The Hapless Child"" ""The Curious Sofa"" ""The Willowdale Handcar"" ""The Gashlycrumb Tinies"" ""The Insect God"" ""The West Wing"" ""The Wuggly Ump"" ""The Sinking Spell"" ""The Remembered Visit""",4.5,N/A
Merde!,['Genevieve'],1998-12-09,['Foreign Language Study'],"Explains the meaning of French slang expressions, idioms, epithets, and colloquialisms.",5,N/A
"Don't Worry, Be Grumpy",['Ajahn Brahm'],2014-10-21,['Humor'],"Laugh aloud even as you look at life anew with these stories from the bestselling author of Who Ordered This Truckload of Dung? In 108 brief stories with titles like ""The Bad Elephant,"" ""Girlfriend Power,"" and ""The Happiness License,"" Ajahn Brahm offers up more timeless wisdom that will speak to people from all walks of life. Drawing from his own experiences, stories shared by his students, and old chestnuts that he delivers with a fresh twist, Ajahn Brahm shows he knows his way around the humorous parable, delighting even as he surprises us with unexpected depth and inspiration.",5,N/A
The Art of War Illustrated,['Sun Tzu'],2020-12-03,[],"The Art of War is an ancient Chinese military treatise dating from the Late Spring and Autumn Period. The work, which is attributed to the ancient Chinese military strategist Sun Tzu, is composed of 13 chapters. Each one is devoted to an aspect of warfare and how it applies to military strategy and tactics.",N/A,N/A
Mark Twain's Library of Humor,['William Dean Howells'],1888,['Fiction'],N/A,N/A,N/A
The Satyricon,['Petronius Arbiter'],1986,['Fiction'],First published in 1965.,N/A,N/A
Nasty Astrology,['Richard MacDonald'],2020-01-01,"['Body, Mind & Spirit']","Exploring exactly what hidden demons lurk within other people’s psyches, Nasty Astrology reveals all the unspoken truths about people’s star signs. Aren’t you bored with all the astrology books that tell you what a nice person everyone is? Don’t you know, deep down, that there are some very unpleasant aspects to all our characters? Wouldn’t you like to know the truth about the other signs? What makes them tick? What their dark little secrets are? In this wonderfully nasty book you learn the truth about the personalities of your friends, lovers, boss, colleagues, and even the dark secrets about yourself. Lifting the lid on real astrology, you can know what everybody around you really thinks and feels, about their secrets and motivations, and how to push people’s buttons. With humour and wit, and no holds barred (no, really), Richard MacDonald, unveils saucy secrets, motivations and the unspeakable traits of the zodiac.",N/A,N/A
Bergdorf Blondes,['Plum Sykes'],2004,['Fiction'],"This sparkling, ""New York Times"" bestseller captures the nuances of the rich and spoiled in a heartwarming social satire, featuring a lovable ""champagne bubble girl"" who's just looking for love.",N/A,N/A
The Life and Adventures of Robinson Crusoe,['Daniel Defoe'],2019-02-07,[],This edition of The Life and Adventures of Robinson Crusoe by Daniel Defoe is given by Ashed Phoenix - Million Book Edition,N/A,N/A
Plato and a Platypus Walk into a Bar . . .,"['Thomas Cathcart', 'Daniel Klein']",2008-06-24,['Philosophy'],"This New York Times bestseller is the hilarious philosophy course everyone wishes they’d had in school. Outrageously funny, Plato and a Platypus Walk into a Bar... has been a breakout bestseller ever since authors—and born vaudevillians—Thomas Cathcart and Daniel Klein did their schtick on NPR’s Weekend Edition. Lively, original, and powerfully informative, Plato and a Platypus Walk Into a Bar... is a not-so-reverent crash course through the great philosophical thinkers and traditions, from Existentialism (What do Hegel and Bette Midler have in common?) to Logic (Sherlock Holmes never deduced anything). Philosophy 101 for those who like to take the heavy stuff lightly, this is a joy to read—and finally, it all makes sense! And now, you can read Daniel Klein's further musings on life and philosophy in Travels with Epicurus and Every Time I Find the Meaning of Life, They Change it.",N/A,N/A
I Never Knew There Was a Word For It,['Adam Jacot de Boinod'],2010-08-05,['Humor'],"From 'shotclog', a Yorkshire term for a companion only tolerated because he is paying for the drinks, to Albanian having 29 words to describe different kinds of eyebrows, the languages of the world are full of amazing, amusing and illuminating words and expressions that will improve absolutely everybody's quality of life. All they need is this book! This bumper volume gathers all three of Adam Jacot de Boinod's acclaimed books about language - The Wonder of Whiffling, The Meaning of Tingo and Toujours Tingo (their fans include everyone from Stephen Fry to Michael Palin) - into one highly entertaining, keenly priced compendium. As Mariella Frostup said 'You'll never be lost for words again!'",N/A,N/A
The History of the Peloponnesian War,[],2020-02-24,['History'],N/A,N/A,N/A
Violin Playing as I Teach it,['Leopold Auer'],1980-01-01,['Music'],"Auer (1845–1930) was the teacher of many of the leading violin virtuosos of the 20th century and this exemplary collection of principles and guidelines covers holding the instrument, practicing, tone production, bowing, fingering, phrasing, and much more. Many of the chapters are illuminated by biographies of Davidov, Wieniawski, Seidel, and other famous musicians.",N/A,N/A
A Doll's House,['Henrik Ibsen'],2021-01-02,[],"He called me his doll-child, and he played with me just as I used to play with my dolls. It is Christmas Eve. Nora is happily arranging presents and decorating the Christmas tree in her living room. She has spent eight years in domestic bliss with her husband Torvald, who works at a bank and is now being promoted. Things couldn't get any better. But this marriage is shadowed by a secret. Nora, the caring, dutiful wife, borrowed money from Krogstad, a man of ill repute. The money helped save her sick husband's life, but he has no idea of what his wife did. And now, Krogstad threatens to reveal this secret, because his position at the bank is being given to someone else. Nora is at a crossroads. Will she try to preserve this secret? Or will the truth finally come to light? Will Nora and Torvald's marriage survive this revelation? A sharp critique of the norms of marriage, A Doll's House is a sensational play that made headlines at the time of its publication, and continues to be the greatest work of Henrik Ibsen.",N/A,N/A
Timaeus,['Plato'],2019-08-30,[],"Timaeus is one of Plato's dialogues, mostly in the form of a long monologue given by the title character Timaeus of Locri, written c. 360 BC. The work puts forward speculation on the nature of the physical world and human beings and is followed by the dialogue Critias.",N/A,N/A
Just Say Noel,['David Comfort'],1995-11,['Humor'],"Fresh for the holidays, this hilarious and warm-hearted review of the top holiday stories of the last two millennia (with a special focus on Christmas Present) sparkles with dozens of shiny, new Christmas tales and tidbits, including vital stats on eating, shopping and other manifestations of the Christmas spirit, the Santa controversy, and much more.",N/A,N/A
Shakespeare's Comedy of the Tempest,['William Shakespeare'],2019-02-24,['Drama'],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",N/A,N/A
The Fall,['Albert Camus'],2023-05-25,['Fiction'],"Introducing Little Clothbound Classics: irresistible, mini editions of short stories, novellas and essays from the world's greatest writers, designed by the award-winning Coralie Bickford-Smith Celebrating the range and diversity of Penguin Classics, they take us from snowy Japan to springtime Vienna, from haunted New England to a sun-drenched Mediterranean island, and from a game of chess on the ocean to a love story on the moon. Beautifully designed and printed, these collectible editions are bound in colourful, tactile cloth and stamped with foil. Jean-Baptiste Clamence - refined, handsome, forty, a former successful lawyer - is in turmoil. Over several drunken nights he regales a chance acquaintance with his story. He talks of parties and his debauchery, of Parisian nights and the Aegean sea, and, ultimately, of his self-loathing. One of Albert Camus' most famous works, The Fall is a brilliant, complex portrayal of lost innocence and the true face of man.",N/A,N/A
The Importance of Being Earnest,['Oscar Wilde'],2014-09-08,[],"The Importance of Being Earnest, A Trivial Comedy for Serious People is a play by Oscar Wilde. First performed on 14 February 1895 at the St James's Theatre in London, it is a farcical comedy in which the protagonists maintain fictitious personæ to escape burdensome social obligations. Working within the social conventions of late Victorian London, the play's major themes are the triviality with which it treats institutions as serious as marriage, and the resulting satire of Victorian ways. Contemporary reviews all praised the play's humour, though some were cautious about its explicit lack of social messages, while others foresaw the modern consensus that it was the culmination of Wilde's artistic career so far. Its high farce and witty dialogue have helped make The Importance of Being Earnest Wilde's most enduringly popular play.The successful opening night marked the climax of Wilde's career but also heralded his downfall. The Marquess of Queensberry, whose son Lord Alfred Douglas was Wilde's lover, planned to present the writer with a bouquet of rotten vegetables and disrupt the show. Wilde was tipped off and Queensberry was refused admission. Soon afterwards their feud came to a climax in court, where Wilde's homosexual double life was revealed to the Victorian public and he was eventually sentenced to imprisonment. His notoriety caused the play, despite its early success, to be closed after 86 performances. After his release, he published the play from exile in Paris, but he wrote no further comic or dramatic work.",N/A,N/A
The Importance of Being Earnest Annotated,['Oscar Wilde'],2021-01-31,[],"""The Importance of Being Earnest A Trivial Comedy for Serious People is a play by Oscar Wilde. First performed on 14 February 1895 at the St James's Theatre in London, it is a farcical comedy in which the protagonists maintain fictitious personae to escape burdensome social obligations. Working within the social conventions of late Victorian London, the play's major themes are the triviality with which it treats institutions as serious as marriage, and the resulting satire of Victorian ways. Some contemporary reviews praised the play's humour and the culmination of Wilde's artistic career, while others were cautious about its lack of social messages. Its high farce and witty dialogue have helped make The Importance of Being Earnest Wilde's most enduringly popular play.""",N/A,N/A
Utilitarianism Annotated,['John Stuart Mill'],2020-11-06,[],"John Stuart Mill 's book Utilitarianism is a classical philosophical analysis and defense of utilitarianism. The essay first appeared as a series of three articles published in Fraser 's Magazine in 1861, the articles were collected and reprinted as a single book in 1863. Mill 's goal in the book is to explain what utilitarianism is, to show why it is the best theory of ethics, and to defend it against a wide range of criticisms and misunderstandings. Although heavily criticized both in Mill 's lifetime and in the years since, Utilitarianism has made a great contribution to popularizing utilitarian ethics and has been considered the ""most influential philosophical articulation of a liberal humanist morality"".",N/A,N/A
I Am Maru,['mugumogu'],2024-05-21,['Humor'],"Meet Maru! This round, adorable Scottish Fold cat may be an internet sensation, but he knows how to keep his celebrity status from going to his fluffy head . . . mostly. Maru and his owner, mugumogu, give readers a peek into the low-key life of the world's most famous cat. See all his favorite hiding places—trash cans, cupboards, cereal boxes . . . if it's cozy, he's there—meet his treasured toys, and learn what it means to wield just the right amount of cat-titude.",N/A,N/A
Three Men in a Boat,['Jerome K. Jerome'],2018-09-12,['Fiction'],"Three men and a dog set out on a skiff down the Thames; what could be more idyllic? Almost anything, it turns out, as a boating holiday develops into a gauntlet of challenges.",N/A,N/A
