title,authors,publishedDate,categories,description,averageRating,textSnippet
Leonardo on Painting,['Leonardo'],2001-01-01,['Art'],This is a selection of Leonardo da Vinci's writings on painting. Martin Kemp and Margaret Walker have edited material not only from his so-called Treatise on Painting but also from his surviving manuscripts and from other primary sources.,4,N/A
Selected Essays,['John Berger'],2003,['Art'],"Spanning more than forty years of work, this collection of essays, gathered from the author's previous collections--including Toward Reality, The Look of Things, and The Sense of Sight, among others--reflects on such topics as Jackson Pollock, museums, mass demonstratons, ideologies, philosophy, and more.",N/A,N/A
Lectures on Architecture and Painting,['John Ruskin'],1891,['Architectural criticism'],N/A,N/A,N/A
The Early Flemish Painters,"['Joseph Archer Crowe', 'Giovanni Battista Cavalcaselle']",1872,['Painters'],N/A,N/A,N/A
Pictures & Tears,['James Elkins'],2004,['Art'],This deeply personal account of emotion and vulnerability draws upon anecdotes related to individual works of art to present a chronicle of how people have shown emotion before works of art in the past.,N/A,N/A
Learning to Look at Paintings,['Mary Acton'],1997,['Art'],"This accessible guide to the study and appraisal of paintings shows how you can learn to look at and understand an image by analysing how it works, what its pictorial elements are and how they relate to each other.",N/A,N/A
Modern Painters: Of the imaginative and theoretic faculties,['John Ruskin'],1903,['Aesthetics'],N/A,N/A,N/A
Complete Mondrian,['Marty Bax'],2001,['Art'],"This single volume reproduces all of Mondrian's work. The illustrations, arranged in major chronological periods, give a visual impression of the development of his art and also depict the range of media in which he worked: drawings, paintings, prints and three-dimensional works.",N/A,N/A
Caravaggio,"['Michelangelo Merisi da Caravaggio', 'Andrea Pomella']",2004,['Art'],N/A,N/A,N/A
Great Pictures,['Esther Singleton'],1899,['Painting'],N/A,N/A,N/A
The Epochs of Painting,['Ralph Nicholson Wornum'],1864,['Art'],N/A,N/A,N/A
The Seven Lamps of Architecture,['John Ruskin'],1956,['Architecture'],N/A,N/A,N/A
Gerhard Richter,"['Robert Storr', 'Gerhard Richter']",2002,['Art'],"Tour of the exhibition: the Museum of Modern Art, New York, Feb. 14-May 21, 2002 and others.",N/A,N/A
"A Study of Vermeer, Revised and Enlarged Edition",['Edward Snow'],1994-06-13,['Art'],"This enlarged edition celebrates the images of Vermeer, presenting illustrations of the painter's works alongside revised and updated commentaries",5,N/A
Picasso and Braque,['William Rubin'],1989,['Art'],"Picasso and Braque, the movement's two principal pioneers, together sought to redefine the nature of visual thinking. The dialogue between them endured through either meetings or letters from 1907 to 1914.",N/A,N/A
Mannerism and Anti-mannerism in Italian Painting,['Walter Friedlaender'],1965,['Art'],"Focuses on IAFWA's status as a proponent of broadly applied conservation policies since its founding in 1902. The debate over state vs. federal jurisdiction in wildlife management is prominently discussed. Here are presented two essays by one of the pioneers in the modern exploration of 16th century Italian art. The first, on the Kunstwissenschaft, v.XLVII; the second, on the style translated and published in a 1957 edition, of which this is a reprint (with inclusion of a 1964 foreword).",N/A,N/A
"A Catalogue Raisonné of the Works of the Most Eminent Dutch, Flemish and French Painters: Anthony van Dyck, and David Teniers",['John Smith'],1831,['Painters'],N/A,N/A,N/A
Behind the Image,['Federico Zeri'],1990,['Art'],"""Federico Zeri is one of the most distinguished art scholars in the world today. Behind the image is a record of five of his famous informal conversations about art - authoritative, stylish and witty explorations of great (and less well-known) works of art and the ideas about culture and society which can be gleaned from close scrutiny of these splendid masterpieces. The works discussed are reproduced in full colour or black and white."" -- Inside front cover flap.",N/A,N/A
The Hague School Book,"['John Sillevis', 'Anne Tabak']",2004,['Art'],"The Hague School Book is a beautifully illustrated overview of all the artists who belonged to the exceptionally popular Hague School. It discusses the tensions between the school and Vincent van Gogh and, later, Piet Mondriaan. A generous number of colour illustrations and documentary photographs as well as information about the individual artists complement this publication. All the pieces of art included can be seen at the Gemeentemuseum in The Hague, Netherlands, where the world's largest collection of these paintings is held.",N/A,N/A
"A Catalogue Raisonné of the Works of the Most Eminent Dutch, Flemish, and French Painters ... with a Copius Description of Their Principal Pictures, Etc...",['John Smith'],1829,['Painters'],N/A,N/A,N/A
The Uffizi,['Luciano Berti'],1979,['Art'],N/A,N/A,N/A
History of Painting,['Alfred Friedrich Gottfried Albert Woltmann'],1888,['Painting'],N/A,N/A,N/A
The Sixteenth-century Italian Schools,"['National Gallery (Great Britain)', 'Cecil Hilton Monk Gould']",1975,['Painting'],"The National Gallery catalogues are among the essential reference works for an art-historical scholarship. Each picture is examined, with a discussion of subject matter, authorship, provenance and art-historical significance. This volume describes Italian schools from the 16th century.",N/A,N/A
Mannerism and Anti-mannerism in Italian Painting,['Walter Friedlaender'],1965,['Mannerism (Art)'],N/A,N/A,N/A
Edouard Manet,"['Raymond Cogniat', 'Édouard Manet']",1983,['Art'],N/A,N/A,N/A
Secret Knowledge,['David Hockney'],2001,['Art'],"""Come with David Hockney on a journey as he rewrites the story of how the masterpieces of Western art were created."" ""It was after a chance observation in London's National Gallery that Hockney became gripped by a desire to find out how the artists of the past managed to depict the world so accurately and vividly. As a painter constantly faced with similar technical problems, he asked himself: ""How did they do this?"" He set aside his brushes, stopped painting and, for the next two years, sacrificed his own time as an artist to follow this mystery trail, obsessively tracking down the hidden secrets of the Old Masters."" ""Now, Hockney recounts the story of his quest as it unfolded. He explains how he uncovered piece after piece of scientific and visual evidence, each one yielding further revelations about the past."" ""Hundreds of paintings and drawings - among them the best known and best loved works in the history of Western art - are reproduced and accompanied by Hockney's close, passionate and accessible decriptions. His own photographs and drawing illustrate the various methods used by past artists to capture accurate likenesses and present the results they would have achieved. In addition, extracts from the many historical and modern documents that he uncovered offer further intriguing evidence while correspondence between him and an array of international experts provides an exciting account of the remarkable story as it happened.""--BOOK JACKET.Title Summary field provided by Blackwell North America, Inc. All Rights Reserved",N/A,N/A
The Urban Sketching Handbook Spotlight on Nature,"['Virginia Hein', 'Gail L. Wong']",2022-06-14,['Art'],The Urban Sketching Handbook Spotlight on Nature demonstrates how to make the most of nature in on-location drawings and paintings.,N/A,N/A
Modern Painters,['John Ruskin'],1890,['Aesthetics'],N/A,N/A,N/A
The Urban Sketching Handbook Understanding Light,['Katie Woodward'],2021-12-28,['Art'],"The Urban Sketching Handbook: Understanding Lighthelps urban sketchers develop the skills they need to capture and express different kinds of light, both natural and artificial, in both day and night scenes.",5,N/A
A Treatise on Painting,"['Leonardo da Vinci', 'da Vinci Leonardo']",2008-11,['Art'],"TREATISE LEONARDO DA VINCI. Originally published in 1877. PREFACE: Vll ono was Issued by Messrs. Nichols and Son, to which was added a Life of Leonardo by Mr. John William Brown. This gentleman had the privilege of constant admittance not only to the private library of his Imperial and Royal Highness the Grand Duke of Tuscany, but also to his most rare and valuable collection of Manuscripts in the Palazzo Pitti, where ho was permitted to copy from the original docttments and correspondence whatever he con ceived useful to Ms subject. He was enabled to produce what was then the most trustworthy Life of Leonardo that had over appeared. Since that time many new biographies of Leonardo have been written, of which ono of the most important is that by Signor Gustavo TIzielli. The 1835 edition of the Treatise on Painting has long been scarce, It is now reprinted, and the more recent facts which have boon discovered concerning the life of Leonardo, and a full account of Ms manuscripts and his acknowledged paintings have been added. Nicholas Poussins drawings and Albertis designs are reproduced, and great pains have boon taken to make Leonardos work as useful as possible to students of Art. John Francis Bigaud, the translator of the Trattato della Pittura, was born of French parents at Turin, in 1742. His father, who was a merchant, intended his son to follow Ms profession but young Bigaud evinced so strong a talent for painting, that he was allowed to follow his own desires. After he had received good instruction in art from Choralier Beaumont, principal painter to the King of Sardinia, Bigaud travelled much, in Italy, and stayed more especially in Homo, Parma, and in Bologna, where, in 1760, ho was elected a member of tho Olomontino Academy. In 1772, Ragatid loft Italy and wont to Pann, where he remained but a short time Ho then camo to England, and gained much praise for IUH picture of Hercules. In the November of tho year of his arrival ho was elected an Associate of tho Royal Academy, and In 1784 he became a full mombor. With tho exception of a journey on the Continent, I igaud spent tho rest of his life in England. Ho died in 181,0, at Packing-ton, irt Warwickshire, the seat of tho Karl of Aylosford, his obiof patron. In tho parish church at Pacldngton is an alte r-pi0e painted by Itigaud for tho Karl of Aylosford - no to worthy from, the circumstance that it m mipponod to bo tho first work executed in fresco in thifli country. Among other honours in art, Iltgaud was mado a Mem ber of th Royal Academy of Stockholm, and Painter to the King of Sweden. Contents include: THE LIFE OF LEONARDO DA VINCI ... ... xi BE A WING Proportion, ., ... ... ... 1 Anatomy .., ... .. ... ... 10 Motion and Equipoise of Figures ... ... ... 20 Linear Perspective ... .. ... ... 37 INVENTION, OB COMPOSITION ... ... ... ... 45 Expression and Character, ... ... 63 LIGHT AND SHADOW ... ... ... ... ... 67 Contrast and Effect ... ... ... ... 80 Betoes ... ... ... ... ... 81 COLOUBS AND COLOUBING ... .. ... 87 Colours in regard to Light and Shadow ... ... 100 Colours in regard to Back-grounds ... ... 106 Contrast, Harmony, and Eeflexes in regard to Colours 108 Perspective of Colours . M ... ... . . . 1 M Aerial Perspective, .. . 125 X CONTENTS. IAOK MISCELLANEOUS OBSEBVATIONS ... ... ... 135 Landscape, etc, ... ... ... ... 135 GENBBAL INDEX ... ... ... ... ... 157 APPENDIX I. Manuscripts of Leonardoda Vinci ... ... 178 II. Classified Catalogue of Ms principal Paintings Holy families, Madonnas, etc. ... ... 170 Sacred Historical Subjects ... .. 197 Classical Subjects ... ... ... ... 204 Historical Subjects .. ... ... 209 Portraits ... ... ... ... ... J10 Pictures Lost or Missing ..., S g III...",N/A,N/A
A Text-book of the History of Painting,['John Charles Van Dyke'],1897,['Painting'],N/A,N/A,N/A
The Picture of Dorian Gray,['Oscar Wilde'],1988,['Future life'],N/A,N/A,N/A
Western European Painting in the Hermitage,"['Государственный Эрмитаж (Russia)', 'Борис Борисович Пиотровский']",1978,['Art'],N/A,N/A,N/A
Paintings in the Vatican,"['Carlo Pietrangeli', 'Guido Cornini', 'Anna Maria De Strobel', 'Maria Serlupi Crescenzi']",1996,['Art'],"Shows and describes Vatican paintings in chronological order, from the Middle Ages to the eighteenth century, including works by Giotto, Bellini, da Vinci, Caravaggio, Poussin, Titian, and Michelangelo",N/A,N/A
Modern Painting and the Northern Romantic Tradition,['Robert Rosenblum'],1975,['Art'],Sees a counter-French tradition in modern art arising from cultural and religious developments in Northern Europe and the United States.,N/A,N/A
Robert Venosa,['Bob Venosa'],1999,['Art'],N/A,N/A,N/A
"Leonardo Da Vinci, 1452-1519","['Frank Zöllner', 'Johannes Nathan']",2003,['Art'],"This XXL-format comprehensive survey is the most complete book ever made on the subject of this Italian painter, sculptor, architect, engineer, scientist and all-around genius. With huge, full-bleed details of Leonardo's masterworks, this highly original publication allows the reader to inspect the subtlest facets of his brushstrokes.",5,N/A
Spirit of an Age,"['Françoise Forster-Hahn', 'Neue Nationalgalerie (Germany)', 'National Gallery of Art (U.S.)', 'National Gallery (Great Britain)']",2001,['Painting'],N/A,N/A,N/A
"Gerhard Richter, 100 Bilder","['Gerhard Richter', 'Birgit Pelzer', 'Guy Tosatto']",1996,['Painting'],"Im letzten Jahrzehnt erschien nicht allzuviel zum Werk dieses gestandenen Künstlers der Gegenwart. Die bereits entstandene Lücke in der aktuellen Richter-Literatur füllt auch dieser Band kaum aus. Der Begleitkatalog zur Ausstellung der ""privaten Bilder"" G. Richters (wie die Ausstellung selbst) enthält lediglich Werke der letzten Jahre 1995/96 und frühere Arbeiten aus seiner Privatsammlung. Neben 100 Bildern einige relativ kurze Beiträge von G. Tosatto und B. Pelzer. Im Anhang tabellarische Biographie. Zusatztitel. (3) (LK/DD: Springmann)",N/A,N/A
The Enigma of Piero,['Carlo Ginzburg'],2002-08-17,['Art'],"Sifting the available evidence, Carlo Ginzburg builds up a vivid portrait of Piero della Francesca’s patrons and convincingly explains the contemporary intrigues resonant in his painting. This new edition, extensively illustrated, includes additional material by Ginzburg dealing with the work of Roberto Longhi, the dating of the Arezzo Cycle, and the rediscovery of della Francesca in the twentieth century.",N/A,N/A
The Hermitage-- Western European Painting,['Gosudarstvennyĭ Ėrmitazh (Russia)'],1983,['Painting'],N/A,N/A,N/A
Matisse Picasso,['Elizabeth Cowling'],2002,['Art'],"This work accompanies an exhibition organised, in partnership, by Tate Modern, the Galeries Nationales du Grand Palais, and the Museum of Modern Art. It examines the crucial relationship between Matisse and Picasso.",N/A,N/A
Turner,"['Joseph Mallord William Turner', 'Vasile Nicolescu']",1976,['Painting'],N/A,N/A,N/A
School of Paris,['Raymond Nacenta'],1960,['Art'],N/A,N/A,N/A
The Materials of the Artist and Their Use in Painting,['Max Doerner'],1949,"[""Artists' materials""]",N/A,N/A,N/A
Van Gogh and Gauguin,['Douglas W. Druick'],2001,['Art'],A study of the personal and professional history of van Gogh and Gauguin takes a close-up look at their brief collaboration in Arles in 1888 and discusses the role of each artist in promoting the other's search for a personal style that incorporated the latest artistic developments but remained true to each artist's vision. BOMC.,N/A,N/A
Fabric of Vision,['Anne Hollander'],2002,['Clothing and dress in art'],"This illustrated volume examines how artists have used clothing and drapery - real and imagined, sacred and secular - as elements in their paintings to give emphasis and emotional force to their figures.",N/A,N/A
The Uffizi,"['Luciano Berti', 'Anna Maria Petrioli Tofani', 'Caterina Caneva']",1979,['Painting'],N/A,N/A,N/A
Treasures of a Lost Art,"['Pia Palladino', 'Cleveland Museum of Art', 'Fine Arts Museums of San Francisco', 'Metropolitan Museum of Art (New York, N.Y.)']",2003,['Art'],"""Treasures of a Lost Art presents 144 leaves, cuttings, and illuminated manuscript fragments from the collection of Robert Lehman (1891-1969), one of the largest and most impressive private holdings of Italian manuscripts assembled after the First World War. Discussed here - with many of them handsomely illustrated in full color - are important examples of the major schools of illumination in southern Italy, Umbria, Tuscany, Emilia, Lombardy, and the Veneto. Previously unpublished, and perhaps even unknown to scholars, are works by some of the foremost Italian painters of the Middle Ages and Renaissance, including a leaf here attributed for the first time to the Sienese master Duccio di Buoninsegna and cuttings by Stefano da Verona and Cosimo Tura. Lesser-known arists, such as Neri da Rimini, Belbello da Pavia, and Girolamo da Cremona, once renowned for their beautifully illuminated volumes, are also discussed in full.""--BOOK JACKET.",N/A,N/A
Paintings in Oil and Pastel by James A. McNeill Whistler,"['Metropolitan Museum of Art (New York, N.Y.)']",1910,['Painting'],N/A,N/A,N/A
The Art of Spiritual Harmony,['Wassily Kandinsky'],1914,['Aesthetics'],N/A,N/A,N/A
Dadaji's Paintbrush,['Rashmi Sirdeshpande'],2022-08-30,['Juvenile Fiction'],"Once, in a tiny village in India, there was a young boy who loved to paint. He lived with his grandfather, who taught him to paint with his fingers, to make paints from marigolds and brushes made from jasmine flowers. Sometimes, the village children would watch them painting together, and the boy's grandfather would invite them to join in. They didn't have much, but they had each other. After his grandfather dies, the boy notices a little box wrapped in string with a note that read: ""From Dadaji, with love,"" with his grandfather's best paintbrush tucked away inside. But he feels he will never want to paint again. Will the boy overcome his grief and find joy in painting and his dadaji's memory again? From Rashmi Sirdeshpande and Ruchi Mhasane comes a lushly illustrated tale of love, art, and family.",N/A,N/A
Wisdom and Strength,['Peter Watson'],1989,['Art'],"""A biography of the painting Wisdom and Strength, detailing its owners' lives and piccadillos, Paolo Veronese' influence, and its ups and downs in the world of art and life.""--Amazon.com.",N/A,N/A
The Discovery of Pictorial Composition,['Thomas Puttfarken'],2000-01-01,['Art'],"In this illuminating book, art historian Thomas Puttfarken examines how pictorial composition and attitudes toward it changed between the early Renaissance and the beginning of the nineteenth century. Before 1600, a paintings overall composition was hardly ever discussed. As far as art theory and criticism were concerned, pictorial composition was a ""discovery"" of the seventeenth century, the author explains. In the first part of the book, Puttfarken investigates why pictorial composition did not figure in earlier accounts of the art. In Italy artists and patrons focused on large-scale wall paintings or altarpieces and on the presentation of life-size saints or protagonists whose physical proportions and interactions in narratives were considered more important than notions of overall effect or pictorial format. The second part of the book discusses the discovery of composition and Its consequences for both the theory and practice of painting, understood as the production of tableaux, or easel pictures. Puttfarken considers the effects on paintings of size, location, perspective, and relief, the relationship between ground and figures and between image and frame, and the different traditions defining Italian and Northern art. For readers with an interest in the theory and history of European art, this book is full of rich insights and fresh analyses.",N/A,N/A
The Outcry,['Henry James'],1912,['Art dealers'],N/A,N/A,N/A
On the Trail of Bosch and Bruegel,['Erma Hermens'],2012,['Painting'],"This book is part of a pan-European research project investigating four Netherlandish paintings from the 16th century, all depicting Christ Driving the Traders from the Temple, and presently in the collections of the Kadriorg Art Museum, Tallinn; National Gallery of Denmark, Copenhagen; Glasgow Museums, and in a private collection. This publication presents the first results of the technical investigation, multispectral analysis and art historical research. The four paintings examined are alike yet different with echoes of Hieronymus Bosch and Pieter Bruegel the Elder. The research project addresses an under-investigated part of 16th- and 17th-century Netherlandish art production that reuses popular imagery from the time of Hieronymus Bosch. The paintings represent four versions of Christ Driving the Traders from the Temple that follow religious and cultural traditions and were made with different purposes, answering to the demands of a booming 16th-century Antwerp art market.",N/A,N/A
Kazimir Malevich in the Russian Museum,"['Gosudarstvennyĭ russkiĭ muzeĭ (Saint Petersburg, Russia)', 'Elena V. Basner', 'Kazimir Severinovich Malevich']",2000,['Art'],"Square, cross, circle - What is their secret attraction? What is it that has made people stare",N/A,N/A
Painting in the Far East,['Laurence Binyon'],1923,['Painting'],N/A,N/A,N/A
Painting of the High Renaissance in Rome and Florence,['Sydney Joseph Freedberg'],1961,['Art'],"Volume 1, text. Volume 2, plates. All plates are in black and white.",N/A,N/A
Beyond Painting,['Max Ernst'],1948,['Art'],N/A,N/A,N/A
Unveiling Secrets of War in the Peruvian Andes,['Olga M. González'],2011-04-30,['Art'],"The Maoist guerrilla group Shining Path launched its violent campaign against the government in Peru’s Ayacucho region in 1980. When the military and counterinsurgency police forces were dispatched to oppose the insurrection, the violence quickly escalated. The peasant community of Sarhua was at the epicenter of the conflict, and this small village is the focus of Unveiling Secrets of War in the Peruvian Andes. There, nearly a decade after the event, Olga M. González follows the tangled thread of a public secret: the disappearance of Narciso Huicho, the man blamed for plunging Sarhua into a conflict that would sunder the community for years. Drawing on extensive fieldwork and a novel use of a cycle of paintings, González examines the relationship between secrecy and memory. Her attention to the gaps and silences within both the Sarhuinos’ oral histories and the paintings reveals the pervasive reality of secrecy for people who have endured episodes of intense violence. González conveys how public secrets turn the process of unmasking into a complex mode of truth telling. Ultimately, public secrecy is an intricate way of “remembering to forget” that establishes a normative truth that makes life livable in the aftermath of a civil war.",N/A,N/A
Painting in the Far East,['Laurence Binyon'],1908,"['Art, Japanese']",N/A,N/A,N/A
"Artistic Theory in Italy, 1450-1600",['Anthony Blunt'],1964,['Aesthetics'],N/A,N/A,N/A
A Concise History of Modern Painting,['Herbert Read'],1959,"['Art, Modern']",N/A,N/A,N/A
Monet,['Christoph Heinrich'],2000,['Art'],"Monet was the most typical and the most individual Impressionist painter. But while the painter was faithful and persevering in the pursuit of his motifs, his personal life followed a more restless course. Parisian by birth, he discovered painting as a youth in the provinces, where one of his homes, Argenteuil, has come to represent the artistic flowering and official establishment of Impressionism as a movement.",5,N/A
Frondes agrestes,['John Ruskin'],1883,['Art'],N/A,N/A,N/A
Picasso's 'Guernica',['Anthony Blunt'],1969,"['Art, Spanish']",N/A,N/A,N/A
The Lost Mona Lisa,['R. A. Scotti'],2009,['Art forgers'],"Late on the afternoon of Sunday, August 20 1911, three men strolled through the Louvre. Disguising themselves as museum staff they hid until nightfall. Sixteen hours later the most famous painting in the world, the Mona Lisa, had vanished. It took twenty-four hours for anyone in the museum to notice. When the alarm went out, the police rushed to the museum. The doors were locked, staff and visitors were detained, but the painting was long gone. France sealed her borders. And when the museum reopened a week after the theft, Parisians queued up in record numbers to view the blank space where the famous painting once hung. A huge police hunt continued, but months passed with no breakthrough in the case. It seemed that the theft of the Mona Lisa was the perfect crime. Two years later in Florence, art dealer Alfredo Geri received a letter signed 'Leonardo'. The Mona Lisa was for sale; the price half a million dollars. A meeting was arranged and 'Leonardo' was persuaded to let Geri remove the painting and take it to the Uffizi for authentication. The moment Geri left the hotel he called the police. Minutes later 'Leonardo' - aka Vincenzo Peruggia - was arrested. In a further twist, Peruggia was hailed as a national hero in Italy. He portrayed himself as a nationalist, who only stole back what rightly belonged to Italy. The Mona Lisa was brought back to Paris with much fanfare. But what of the other two men from the Louvre heist? Their story is even more incredible. Eduardo de Valfierno, an Argentine con man, was the brains behind the operation. Together with art forger Yves Chaudron, he planned a truly audacious crime. Chaudron forged six copies of the Mona Lisa. They then employed Peruggia to help steal the original. When news of the heist hit the international headlines Eduardo sold the six fakes to wealthy collectors, each of whom believed he was buying the original, netting the equivalent of $90 million in today's money. Neither man was convicted for their part in the theft. The whereabouts of the fakes remains a mystery.",N/A,N/A
W.M. Hunt's Talks on Art,['William Morris Hunt'],1880,['Art'],N/A,N/A,N/A
Northern Painting from Pucelle to Bruegel,['Charles D. Cuttler'],1968,['Art'],N/A,N/A,N/A
Persian Painting,['Basil Gray'],1930,['Illumination of books and manuscripts'],N/A,N/A,N/A
Composing Your Paintings,['Bernard Dunstan'],1971,['Art'],N/A,N/A,N/A
The Painter's Secret Geometry,['Charles Bouleau'],2014-02,['Art'],"Bouleau's classic illustrated work examines the essential reliance of European painting tradition on the golden mean and other geometrical patterns. From antiquity to the present, expert painters-including abstract modern masters such as Paul Klee and Jackson Pollock-have conveyed harmony through the mathematics of spatial division, ultimately giving geometry a crucial role as the foundation upon which these classics were built. For over half a century, The Painter's Secret Geometry has been a seminal work for students of art history and composition. Now this popular, rich analysis is back in print for today's artists and historians.",N/A,N/A
The Art of the Venice Academy,['Mary Knight Potter'],1910,['Painting'],N/A,N/A,N/A
Impressionism,['Paul Smith'],1995,['Art'],"The art of the Impressionists is beloved of experts and non-experts alike. Paul Smith reexamines this popular group of artists in light of recent scholarship on the social context of late nineteenth-century France. He begins with Edouard Manet, often seen as a forerunner of Impressionism: a sophisticated, detached, ironic observer of the social scene in Paris. He then examines various key artists of the Impressionist movement - Renoir, Degas, Morisot, Cassatt, Monet, Pissarro - to offer a lively reading of such topics as the role of women in Impressionism, the influence of industrialization, the invention of modern color theory, the social position of the artist, and the use of psychoanalytic theory in the understanding of art. The result is to make this very familiar art movement seem fresh and new. To conclude, he proposes Cezanne's art as the culmination of, and heir to, the Impressionist experiment.",N/A,N/A
A Text-book of the History of Painting,['John Charles Van Dyke'],1910,['Painting'],N/A,N/A,N/A
Sung and Yuan Paintings,"['Metropolitan Museum of Art (New York, N.Y.)', 'Wen Fong', 'Marilyn Fu']",1973,['Art'],Acquisition of 25 paintings from the collection of C.C. Wang.,N/A,N/A
A City for Impressionism,['Musée des beaux-arts (Rouen).'],2010,['Art'],"IMPRESSIONISM. This text explores the importance of the city of Rouen to the Impressionist painters of the late 19th century. It includes work by Monet, Pissarro and Gauguin and looks at why the city was deemed 'as beautiful as Venice'.",N/A,N/A
Classic and Italian Painting,"['Edward John Poynter', 'Percy Rendell Head']",1905,['Painting'],N/A,N/A,N/A
A Century of Painters of the English School,"['Richard Redgrave', 'Samuel Redgrave']",1866,['Art'],N/A,N/A,N/A
On Drawing and Painting,['Denman Waldo Ross'],1912,['Art'],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work is in the ""public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",N/A,N/A
Iconography of the Saints in Tuscan Painting,['George Kaftal'],1952,['Christian saints in art'],N/A,N/A,N/A
Women Painters of the World,['Walter Shaw Sparrow'],1905,['Artists'],N/A,N/A,N/A
An Introduction to the History of Chinese Pictorial Art,['Herbert Allen Giles'],1918,['Painting'],N/A,N/A,N/A
The Materials and Techniques of Medieval Painting,['Daniel Varney Thompson'],1956,['Painting'],N/A,N/A,N/A
