title,authors,publishedDate,categories,description,averageRating,textSnippet,language
A Pocket Full of Rye,['Agatha Christie'],2006,['Businessmen'],"A facsimile first edition hardback of the Miss Marple books, published to mark the 75th anniversary of her first appearance and to celebrate her new-found success on television. When The Murder at the Vicarage was published in October 1930, little did the literary world realise that Agatha Christie, already famous for her early Poirot titles, was introducing a character who would become the best-loved female sleuth of all time. The 14 Marple books would appear at intervals over the next 49 years, with Miss Marple's Final Cases published in 1979, three years after Agatha's death. To mark the 75th anniversary of Miss Marple's first appearance, and to celebrate her renewed fortunes as a primetime television star, this collection of facsimile first editions will be the perfect way to enjoy these books in their original form - 12 novels and two short story collections. Reproducing the original typesetting and formats from the first editions from the Christie family's own archive copies, these books sport the original covers which have been painstakingly restored from the best available copies, reflecting five decades of iconic cover design.",N/A,N/A,en
Rape Justice,"['Nicola Henry', 'Anastasia Powell', 'Asher Flynn']",2015-09-01,['Political Science'],This book explores the burgeoning interest in alternative and innovative justice responses to sexual violence both within and outside the legal system. It explores the limits of criminal law for achieving 'rape justice' and highlights possibilities for expanding how we think about justice in the aftermath of sexual violence.,N/A,N/A,en
Novels in Three Lines,['Félix Fénéon'],2007-08-21,['Biography & Autobiography'],"A NEW YORK REVIEW BOOKS ORIGINAL Novels in Three Lines collects more than a thousand items that appeared anonymously in the French newspaper Le Matin in 1906—true stories of murder, mayhem, and everyday life presented with a ruthless economy that provokes laughter even as it shocks. This extraordinary trove, undiscovered until the 1940s and here translated for the first time into English, is the work of the mysterious Félix Fénéon. Dandy, anarchist, and critic of genius, the discoverer of Georges Seurat and the first French publisher of James Joyce, Fénéon carefully maintained his own anonymity, toiling for years as an obscure clerk in the French War Department. Novels in Three Lines is his secret chef-d’oeuvre, a work of strange and singular art that brings back the long-ago year of 1906 with the haunting immediacy of a photograph while looking forward to such disparate works as Walter Benjamin’s Arcades Project and the Death and Disaster series of Andy Warhol.",N/A,N/A,en
Understanding Deviance,"['David M. Downes', 'Paul Elliott Rock']",2007,['Law'],"This is the new edition of the textbook, 'Understanding Deviance', that guides the new student through the major sociological theories of crime, deviance and control. It offers an in-depth discussion of all the prominent theories of deviance.",N/A,N/A,en
The Mysterious Mr. Quin,['Agatha Christie'],2002-03-15,['Fiction'],"Mr. Harley Quin has an almost magical flair for appearing at the scene of the most remarkable crimes. But is it a light trick that haunts his shadow with a ghostly apparition? Is it fate that invited him to a New Year's Eve murder? And what forces are at work when his car breaks down outside Royston Hall, an isolated estate with a deadly history?",4.5,N/A,en
Martin Eden,['Jack London'],1915,['Authors'],"Discusses street crime, gun control, police brutality, and other aspects of crime and violence in modern America.",N/A,N/A,en
Major Barbara,['George Bernard Shaw'],2018-04-03,['Fiction'],N/A,N/A,N/A,en
Major Barbara,['Bernard Shaw'],2022-04-03,[],"Major Barbara is a three-act English play by George Bernard Shaw, written and premiered in 1905 and first published in 1907. The story concerns an idealistic young woman, Barbara Undershaft, who is engaged in helping the poor as a Major in the Salvation Army in London. For many years, Barbara and her siblings have been estranged from their father, Andrew Undershaft, who now reappears as a rich and successful munitions maker. Undershaft, the father, gives money to the Salvation Army, offending Major Barbara, who does not want to be connected to his ""tainted"" wealth. However, the father argues that poverty is a worse problem than munitions, and claims that he is doing more to help society by giving his workers jobs and a steady income than Major Barbara is doing to help them by giving them bread and soup. The play script reprises several typical ""Shavian"" moves in lacking apostrophes on contractions and other punctuation, by having a didactic introductory essay explaining the play's themes, and by bending some rules of play scripting for literary purposes; for example, two characters are listed as ""The Woman"" and ""The Man"" before Shaw gives them names, for dramatic effect. As well, lines in dialect English are written phonetically (Bill Walker jeers, ""Wot prawce selvytion nah?"", ""What price salvation now?""). (wikipedia.org)",N/A,N/A,en
Crime & Mystery,['Henry Reymond Fitzwalter Keating'],1987,['Fiction'],"H.R.F Keating, author of The Perfect Murder and mystery reviewer for teh Times of London, offers a concise commentary on the finest mystery books ever written. From Poe's tales of mystery and imagination to P.D. James's A Taste for Death, Keating delivers a highly-readable evaluation of the 100 authors and their masterpieces. This collection is a must for all devoted mystery readers. ""Something to offer almost everyone. If you are only just embarking on a life of crime fiction...a reliable guide."" -The New York Times ""Remarkably balanced and highly entertaining."" -Library Journal ""Keating, himself a mystery writer of note, has compiled a truly standout survey...This is a gold mine of lively writing, sensible insights and easy-going erudition."" -The Philadelphia Inquirer ""Ideal browsing fare."" -Booklist",N/A,N/A,en
Crime Prevention and Community Safety,"['Gordon Hughes', 'Eugene McLaughlin', 'John Muncie']",2002-03-28,['Political Science'],"`This text represents a major contribution to the literature on crime prevention and community safety. It goes beyond existing literature in bringing together sophisticated theoretical analysis on these topics which are core issues for government at local as well as national levels. And it also brings a much needed international perspective to our understanding of the local governance of crime' - Kevin Stenson, Professor of Criminology, Buckinghamshire Chilterns University College Crime Prevention and Community Safety provides an essential introduction to the complex issues and debates in the field of crime control and the new politics of safety and security across the globe. Collectively the contributions to this volume present a critique of current policy and open up the field of study to new directions. While engaging with the dominant focus on `what works' in crime reduction and community safety, the book also moves beyond the traditionally narrow, technical boundaries of much previous debate. Crime Prevention and Community Safety: New Directions looks at: -The relationship between crime control, communities and the nation state; -The diverse and changing sites of conflict, compromise and collusion around crime control policies; -Wider issues relating to `risk', 'safety' and `security'. The central feature of the volume as a whole is a commitment to exploring new directions for research and analysis, theoretically, empirically and comparatively. In opening up the varying and volatile spaces for crime prevention and community safety within the more general politics of social order, the book provides a critical rethinking of traditional connections between criminology, social policy and politics. Crime Prevention and Community Safety will be essential reading for students of criminology, criminal justice, community safety, socio-legal studies, sociology of crime and deviance and social policy. This is a course Reader for The Open University course D863 Community Safety, Crime Prevention and Social Control",N/A,N/A,en
Environmental Criminology and Crime Analysis,"['Richard K. Wortley', 'Lorraine Green Mazerolle']",2008,['Nature'],Brings together key contributions to environmental criminology to comprehensively define the field and synthesise the concepts and ideas surrounding environmental criminology.,N/A,N/A,en
Whigs and Hunters,['Edward Palmer Thompson'],1975,['Law'],Appendices (p. 270-294): 1. The Black act.--2. Alexander Pope and the Blacks. Includes index. Bibliography: p. 295-300.,N/A,N/A,en
The Faithful Executioner,['Joel F. Harrington'],2013-03-19,['Biography & Autobiography'],"""A work of nonfiction that explores the thoughts and experiences of one early modern executioner, Nuremberg's Frantz Schmidt (1555-1634), through his own words - a rare personal journal, in which he recorded and described all the executions and corporal punishments he administered between 1573 and his retirement in 1617""-- Provided by publisher",N/A,N/A,en
The Luminaries,['Eleanor Catton'],2024-03-07,[],N/A,N/A,N/A,en
A History of Capital Punishment,['John Laurence'],1963,['Capital punishment'],"""The movement to abolish the death penalty has a long history. Few issues have aroused more violent debate during the past centuries than the question of capital punishment. John Laurence's A history of capital punishmrnt, when originally published in 1932, was hailed as a classic study of this important subject. The story it tell is even more pertinent today."" -- blurb.",N/A,N/A,en
The Dynamiter,['Robert Louis Stevenson'],1984,['Fiction'],"Three bored men, down to their last few pennies, vow to go out into London's streets and pursue whichever adventure befalls them. What ensues is a series of remarkable stories in which the protagonists encounter several characters who may or may not be conspirators in a bombing plot on behalf of Irish independence. The characters weave intriguing and troubling tales of their histories. The chapters stand alone as adventures, but the whole is tied together nicely in the end. There is a strong satirical bent throughout the book, but some of the stories carry hidden political punches as well. The relationship of the various characters is mysterious, yet Stevenson does little to perpetuate the mystery. He is more concerned with the storytelling, and that storytelling is terrific. More than that, I dare not write, as details would quickly expose the interconnected aspects of the stories. Suffice to say that in a book about British wanderers, Stevenson manages to tell tales of murderous Mormons, crazed Voodoo practitioners, and wayward Bohemian princes, among others.",N/A,N/A,en
Almanac of World Crime,['Jay Robert Nash'],1981,['Reference'],N/A,N/A,N/A,en
Destination Unknown,['Agatha Christie'],2011,['Conspiracy'],"When a number of leading scientists disappear without trace, concern grows within the intelligence services. Are they being kidnapped? Blackmailed? One woman appears to hold the key to the mystery. Unfortunately, Olive Betterton now lies dying from injuries sustained in a Moroccan plane crash.",N/A,N/A,en
Moth Smoke,['Mohsin Hamid'],2000-01-01,['Fiction'],"After Darashikoh Shezad is fired from his job, his life enters a tailspin as he begins taking drugs, falls in love with his friend's wife, and embarks on a career in crime.",N/A,N/A,en
Thinking About Crime,['James Q. Wilson'],1975-06-22,['Current Events'],"Argues that criminal activity is largely rational, shaped by rewards and penalties it offers versus the outcome of other available activities.",N/A,N/A,en
Crime and Society,"['Mike Fitzgerald', 'Gregor McLennan', 'Jennie Pawson']",1981,['Crime'],N/A,N/A,N/A,en
Frank Miller’s Sin City Volume 2: A Dame to Kill For 3rd Edition,['Frank Miller'],2005,['Comics & Graphic Novels'],This volume collects issues one through six of the Dark Horse comic book series 'Sin City: A Dame to Kill For'.,4,N/A,en
"The Hidden History of Crime, Corruption, and States",['Renate Bridenthal'],2017-06,['History'],"Renowned historical sociologist Charles Tilly wrote many years ago that “banditry, piracy, gangland rivalry, policing, and war-making all belong on the same continuum.” This volume pursues the idea by revealing how lawbreakers and lawmakers have related to one another on the shadowy terrains of power over wide stretches of time and space. Illicit activities and forces have been more important in state building and state maintenance than conventional histories have acknowledged. Covering vast chronological and global terrain, this book traces the contested and often overlapping boundaries between these practices in such very different polities as the pre-modern city-states of Europe, the modern nation-states of France and Japan, the imperial power of Britain in India and North America, Africa’s and Southeast Asia’s postcolonial states, and the emerging postmodern regional entity of the Mediterranean Sea. Indeed, the contemporary explosion of transnational crime raises the question of whether or not the relationship of illicit to licit practices may be mutating once more, leading to new political forms beyond the nation-state.",N/A,N/A,en
Bloody Versicles,['Jonathan Goodman'],1993,['Literary Criticism'],"An updated and enlarged edition of an annotated collection originally published more than 20 years ago, Bloody Versicles serves as two books in one: an anthology of ribald, moralistic, sad, yet amusing and entertaining verse relating to specific crimes; and a small encyclopedia of select criminals and their wrongdoings.Some of the ""crhymes,"" such as ""Lizzie Borden took an axe...,"" are famous, but most are familiar only to students of particular cases. They have been selected from sources in the United States, England and Scotland, Australia, and France and are representative of all major categories of offenses, with murder inspiring the largest section.",N/A,N/A,en
Crime and Criminology,['Sue Titus Reid'],1982,['Law'],"Now in its ninth edition, this time-tested text continues to gives students a broad context in which to study the history, theories, and responses to crime and criminology, using a unique blend of both social science and legal research. The only criminology text to include legal case excerpts to demonstrate the role of the courts in the reformation of the criminal justice system, this book gives readers a solid understanding of the integral relationship between the law and theories of criminal behavior. Current topics such as hate crimes, ""three strikes"" sentencing, changes in Megan's Law, and the law and the Internet, are explored beyond the headlines, examining the implications of our governing theories and policies.",N/A,N/A,en
A Hangman's Diary,['Franz Schmidt'],1929,['Crime'],N/A,N/A,N/A,en
An Essay on Crimes and Punishments,['Cesare Beccaria'],1807,[],N/A,N/A,N/A,en
Prisons and Crime in Latin America,"['Marcelo Bergman', 'Gustavo Fondevila']",2021-03-11,['Law'],"Rather than reducing criminality, prisons in Latin America drive crime by creating the conditions for its growth.",N/A,N/A,en
The Criminal & His Victim,['Hans von Hentig'],1948,['Crime'],N/A,N/A,N/A,en
Cover Her Face,['P. D. James'],1987,['Fiction'],"Headstrong and beautiful, the young housemaid Sally Jupp is put rudely in her place, strangled in her bed behind a bolted door. Coolly brilliant policeman Adam Dalgliesh of Scotland Yard must find her killer among a houseful of suspects, most of whom had very good reason to wish her ill. Cover Her Face is P. D. James's electric debut novel, an ingeniously plotted mystery that immediately placed her among the masters of suspense.",N/A,N/A,en
The Bourne Supremacy,['Robert Ludlum'],2004,['Amnesia'],"In a smoky disreputable cabaret on Kowloon's Golden Mile, murder happens with a swift violence. Jason Bourne has announced his return to Asia but who is he? Is he a quiet professor, loving husband and scholar? Or is he the most proficient and deadly master of the killing arts the world has ever known?",N/A,N/A,en
Punishing Criminals,['Ernest Van den Haag'],1975-12-04,['History'],N/A,N/A,N/A,en
Law and Order in Upper India,['Dinesh Bihari Trivedi'],1990,['History'],"The revolt of 1857 led to an introspection about the efficiency and suitability of the police and judicial systems. Oudh being a new province, several significant experiments of far reaching import in these branches were tried there. A completely new police system was evolved there. A system of Honorary Magistrates was also developed. These and many other new features, after their inital trial in Oudh, were introduced in other provinces.",N/A,N/A,en
Pornography and Sexual Aggression,"['Neil M. Malamuth', 'Edward I. Donnerstein']",1984-10-28,['Business & Economics'],"Pornography and Sexual Aggression is an analysis of the various facets of pornography and sexual aggression and possible linkages between them. This 11-chapter work focuses on the causes of male aggression against women that may or may not occur within a sexual context, as well as on possible causes of sexual aggression that are not directly related to pornography. After a historical perspective on pornography research, this book goes on presenting the findings of a series of experimental studies that primarily focuses on the effects of violent or aggressive pornography fantasies, attitudes, beliefs, and aggressive behavior. The role of such factors as individual differences in aggressive inclinations, emotional states, and situational inhibitions in mediating the impact of aggressive pornography is also examined. These topics are followed by discussions of the ability of a theoretical model based on physiological arousal and emotional reactions, as well as the various individual difference variables that may affect reactions to pornography. Other chapters review the correlational data both within the United States and other areas of the world, along with some psychological and communicative factors that may cause sexual aggression. The concluding chapters describe the implications for legal change of some of the research, particularly on violent pornography. This book will prove useful to psychologists, psychiatrists, and behaviorists.",N/A,N/A,en
Albion's Fatal Tree,['Douglas Hay'],1975,['Social Science'],"Explores the contrasts between the genteel, aristocratic side of 18th century British society and criminal elements characterized by raucous public hangings marked by insubordination and riot.",N/A,N/A,en
Crime and Deviance,['Edwin McCarthy Lemert'],2000,['Law'],This volume brings together the significant essays and previously unpublished writings of Edwin M. Lemert. Lemert was one of the first authors to establish the foundations of the modern sociology of crime and social deviance and wrote with empirical insight on various related topics.,N/A,N/A,en
Major Barbara,['Bernard Shaw'],1981,['Drama'],"Early texts, play manuscripts in facsim.",N/A,N/A,en
Foreigners in Japan,['Gopal Kshetry'],2008,['Crime'],N/A,N/A,N/A,en
The Gentlemen of 16 July,"['René Louis Maurice', 'Ken Follett']",1978,['Fiction'],"The story of Albert Spaggiari, the mastermind of one of history's most brilliant crimes--the theft of ten million dollars from a bank in France--shows how he won the public's heart with his extraordinary audacity.",N/A,N/A,en
The Criminalization of the State in Africa,"['Jean-Fran= Bayart (LPcois)', 'Stephen Ellis', 'Béatrice Hibou']",1999,"['Africa, Sub-Saharan']",Has Africa moved on from 'classical corruption? What are the political and economic origins of official implication in crime? What are the new frontiers of crime in South Africa?,N/A,N/A,en
The Secret History,['Donna Tartt'],1993,['College students'],"Truly deserving of the accolade Modern Classic, Donna Tartt's cult bestseller The Secret History is a remarkable achievement - both compelling and elegant, dramatic and playful.'A haunting, compelling and brilliant piece of fiction' The Times'So irresistible and seductive it's almost a guilty pleasure' GuardianUnder the influence of their charismatic classics professor, a group of clever, eccentric misfits at an elite New England college discover a way of thinking and living that is a world away from the humdrum existence of their contemporaries. But when they go beyond the boundaries of normal morality their lives are changed profoundly and for ever.'Enthralling . . . image the plot of Dostoyevsky's Crime and Punishment crossed with the story of Euripides' Bacchae set against the backdrop of Bret Easton Ellis's The Rules of Attraction . . . forceful, cerebral and impeccably controlled . . . ferociously well-paced . . . remarkably powerful' The New York Times'Donna Tartt is an amazingly good writer. She's dense, she's allusive. She's a gorgeous storyteller' Stephen KingDonna Tartt was born in Greenwood, Mississippi, and is a graduate of Bennington College. She is the author of the novels The Secret History and The Little Friend, which have been translated into thirty languages, and The Goldfinch.",5,N/A,en
The Hound of the Baskervilles (RB/CD),['Arthur Conan Doyle'],2006,[],"After the mysterious death of Lord Baskerville and attempts on the life of his heir, rumor suggests that an ancient curse in the form of a vicious supernatural hound is once again at work to destroy the Baskerville line. Sherlock Holmes is called upon to solve the mystery.",N/A,N/A,en
Doing Time,['Roger Matthews'],2016-03-11,['Political Science'],The new edition of Doing Time brings this widely recognized book up-to-date and provides an accessible and informed discussion of current debates around prisons and penal policy. Drawing on a range of international material the book provides a critical sociological analysis of developments in imprisonment.,N/A,N/A,en
The Girl with the Dragon Tattoo,['Denise Mina'],2014-04-08,['Crime'],"Forty years after the disappearance of Harriet Vanger from the island owned and inhabited by the Vanger family, her uncle hires journalist Mikael Blomqvist and hacker Lisbeth Salander to investigate, in a tale retold in graphic novel format.",N/A,N/A,en
Modern Political Institutions,['Simeon Eben Baldwin'],1898,['Business & Economics'],N/A,N/A,N/A,en
Principles of Criminology,"['Edwin Hardin Sutherland', 'Donald Ray Cressey']",1966,['Crime'],First published in 1924 under title: Criminology. Includes bibliographies.,N/A,N/A,en
