title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Mystery of the White Lions,['Linda Tucker'],2003,['Nature'],"Linda Tucker invites us to join her on a personal quest of discovery, handing over clues entrusted to her by African elders, taking us deeper and deeper into ancient wisdom which may prove absolutely vital in solving our present condition of global crisis.",N/A,N/A,en
The Teachings of Don Juan,['Carlos Castaneda'],1968,['Fiction'],"""Published by arrangement with the University of California Press.""--T.p. verso.",N/A,N/A,en
Becoming Half Hidden,['Daniel Merkur'],1992,['Literary Criticism'],"First Published in 1993. Routledge is an imprint of Taylor & Francis, an informa company.",N/A,N/A,en
Tragic Spirits,['Manduhai Buyandelger'],2013-11,['History'],"The collapse of socialism at the end of the twentieth century brought devastating changes to Mongolia. Economic shock therapy—an immediate liberalization of trade and privatization of publicly owned assets—quickly led to impoverishment, especially in rural parts of the country, where Tragic Spirits takes place. Following the travels of the nomadic Buryats, Manduhai Buyandelger tells a story not only of economic devastation but also a remarkable Buryat response to it—the revival of shamanic practices after decades of socialist suppression. Attributing their current misfortunes to returning ancestral spirits who are vengeful over being abandoned under socialism, the Buryats are now at once trying to appease their ancestors and recover the history of their people through shamanic practice. Thoroughly documenting this process, Buyandelger situates it as part of a global phenomenon, comparing the rise of shamanism in liberalized Mongolia to its similar rise in Africa and Indonesia. In doing so, she offers a sophisticated analysis of the way economics, politics, gender, and other factors influence the spirit world and the crucial workings of cultural memory.",N/A,N/A,en
Eagle's Gift,['Carlos Castaneda'],1991-12,['Fiction'],"After the departure of Don Juan and Don Genaro, Carlos continues his magical journey with three men and four other women, and the most powerful of them, a woman called La Gorda, teaches him lessons in the art of dreaming.",5,N/A,en
Yanantin and Masintin in the Andean World,['Hillary S. Webb'],2012,"['Body, Mind & Spirit']","Yanantin and Masintin in the Andean World is an eloquently written autoethnography in which researcher Hillary S. Webb seeks to understand the indigenous Andean concept of yanantin or ""complementary opposites."" One of the most well-known and defining characteristics of indigenous Andean thought, yanantin is an adherence to a philosophical model based on the belief that the polarities of existence (such as male/ female, dark/light, inner/outer) are interdependent and essential parts of a harmonious whole. Webb embarks on a personal journey of understanding the yanantin worldview of complementary duality through participant observation and reflection on her individual experience. Her investigation is a thoughtful, careful, and rich analysis of the variety of ways in which cultures make meaning of the world around them, and how deeply attached we become to our own culturally imposed meaning-making strategies.",N/A,N/A,en
The Archaeology of Shamanism,['Neil S. Price'],2001,"['Body, Mind & Spirit']",No Australian Aboriginal content.,5,N/A,en
Grandmothers of the Light,['Paula Gunn Allen'],1991,"['Body, Mind & Spirit']","A source book for medicine women of the twenty-first century; stories show how the way of the daughter, the way of the mother, and the way of the wise woman are open to all women.",N/A,N/A,en
The Nature of Shamanism,['Michael Ripinsky-Naxon'],1993-01-01,"['Body, Mind & Spirit']","Ripinsky-Naxon explores the core and essence of shamanism by looking at its ritual, mythology, symbolism, and the dynamics of its cultural process. In dealing with the basic elements of shamanism, the author discusses the shamanistic experience and enlightenment, the inner personal crisis, and the many aspects entailed in the role of the shaman.",N/A,N/A,en
The Healing Power of African-American Spirituality,['Stephanie Rose Bird'],2022-02,['Biography & Autobiography'],"The essential resource and guide to African American spirituality and traditions. This is a fabulous resource for anyone who wants to understand African American spirituality, shamanism, and indigenous spiritual practices and beliefs. It is designed to be informative while providing hands-on recipes, rituals, projects, and resources to help you become an active participant in its wonderfully soulful traditions. Inside you will find: 1. A celebration of healing, magic, and the divination traditions of ancient African earth-based spirituality 2. An explanation of how these practices have evolved in contemporary African American culture 3. A potpourri of recipes, rituals, and resources that you can use to heal your life Among the topics covered: African spiritual practices of Santeria, Obeah, Lucumi, Orisa, and Quimbois Hoodoo--and how to use it to improve your health Ancient healing rituals and magical recipes of Daliluw Talking drums, spiritual dancing, clapping, tapping, singing, and changing ower objects, tricks and mojo bats, and herbal remedies Previously published as The Big Book of Soul.",N/A,N/A,en
Kandinsky and Old Russia,"['Neil A. Weiss', 'Peg Weiss', 'Wassily Kandinsky']",1995-01-01,['Art'],"Vasilii Kandinsky, whom many consider to be the father of abstract painting, was also a trained ethnographer with an abiding interest in the folklore of Old Russia. In this provocative book, Peg Weiss provides an entirely new interpretation of Kandinsky's art by examining for the first time how this commitment to his ethnic Russian heritage influenced the painter's work throughout his career.",5,N/A,en
Rainforest Shamans,['Gerardo Reichel-Dolmatoff'],1997,['Nature'],"Anthropologist Reichel-Dolmatoff spent most of his working life among tribes living in the vast rainforests of the Colombian Northwest Amazon. This collection of essays considers the Tukano Indians and their society. Many of the essays are concerned with the role of shamanism in Tukanoan society, including initiation practices and their curing spells, which show the Tukanoan concepts of illness and its cure. Other essays describe their concepts of universal energies and the ways they can be balanced, and the ecological dimensions of their world-view.",N/A,N/A,en
The Body of Myth,['J. Nigro Sansonese'],1994,['Health & Fitness'],"Long ago the ancestors of the Greeks, Romans, and Hindus were one people living on the Eurasian steppes. At the core of their religion was the ""shamanic trance,"" a natural state but one in which consciousness achieves a profound level of inner awareness. Over the course of millennia, the Indo-Europeans divided and migrated into Europe and the Indian subcontinent. The knowledge of shamanic trance retreated from everyday awareness and was carried on in the form of myths and distilled into spiritual practices--most notably in the Indian tradition of yoga. J. Nigro Sansonese compares the myths of Greece as well as those of the Judeo-Christian tradition with the yogic practices of India and concludes that myths are esoteric descriptions of what occurs within the human body, especially the human nervous system, during trance. In this light, the myths provide a detailed map of the shamanic state of consciousness that is our natural heritage. This book carries on from the works of Carl Jung and Joseph Campbell to show how the portrayal of consciousness embodied in myth can be extended to a reappraisal of the laws of physics; before they are descriptions of the world, these laws--like myths--are descriptions of the human nervous system.",N/A,N/A,en
Animal-speak,['Ted Andrews'],1993,['Nature'],"This book reveals how to learn the techniques for reading signs and omens in nature so one can be opened to higher perceptions, even prophecy. Includes a dictionary of animal, bird, insect, and reptile symbolism.",N/A,N/A,en
Second Ring of Power,['Carlos Castaneda'],1991-04,['Fiction'],"Originally published: New York: Simon and Schuster, c1977.",N/A,N/A,en
The Gift of Life,['Bonnie Glass-Coffin'],1998-03,"['Body, Mind & Spirit']",This remarkable work of anthropology breaks new ground in the study of Latin American female shamanism.,N/A,N/A,en
The Way of the Shaman,['Michael J. Harner'],1982,['Fiction'],"This anthology contains writings vital to all the major non-Western religious traditions, arranged thematically. It includes colourful descriptions of deities, creation myths, depictions of death and the afterlife, teachings on the relationship between humanity and the sacred, religious rituals and practices, and prayers and hymns. Mircea Eliade, a recognized pioneer in the systematic study of the history of the world's religions, includes excerpts from the Quran, the Book of the Dead, the Rig Veda, the Bhagavad Gita, the Homeric Hymns, and the Popol Vuh, to name just a few. Oral accounts from Native American, African, Maori, Australian Aborigine, and other people are also included.",N/A,N/A,en
From the Earth to Beyond the Sky,['Evelyn Wolfson'],1993,['Juvenile Nonfiction'],Wisdom and lore of Native American Medicine Men.,N/A,N/A,en
The Cosmic Serpent,['Jeremy Narby'],1998,['Philosophy'],"In a first-person narrative of scientific discovery that opens new perspectives on biology, the knowledge of indigenous peoples, anthropology, and the limits of rationalism, this work reveals how startlingly different the world around us appears when we open our minds to it.",N/A,N/A,en
Journey to Ixtlan,['Carlos Castaneda'],1972,"['Body, Mind & Spirit']","In Journey to Ixtlan, Carlos Castaneda introduces readers to this new approach for the first time and explores, as he comes to experience it himself, his own final voyage into the teachings of don Juan, sharing with us what it is like to truly ""stop the world"" and perceive reality on his own terms. Originally drawn to Yaqui Indian spiritual leader don Juan Matus for his knowledge of mind-altering plants, bestselling author Carlos Castaneda immersed himself in the sorcerer's magical world entirely. Ten years after his first encounter with the shaman, Castaneda examines his field notes and comes to understand what don Juan knew all along--that these plants are merely a means to understanding the alternative realities that one cannot fully embrace on one's own.",4,N/A,en
Wayward Shamans,['Silvia Tom‡_kov‡'],2013-05-03,['Social Science'],"Wayward Shamans tells the story of an idea that humanityÕs first expression of art, religion and creativity found form in the figure of a proto-priest known as a shaman. Tracing this classic category of the history of anthropology back to the emergence of the term in Siberia, the work follows the trajectory of European knowledge about the continentÕs eastern frontier. The ethnographic record left by German natural historians engaged in the Russian colonial expansion project in the 18th century includes a range of shamanic practitioners, varied by gender and age. Later accounts by exiled Russian revolutionaries noted transgendered shamans. This variation vanished, however, in the translation of shamanism into archaeology theory, where a male sorcerer emerged as the key agent of prehistoric art. More recent efforts to provide a universal shamanic explanation for rock art via South Africa and neurobiology likewise gloss over historical evidence of diversity. By contrast this book argues for recognizing indeterminacy in the categories we use, and reopening them by recalling their complex history.",N/A,N/A,en
Animal and Shaman,['Julian Baldick'],2012-10-22,['History'],"""Animal and Shaman, a comparative study of the indigenous pre-Christian and pre-Muslim religions of Central Asia, describes a common inheritance among the beliefs of the various peoples who have lived in Central Asia or have migrated from there: Scythians, Huns, Mongols, Manchus, Finns and Hungarians."" ""Shamans - holy men and healers among the pagan faiths - relied heavily on animal sacrifices to create spiritual purity and to nourish the soul and, as a result, animals and spirituality were locked in a mutually dependent embrace. Julian Baldick demonstrates that in pagan times there were remarkable common features in the forms of worship and spiritual expression and that these similarities were largely based on the roles of animals in the different cultures of Central Asia. He shows that these have not only survived in the myths and legends of the region but have also found their way into the mythologies of the West."" ""This analysis will be of importance to historians as well as to cultural and social anthropologists.""--Jacket.",1,N/A,en
"Shamanism, History, and the State","['Nicholas Thomas', 'Caroline Humphrey']",1996,['History'],Nine case studies of shamanic practice in widely different cultures,N/A,N/A,en
Shamanism,"['Mariko Namba Walter', 'Eva Jane Neumann Fridman']",2004-12-15,"['Body, Mind & Spirit']","A guide to worldwide shamanism and shamanistic practices, emphasizing historical and current cultural adaptations. This two-volume reference is the first international survey of shamanistic beliefs from prehistory to the present day. In nearly 200 detailed, readable entries, leading ethnographers, psychologists, archaeologists, historians, and scholars of religion and folk literature explain the general principles of shamanism as well as the details of widely varied practices. What is it like to be a shaman? Entries describe, region by region, the traits, such as sicknesses and dreams, that mark a person as a shaman, as well as the training undertaken by initiates. They detail the costumes, music, rituals, artifacts, and drugs that shamans use to achieve altered states of consciousness, communicate with spirits, travel in the spirit world, and retrieve souls. Unlike most Western books on shamanism, which focus narrowly on the individual's experience of healing and trance, Shamanism also examines the function of shamanism in society from social, political, and historical perspectives and identifies the ancient, continuous thread that connects shamanistic beliefs and rituals across cultures and millennia. Nearly 200 entries on shamanic belief systems, practices, rituals, and related phenomena 152 contributors including international experts and pioneering researchers in the field 100 photos, charts, and tables Multicultural bibliography of significant materials from the fields of history, ethnography, and anthropology",N/A,N/A,en
The World of Shamanism,['Roger N. Walsh'],2007,"['Body, Mind & Spirit']","This objective exploration of shamanism and its place in contemporary life leaves no stone unturned as Dr. Walsh examines shamanistic traditions throughout history, and how they intersect with modern psychology and metaphysical studies.",N/A,N/A,en
"Shaman, Saiva and Sufi",['Richard Winstedt'],1925,['Magic'],N/A,N/A,N/A,en
The Beauty of the Primitive,['Andrei A. Znamenski'],2007-07-12,"['Body, Mind & Spirit']",Publisher description,N/A,N/A,en
Ecstatic Religion,['I. M. Lewis'],2003,"['Body, Mind & Spirit']","First Published in 2004. States of spirit possession, in which believer's feel themselves to be 'possessed' by the deity and raised to a new plane of existence, are found in almost all known religions. From Dionysiac cults to Haitia voodoo, Christian and Sufi mysticism to shamanic ritual, the rapture and frenzy of ecstatic experience forms an iconic expression of faith in all its devastating power and unpredictability. Ecstatic Religion has, since its first appearance in 1971, became the classic investigative study of these phenomena. Exploring the social and political significance of spiritual ecstasy and possession, it concerns the distinct types of functions of mystical experience - in particular, the differences between powerful male-dominated possession cults which reinforce established morality and power, and marginal, renegade ecstatics expressing forms of protest on behalf of the oppressed, especially women. I. M. Lewis's wide-ranging comparative study looks at the psychological, medical, aesthetic, religious and cultural aspects of possession, and covers themes including soul-loss, ecstatic trance, divination, erotic passion and exorcism. Probing the mysteries of spirit possession through the critical lens of anthropological and sociological theory, this fully revised and expanded Third Edition is of crucial importance for students of psychology, sociology, religious mysticism and shamanism.",N/A,N/A,en
The Life and Traditions of the Red Man,['Joseph Nicolar'],1893,['Abenaki Indians'],"Joseph Nicolar's ""The Life and Traditions of the Red Man"" tells the story of his people from the first moments of creation to the earliest arrivals and eventual settlement of Europeans. Self-published by Nicolar, this is one of the few sustained narratives in English composed by a member of an Eastern Algonquian-speaking people during the nineteenth century. At a time when Native Americans' ability to exist as Natives was imperiled, Nicolar wrote his book in an urgent effort to pass on Penobscot cultural heritage to subsequent generations of the tribe and to reclaim Native Americans' right to self-representation. This extraordinary work weaves together stories of Penobscot history, precontact material culture, feats of shamanism, and ancient prophecies about the coming of the white man. An elder of the Penobscot Nation in Maine and the grandson of the Penobscots' most famous shaman-leader, Old John Neptune, Nicolar brought to his task a wealth of traditional knowledge. providing historical context and explaining unfamiliar words and phrases. ""The Life and Traditions of the Red Man"" is a remarkable narrative of Native American culture, spirituality, and literature",N/A,N/A,en
Nine Worlds of Seid-magic,['Jenny Blain'],2002,"['Body, Mind & Spirit']","This accessible case study of Northern European shamanistic practice, or seidr, explores the way in which the ancient Norse belief systems have been rediscovered and reinvented by groups in Europe and North America.",4,N/A,en
Singing to the Plants,['Stephan V. Beyer'],2010-06-30,['Health & Fitness'],"In the Upper Amazon, mestizos are the Spanish-speaking descendants of Hispanic colonizers and the indigenous peoples of the jungle. Some mestizos have migrated to Amazon towns and cities, such as Iquitos and Pucallpa; most remain in small villages. They have retained features of a folk Catholicism and traditional Hispanic medicine, and have incorporated much of the religious tradition of the Amazon, especially its healing, sorcery, shamanism, and the use of potent plant hallucinogens, including ayahuasca. The result is a uniquely eclectic shamanist culture that continues to fascinate outsiders with its brilliant visionary art. Ayahuasca shamanism is now part of global culture. Once the terrain of anthropologists, it is now the subject of novels and spiritual memoirs, while ayahuasca shamans perform their healing rituals in Ontario and Wisconsin. Singing to the Plants sets forth just what this shamanism is about--what happens at an ayahuasca healing ceremony, how the apprentice shaman forms a spiritual relationship with the healing plant spirits, how sorcerers inflict the harm that the shaman heals, and the ways that plants are used in healing, love magic, and sorcery.",N/A,N/A,en
The Teachings of Don Juan,['Carlos Castaneda'],1990,['Hallucinogenic drugs and religious experience'],"Castaneda's first book in the Don Juan series. He meets Don Juan and is introduced to his magical world and philosophy by means of hallucinogenic plants and special exercises. The author's other books include ""The Fire Within"" and ""The Quest for Ixtlan"".",N/A,N/A,en
Aboriginal Siberia,['Marie Antoinette Czaplicka'],1914,['Ethnology'],N/A,N/A,N/A,en
Dreamgates,['Robert Moss'],2010,"['Body, Mind & Spirit']","A world-renowned authority on the history, uses, and power of dreaming, Robert Moss guides neophyte and experienced adventurers alike to open their own dreamgates. Through these gates await otherwise inaccessible realms of reality as well as soul remembering - the ""recovering of knowledge that belonged to us before we came into this life experience."" Exercises, meditations, and the mesmerizing tales of fellow dream travelers outline Moss's Active Dreaming technique, a kind of shamanic soul-flight that offers ""frequent flyers"" a passport between worlds. In this world beyond physical reality, Moss points to wellsprings of healing, creativity, and insight. As readers move into these different ways of seeing and knowing, they may also communicate with spiritual guides and departed loved ones in ways that transform their everyday lives.",N/A,N/A,en
The Shaman and the Jaguar,['Gerardo Reichel-Dolmatoff'],1975,['Social Science'],N/A,N/A,N/A,en
Shamanic Qabalah,['Daniel Moler'],2018,['Cabala'],"""Fusing Hermetic Qabalah and Peruvian shamanic practices, this book lays out a template for exploring the inner and outer worlds in the tradition of the ancients""--",N/A,N/A,en
The Way of the Shaman (Reissue),['Michael Harner'],2009-08-13,"['Body, Mind & Spirit']","This classic on shamanism pioneered the modern shamanic renaissance, and is here available with a new cover. The Definitive Handbook on Practical Shamanism--What It Is, Where It Came from, How You Can Participate",5,N/A,en
Visionary,['Graham Hancock'],2022,['Health & Fitness'],Previously published in 2007 as Supernatural by Disinformation.,N/A,N/A,en
One Spirit Medicine,['Alberto Villoldo'],2016-09-27,['Health & Fitness'],"Today our minds, our emotions, our relationships, and our bodies are out of kilter. We know it, but we tend to ignore it until something brings us up short--a worrying diagnosis, a broken relationship, or simply an inability to function harmoniously in everyday life. When things are a little off, we read a self-help book. When they're really bad, we bring in oncologists to address cancer, neurologists to repair the brain, psychologists to help us understand our family of origin. But this fragmented approach to health is merely a stopgap. To truly heal, we need to return to the original recipe for wellness discovered by shamans millennia ago: One Spirit Medicine. Through One Spirit Medicine, the shamans found that they could grow a new body that allowed them to live in extraordinary health. They learned how to switch off the ""death clock"" inside every cell, and turn on the ""immortality"" genes that reside in password-protected regions of our DNA. Cancer, dementia, and heart disease were rare. The shamans of old were truly masters of prevention. Drawing on more than 25 years of experience as a medical anthropologist--as well as his own journey back from the edge of death--acclaimed shamanic teacher Alberto Villoldo shows you how to detoxify the brain and gut with superfoods, use techniques for working with our luminous energy fields to heal your body, and follow the ancient path of the medicine wheel to shed disempowering stories from the past and pave the way for rebirth. Using the principles and practices in this book, you can feel better in a few days, begin to clear your mind and heal your brain in a week, and in six weeks be on your way to a new body--one that heals rapidly, retains its youthful vitality, and keeps you connected to Spirit, to the earth, and to a renewed sense of purpose in your life.",N/A,N/A,en
The Religions of Mongolia,['Walther Heissig'],1980-01-01,['Religion'],In this study Walther Heissig focuses on the existence in Mongolia of religious forms which have more ancient roots even than Buddhism. Professor Heissig is mainly concerned in the present book with those beliefs and concepts which belong to the non-Buddhist folk religion of the Mongols.,N/A,N/A,en
The Realm of the Extra-human,"['Swami Agehananda Bharati', 'Agehananda Bharati']",1976,['Religion'],"Papers presented to the IXth International Congress of Anthropological and Ethnological Science, Chicago, 1973.",N/A,N/A,en
The Strong Eye of Shamanism,['Robert E. Ryan'],1999,"['Body, Mind & Spirit']","An exploration of shamanism and the archetypal symbolism that sits at the foundation of all human life • Not just an academic work. Helps the reader experience the actual mindset of the shaman • Presents a cohesive view of the recurrent patterns of symbolism and visionary experience that underlie all religion The human psyche contains archetypal patterns largely lost to contemporary society but which shamans have employed for over 30,000 years to gain access to the spiritual world. Shamanic symbols both affect and reflect these durative patterns that exist, with uncanny similarity, in civilizations separated by expanses of time and distance. The Strong Eye of Shamanism draws together the many facets of the art of shamanism, presenting a cohesive view of the recurrent patterns of symbolism and visionary experience that underlie its practice. The ""strong eye"" of the title refers to the archetypal symbolism that sits at the foundation of all human life--whether in Paleolithic caves or today's temples. The author asserts that society has become separated from the power of those symbols that lead us into deeper understanding of our spirituality. In today's world of splintered psyches, a world in which people are in search of their souls, shamanism survives as an age-old technology of soul recovery, a living Rosetta stone that reminds us of the shared foundation that exists beneath even the most radically different perspectives. Through its study of shamanism, archetypal psychology, and symbolism, The Strong Eye of Shamanism encourages individuals--and society--to look inward and remember that the deepest forms of awareness begin with the knowledge that the answers reside within us.",5,N/A,en
Courageous Dreaming,"['Alberto Villoldo, PH D', 'Alberto Villoldo']",2010-07,"['Body, Mind & Spirit']","Courageous Dreaming tells us how to dream our world with power and grace. The ancient shamans of the Americas understood that we're not only creating our experience of the world, but are dreaming up the very nature of reality itself - that is, life is but a dream. When you don't dream your life, you have to settle for the nightmare being dr...",N/A,N/A,en
The Wheel of Time,['Carlos Castaneda'],1999,['Shamanism'],Castenada looks back on the time he spent as an apprentice to the descendants of the Shamans. The reader will find here a distillation of all his key thoughts and ideas.,N/A,N/A,en
Shamanic Healing and Ritual Drama,['Åke Hultkrantz'],1992,['Medical'],"In this pioneering work one of the world's leading experts on Native American traditions offers a detailed survey of Native American practices and beliefs regarding health, medicine, and religion. In contrast to the sharp Euro-American division between medicine and religion, Native American medical beliefs and practices can only be assessed, says the author, in their relation to their religious ideas. Spanning the full length and breadth of Native North American cultural areas, from the Northeast to the Southwest, the Southeast to the Northwest, the book offers ""thick"" descriptions of traditional Native American medical and religious beliefs and practices, demonstrating that for Native Americans medicine and religion are two sides of the same coin: a coherent and holistic system in which supernaturalism acts as a motor in healing.",N/A,N/A,en
The Dragon Republic,['R. F. Kuang'],2019-07-22,['Imaginary wars and battles'],The searing follow-up to 2018's most celebrated fantasy debut - THE POPPY WAR.,N/A,N/A,en
"Shaman, Saiva and Sufi",['Richard Winstedt'],1925,['Magic'],N/A,N/A,N/A,en
Pony Girls,['Richard Hoyt'],2004-05,['Fiction'],"Strange doings: European jumping horses have died mysteriously. Now prime Spanish mustang stallions are being killed all over the West. A beautiful young television newswoman is chasing the story, and some weirdo is posting obscene clues on the net. John Denson, Annie Dancer, and Willie Sees the Night are retained to find the horse killers. Denson prefers logic, Annie her computer skills, and they share a lively bed. The shaman Willie reaches beyond reason: He again sends Denson flying into mysterious realms to find the truth. Are the animal spirits Denson sees real? Has Willie Sees the Night been fighting the shape-changing Koonran since the beginning of time? Is this the true source of all evil? Or is the monster part of us all, coursing through our blood? Pony Girls is John Denson's wildest adventure.",5,N/A,en
"Shamans, Mystics and Doctors",['Sudhir Kakar'],1991,"['Body, Mind & Spirit']","Sudhir Kakar, a psychoanalyst and scholar, brilliantly illuminates the ancient healing traditions of India embodied in the rituals of shamans, the teachings of gurus, and the precepts of the school of medicine known as Ayurveda. ""With extraordinary sympathy, open-mindedness, and insight Sudhir Kakar has drawn from both his Eastern and Western backgrounds to show how the gulf that divides native healer from Western psychiatrist can be spanned.""—Rosemary Dinnage, New York Review of Books ""Each chapter describes the geographical and cultural context within which the healers work, their unique approach to healing mental illness, and . . . the philosophical and religious underpinnings of their theories compared with psychoanalytical theory.""—Choice",1,N/A,en
A Separate Reality,['Carlos Castaneda'],2003-11-27,['Shamanism'],"This is the second in the Don Juan series, in which the author is able to enter and see the sorcerer's world with the aid of hallucinogenic drugs, a strong will and courage. The author's other books include The Teachings of Don Juan and The Quest for Ixtlan.",N/A,N/A,en
Religion in Context,['I. M. Lewis'],1996-04-18,['Religion'],"Religious power assumes many strikingly different forms, which are often regarded as unique, unrelated, and even mutually exclusive. Religion in Context, however, adopts a holistic approach and argues that these apparently contradictory mystical experiences are in fact part of a web of mutually defining and sustaining elements. Stressing the importance of rigorous social contextualisation, I. M. Lewis analyses phenomena such as spirit-possession, witchcraft, cannibalism, and shamanism, revealing connections between them and with the world religions. This expanded and updated edition illuminates critical aspects of religious power, and demonstrates the value of a comparative approach to formulating anthropological theory. It will be of value to students of anthropology, religion, and to anyone concerned with the nature of religion in the modern world.",N/A,N/A,en
Tracing Shamans in Siberia,['Vilmos Diószegi'],1968,['Folklore'],A study of nearly extinct shamanistic religion of Siberian peoples based on expedition 1957-58.,5,N/A,en
Finding New Cosmologies,['Florian Gredig'],2009,"['Body, Mind & Spirit']","This book deals with a broad range of shamanic activities in contemporary Europe. Based on fieldwork in France, Germany, Sweden and Switzerland, it provides a comprehensive overview of European neo-shamanism and its various directions and currents. The study does not focus on casual practitioners but on neo-shamanic healers with many years of experience. Their work, ritual techniques, worldviews, social networks and relations to shamans outside of Europe are analysed - as well as the transformation of shamanic techniques and cosmologies in an increasingly globalised world.",N/A,N/A,en
Journey to Ixtlan,['Carlos Castaneda'],1990-11-01,"['Body, Mind & Spirit']",N/A,N/A,N/A,en
Visions of a Huichol Shaman,['Peter T. Furst'],2007-01-12,['Art'],"The brilliant visionary yarn paintings of the shaman-artist Jose Benitez Sanchez emerge transformed into two-dimensional form from fleeting, sublime visionary experiences triggered by the complex chemistry of the divine peyote cactus. Benitez's visions are of the Huichol universe in Mexico's rugged Sierra Madre Occidental, as that world came into being in the First Times of creation and transformation and in the ongoing magic of a natural environment that is alive and without firm boundaries between the here and now and the ancestral past. Modern yarn paintings—more than 30 in the University of Pennsylvania Museum's collection are illustrated here—have their roots in the sacred art of communication with numberless male and female ancestors and native deities, related in the two remarkable Huichol origin myths also presented here to shed some light on Native American culture and provide some understanding of the religious experience that informs it.",5,N/A,en
