title,authors,publishedDate,categories,description,averageRating,textSnippet
Global Animation Theory,"['Franziska Bruckner', 'Holger Lang', 'Nikica Gilić', 'Daniel Suljic', 'Hrvoje Turković']",2018,[],N/A,N/A,N/A
The Art of Ray Harryhausen,"['Ray Harryhausen', 'Tony Dalton']",2005,['Art'],"Filled with incredible reproductions of drawings and models relating to a long and frenetic life in filmmaking and stop-motion animation, this beautifully presented pictorial history documents the influential director and artist's creative process—from sketch to motion picture realization. Illustrating how Harryhausen was inspired in his youth from seeing the groundbreaking animation in the 1933 version ofKing Kong, this remarkable collection showcases Harryhausen's immense talent—and the processes undertaken to produce revolutionary milestones in filmmaking, such asClash of the TitansandJason and the Argonauts—and is an essential resource for cinephiles and collectors of classic film memorabilia.",N/A,N/A
Elemental Magic,['Joseph Gilland'],2011,['Art'],""" ... this book is the definitive guide to the classical techniques for creating animated effects.""--Page [4] of cover [v. I.].",N/A,N/A
The Animated Film Encyclopedia,['Graham Webb'],2000,['Performing Arts'],"Animated films often bring to mind images of Saturday morning cartoons on television, but at one time, animated films, both long and short, were found mostly on the silver screen as part of the featured program. In 1977, George Lucas even specially requested a cartoon to open Star Wars-""Duck Dodgers and the 241⁄2 Century,"" featuring Daffy Duck. In its rich history, cinematic animation has developed from silent monochrome images to sound-filled shorts that ran with newsreels and adventure serials-to animation sequences used to enliven commercials or live-action films-and finally to feature films like Fantasia and Cinderella. This encyclopedia covers all English language animation from the crucial first eighty years of its history. From the popular to the obscure, from Bugs to Mickey, from the short to the feature, nearly 7,000 items are covered. Each entry includes production information, date, running time, and a synopsis. Much of the information compiled here is rare. For example, character voices once considered ""anonymous"" are here identified, and animated films now lost because they were once considered expendable are here given the attention they deserve. A complete index allows multiple points of access.",N/A,N/A
Animated Landscapes,['Chris Pallant'],2015-08-27,['Performing Arts'],The first comprehensive study of animated landscapes across media.,N/A,N/A
Hanna-Barbera Cartoons,['Michael Mallory'],1998,['Art'],"For nearly sixty years, William Hanna and Joseph Barbera have been creating characters that are cherished by loyal fans everywhere. In the process, they have won more citations and awards (including a record seven Oscars) than virtually any other filmmaker. For the first time, the story of this incredibly successful artistic partnership is told in the lavishly illustrated Hanna-Barbera Cartoons. The deluxe format captures the spirit of these cartoons -- from the thirty-inch foldouts to the special acetate cel on the cover depicting some of the all-time favorite characters.Hanna-Barbera Cartoons celebrates six decades of entertainment by telling the stories of Hanna-Barbera's best-loved cartoons -- which are brought to life through full-color classic Hanna-Barbera art -- as well as fascinating section on the studio and the animation artists, writers, directors, and voices that created them. In addition, special chapters are devoted to six of the all-time classic shows -- ""The Flintstones"", ""The Jetsons"", ""Yogi Bear"" ""Top Cat"", ""Jonny Quest"" and ""Scooby Doo, Where Are You?"" and include summaries of every episode. A catalogue raisonne of the Hanna-Barbera Animation Art collection as well as a complete chronology of the studio make this volume an indispensable reference for all animation art collectors.",N/A,N/A
Make Toons that Sell,['Bill Plympton'],2012,['Art'],Cartoons and Comics.,N/A,N/A
Animation in Asia and the Pacific,['John A. Lent'],2001,['Performing Arts'],"Provides the first continent-wide analysis of animation, delving into issues of production, distribution, exhibition, aesthetics and regulation",N/A,N/A
The Best of Draw,['Mike Manley'],2008-02,['Art'],"The Best of Draw! Volume One complies material from the first two sold-out issues of Draw!, the ""How-To"" magazine on comics and cartooning! Presented here are a wealth of tutorials by, and interviews with, the top professionals in the industry! Featured are demonstrations by: Dave Gibbons (layout and drawing on the computer), Bret Blevins (drawing lovely women, painting from life, and creating figures that ""feel""), Jerry Ordway (detailing his working methods), Klaus Janson and Ricardo Villagran (inking techniques), Genndy Tartakovsky (on animation and Samurai Jack), Steve Conley (creating web comics and cartoons), Phil Hester and Ande Parks (penciling and inking), and more! Each artist presents their work step-by-step, so you can see it progress to finished form, learning valuable tips and tricks along the way.",N/A,N/A
Elemental Magic,['Joseph Gilland'],2009,['Art'],""" ... this book is the definitive guide to the classical techniques for creating animated effects.""--Page [4] of cover [v. I.].",5,N/A
The Art of Wallace and Gromit,"['Andy Lane', 'Paul Simpson']",2005,['Performing Arts'],"With concept art, character models, set designs, stills, plus interviews with all the leading talent and an introduction by Nick Park, this is an illustrated guide to the movie ""Curse of the Were-rabbit,"" produced by Multi-Oscar winning Aardman Animation. This book discovers the film's behind-the-scenes secrets.",5,N/A
Animation,['Jayne Pilling'],2001,['Performing Arts'],"This book introduces the wide range of styles and techniques that make up the art of animation. Fourteen key animators from around the world discuss their commercial and personal work, their working set-ups and their thoughts for the future.",N/A,N/A
The Theory and Practice of Motion Design,"['R. Brian Stone', 'Leah Wahlin']",2018,['Art'],"This collection offers an expansive, multiplatform exploration of the rapidly-expanding area of motion design and motion graphics, taking into account both theoretical questions and creative professional practice. Spanning interaction design, product interfaces, kinetic data visualizations, typography, TV and film title design, brand building, narrative storytelling, history, exhibits and environments, editors R. Brian Stone and Leah Wahlin offer an interdisciplinary range of academic essays and professional interviews that together form a dialogue between motion design theory and professional practice. Written for both those critically engaged with motion design as well as those working or aspiring to work professionally in the field, the book features a range of international contributors and interviews with some of the best-known designers in the field, including Kyle Cooper, Karin Fong, and Daniel Alenquer. The Theory and Practice of Motion Design seeks to illuminate the diverse, interdisciplinary field of motion design by offering a structured examination of how motion design has evolved, what forces define our current understanding and implementation of motion design, and how we can plan for and imagine the future of motion design as it unfolds. An accompanying online resource site, www.motionresource.com, contains visual representations of the examples described in the text.",N/A,N/A
Anime Studio 6,['Kelly Murdock'],2009-12-09,['Animation'],Anime Studio 6 is a 2D animation software package.,N/A,N/A
Experimental Animation,"['Miriam Harris', 'Lilly Husbands', 'Paul Taberham']",2019,['Animation'],"Experimental Animation: From Analogue to Digital charts the aesthetic, theoretical and cultural territories that experimental animation occupies in the current multimedia landscape",N/A,N/A
The Fundamentals of Animation,['Paul Wells'],2006-06,['Art'],"The Fundamentals of Animation by Paul Wells offers an illustrated and visually stimulating introduction to the key elements of animation. It discusses the key principles and processes involved in animation, exploring the entirety of the creative process from finding and researching a concept, through the preparation and techniques used, to the execution of the work. Each stage is presented in an engaging visual style, accompanied by examples and analysis of contemporary student and commercial animation. The book also discusses the links between animation and the styles and narratives of other areas of popular culture, aligning theory and ideas to practical advice. It includes a section for aspiring animators examining career paths, portfolios and the structure of the creative industries.",5,N/A
Amination Processes Pollutant Discharges Identification,['John Allison King'],1979,['Science'],"Good,No Highlights,No Markup,all pages are intact, Slight Shelfwear,may have the corners slightly dented, may have slight color changes/slightly damaged spine.",N/A,N/A
Mel and Fiends,['Robert Creed'],2005,['Animation'],"Mel Romans lives for comics, and Gargoyle: Champion of the Universe is his biggest obsession. So when the comic's creator, Ambrose Alexander, is locked away for believing his characters have come to life and escaped, Mel has a hunch he's not as crazy as everyone says...",N/A,N/A
Unit Processes in Organic Synthesis,['Philip Herkimer Groggins'],1935,['Animation'],N/A,N/A,N/A
Movement in Two Dimensions,['Olive Cook'],1963,['Animated films'],N/A,N/A,N/A
The Animation Stand,['Zoran Perisic'],1976,['Performing Arts'],N/A,N/A,N/A
Rowland B. Wilson's Trade Secrets,"['Rowland B. Wilson', 'Suzanne Lemieux-Wilson']",2012,['Art'],"A compendium of tips and tricks, philosophies and techniques garnered over a lifetime of professional animation and artistry, 'Rowland B. Wilson's Trade Secrets' reveals the knowledge which has made him a legend in the world of cartooning, advertising, illustration and animation.",N/A,N/A
Simplified Drawing,['Wayne Gilbert'],2013-04-16,['Animation (Cinematography)'],"Step by step approach to drawing the human body in a simplified, structural way. Designed for animators and extremely beneficial for comic artists, illustrators, classical and interpretive artists. The content is referenced to the works of George Bridgeman, Kimon Nicolaides, Burne Hogarth and others.Following the exercises can help to greatly improve structural and gestural drawing skills.",N/A,N/A
Stop Motion,['Barry Purves'],2008-01,['Computers'],Award-winning animator Barry Purves offers his unique perspective on the creativity behind stop motion animation through his frank and incisive conversations with experts from all the different areas of the process.,3.5,N/A
Design for Motion,['Austin Shaw'],2015,['COMPUTERS'],"Plumb the depths of core motion design fundamentals and harness the essential techniques of this diverse and innovative medium. Combine basic art and design principles with creative storytelling to create compelling style frames, design boards, and motion design projects. Here, in one volume, Austin Shaw covers all the principles any serious motion designer needs to know in order to make their artistic visions a reality and confidently produce compositions for clients, including: Illustration techniques Typography Compositing Cinematography Incorporating 3D elements Matte painting Concept development, and much more Lessons are augmented by illustrious full color imagery and practical exercises, allowing you to put the techniques covered into immediate practical context. Industry leaders and pioneers, including Karin Fong, Bradley G Munkowitz (GMUNK), Will Hyde, Erin Sarofsky, Danny Yount, and many more, contribute their professional perspectives, share personal stories, and provide visual examples of their work. Additionally, a robust companion website (www.focalpress.com/cw/shaw) features project files, video tutorials, bonus PDFs, and rolling updates to keep you informed on the latest developments in the field.",N/A,N/A
"Puppetry, Puppet Animation and the Digital Age",['Rolf Giesen'],2018-08-15,['Animation (Cinematography)'],"We are going to leave the Age of Materialism and enter the Age of Virtuality. There is less and less conventional filmmaking. Nothing seems to be impossible in digital imagery. VFX Academy Award winning cinematographer Dennis Muren was among the first to consequently abandon the field of stop motion animation in favor of CGI in Jurassic Park. Nowadays puppets and dimensional animation occupy only a niche. Most people prefer the fluid animation, the texture and the challenges of digital animation. Others still acknowledge not only the craftsmanship but the uniqueness of stop-frame dimensional animation that is way beyond the standardization of CGI.",N/A,N/A
GIF Animation Studio,['Richard Koman'],1996,['Computers'],"Giving a step-by-step guide to creating GIF animation by detailing actual work done by leading graphic designers, this work shows how to use the GIF editing programs, and presents a gallery of GIF animations",N/A,N/A
Acting for Animators,['Ed Hooks'],2003,['Drama'],"This revised edition offers the theories and practices Hooks has developed in his workshops, with expanded coverage of acting in video games, story structure, and the work on emotion in the human face being done by Paul Ekman.",N/A,N/A
Encyclopedia of Animation Techniques,['Richard Taylor'],1999,['Animation'],"This text employs the visual techniques of its subject matter to excite as well as to educate. It provides a fully-illustrated, step-by-step guide to drawn, model and computer-generated animation with professional guidance on various aspects.",N/A,N/A
Život izmišljotina : ogledi o animiranom filmu,['Hrvoje Turković'],2012,['Animated films'],N/A,N/A,N/A
How to Animate Film Cartoons,['Preston Blair'],1990,['Animated films'],"The Cartooning titles in the How to Draw and Paint Series are packed with fundamental cartooning and animation techniques, along with practical information and helpful tips to get beginners started quickly and easily. Each book covers a variety of cartooning styles and teaches readers how to render residents of the cartoon world with simple step-by-step instructions.",N/A,N/A
Storyboards,['Mark Simon'],2000,['Animation'],"This text details the preparation and presentation of boards for live action, commercials, animation, and special effects. The author clearly delineates the requirements of live action and animation boards as well as presentation and production boards.",N/A,N/A
世界动画电影大师,[],2015,[],N/A,N/A,N/A
Staré pověsti české,[],2015,[],N/A,N/A,N/A
鋼の錬金術師原画集 : テレビアニメーション,['スクウェアエニックス'],2010-11-22,[],多くの興奮と感動を鮮烈に描き出した『鋼FA』原画をカラー収録。入江泰浩監督、完全監修&コメントで贈る濃密な1冊。スペシャル企画、HOW TO原画。中川翔子in BONES「原画を理解・分解・再構築」で識る原画とは。,N/A,N/A
חי צומח דומם,[],2004,"['Art, Israeli']",N/A,N/A,N/A
これが僕の回答である。1995‐2004,['押井守'],2004-03-06,['Animated films'],決定版!「攻殻機動隊」から「イノセンス」まで、監督自身による語り下し。タランティーノ、キャメロン、ウォシャウスキー兄弟ほか、世界が敬愛する偉大な映画監督、押井氏の9年間の軌跡を全収録!幻の超大作『G.R.M.』についての秘蔵インタビューも掲載。,N/A,N/A
Fantoche,[],2003,['Animation'],N/A,N/A,N/A
Animation in der Weiterbildung,['Horst Siebert'],1979,[],N/A,N/A,N/A
The History of Chinese Animation II,['Lijun Sun'],2020-03-10,[],"China has been one of the first countries to develop its own aesthetic for dynamic images and to create animation films with distinctive characteristics. In recent years, however, and subject to the influence of Western and Japanese animation, the Chinese animation industry has experienced several new stages of development, prompting the question as to where animation in China is heading in the future. This book describes the history, present and future of China's animation industry. The author divides the business's 95-year history into six periods and analyses each of these from an historical, aesthetic, and artistic perspective. In addition, the book focuses on representative works; themes; directions; artistic styles; techniques; industrial development; government support policies; business models; the nurturing of education and talent; broadcasting systems and animation. Scholars and students who are interested in the history of Chinese animation will benefit from this book and it will appeal additionally to readers interested in Chinese film studies.",N/A,N/A
Stopmotion Explosion,['Nate Eckerson'],2011-03-01,['Computers'],"""Epic films for $20 or less. This book will show you how.""",N/A,N/A
The Animate! Book,"['Benjamin Cook', 'Gary Thomas']",2006,['Performing Arts'],"The Animate! Book explores the relationship between art and animation through the animate! project, now in its fifteenth year. Animate! has supported groundbreaking animation, and this volume addresses new technologies and practices and includes interviews with six contemporary animators and a DVD of key works.",N/A,N/A
Gardner's Storyboard Sketchbook,['Garth Gardner'],2002,['Animation'],"Gardner's Storyboard Sketchbook is a 200 page 70lb quality drawing workbook for planning/designing an animated story or film. Contains storyboard templates, character drawing sheets, and storyboard example from Pacific Data Image, Academy of Art College and more. Provides an excellent way to organize a project. This book also contains camera and character motion keys that are standard to the industry.",N/A,N/A
Animating Short Stories,['Cheryl Briggs'],2019-11-14,['Computers'],"Whether you're a novice making your first film or a more advanced animator looking to strengthen an existing concept, Animating Short Stories provides practical techniques to bring your story to life. Each technique is clearly and beautifully illustrated covering different animation mediums; including 2D, 3D and stop-motion. It takes readers step by step through: - how to develop story ideas - to prepare for creative obstacles - scriptwriting and storyboarding - each chapter provides clear examples and full colour images from award-winning student films as well as commercial examples from big studios In addition, a companion website includes a specially created short film demonstrating key visual storytelling and narrative techniques alongside the student movies featured throughout. Also included are documents pertaining to sample production schedule and shotlists, screenplay templates, style guides and cheat sheets.",N/A,N/A
Frances Stark,['Mark Godfrey'],2012,['Animated films'],"This intimate publication focuses on Frances Stark's pivotal feature length video My Best Thing, (premiered at the 54th Venice Biennale in 2011) a digital video animation, which traces the development of two sexual encounters that progress into conversations about film, literature, art, collaboration and subjectivity.British curator Mark Godfrey captures the density of this recent work by Stark with an in-depth essay considering the artist's use of online sex-chat rooms as vehicles for her creative process.In conveying the complexity of her interests Stark manages to imbue these commonly disparaged internet sites, as well as their users, with positive, productive and social characteristics. In Stark's depiction, as Godfrey states, 'Strangers meet, communicate, share ideas rather than brand preferences, and change how each one sees the world.' Published on the occasion of the exhibition Frances Stark: My Best Thing at Walter Phillips Gallery, Banff (24 September - 11 December 2011), and Contemporary Art Gallery, Vancouver (3 February - 8 April 2012).",N/A,N/A
The Digital Artist's Portfolio and Demo Reel Guide,['Dave Scotland'],2015-05-20,['Animation'],"When trying to get work in any creative-based industry, the fact is, and always will remain, ""Your chance of being employed is directly related to your body of work"". It sounds easy right? All you have to do is complete lots of really good work, put it in a portfolio and demo reel and then you get a job. Well, there is a problem with this convenient theory and it comes in the form of competition. These days, the world is a lot more populated with great artists and animators, all possessing dreams of making it in the exciting world of films, games, television or media, and they too have lots of really good work. So how can you stand out from this ever growing crowd, especially when learning the craft has become easier today than ever before? Is there possibly some kind of formula or recipe that exists for landing on an employer's radar, and can it be broken down into easy to follow steps? After conducting extensive research via objective feedback and real-world advice, collected from leading experts in the digital content world, I can honestly answer this question with a resounding, YES!!!. In this book, I have broken down this information into easy to understand advice and principles, so you can follow a simple formula to land your perfect job, in any of the digital content and creative industries.",N/A,N/A
The History of Chinese Animation,['Lijun Sun'],2019-12-14,[],"China has been one of the first countries to develop its own aesthetic for dynamic images and to create animation films with distinctive characteristics. In recent years, however, and subject to the influence of Western and Japanese animation, the Chinese animation industry has experienced several new stages of development, prompting the question as to where animation in China is heading in the future. This book describes the history, present and future of China's animation industry. The author divides the business's 95-year history into six periods and analyses each of these from an historical, aesthetic, and artistic perspective. In addition, the book focuses on representative works; themes; directions; artistic styles; techniques; industrial development; government support policies; business models; the nurturing of education and talent; broadcasting systems and animation. Scholars and students who are interested in the history of Chinese animation will benefit from this book and it will appeal additionally to readers interested in Chinese film studies.",N/A,N/A
Animation,['Bill Cranfield'],2003,['Animated films'],N/A,N/A,N/A
Britannica's Fairy Tales from Around the World,[],2003,['Animation'],N/A,N/A,N/A
Web Animation,['Graham Davis'],2003,['Computers'],"Animation software has brought the Internet to life. Web Animation: Start Here! walks you through the techniques, the hardware and the software you'll need to add the unique splash of colour and movement that only animation can bring to your website. The step-by-step, easy-to-follow projects help you move from creating rudimentary animation to making mini-movies and interactive features.",N/A,N/A
The Ugly duckling and me,[],2007,['Adventure'],N/A,N/A,N/A
Disney Favorites 2 Stencil Activity Book,['Flair Leisure Products PLC'],2005-02,['Animation'],N/A,N/A,N/A
Blender Activity Book for Beginners,['Adriel Samaniego'],2018,['Animation'],N/A,N/A,N/A
"Working Model 2D Version 4.0 for Windows 95, Windows NT and Mac OS",[],1989,['Animation'],N/A,N/A,N/A
How to Draw Animation,[],2008,['Animation'],N/A,N/A,N/A
"VIRTOPSY--Scientific Documentation, Reconstruction and Animation in Forensic","['U. Buck', 'M. Braun', 'E. Aghayev', 'C. Jackowski', 'P. Vock', 'M. Sonnenschein', 'R. Dirnhofer']",2005,['3D Optical Scanning'],"Until today, most of the documentation of forensic relevant medical findings is limited to traditional 2D photography, 2D conventional radiographs, sketches and verbal description. There are still some limitations of the classic documentation in forensic science especially if a 3D documentation is necessary. The goal of this paper is to demonstrate new 3D real data based geo-metric technology approaches. This paper present approaches to a 3D geo-metric documentation of injuries on the body surface and internal injuries in the living and deceased cases. Using modern imaging methods such as photogrammetry, optical surface and radiological CT/MRI scanning in combination it could be demonstrated that a real, full 3D data based individual documentation of the body surface and internal structures is possible in a non-invasive and non-destructive manner. Using the data merging/fusing and animation possibilities, it is possible to answer reconstructive questions of the dynamic development of patterned injuries (morphologic imprints) and to evaluate the possibility, that they are matchable or linkable to suspected injury-causing instruments. For the first time, to our knowledge, the method of optical and radiological 3D scanning was used to document the forensic relevant injuries of human body in combination with vehicle damages. By this complementary documentation approach, individual forensic real data based analysis and animation were possible linking body injuries to vehicle deformations or damages. These data allow conclusions to be drawn for automobile accident research, optimization of vehicle safety (pedestrian and passenger) and for further development of crash dummies. Real 3D data based documentation opens a new horizon for scientific reconstruction and animation by bringing added value and a real quality improvement in forensic science.",N/A,N/A
An Investigation of the Use of Interactive Multimedia to Teach Interpersonal Skills to Young Children,['Rosanna Morales'],2001,['Animation'],N/A,N/A,N/A
Modernism,['Deborah Price'],2013,['Animation'],N/A,N/A,N/A
Amazonian Visions,['Gustavo Cerquera Benjumea'],2013,[],N/A,N/A,N/A
The Advanced Layout and Design Workbook,[],1997,['Animation (Cinematography)'],N/A,N/A,N/A
Tom Friedman,['Tom Friedman'],2006-01-01,['Animated films'],N/A,N/A,N/A
Electronic Art and Animation Catalog,['SIGGRAPH.'],2001,['Animation'],N/A,N/A,N/A
VisLab Engineering Visualization Software,[],1996,['Animation'],N/A,N/A,N/A
Study of the Effectiveness of Animations Used in High School Chemistry Classes,['Elli Spitery'],2011,['Chemistry'],N/A,N/A,N/A
Animation Handbook,"['Terry Quirk', 'Marshall Mateer']",1979,['Animated films'],N/A,N/A,N/A
"Working Model 2D Version 5.0 Windows 95 and Later, Windows NT 4.0 and Later, Version 4.0 Mac OS 7.1 and Later",[],1999,['Computer simulation'],N/A,N/A,N/A
Kids Get Coding,['Heather Lyons'],2017-07-13,['Animation'],"Colorful graphics and simple text work together in this book to encourage readers to create their own computer games. From story to code to animation, readers will discover the creativity and technology that goes into their favorite games.",N/A,N/A
The Animator's Motion Capture Guide,"['Matt Liverman', 'Matthew Liverman']",2004,['Business & Economics'],"Character motion is one of the most critical elements in creating a believable look for a video game, animated project, or movie special effect. Good character motion can quickly take the viewer into the imaginary world and help sell the scene, while bad character motion can just as quickly ruin the believability of a game or scene. Without a doubt, motion capture gives you the most realistic synthetic motion possible, and for this reason many companies use motion capture as the source for many of their animations. The Animator's Motion Capture Guide is written for all levels of animators, artists, project managers, and companies who wish to handle their motion capture effectively and efficiently. It is written from a motion coordinator's (lead animator's) point of view and gives a plan for handling motion capture, whether on a single project or multiple projects. It provides you with a complete, start-to-finish plan for dealing with motion capture, hints on selecting a motion capture service bureau, how to cut costs, and how to streamline your process. It also gives you a motion capture glossary and lists of motion capture service bureaus and performers. This book is a ""must-have"" for animators, managers, and video game companies who want to approach motion capture in a uniform, thorough, professional, and efficient manner.",N/A,N/A
Betty's Music/Betty's Photographer,[],N/A,['Betty Boop'],N/A,N/A,N/A
Aesthetic 3D Lighting,['Lee Lanier'],2018,['Animation'],"Aesthetic 3D Lighting: History, Theory, and Application delves into the history, the theory, and the practical and aesthetic application of lighting in the fine arts and 3D animation. In this book, animation industry veteran and lighting expert Lee Lanier examines the importance of lighting and its ability to communicate information to the viewer. Lee examines the history of lighting as applied to the fine arts, film, photography, and 3D animation. He discusses the use of light color, light location and direction, and light shadow types to recreate specific locations and to generate moods. He includes guides for successful lighting in 3D animation. Software-agnostic examples lead you through useful 3D lighting set-ups. Chapter-long case studies step you through more complex 3D lighting projects in Autodesk Maya. An accompanying eResource (www.routledge.com/9781138737570) features 3D model files, scene files, and texture bitmaps, allowing you to practice the discussed techniques in Autodesk Maya and many other 3D programs. The lighting techniques covered in this book include: History of lighting as used in the fine arts The scientific mechanisms of light Light types and light application in 3D programs Light qualities including shadows variations Basic and advanced 3D lighting approaches 1-, 2-, 3-point, naturalistic, and stylistic lighting techniques Replication of real-world lighting scenarios and locations Overview of advanced 3D lighting and rendering systems",N/A,N/A
Mmutla Rotha Madi,['S. F. Motlhake'],20??,['Animation'],N/A,N/A,N/A
Digital Media World Asia - Creativity Through Technology,[],1995,['Animation'],N/A,N/A,N/A
The Immediacy of the Hypermediate : a Study of Handmade Special Effects in 'The Science of Sleep'.,['Lauren Orme'],2012,['Animation'],N/A,N/A,N/A
Valley of white birds,['Wolf Smoke Animation Studio'],2017,['Animation'],"""Brought to you by the studio that created Kung Fu Cooking Girls, Wolfsmoke Studios' Valley of the Birds Concept Art Book dedicated to the pre-production process of the 15-minute animated short shown at the Annecy Festival. A highly colorful concept art book that includes all the environments, concepts and layouts featured in the short.""-from GalleryNucleus.com",N/A,N/A
Animation Notes,"['Tahsin Ozğür', 'Lale Ozğür']",1994,['Animation'],N/A,N/A,N/A
Animation Kits,['Brian Lemay'],2008,['Animation'],N/A,N/A,N/A
Art Futura 2004,"['Art Futura, S.L.']",2004,['Animation'],N/A,N/A,N/A
Autodesk Inventor 2017,['ASCENT Center for Technical Knowledge'],2017,['Animation'],This student guide teaches you how to present your Autodesk Inventor designs using tools that are available with the software.,N/A,N/A
Pamphlets on Animation,[],1980*,['Animation'],N/A,N/A,N/A
100 Tuesday Tips,[],2018-11,[],N/A,N/A,N/A
