title,authors,publishedDate,categories,description,averageRating,textSnippet
The Prehistory of Home,['Jerry D. Moore'],2012-04-18,['Architecture'],"""The Prehistory of Home addresses a topic of widely shared interest, and provides easy-to-understand evidence and well-argued interpretations. Jerry Moore is deft with words, phrasing, and building arguments, shifting effortlessly between antiquity and today while keeping the themes of home and prehistory clear. Alongside the rigorous archaeological and scientific research, Moore's wit and personality shine throughout.""—Wendy Ashmore, coauthor of Household and Community in the Mesoamerican Past",N/A,N/A
The Hanging of the Crane,['Henry Wadsworth Longfellow'],1875,['Families'],N/A,N/A,N/A
The Voyage of the Armada,['David Armine Howarth'],1982,['History'],N/A,N/A,N/A
"Heaven, Home and Happiness","['Mary Lowe Dickinson', 'Myrta Lockett Avary']",1901,['Christian education'],N/A,N/A,N/A
The Nature of Home,['Lisa Knopp'],2002,['Biography & Autobiography'],"For Lisa Knopp, homesickness is a literal sickness. During a lengthy sojourn away from the Nebraska prairie she fell ill, and only when she decided to return home did she recover. Homesickness is the triggering event for this memoir, and its subject is nothing less than what it means to feel at home. Knopp writes masterfully about subjects as seemingly far ranging as place, nature conservation, family, literary foremothers, and the values and beliefs that sustain the individual within an impersonal world. She is passionate about her subject whether it be an endangered beetle in the salt marshes near Lincoln, Nebraska, a forgotten Nebraska inventor, or the roots of Arbor Day as a misguided attempt to ""correct"" a perceived lack in the Great Plains landscape as seen from the sensibilities of eastern settlers.Here is a writer who has read widely and judiciously, and for whom everything resonates within the intricately structured definition of home.Lisa Knopp is on the faculty of the Master of Fine Arts Program in Creative Nonfiction at Goucher College and lives in Lincoln, Nebraska. She is the author of Flight Dreams: A Life in the Midwestern Landscape and Field of Vision.",N/A,N/A
Mistress Pat,['Lucy Maud Montgomery'],1935,['Canada'],Pat grows to womanhood and chooses between two suitors.,N/A,N/A
Domicide,"['John Douglas Porteous', 'Sandra Eileen Smith']",2001,['Business & Economics'],"Media reports describing the destruction of people's homes, for reasons ranging from ethnic persecution to the perceived need for a new airport or highway, are all too familiar. The planned destruction of homes affects millions of people globally; places destroyed range in scale from single dwellings to entire homelands. Domicide tells how and why the powerful destroy homes that happen to be in the way of corporate, political, bureaucratic, and strategic projects. Too frequently, this destruction is justified as being in the public interest.",N/A,N/A
HOME,"['Johannes Lenhard', 'Farhan Samanani']",2019,['Ethnology'],"""How are notions of 'home' made and negotiated by ethnographers? And how does the researcher relate to forms of home encountered during fieldwork? Rather than searching for an abstract, philosophical understanding of home, this collection asks how home gains its meaning and significance through ongoing efforts to create, sustain or remake a sense of home. The volume explores how researchers and informants alike are always involved in the process of making and unmaking home, and challenges readers to reimagine ethnographic practice in terms of active, morally complex process of home-making. Contributions reach across the globe and across social contexts, and the book includes chapters on council housing and middle-class apartment buildings, homelessness and migration, problems with accessing the field as well as limiting it, physical as well as sentimental notions of home, and objects as well as inter-human social relations. Home draws attention to processes of sociality that normally remain analytically invisible, and contributes to a growing and rich field of study on the anthropology of home.""--",N/A,N/A
Little Sister Rabbit Gets Lost,['Ulf Nilsson'],2017-01-19,['JUVENILE FICTION'],"Little Sister Rabbit wants to have an adventure all by herself. She loves stamping in puddles, building boats and skimming stones without her clever big brother telling her what to do. But she's having so much fun that she loses her way! Will Little Sister Rabbit be able to find her way home? From the award-winning Swedish children's author, Ulf Nilsson, and one of Europe's best-loved illustrators, Eva Eriksson, comes this charmingly illustrated tale of independence and sibling love. These classic Little Sister Rabbit stories are much-loved bestsellers in Sweden and can now be enjoyed by new generations in English. They are beautiful, full colour, hardback, gift editions with a cloth spine.",N/A,N/A
The Cow Went Over the Mountain,['Jeanette Krinsley'],2012,['Juvenile Fiction'],"One day little cow said to her mother, ""I'm going over to the other mountain. The grass is munchier over there.""",N/A,N/A
Tokyo style,[],1996,[],N/A,N/A,N/A
"Diaspora, Memory and Identity",['Vijay Agnew'],2005-01-01,['Social Science'],"Memories establish a connection between a collective and individual past, between origins, heritage, and history. Those who have left their places of birth to make homes elsewhere are familiar with the question, ""Where do you come from?"" and respond in innumerable well-rehearsed ways. Diasporas construct racialized, sexualized, gendered, and oppositional subjectivities and shape the cosmopolitan intellectual commitment of scholars. The diasporic individual often has a double consciousness, a privileged knowledge and perspective that is consonant with postmodernity and globalization. The essays in this volume reflect on the movements of people and cultures in the present day, when physical, social, and mental borders and boundaries are being challenged and sometimes successfully dismantled. The contributors - from a variety of disciplinary perspectives - discuss the diasporic experiences of ethnic and racial groups living in Canada from their perspective, including the experiences of South Asians, Iranians, West Indians, Chinese, and Eritreans. Diaspora, Memory, and Identity is an exciting and innovative collection of essays that examines the nuanced development of theories of Diaspora, subjectivity, double-consciousness, gender and class experiences, and the nature of home.",N/A,N/A
The Shape of Home,['Rashin Kheiriyeh'],2021-09-14,['Juvenile Fiction'],"“A joyful, wildly imaginative book” —The New York Times It’s Rashin’s first day of school in America! Everything is a different shape than what she’s used to: from the foods on her breakfast plate to the letters in the books! And the kids' families are from all over! The new teacher asks each child to imagine the shape of home on a map. Rashin knows right away what she’ll say: Iran looks like a cat! What will the other kids say? What about the country YOUR family is originally from? Is it shaped like an apple? A boot? A torch? Open this book to join Rashin in discovering the true things that shape a place called home. P R A I S E ★ “A creative, child-centered picture book about finding a new home after immigration. Ebulliently illustrated.” —Kirkus (starred) ★ “It’s hard to find a more joyful take on the first day of school in a new country than that found in Kheiriyeh’s new work.” —School Library Journal (starred) ★ “Exuberant...A warm and welcoming story about a group of children who may have come from other places but have found a classroom that is ‘shaped like a home.’” —Booklist (starred)",N/A,N/A
What is a Family?,['Edith Schaeffer'],1975,['Religion'],"In an age when the survival of the family as a living, loving unit is being threatened like never before, Edith Schaeffer presents a heartening view of family life. The family: It is an everchanging mobile of life...a center for the formation of human relationships...a perpetual relayer of truth...all of these and much more. Edith Schaeffer's wisdom in these pages is drawn from sixty years of family experience. Written with rare insight and empathy, What is a Family? explores the problems and challenges facing all Christians today. Mrs. Schaeffer focuses on the beautiful things a family can be with touches of imagination and careful expressions of forgiveness that offer hope and encouragement to those who treasure the values of family life. --provided by publisher.",N/A,N/A
Family and Social Network,"['Elizabeth Bott', 'Elizabeth Bott Spillius']",1971,['Family & Relationships'],N/A,N/A,N/A
This Must Be the Place,['Milton Brasher-Cunningham'],2015-11-10,['House & Home'],"The author writes, ""One of the characters in Robert Frost's 'Death of a Hired Man' says, 'Home is that place where, when you go there, they have to let you in.' I have found that place in my marriage, around our dining room table for Thursday Night Dinners, with friends who have helped me make a mosaic out of the shards of my fractured past. Home, for me, means to belong, to feel wanted."" - Connects the metaphor of home that runs through the stories of our faith - the Prodigal Son, the Son of Man has nowhere to call home, heaven as home - with the deep desire to belong and to feel wanted",N/A,N/A
Homeric Greek,['Clyde Pharr'],1920,['Greek language'],N/A,N/A,N/A
The Little Crooked House,"['Margaret Wild', 'Jonathan Bentley']",2005,"[""Children's stories""]","Based on the traditional nursery rhyme, this delightful new picture book comes with a twist. This is an inventive retelling of the crooked house rhyme from award-winning author Margaret Wild.",N/A,N/A
The Home,['Charlotte Perkins Gilman'],1903,['History'],"I hear a deep voice through uneasy dreaming, A deep, soft, tender, soul-beguiling voice; A lulling voice that bids the dreams remain, That calms my restlessness and dulls my pain, That thrills and fills and holds me till in seeming There is no other sound on earth-no choice. ""Home!"" says the deep voice, ""Home!"" and softly singing Brings me a sense of safety unsurpassed; So old! so old! The piles above the wave- The shelter of the stone-blocked, shadowy cave- Security of sun-kissed treetops swinging- Safety and Home at last! ""Home"" says the sweet voice, and warm Comfort rises, Holding my soul with velvet-fingered hands; Comfort of leafy lair and lapping fur, Soft couches, cushions, curtains, and the stir Of easy pleasures that the body prizes, Of soft, swift feet to serve the least commands. I shrink-half rise-and then it murmurs ""Duty!"" Again the past rolls out-a scroll unfurled; Allegiance and long labor due my lord- Allegiance in an idleness abhorred- I am the squaw-the slave-the harem beauty- I serve and serve, the handmaid of the world.",N/A,N/A
Little Bunny on the Move,[],2003-03,['Juvenile Fiction'],"A little bunny rabbit hurries past five fat sheep, over train tracks, and across an open field on his way to a special destination.",N/A,N/A
The Other Side of the World,['Stephanie Bishop'],2017-06-27,['Fiction'],"""In the tradition of The Hours and Revolutionary Road, an astonishingly beautiful novel about marriage, motherhood, identity, nostalgia, and the fantasy of home, set in England, Australia, and India in the early 1960s"" --",N/A,N/A
Bear on a Bike,['Stella Blackstone'],2001,['Juvenile Fiction'],Bear likes to play in all kinds of weather.,5,N/A
A Good Place,['Lucy Cousins'],2025-05-06,['Juvenile Fiction'],"""Conveys a very important lesson on ecosystem preservation nestled within an engaging story. . . .This is spring story time perfection."" --School Library Journal (starred review) Bee, Ladybug, Beetle, and Dragonfly are looking for somewhere to live. And each has a different want: Bee loves flowers, Ladybug prefers leaves, Beetle is fond of dead wood, and Dragonfly likes ponds. But every time they find what seems like the perfect spot--with beautiful flowers, a tiny pond, some dead wood, or gorgeous green leaves--they discover it's underfoot, near traffic, or otherwise not safe. Will these four friends ever find a good place? Lucy Cousins brings her bold artwork and endearing characters to an inviting story that leads to a dazzling conclusion, showing children that even in an urban environment, encouraging wildlife and natural ecosystems can create a healthy and beautiful habitat for all of us.",N/A,N/A
Duties in the Home and the Family,['Walter Lorenzo Sheldon'],1904,['Asylums'],N/A,N/A,N/A
Reimagining Home in the 21st Century,"['Justine Lloyd', 'Ellie Vasta']",2017-02-24,['Family & Relationships'],"Providing ways of reimagining home, this book demonstrates that thinking differently about home advances our understanding of processes of belonging. Authors in this collection explore home in relation to the figure of the stranger and public space, as well as with a focus on practices of dwelling and materialities. Through these frameworks, the collection as whole suggests that our home does not ‘belong’ to us, rather we ‘belong’ to home.",N/A,N/A
The Domestic World,['Time-Life Books'],1991,['Architecture'],History of the development of the home and family from the primitive shelter through medieval times to the present day.,N/A,N/A
Where the Wild Things are,['Maurice Sendak'],1970,['Animals'],"Max is sent to bed without supper and imagines sailing away to the land of Wild Things, where he is made king. Winner, 1964 Caldecott MedalNotable Children's Books of 1940-1970 (ALA)1981 Boston Globe-Horn Book Award for Illustration1963, 1982 Fanfare Honor List (The Horn Book)Best Illustrated Children's Books of 1963, 1982 (NYT)A Reading Rainbow Selection1964 Lewis Carroll Shelf AwardChildren's Books of 1981 (Library of Congress)1981 Children's Books (NY Public Library)100 Books for Reading and Sharing 1988 (NY Public Library)",N/A,N/A
Home Sweet Home,"['Kenneth Grahame', 'Laura Driscoll']",2007,['Juvenile Fiction'],"A brief, simplified retelling of the episode in ""The Wind in the Willows"" during which Mole returns to his home and, with help from Rat, entertains some young friends.",N/A,N/A
The House and Home,[],1896,['Child rearing'],N/A,N/A,N/A
The Mouse and His Child,['Russell Hoban'],1976,['Juvenile Fiction'],"A wind-up toy mouse and his child, broken and then mended, set out to find the animals and doll house with which they were in the top shop. Along the way, they make enemies with a dump rat and have many adventures.",N/A,N/A
Mandy,['Julie Edwards'],1971,['England'],"Longing for a place of her own, a ten-year-old orphan creates a secret home in a deserted cottage in the village of St. Martin's Green.",N/A,N/A
My Home,"['Sophie Beer', 'Happy Yak']",2021-09-07,['Juvenile Nonfiction'],"Bedroom, window, cooker, sofa, garden, family, playing, bedtime… introduce your little ones to the words they'll encounter around them at home, with cute characters, bright colors, and playful scenes. My Home in 100 words introduces a range of different scenes and objects, from eating in the kitchen to bubbles in the bathroom, and windows to armchairs. Along with the home items, each scene contains one feeling word and one action word to spot, such as happy and hiding—color-coded circles point them out. With a bright cover that adds visual and tactile interest, this fun book inspires a deeper knowledge of the world, introduces language skills, and supports emotional intelligence. An original, contemporary take on teaching first words, the My World in 100 Words series of board books helps children ages 0–3 boost vocabulary, engage with the world around them, and become familiar with specific subjects. With bright, playful illustrations from Marijke Buurlage, each book explores a different theme, including the garden and the seaside. With 10 words per page and variation between full scenes and visual lists, there’s plenty for children to look at and enjoy. Other titles in the My World in 100 wordsseries: Halloween, Kindergarten, Christmas.",N/A,N/A
Bits of Talk about Home Matters,['Helen Hunt Jackson'],1873,['Literary Criticism'],N/A,N/A,N/A
Upbringing of Daughters,['Catherine Durning Whetham'],1917,['Child rearing'],N/A,N/A,N/A
The Body in the Clouds,['Ashley Hay'],2017-07-18,['Fiction'],"Originally published: Australia: Allen & Unwin, 2010.",N/A,N/A
"Get Thee Behind Me, Satan!",['Olive Logan'],1872,['Home'],N/A,N/A,N/A
The Heart of the World,['George Sumner Weaver'],1883,['Asylums'],N/A,N/A,N/A
Home,['Salman Rushdie'],2017,['Fiction'],"Salman Rushdie, a self-described 'emigrant from one place and a newcomer in two', explores the true meaning of home. Writing with insight, passion and humour, he looks at what it means to belong, whether roots are real and homelands imaginary, what it is like to reconfigure your past from fragments of memory and what happens when East meets West. Selected from the books Shame, Imaginary Homelands and East, West by Salman Rushdie VINTAGE MINIS- GREAT MINDS. BIG IDEAS. LITTLE BOOKS. A series of short books by the world's greatest writers on the experiences that make us human Also in the Vintage Minis series- Love by Jeanette Winterson Liberty by Virginia Woolf Race by Toni Morrison Sisters by Louisa May Alcott",N/A,N/A
Cress Watercress,['Gregory Maguire'],2024-03-26,['Juvenile Fiction'],"When Papa doesn't return from a nocturnal honey-gathering expedition, Cress holds out hope, but her mother assumes the worst. It's a dangerous world for rabbits, after all. Mama moves what's left of the Watercress family to the basement unit of the Broken Arms, a run-down apartment oak with a suspect owl landlord, a nosy mouse super, a rowdy family of squirrels, and a pair of songbirds who broadcast everyone's business. Can a dead tree full of annoying neighbors, and no Papa, ever be home?",N/A,N/A
Appletons' Home Books ...,[],1884,['Amusements'],N/A,N/A,N/A
"Golden Thoughts on Mother, Home, and Heaven",[],1882,['Child rearing'],N/A,N/A,N/A
Secrets of Happy Home Life,['James Russell Miller'],1894,['Christian life'],N/A,N/A,N/A
Our House,['Louise Candlish'],2018-08-02,['Fiction'],"When Fiona Lawson comes home to find strangers moving into her house, she's sure there's been a mistake. She and her estranged husband, Bram, have a modern co-parenting arrangement: bird's nest custody, where each parent spends a few nights a week with their two sons at the prized family home to maintain stability for their children. But the system built to protect their family ends up putting them in terrible jeopardy. Now Bram has disappeared and so have Fiona's children. As events spiral well beyond her control, Fiona will discover just how many lies her husband was weaving and how little they truly knew each other. But Bram's not the only one with things to hide, and some secrets are best kept to oneself, safe as houses.",N/A,N/A
"M.C. Higgins, the Great",['Virginia Hamilton'],1976-10,['Juvenile Fiction'],"Now available in this summer reading program edition, this Newbery Award-winning novel tells the story of M.C. Higgins, who saves his home and family from the slag heap of an Ohio strip mine when two strangers enter his life.",N/A,N/A
The Lifegiving Home,"['Sally Clarkson', 'Sarah Clarkson']",2016,['House & Home'],"How to make home your family's favorite place to be . . . all year long. Does your home sometimes feel like just a place to eat, sleep, and change clothes on the way to the next activity? Do you long for ""home"" to mean more than a place where you stash your stuff? Wouldn't you love it to become a haven of warmth, rest, nourishment, and joy . . . the one place where you and your family can't wait to be? There is good news waiting for you in the pages of The Lifegiving Home. Every day of your family's life can be as special and important to you as it already is to God. In this unique book designed to help your family enjoy and celebrate every month of the year together, you'll discover the secrets of a life-giving home from a mother who created one and her daughter who was raised in it: popular authors and homemakers Sally and Sarah Clarkson. Together they offer a rich treasure of wise advice, spiritual principles, and practical suggestions. You'll embark on a new path to: Create special memories for your children Establish home-building and God-centered traditions and rhythms Cultivate a peaceful and creative environment in which your family will flourish Be inspired to create a refuge for all that is beautiful, good, holy, and foundational to life. (Don't miss the companion guide, The Lifegiving Home Experience.)",N/A,N/A
The House We Grew Up In: A Psychological Thriller from the Bestselling Author of The Family Upstairs,['Lisa Jewell'],2024,[],N/A,N/A,N/A
The Home Girls,['Olga Masters'],1982,['Fiction'],N/A,N/A,N/A
Home Life in Colonial Days,['Alice Morse Earle'],1898,['Home'],"The author reconstructs for us colonial life by describing in great detail manners, customs, dress, homes, and child life.",N/A,N/A
The Marvellous Land of Snergs,['E. A. Wyke-Smith'],2023-11-15,[],N/A,N/A,N/A
"The American Woman's Home, Or, Principles of Domestic Science","['Catharine Esther Beecher', 'Harriet Beecher Stowe']",1869,['Care of the sick'],"Seeking to elevate the status of domestic work, Beecher and co-author Harriet Beecher Stowe redefine it as labor for which women must be educated. They also offer instruction in the specifics of maintaining a household.",5,N/A
American Elsewhere,['Robert Jackson Bennett'],2014-06-11,['Electronic books'],"Under a pink moon, there is a perfect little town not found on any map. In that town, there are quiet streets lined with pretty houses, houses that conceal the strangest things. When ex-cop Mona Bright inherits her long-dead mother's home in Wink, New Mexico, she learns that the people of Wink are very, very different...",N/A,N/A
The House We Grew Up in,['Lisa Jewell'],2015,['Domestic fiction'],"Meet the Bird family so far, all four children have had an idyllic childhood: a cottage in a country village with a warm cosy kitchen filled with love and laughter, and sun-drenched afternoons in its rambling garden. But a tragedy lies in store for the Birds: a tragedy that strikes one Easter weekend, and which is so devastating that, almost imperceptibly, it begins to tear the family apart.",N/A,N/A
Happier at Home,['Gretchen Rubin'],2013,['Biography & Autobiography'],"In The Happiness Project, she worked out general theories of happiness. Here she goes deeper on factors that matter for home, such as possessions, marriage, time and parenthood. How can she control the cubicle in her pocket? How might she spotlight her family's treasured possessions? And it really was time to replace that dud toaster. And what does she want from her home? A place that calms her, and energises her. A place that, by making her feel safe, will free her to take risks. Also, while Rubin wants to be happier at home, she wants to appreciate how much happiness is there already. So, starting in September (the new January), Rubin dedicates a school year - September through May - to making her home a place of greater simplicity, comfort and love. Each month, Rubin tackles a different theme as she experiments with concrete, manageable resolutions - and this time, she coaxes her family to try some resolutions, as well. With her signature blend of memoir, science, philosophy and experimentation, Rubin's passion for her subject jumps off the page, and reading just a few chapters of this book will inspire readers to find more happiness in their own lives.",N/A,N/A
Home Life in Colonial Days,['Alice Morse Earle'],2020-09-28,['Fiction'],N/A,N/A,N/A
My First Book of Home,['Chiara PIRODDI'],2019-06-06,[],"The book is a collection of activity cards inspired by the Montessori Method. They present fun, practical experiences that children aged three and up can do at home, but they are more than just play materials for the children; they are also cues for parents as to how they can involve their children in home life and how to make their home more ""Montessorian"". Each activity takes place in one room of the house. Children can discover which utensils are used the most in the kitchen, how to set the table, the correct sequence for brushing their teeth, how to put their toys in order, how to organise their bedroom closets, how to make their own library in the living room or how to bring nature to the terrace. AGES: 3 plus AUTHOR: Chiara Piroddi is a psychologist and expert in Neuropsychology, specialising in Cognitive-Evolutionary Psychotherapy. She graduated in Psychology at the University of Pavia in 2007 and continued as a teaching assistant for the Chair of Physiological Psychology, and as a lecturer in Practical Neuropsychology Training at the same academic institution. She completed her practical training at the Niguarda Ca' Granda Hospital in Milan, where she has worked since 2008, acquiring clinical experience in children with serious mental and physical disabilities of all ages. Agnese Baruzzi graduated in Graphic Design at ISIA (Istituto Superiore per le Industrie Artistiche) in Urbino. She has worked as an illustrator and author since 2001, writing more than 40 children's books that have been published in Italy, the UK, Japan, Portugal, the US, France and South Korea. Includes 8 pages of stickers",N/A,N/A
Pat of Silver Bush,['Lucy Maud Montgomery'],2021-11-07,[],"""Pat of Silver Bus"" (1933) portrays a girl named Patricia Gardiner, who hates changes of any kind and loves her home, Silver Bush, more than anything else in the world. The book begins when Pat is 7 years old and ends when she is 18. She is very devoted to her family: her father and mother, her brothers Joe and Sid, and her sisters Winnie and Rachel. If it were up to her, nothing there would ever change. But of course if nothing changed, she'd never get a new baby sister, see her Aunt Hazel's wedding, or meet the only boy who truly understands her. Yes, there is change coming for Pat - some of it joyous and some of it heartbreaking. But no matter what, he favorite house in the world will always be waiting for her...",N/A,N/A
The Lumberjack's Beard,['Duncan Beedie'],2017-10-17,['Juvenile Fiction'],"Every day, lumberjack Jim Hickory heads into the forest with his trusty ax and chops down trees. Unfortunately, all sorts of creatures lose their homes in the process. Jim gives them a home in his beard--until one day it all gets to be too much. Time for a better solution! Full color.",N/A,N/A
Home,['Michael Allen Fox'],2016,['Architecture'],"Michael Allen Fox considers the complex meaning of home. He discusses what dwelling is, and the variety of dwellings people live in. He also looks at the politics of home, homelessness, refugeeism, and migration; the importance of place to our psyche; and the future of the concept of home.",N/A,N/A
This Place You Return to Is Home,['Kirsty Gunn'],2000-03,['Fiction'],"Haunted by the past, these melancholy stories explore the paradox of home as a place of both departure and return, comprising a range of voices portrayed with breathtaking skill.",N/A,N/A
At Home,['Clare Beaton'],2001,['House & Home'],These are all things you find in your house.,N/A,N/A
