title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Les Ames du Théâtre,['La Vacquerie'],1963,['Actors'],N/A,N/A,N/A,fr
La langue et le style du théâtre comique français des XVe et XVIe siècles,['Halina Lewicka'],1960,['French drama'],N/A,N/A,N/A,fr
Введение в технику литературоведческого исследования,['Павел Наумович Берков'],1955,['Literature'],N/A,N/A,N/A,ru
"How to Study for Profit, Etc",['John Henry Burton'],1929,['Study'],N/A,N/A,N/A,en
Scholastic Handwriting Jumbo Workbook,['Scholastic'],2023-01-03,['Juvenile Nonfiction'],"Handwriting practice is painless when you add motivating activity pages to the mix! Activities focus on letter, word, and sentence practice. The workbook also features quick ""word warm-ups"" followed by hilarious jokes and riddles or fascinating facts. Handwriting practice has never been so entertaining!",N/A,N/A,en
Honors Program of Regis College/University,"['Joe Kimmelsman', 'A. J. Lotka', 'Vito Volterra']",1992,['Study'],N/A,N/A,N/A,en
"Studies, 1912-1962",['James Francis Meenan'],1962,['Study'],N/A,N/A,N/A,en
"Recruiting, Advertising and Marketing Strategies in All-volunteer Force Nations","['Carol Stoker', 'Stephen Mehay']",2011,['Advertising'],"The recruiting environment in all-volunteer force (AVF) nations has changed dramatically in recent years. Low awareness of the Navy in each nation, combined with rapid changes in the media consumption habits of youth, present serious challenges to traditional military marketing approaches. The goal of this study is to provide a comparative analysis of marketing and advertising strategies that have been developed in four AVF nations in response to these challenges. The study focuses on the marketing strategies adopted by each nation's Navy for active duty enlisted recruits. The study is organized around four major areas. First, we assess social, demographic, and economic trends in each nation's external recruiting environment. Second, we discuss the structure of each nation's recruiting organization and its strategy development process. Third, we document various recruiting, marketing, and advertising initiatives in each nation. Finally, the study examines efforts to evaluate the effectiveness of specific marketing initiatives.",N/A,N/A,en
University Studies,['Henry Parry Liddon'],1859,['Study'],N/A,N/A,N/A,en
Introduction to Investments,"['Rosemary Thomas Cunningham', 'Robert W. Kolb']",1993,['Investmaster'],N/A,N/A,N/A,en
Study & Research Years 6-8,"['Imogene Forte', 'Marjorie Frank']",1999,['Information retrieval'],"This resource introduces middle years students to study and research. Each page invites the learner to try high interest, appealing exercises, which will help students with a new skill, reinforce an existing skill or assess a student's performance or understanding. This is no ordinary fill-in-the-blanks way to learn. These exercises are fun. Study and research is appropriately centred around a detective theme. Students will enjoy the activities and develop an understanding about research and how it works. The activities contained in Problem Solving are based on a sports theme in which students find solutions to unique dilemmas: which skier will win the most gold medals, how deep in debt a scuba diver gets buying new equipment and how many pizzas the cross-country team can eat after a race. Each page invites the learner to try high interest, appealing exercises that will help students with a new skill, reinforce an existing skill or assess a student's performance or understanding. This is no ordinary fill-in-the-blanks way to learn. These exercises are fun and surprising. Students will cultivate numerous skills including how to: identify and define a problem, eliminate excess information, create diagrams, charts or graphs, translate problems into equations, solve problems using statistical data, select appropriate operations for solving problems, choose and use formulas to solve problems, solve consumer problems involving interest and discounts, use logic to solve problems and check the accuracy of problem solutions.",N/A,N/A,en
Successful Study,"['Matt Hector-Taylor', 'Marie Bonsall']",1994,['Education'],N/A,N/A,N/A,en
How to Manage Your Study Time,['Roger Lewis'],1997,['Study'],N/A,N/A,N/A,en
Robotics in School - Using Robotics Technology to Attract Students to Stem Areas to Study,['Kara Butterfirld'],2010,['Robotics'],N/A,N/A,N/A,en
Report Outlines Youth Needs,['Emma McCracken'],2004,['Delacombe'],"The findings of a year-long study into improving the lives of young people in Sebastopol, Delacombe and Wendouree were unveiled yesterday.",N/A,N/A,en
"Riffle Creek Papers, and Other Essays",['Silas Young Gillan'],1899,['Study'],N/A,N/A,N/A,en
Study Says International Students Want Residency,['Andrew Jefferson'],2006,['Permanent Residency'],Many international students are attending the University of Ballarat just to earn permanent residency according to a new study.,N/A,N/A,en
Survey of Listening and Viewing in Primary and Middle Schools in the United Kingdom,['School Broadcasting Council for the United Kingdom'],1976,['Study!'],N/A,N/A,N/A,en
