title,authors,publishedDate,categories,description,averageRating,textSnippet
Bibliotheca Americana,['Henry Stevens (Jr.)'],1861,['America'],N/A,N/A,N/A
The Odyssey of the Abraham Lincoln Brigade,['Peter N. Carroll'],1994,['History'],Looks at the role of the United States in the Spanish Civil War,N/A,N/A
A Cultural Citizen of the World,['Siegbert Salomon Prawer'],2009,['Literary Criticism'],"Based on an intensive study of the original German text of Freud's writings, letters and journals, S. S. Prawer's new book is the first to make a full and systematic map of Freud's use of English literature. The great psychoanalyst has long been acclaimed as a polymath, as a practical doctor who was also a theoretician, as a writer of non-fiction which was also a counterpoint to the great novels of the early twentieth century, and as an essayist who, like Montaigne, absorbed all of the cultural world around him. Freud was fascinated by writings from many nations and languages, and his use of English shows the great range of his reading: from Shakespeare to Bernard Shaw, Henry Fielding to George Eliot, Mark Twain to Thornton Wilder; from scientific works by Maxwell and Darwin to the economics of Adam Smith, Malthus and Keynes, and from psychology and anthropology to the origins of religion. Though Freud's genius was unique, his sense of being a citizen of a world far wider than Vienna was not, and it can tell us much about the exchange of ideas across national and linguistic frontiers. Though he was a reader par excellence, he was also a case study in how world literature can be used by men and women who are not professional literary scholars or critics -- and of how much it can come to mean to them, and for their sense of who they are.",N/A,N/A
"Incunabula and Americana, 1450-1800",['Margaret Bingham Stillwell'],1961,['America'],N/A,N/A,N/A
The Prodigal Spy,['Joseph Kanon'],1999-01,['American'],"Walter Kotlar is the epitome of the American dream, the son of working class immigrants who attends Yale and becomes part of the establishment, but he is caught up in the '50s fear of the 'red menace' and forced to testify before the Committee on Un-American Activities. He seems a very unlikely Communist, but before the hearing is concluded he has disappeared - defected to the East - though not before the chief witness has committed 'suicide'. 19 years later his son, Nick, receivies a message that his father wants to see him in Prague. His first reaction is rejection and denial, but his memories and curiosity combined with a deep attraction for the messenger persuade him to risk the journey only a year after the Russian invasion. He discovers his father to be dying and eager to 'come home'. He learns too that the events preceding Walter's defection were not as simplistic as he'd thought, but before he can really work out what had happened his father is dead, probably murdered. Sure now that his father is more victim than villain, Nick knows he can only prove this in America, but he is stuck in a country where rules of evidence and justice are ignored and gertting out is not going to be straightforward ...",N/A,N/A
Columbus and the Finding of the New World,['William Frederick Poole'],1892,['America'],N/A,N/A,N/A
The Vinland Champions,['Ottilie Adelina Liljencrantz'],1904,['America'],This book is a fictional tale of Icelandic explorer Thorfinn Karlsefne's expedition along the east coast of Vinland. This was the name given by early Scandanavian explorers to what is thought to be the east coast of North America from Labrador to New England.,N/A,N/A
Americanist Culture History,"['R. Lee Lyman', ""Michael John O'Brien"", 'Robert C. Dunnell']",1997,['Social Science'],"Americanist Culture History reprints thirty-nine classic works of Americanist archaeological literature published between 1907 and 1971. The articles, in which the key concepts and analytical techniques of culture history were first defined and discussed, are reprinted, with original pagination and references, to enhance the use of this collection as a research and teaching resource. The editors also include an introduction that summarizes the rise and fall of the culture history paradigm, making this volume an excellent introduction to the field's primary literature.",N/A,N/A
Voyages of the Elizabethan Seamen,['Richard Hakluyt'],1907,['America'],N/A,N/A,N/A
Atlantic Crossings Before Columbus,['Frederick Julius Pohl'],1961,['America'],N/A,N/A,N/A
Sir Ferdinando Gorges and His Province of Maine,['James Phinney Baxter'],1890,['America'],N/A,N/A,N/A
Beach Synchronization,['Len Blanchard'],2013-07,['Nature'],"The sixty poems collected in Beach Synchronization are set either on the ocean, or on the beach, or in transit to or from the beach or, finally, in the mind of the narrator when he is simply thinking about the beach and the ocean. The first person narrator of these poems is the poet. This suggests what is indeed fact, that the poet has spent a great deal of time enjoying the many beautiful beaches along the west central Florida coast. However, while the beach is often beautiful, anyone who has spent any time near or on the ocean knows marine weather can be harsh, even life-threatening. Indeed, the beach is an arena where dramas of life and death are played out daily. To truly appreciate the shore and the ocean, then, one must respect the marine environment and the lessons it has to teach us. One must, in other words, be in synch with the various moods of the sea and nature. The poems herein are loosely organized around the premise that the moods of the sea and marine weather have their various rhythms. An overarching theme of the poems is that one who is in tune with the rhythms of marine life will find himself or herself in communion with a transcendent reality. In other words, one who is synchronized to the natural world is likely to feel that the world of the senses is not the only world. In many of the poems in this collection, the narrator is overcome with a premonition or an inkling that the world he knows with his senses provides evidence of a higher reality, a reality in which the significance of his human experience - whatever it has been -- will become fully clear and will be justified.",N/A,N/A
Secretary Taft's Visit to Shanghai,"['American Association of China, Shanghai']",1907,['American'],N/A,N/A,N/A
Manila Men in the New World,['Floro L. Mercene'],2007,['Business & Economics'],"The Filipino diaspora is at least four hundred years old. For two-and-a-half centuries, Filipinos by the hundreds traveled yearly to Mexico and the Americas, with many electing to stay and find a new life. The chief means for migration was the Manila galleon that sailed between the Philippines and Mexico to carry on a lively trade in Asian goods in exchange for silver from the Americas and the trappings of civilization from the West. The end of the galleon trade in 1815 did not stop the exodus of Filipinos to foreign lands as they began to discover the lure of other exotic ports in Asia and Europe. This book attempts to answer the question often asked: What happened to those Filipinos who started the diaspora? The answers are important because they fill a gap in the long history of this adventurous race.",5,N/A
The Post-birthday World,['Lionel Shriver'],2008,['American'],"Whether Irena McGovern does or does not lean in to a specific pair of lips will determine the course of her life. Using a parallel universe structure, we follow Irena's life as it unfolds under the influence of two drastically different men.",N/A,N/A
The Prodigal Spy,['Joseph Kanon'],1999,['American'],"Walter Kotlar is the epitome of the American dream, the son of working class immigrants who attends Yale and becomes part of the establishment, but he is caught up in the '50s fear of the 'red menace' and forced to testify before the Committee on Un-American Activities. He seems a very unlikely Communist, but before the hearing is concluded he has disappeared - defected to the East - though not before the chief witness has committed 'suicide'. 19 years later his son, Nick, receives a message that his father wants to see him in Prague. His first reaction is rejection and denial, but his memories and curiosity combined with a deep attraction for the messenger persuade him to risk the journey only a year after the Russian invasion. He discovers his father to be dying and eager to 'come home'. He learns too that the events preceding Walter's defection were not as simplistic as he'd thought, but before he can really work out what had happened his father is dead, probably murdered. Sure now that his father is more victim than villain, Nick knows he can only prove this in America, but he is stuck in a country where rules of evidence and justice are ignored and gertting out is not going to be straightforward ...",N/A,N/A
Ransom,['Jay McInerney'],1985,['Fiction'],"Suffering from the terror of violence and death at the Khyber Pass, Christopher Ransom exiles himself in Kyoto, the ancient capital of Japan. Teaching English, associating with fellow expatriots, and practicing karate, he tries to forget the unforgetable.",N/A,N/A
Under Sleep,['Daniel Hall'],2007,['Literary Criticism'],Publisher description,N/A,N/A
All Shall be Well; and All Shall be Well; and All Manner of Things Shall be Well,['Tod Wodicka'],2007,['American'],"American writer Wodicka has created a hilarious yet tragic anti-hero up there with Garp and Yossarian in the form of Burt Hecker, a sixty-something medieval re-enactor and widower with a serious home-made mead habit and two dysfunctional and estranged children. When Hecker, mentally retreating into the sanctuary of his faux medieval world, sells the family home and goes on a pilgrimage across modern Europe to find his son, using the cover of the 900th birthday celebrations of St Hildegard von Bingen, his resulting dislocation and descent into chaos is both fantastically funny and incredibly moving.",N/A,N/A
100 Poems about People,['Elinor Parker'],1955,['America'],"A collection of some of the world's best known and some less familiar poems, all of which tell about people--real and imaginary.",N/A,N/A
The World-class Executive,['Neil Chesanow'],1986,['Business & Economics'],"A nationally known business and travel writer shares the methods that top executives from around the world used to close important deals, with advice for both male and female executives.",N/A,N/A
The Irish Americans,['William D. Griffin'],1998,['History'],"The story of those seven million Irish men, women, and children who left their native land for a chance at a better life. The story of how they helped build their new adopted homeland. Today there are more than three times as many people of Irish descent in the United States than in Ireland. This is their story.",N/A,N/A
"Rosier's Relation of Waymouth's Voyage to the Coast of Maine, 1605",['James Rosier'],1887,['America'],N/A,5,N/A
Shadows of the Sun,['Harry Crosby'],1977,['Biography & Autobiography'],N/A,N/A,N/A
Out of Our Past,['Carl N. Degler'],1970,['American'],N/A,N/A,N/A
The Cambridge History of American Literature,['William Peterfield Trent'],1943,['American'],N/A,N/A,N/A
"The Discovery of the Ancient City of Norumbega. A Communication to the President and Council of the American Geographical Society, Etc",['Eben Norton HORSFORD'],1889,[],N/A,N/A,N/A
Eventful Life of Fred V. Knecht,['Fred Vernon Knecht'],2008,['American'],N/A,N/A,N/A
Voyage of the Half Moon,['Tracey West'],1995,['Juvenile Fiction'],"West gives a fictionalized account of Henry Hudson's third attempt to find the Northwest Passage, sailing up what will come to be known as the Hudson River, accompanied by his 12-year-old son.",N/A,N/A
Memory of fire,['Eduardo H. Galeano'],1988,['America'],N/A,N/A,N/A
The Timeline of Native Americans,"[""Greg O'Brien""]",2008,['Indians of North America'],N/A,N/A,N/A
The Right Words at the Right Time,['Marlo Thomas'],2006,['Self-Help'],101 stories that tell about the words that changed the writers' lives.,N/A,N/A
Alice in Wonderland,['Brainerd Duffield'],2015-02-20,['Drama'],"Alice plunges down the rabbit hole and becomes involved in that madcap and deliciously satiric series of adventures immortalized by Lewis Carroll. A kaleidoscope of action and madness, with the necessary elements of suspense and frustration to make it all work.",N/A,N/A
The Coming of the Gringo,['Antonio S. Vigil'],1970,['American'],N/A,N/A,N/A
The Rupture Tense,['Jenny Xie'],2022-09-20,['Poetry'],"* FINALIST FOR THE 2022 NATIONAL BOOK AWARD FOR POETRY * The astounding second collection by Jenny Xie, “a magician of perspective and scale” (The New Yorker) Shaped around moments of puncture and release, The Rupture Tense registers what leaks across the breached borders between past and future, background and foreground, silence and utterance. In polyphonic and formally restless sequences, Jenny Xie cracks open reverberant, vexed experiences of diasporic homecoming, intergenerational memory transfer, state-enforced amnesia, public secrecies, and the psychic fallout of the Chinese Cultural Revolution. Across these poems, memory—historical, collective, personal—stains and erodes. Xie voices what remains irreducible in our complex entanglements with familial ties, language, capitalism, and the histories in which we find ourselves lodged. The Rupture Tense begins with poems provoked by the photography of Li Zhensheng, whose negatives, hidden under his floorboards to avoid government seizure, provide one of the few surviving visual archives of the Chinese Cultural Revolution, and concludes with an aching elegy for the poet’s grandmother, who took her own life shortly after the end of the Revolution. This extraordinary collection records the aftershocks and long distances between those years and the present, echoing out toward the ongoing past and a trembling future.",N/A,N/A
The Broken Hoop,['Dan Georgakas'],1973,['History'],"About the ""native Americans"", the Indian tribes of the Northeast, the Southeast and the Great Plains. Relates their experiences when Europeans invaded their lands.",N/A,N/A
American Thinking and Writing,"['Joseph Morris Bachelor', 'Ralph Ledyard Henry']",1942,['America'],N/A,N/A,N/A
"An Exhibition of One Hundred American First Editions Paralleling the History of Mount Holyoke College, 1837-1937",['Williston Memorial Library'],1937,['American'],N/A,N/A,N/A
Hacia una nueva imagen del mundo,['Gonzalo Menéndez Pidal'],2003,['History'],N/A,4.5,N/A
The ACLU on Trial,['William H. McIlhany'],1976,['Political Science'],N/A,N/A,N/A
She Fits Inside These Words,"['R. H. Sin', 'Samantha King Holmes', 'Robert M. Drake']",2021-06,[],"From New York Times bestselling authors r.h. Sin and Robert M. Drake with bestselling poet Samantha King Holmes comes an ode for all women. This is the time to look into the mirror and see everything you've been fighting for. Yourself, a peace of mind, and everything your heart deserves. You fit inside these words.",N/A,N/A
Colón,['Mariano Fernández Urresti'],2006-04-27,['Biography & Autobiography'],"En esta biografía heterodoxa le mostraremos al lector que nada sabemos con certeza de este hombre, salvo que murió y que, por tanto, debió nacer en alguna parte. ¿Pero en dónde? ¿En Génova, o tal vez en Mallorca? ¿En Galicia, o quizá en Castilla? ¿Era judío o cristiano viejo e hijo del príncipe de Viana? ¿Qué sabemos realmente del Almirante sin rostro? Ahora que el mundo conmemora el quinto centenario de su muerte, los científicos tratan de responder a otra pregunta inquietante: ¿dónde está enterrado? Nadie conoce con certeza su cuna ni tampoco su tumba, pero entre el nacimiento y la muerte, la vida de Colón es un perfecto enigma. ¿Un italiano que no habla italiano? ¿El hijo de un lanero que sabe ciencias y latines? ¿Un cristiano que se encomienda a Yahvé? ¿Qué relación tuvo Colón con los secretos templarios? ¿Fue pirata o era espía? Este libro le proporcionará referencias y datos tomados de rigurosas fuentes históricas para conducirlo a una aventura que lo llevará navegando por un verdadero Expediente X.",N/A,N/A
The Haunting,['Joan Lowery Nixon'],2000,['Juvenile Fiction'],"When her mother inherits an old plantation house in the Louisiana countryside, fifteen-year-old Lia seeks to rid it of the evil spirit that haunts it.",N/A,N/A
Insight Guides,[],1988,[],N/A,N/A,N/A
El árbol del diablo,['Jerzy Kosinski'],1976,[],N/A,N/A,N/A
Cuentas nacionales y planificación del desarrollo,"['Inter-American Statistical Institute', 'Emilio G. Barreto']",1962,['America'],N/A,N/A,N/A
Viajeros americanos en la Andalucía del XIX,['Antonio Garrido Domínguez'],2007-05-01,['Travel'],"Salvando las distancias, podría decirse que, llegado el siglo XIX, el descubrimiento del Nuevo Mundo obtendría una singular réplica en éste que los mismos americanos llevarían a cabo en España, y, más concretamente, en una de sus regiones: Andalucía. En una obra que puede calificarse de excepcional por lo arduo de la investigación, el libro recoge las andanzas y aventuras de estos viajeros plasmadas en cincuenta y nueve relatos, la gran mayoría inéditos, que con una literatura de altos vuelos abren, de par en par, las puertas al lector de una ignota Andalucía, escudriñada hasta la saciedad: fiestas laicas y religiosas, tradiciones, sediciones, amoríos o asaltos de bandidos en los que, sin proponérselo o a posta, se vieron envueltos los autores de estas apasionantes narraciones. Una primorosa edición y un centenar de grabados de la época son el complemento perfecto para este volumen.",N/A,N/A
跨越太平洋的雨虹,['张弘'],2002,['American'],本书包括:中国形象的正与负;哲理和诗美的携手;回流激荡黑海洋等内容。,N/A,N/A
住んでみた日本,['Bernard Krisher'],1986,['American'],N/A,N/A,N/A
Blood and Whiskey,['Meredith Allison'],2018-10-06,[],"1924 Chicago is a turf war: the North Side against the South Side. Booze, guns, money, and blood are all currency here.Prohibition is a breeding ground for the rise of organized crime in America, and for the ambitious, it means building a fortune. Mia Scalisi, a street-smart showgirl, has big dreams of leaving behind the small-time supper club she performs at night after night. She wants to see her name in lights--and maybe even on the silver screen. And her brother Nick, an ambitious Mafia capo determined to be the next underworld prince, promises to use the spoils of his new liquor deal to make it happen.With her dream career within her reach, and friends like Al Capone and Johnny Torrio, Mia's future has never looked brighter, and she turns a blind eye to Nick's criminal activities and morally bankrupt ways...until it all catches up with them. Too late, Mia discovers ambition always comes with a price, and that price must be paid--in blood.When her world implodes, there's only one thing she cares about after the dust settles.Revenge.",N/A,N/A
"International Trade, Industralization and Economic Growth",['Pan American Union. Department of Economic and Social Affairs'],1956,['American'],N/A,N/A,N/A
Correspondence of Edward W. Bradley,['Edward Bradley'],1853,['American'],"Unpublished archive of North American gold miner Edward W. Bradley Jr in the Colony of Victoria. Ranging from 1853 to 1868, ten letters tell the account of his voyage to Victoria and subsequent mixed fortunes during his time on the gold fields. One letter addressed to his mother; nine addressed to his father. The contents of the letters focus on his financial hardships, and provide accounts of the high costs of mining in Western Victoria. Bradley spends fifteen years in Victoria with little success, proven with his confirmation of funds received from his father on several occasions. Towards the latter stage of his time in Victoria, Bradley's father accuses him of profligacy and being a ""spendthrift""; an accusation strongly denounced and countered by Bradley. Subsequent communication from his father vindicates Bradley's strong repudiation of the accusation, identifying ""Joshua"" as the ""spendthrift"". There is some indication of a rift between himself and his Brother, Daniel. The letters provide detailed descriptions of life on the diggings, including the death of two men on his own claim, and the substantial costs of living during this period. Bradley discusses disharmony amongst the miners and discusses the Bendigo Petition. Included in the archive is a one month Gold Licence issued to Bradley on 2 August 1853, as well as a directors' report for the Astley United Gold Mining Company upon which Bradley sat on the board.",N/A,N/A
Camp of the Saints,['Ezra T. Gray'],2018-03-29,['American'],"Darkness has fallen... The Great Tribulation has come. America¿and the world¿is ruled by an anti-Christian government. Nephilim again walk the earth and chimeras roam like packs of feral dogs.There was no pre-Tribulation rapture, and most Christians were unprepared for The Tribulation. Only a small percentage of the world¿s Christian population remains and those left have only three choices: take the Mark of the Beast, die, or run.But there are lights in the darkness... In a small cabin in the Rocky Mountain wilderness, one young warrior faces down a pack of chimeras and meets some unlikely allies. Guided by God and assisted by angels, this small band of determined Christians prepares for a journey so important even the Devil himself is determined to stop them.",N/A,N/A
American Missionaries in the Ottoman Empire,['Hami Inan Gümüs'],2017,['American'],"Biographical note: Hami Inan Gümüs (PhD) is an associated post-doc at the Graduate School Society and Culture in Motion, Halle, Germany. His current research focuses on American missionary activities in the Ottoman Empire.",N/A,N/A
Seeds of Change,['Sharryl Hawke'],1992,['America'],Presents the different contributions made to the New World by European explorers and settlers and the effects these contributions had on American history and cultural life.,N/A,N/A
Elmore Leonard: the Classic Crime Novels,['Elmore Leonard'],2017-09-12,[],"The Library of America presents the definitive edition of an American master of crime fiction: twelve modern classics in a deluxe three-volume collector's boxed set. This is Elmore Leonard at his unbeatable best. Contains: Four Novels of the 1970s (Library of America volume #255) Fifty-Two Pickup Swag Unknown Man No. 89 The Switch Four Novels of the 1980s (Library of America volume #267) City Primeval LaBrava Glitz Freaky Deaky Four Later Novels (Library of America volume #280) Get Shorty Rum Punch Out of Sight Tishomingo Blues LIBRARY OF AMERICA is an independent nonprofit cultural organization founded in 1979 to preserve our nation's literary heritage by publishing, and keeping permanently in print, America's best and most significant writing. The Library of America series includes more than 300 volumes to date, authoritative editions that average 1,000 pages in length, feature cloth covers, sewn bindings, and ribbon markers, and are printed on premium acid-free paper that will last for centuries.",N/A,N/A
Plenty of Gun,['R. Dobie Langenkamp'],2008,[],N/A,N/A,N/A
The Drought Crisis in the African Sahel,['United States. Congress. Hous. Committee on foreign affairs'],1973,"['Africa, Sub-Saharan']",N/A,N/A,N/A
"Pregnancy, Childbirth and Early Infancy in Anglo-American Culture, 1675-1830",['Claire Elizabeth Fox'],1978,[],N/A,N/A,N/A
First Contact,['ZAC. ZIMMER'],2025-03-15,['Literary Criticism'],"First Contact: Speculative Visions of the Conquest of the Americas examines the power of speculative fiction to reimagine historical accounts of the conquest of the Americas, asking whether it is truly possible to decolonize the speculative imagination.",N/A,N/A
Provisional Plan for the American Collection for Ethnological and Historical Works,['International Institute of Intellectual Co-operation'],1935,['America'],N/A,N/A,N/A
Jack London : Short Stories,['Jack London'],1963,[],N/A,N/A,N/A
The Immigrant-survivor,['Dorothy Bilik'],1977,['American literature'],N/A,N/A,N/A
W. H. Price Guide to American Country Antiques,"['Don Raycraft', 'Don Raycroft', 'Carol Raycroft']",1995-11,['Antiques & Collectibles'],"This guide contains more than 700 all-new black/white photos with descriptions and current values, plus a gallery of color photos of country collectibles, including baskets, furniture, graniteware, kitchen tools, stoneware, textiles, etc.",N/A,N/A
Aerial 10,"['Rod Smith', 'Jen Hofer']",2016,['American literature'],"Poetry. Literary Nonfiction. Edited by Rod Smith & Jen Hofer. Contributors: Rae Armantrout, Carla Billitteri, Jack Collom, Jean Day, Patrick Durgin, Kate Fagan, Carla Harryman, Lyn Hejinian, Kevin Killian, Katy Lederer, Pamela Lu, Laura Moriarty, Peter Nicholls, Lisa Robertson, Kit Robinson, Leslie Scalapino, Gerhard Schultz, Ron Silliman, Anne Tardos, Jalal Toufic, Rosmarie Waldrop, Barrett Watten, & Tim Wood. Cover art by Tom Raworth. A career-spanning multi-genre compendium of work by and about poet Lyn Hejinian, one of today's most celebrated and influential avant- gardists. Through a variety of approaches philosophical, scholarly, and experimental AERIAL 10 documents and explores her forty-plus years of poetic and theoretical writings. A 464 page volume including poetry, essays, interviews, and letters by Hejinian, as well as essays, poetry, and collaborations by contemporary poets and critics. This book is a must have for anyone interested in modern poetry and poetics.""",N/A,N/A
Writings on American History,['Grace Gardner Griffin'],1912,['American'],N/A,N/A,N/A
"Les profils États-Unis d'Amérique, É.-U.A. : les immigrants américans au Canada",['Statistics Canada'],1996-01-01,['American'],"""Le présent rapport, consacré à la communauté immigrante des États-Unis s'inscrit dans une série de profils sur les immigrants du Canada. On y décrit les tendances d'établissement, la situation de famille, la scolarité, les caractéristiques de la population active, le revenu et d'autres caractéristiques des immigrants américains qui vivent au Canada"" -- p. 2.",N/A,N/A
The Turn of the Screw and Daisy Miller,['Henry James'],1954,['Fiction'],"For lucidity and compactness of style, James's short novels, or novelles, are shining examples of his genius. Few other writings of the century have so captured the American imagination. When ""Daisy Miller, the tale of the girl from Schenectady, first appeared in 1878, it was an extraordinary success. James had discovered nothing less than ""the American girl""--free spirited, flirtatious, an innocent abroad determined to defy European convention even if it meant scandal . . . or tragedy. But the subtle danger lurking beneath the surface in ""Daisy Miller evolves into a classic tale of terror and obsession in ""The Turn Of The Screw. ""The imagination,"" Henry James said to Bernard Shaw, ""has a life if its own."" In this blood-curdling story, that imagination weaves the lives of two children, a governess in love with her employer, and a sprawling country house into a flawless story, still unsurpassed as the prototype of modern horror fiction.",N/A,N/A
Batman,['James Tynion IV'],2023-10-03,['Comics & Graphic Novels'],"""Batman created by Bob Kane with Bill Finger.""",N/A,N/A
Pearls of Great Price,['Pearl (Bruce) Ware'],1973,[],N/A,N/A,N/A
Never Again? The United States and the Prevention and Punishment of Genocide Since the Second World War,['Peter Vincent Ronayne'],1999,['American'],N/A,N/A,N/A
Famous American Plays of the 1920s and the 1930s,[],1959,['American'],N/A,N/A,N/A
The Miseducation of America,['Deborah Day Aikens'],2012-07,['Self-Help'],"This book challenges the consciousness of Americans as it relates to drugs and other addictive behaviors. Other sources have presented the incidence of said behaviors in a fragmented format, thereby fostering denial and condemnation of a few. In contrast the following material concisely connects seemingly unrelated realities which illuminate our destructive patterns which are insidiously destroying our spirits. Dr. Fernando Cabrera, New York City Councilman The hypocrisy of the American psyche will surely reap the seeds of their destruction. We condemn drug lords but at the same time stand by as pharmaceutical companies recruit unscrupulous doctors to peddle new drugs. Both prescribe by the profit motive: Business 101, supply and demand, the first one is always free; with little regard for safety or life. The tobacco industry, the ultimate weapon of mass destruction, kills more Americans than the sum total of all drugs. Our children are inundated with drug innuendoes through mediums of indoctrination such as music, movies, and the media. Our daughters and sons are inserting vodka soaked tampons into their vagina and rectum, and DWIs continue to soar at alarming rates, yet we deny that alcohol is a drug. Powder cocaine is glamorized and sniffing heroin is sheik, but if we smoke crack and shoot dope we are a crack head or a dope fiend. Condemnation of some equals the inevitable destruction of all. Miseducation: Like a Trojan horse it stands before us; consuming us, spewing invisible rays of destruction and death. We are at war America: It appears to be a war against drugs. In reality its a war not against, but for our spirits. We are loosing our ground because we have become disconnected from our inner strength. We are so comfortable with the immediate gratification of the here and now: we have become so allured by the anesthetization of the pain of our past and of our present, that we have resigned ourselves to self defeating behavior. America is plagued with a pandemic of addictive behaviors. The only way we will win the war is to reclaim our spirit and hold steady to our natural inclination of self preservation. The countless souls who are lost share a commonality in spirit and grace. There is No Such Thing as a ?ÇÿCrack Head or a ?ÇÿDope Fiend: only your mother, my father, his son, their daughter. We are all in some way interconnected. Our spirits bind us to a power greater than ourselves. Americans must get honest: We must take a stance. Enough is enough: Stop the madness. From this day forward our mantra will be, I will no longer allow the ill promises of drugs and other self defeating behaviors that allow me to transcend this place and time consume me. I reclaim my spirit; right here, right now.",N/A,N/A
American Riddles in Rhyme,['Ruby Bradford Murphy'],1955,['America'],Riddles of well-known facts about our country and its people. Grades 1-2.,N/A,N/A
Feeding Gotham,[],2016,['American'],N/A,N/A,N/A
"An abridgment of the American gazetteer. Exhibiting, in alphabetical order, a compendious account of the states, provincess counties, cities ... rivers, lays, harbours ... on the American continent, and its appendant islands: particularly the West-Indies ... To which is annexed an accurate table of all the post-offices in the United States",['Jedidiah Morse'],N/A,['American'],N/A,N/A,N/A
The Liberal Record,['Marcelo Brazzi'],2019-05-25,[],"""A must-read, highly informative book. Marcelo Brazzi presents his ideas in a way that is both interesting and informative. The book is well researched and presents an overview of the track record of the two major parties. 5 stars"" (Maria Beltran, Readers' Favorite). Over the past few decades, the country has become highly divided politically. In the course of reporting current events, the concepts of conservative and liberal have become grossly distorted. At the top of a political agenda is the demonization of the opposition party. The true accomplishments and values have been suppressed. If this is not corrected, government will continue toward an abyss of dysfunction, disunity, and dissension. It is paramount that the US electorate is accurately and fully informed regarding the record of liberals and conservatives, hence this book. The author was a spacecraft engineer on NASA's Apollo program and a computer science instructor at California State University. He holds a master's degree in systems engineering from the University of California and has traveled extensively through Europe, Asia, Africa, and South America. Among his accomplishments are ascending Mount Kilimanjaro and Mount Everest and photographing total solar eclipses around the world. Living on the beach in Southern California, he is involved in managing his real estate investments, writing, and spending time with his grown children and his grandsons. http: //cyberia-quest.net/BucketList2017/BUCKET-LIST2017.htm",N/A,N/A
Writings on American History,[],1956,['American'],N/A,N/A,N/A
