title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Historical Dictionary of Neoclassical Art and Architecture,['Allison Lee Palmer'],2020-05-15,['Art'],"Neoclassicism refers to the revival of classical art and architecture beginning in Europe in the 1750s until around 1830, with late neoclassicism lingering through the 1870s. It is a highly complex movement that brought together seemingly disparate issues into a new and culturally rich era, one that was unified under a broad interest in classical antiquity. The movement was born in Italy and France and spread across Europe to Russia and the United States. It was motivated by a desire to use ideas from antiquity to help address modern social, economic, and political issues in Europe, and neoclassicism came to be viewed as a style and philosophy that offered a sense of purpose and dignity to art, following the new “enlightened” thinking. This second edition of Historical Dictionary of Neoclassical Art and Architecture contains a chronology, an introduction, and an extensive bibliography. The dictionary section has over 300 cross-referenced entries cover late Baroque and Rococo tendencies found in the early 18th century, and span the century to include artists who moved from neoclassicism to early romanticism. This book is an excellent resource for students, researchers, and anyone wanting to know more about neoclassical art and architecture.",N/A,N/A,en
Architecture and the Late Ottoman Historical Imaginary,['AhmetA. Ersoy'],2017-07-05,['Art'],"While European eclecticism is examined as a critical and experimental moment in western art history, little research has been conducted to provide an intellectual depth of field to the historicist pursuits of late Ottoman architects as they maneuvered through the nineteenth century?s vast inventory of available styles and embarked on a revivalist/Orientalist program they identified as the ?Ottoman Renaissance.? Ahmet A. Ersoy?s book examines the complex historicist discourse underlying this belated ?renaissance? through a close reading of a text conceived as the movement?s canonizing manifesto: the Usul-i Mi?mari-i ?Osmani [The Fundamentals of Ottoman Architecture] (Istanbul, 1873). In its translocal, cross-disciplinary scope, Ersoy?s work explores the creative ways in which the Ottoman authors straddled the art-historical mainstream and their new, self-orientalizing aesthetics of locality. The study reveals how Orientalism was embraced by its very objects, the self-styled ?Orientals? of the modern world, as a marker of authenticity, and a strategically located aesthetic tool to project universally recognizable images of cultural difference. Rejecting the lesser, subsidiary status ascribed to non-western Orientalisms, Ersoy?s work contributes to recent, post-Saidian directions in the study of cultural representation that resituate the field of Orientalism beyond its polaristic core, recognizing its cross-cultural potential as a polyvalent discourse.",N/A,N/A,en
"Representing History, 900-1300",['Robert Allan Maxwell'],2010,['Art'],"""Brings together the disciplines of art, music, and history to explore the importance of the past to conceptions of the present in the central Middle Ages""--Provided by publisher.",N/A,N/A,en
Baroque Self-Invention and Historical Truth,['Christopher Braider'],2017-03-02,['Literary Criticism'],"In his monumental study, Christopher Braider explores the dialectical contest between history and truth that defines the period of cultural transition called the 'baroque'. For example, Annibale Carracci's portrayal of the Stoic legend of Hercules at the Crossroads departs from earlier, more static representations that depict an emblematic demigod who has already rejected the fallen path of worldly Pleasure for the upward road of heroic Virtue. Braider argues that, in breaking with tradition in order to portray a tragic soliloquist whose dominant trait is agonized indecision, Carracci joins other baroque artists, poets and philosophers in rehearsing the historical dilemma of choice itself. Carracci's picture thus becomes a framing device that illuminates phenomena as diverse as the construction of gender in baroque painting and science, the Pauline ontology of art in Caravaggio and Rembrandt, the metaphysics of baroque soliloquy and the dismantling of Cartesian dualism in Cyrano de Bergerac and Pascal.",N/A,N/A,en
History and Art History,"['Nicholas Chare', 'Mitchell B. Frank']",2020-11-29,['Art'],"Through a series of cross-disciplinary and interdisciplinary interventions, leading international scholars of history and art history explore ways in which the study of images enhances knowledge of the past and informs our understanding of the present. Spanning a diverse range of time periods and places, the contributions cumulatively showcase ways in which ongoing dialogue between history and art history raises important aesthetic, ethical and political questions for the disciplines. The volume fosters a methodological awareness that enriches exchanges across these distinct fields of knowledge. This innovative book will be of interest to scholars in art history, cultural studies, history, visual culture and historiography.",N/A,N/A,en
"London Encyclopædia, Or, Universal Dictionary of Science, Art, Literature, and Practical Mechanics",[],1845,['Art'],N/A,N/A,N/A,en
Photography,['Liz Wells'],2004,['Art'],"This seminal text for photography students identifies key debates in photographic theory, stimulates discussion and evaluation of the critical use of photographic images and ways of seeing. This new edition retains the thematic structure and text features of its predecessors but also expands coverage on photojournalism, digital imaging techniques, race and colonialism. The content is updated with additional international and contemporary examples and images throughout and the inclusion of colour photos. Features of this new edition include: *Key concepts and short biographies of major thinkers *Updated international and contemporary case studies and examples *A full glossary of terms, a comprehensive bibliography *Resource information, including guides to public archives and useful websites",4,N/A,en
Cultural Contours of India,['Vijai Shankar Śrivastava'],1981,['Art'],"Comprises articles on the life and work of Satya Prakash, b. 1914, Indologist, and papers, most on the history and culture of Rajasthan, India.",N/A,N/A,en
The Art Museum as Educator,"['Council on Museums and Education in the Visual Arts', 'Barbara Y. Newsom', 'Adele Z. Silver']",1978,['Art'],N/A,N/A,N/A,en
AP WORLD HISTORY,['NARAYAN CHANGDER'],2022-12-19,['Juvenile Nonfiction'],"Note: Anyone can request the PDF version of this practice set/workbook by emailing me at cbsenet4u@gmail.com. I will send you a PDF version of this workbook. This book has been designed for candidates preparing for various competitive examinations. It contains many objective questions specifically designed for different exams. Answer keys are provided at the end of each page. It will undoubtedly serve as the best preparation material for aspirants. This book is an engaging quiz eBook for all and offers something for everyone. This book will satisfy the curiosity of most students while also challenging their trivia skills and introducing them to new information. Use this invaluable book to test your subject-matter expertise. Multiple-choice exams are a common assessment method that all prospective candidates must be familiar with in today?s academic environment. Although the majority of students are accustomed to this MCQ format, many are not well-versed in it. To achieve success in MCQ tests, quizzes, and trivia challenges, one requires test-taking techniques and skills in addition to subject knowledge. It also provides you with the skills and information you need to achieve a good score in challenging tests or competitive examinations. Whether you have studied the subject on your own, read for pleasure, or completed coursework, it will assess your knowledge and prepare you for competitive exams, quizzes, trivia, and more.",N/A,N/A,en
The Nineteenth-century Visual Culture Reader,"['Vanessa R. Schwartz', 'Jeannene M. Przyblyski']",2004,['Art'],"This Reader brings together, for the first time, key writings about the nineteenth century, a key period in contemporary discussion of visual culture. Exploring such topics as photographs, exhibitions and advertising the editors suggest that 'modernity' rather than 'modernism' is a valuable way of understanding the changes particular to the visual culture of the time, and they investigate a variety of nineteenth-century images, technologies and visual experiences. With three specially-written essays about definitions of visual culture as an object of study, the book examines genealogies and introduces key writings about culture from writers living in the nineteenth century itself or from those who scrutinized its visual culture from early in the twentieth century such as Walter Benjamin and Siegfried Kracauer. The Nineteenth Century Visual Culture Reader is organized around key themes: * technologies of vision * practices of display and the circulation of images * cities and the built environment * visual representations of the past# * visual representations of catagories of racial, sexual and social differences * spatial configurations of inside and out, private and public. Selections include well-known authors and new research by younger scholars to produce a well-balanced and comprehensive collection.",N/A,N/A,en
"The Oasis of Bukhara, Volume 2: An Archaeological, Sociological and Historical Study","['Rocco Rante', 'Florian Schwarz', 'Luigi Tronca']",2022-04-04,['Social Science'],"In An Archaeological, Sociological and Historical Study, volume 2 of The Oasis of Bukhara, Rocco Rante, Florian Schwarz and Luigi Tronca engage in a strong, pluridisciplinary collaboration and use an innovative approach to offer a new contribution to the history of the oasis of Bukhara from the end of the last millennium BCE to the end of the medieval era. Referencing archaeological, historical and sociological data, the book revisits the history of this Central Asian region, giving the specialist and general reader a detailed description of the political and socio-economical features that characterized the oasis during this long chronological span. The volume is co-published by Brill, Leiden, and the Louvre Museum, Paris.",N/A,N/A,en
A History of Art in Ancient Egypt,"['Georges Perrot', 'Charles Chipiez']",1883,['Art'],N/A,N/A,N/A,en
Visual Culture,['Margarita Dikovitskaya'],2005,['Art'],"Drawing on interviews, responses to questionnaires, and oral histories by U.S.",5,N/A,en
Making History Move,['Kim Nelson'],2024-03-15,['Performing Arts'],"Making History Move: Five Principles of the Historical Film builds upon decades of scholarship investigating history in visual culture by proposing a methodology of five principles to analyze history in moving images in the digital age. It charts a path to understanding the form of history with the most significant impact on public perceptions of the past. The book develops insights across these fields, including philosophical considerations of film and history, to clarify the form and function of history in moving images. It addresses the implications of the historical film on public historical consciousness, presenting criteria to engage and assess the truth status of depictions of the past. Each chapter offers a detailed aspect of this methodology for analyzing history in moving images. Together, they propose five principles to organize past and future scholarship in this vital, interdisciplinary field of study.",N/A,N/A,en
The Routledge Companion to Digital Humanities and Art History,['Kathryn Brown'],2020-04-15,['Art'],"The Routledge Companion to Digital Humanities and Art History offers a broad survey of cutting-edge intersections between digital technologies and the study of art history, museum practices, and cultural heritage. The volume focuses not only on new computational tools that have been developed for the study of artworks and their histories but also debates the disciplinary opportunities and challenges that have emerged in response to the use of digital resources and methodologies. Chapters cover a wide range of technical and conceptual themes that define the current state of the field and outline strategies for future development. This book offers a timely perspective on trans-disciplinary developments that are reshaping art historical research, conservation, and teaching. This book will be of interest to scholars in art history, historical theory, method and historiography, and research methods in education.",N/A,N/A,en
Key Writers on Art: The Twentieth Century,['Chris Murray'],2005-06-27,['Art'],"Key Writers on Art: The Twentieth Century offers a unique and authoritative guide to modern responses to art. Featuring 48 essays on the most important twentieth century writers and thinkers and written by an international panel of expert contributors, it introduces readers to key approaches and analytical tools used in the study of contemporary art. It discusses writers such as Adorno, Barthes, Benjamin, Freud, Greenberg, Heuser, Kristeva, Merleau-Ponty, Pollock, Read and Sontag.",N/A,N/A,en
Aesthetics,['Vasily Sesemann'],2007-01-01,['Social Science'],"Preliminary Material -- Aesthetics: Definition and Object -- Difficuties for Aesthetics -- Immediate Aesthetics Perception--the Material Basis of Aesthetics -- The Optimal Starting Point: Nature or Art? -- Three Starting Points for Aesthetics Analysis -- The Essential Properties of Aesthetics Perception -- The Internal Structure of an Aesthetic Object -- The Expressiveness of an Aesthetic Object and its Objective Sense -- Aesthetic Form and Aesthetic Structure -- The Relations of Natural and Artistic Beauty with Respect to Origin -- The Aesthetic Critertion of Natural and Artistic Beauty is the Same -- The Conception of Nature's Beauty in the History of European Culture. The Beauty of Wild Nature -- The Beauty of Organic Forms -- Human Beauty. Its Ideal -- Organic Beauty and the Sexual Instinct -- Beauty and Ugliness. Their Relation in Art -- The Peculiarity of Natural Beauty -- The Relation of Primitive Art to Others Areas of Culture -- Attempts to Derive the Origin of Art form General Psychological Principles. Criticism -- Stimuli for the Emergence of Representational Art -- The Origin of Music -- General Conclusions -- The Artist and the Child (Primitive Man) -- A General Characterization of the Creative Process -- The Creative Process: Three Basic Moments -- Creative Imagination -- The Problem: Formulation and Explication -- Taine's ""Milieu Theory"" and its Critical Appraisal -- The Psychological Theory of ""Numbing"" and its Critique -- The Relation of the Artist's Individual and Creativity to the Cultural Environment -- The Relation of the Development of Art to General Cultural Development -- The Historical Changing of Styles and the Theories Explaining it -- Introduction -- Beauty and Morality -- Art (Beauty) and Truth -- The Aesthetic of the Ancient Greeks -- Rationalist Aesthetics in France and Germany -- The Empiricist Aesthetics of the English -- The Aesthetics of Kant -- Vico -- German Idealist Aesthetics: Schelling, Hegel, Schopenhauer -- The Formalists. Fechner -- Contemporary Aesthetic Theories -- The Problem -- The Relation of the Art Work to the Subject. Optical and Acoustic Impression: Their Difference -- Spatial and Nonspatial Forms of Art -- Objective and Nonobjective Forms of Art -- Representational and Nonrepresentational Art -- Notes -- Index.",N/A,N/A,en
Role-play as a Heritage Practice,['Michal Mochocki'],2021-03-29,['Art'],"Role-play as a Heritage Practice is the first book to examine physically performed role-enactments, such as live-action role-play (LARP), tabletop role-playing games (TRPG), and hobbyist historical reenactment (RH), from a combined game studies and heritage studies perspective. Demonstrating that non-digital role-plays, such as TRPG and LARP, share many features with RH, the book contends that all three may be considered as heritage practices. Studying these role-plays as three distinct genres of playful, participatory and performative forms of engagement with cultural heritage, Mochocki demonstrates how an exploration of the affordances of each genre can be valuable. Showing that a player’s engagement with history or heritage material is always multi-layered, the book clarifies that the layers may be conceptualised simultaneously as types of heritage authenticity and as types of in-game immersion. It is also made clear that RH, TRPG and LARP share commonalities with a multitude of other media, including video games, historical fiction and film. Existing within, and contributing to, the fiction and non-fiction mediasphere, these role-enactments are shaped by the same large-scale narratives and discourses that persons, families, communities, and nations use to build memory and identity. Role-play as a Heritage Practice will be of great interest to academics and students engaged in the study of heritage, memory, nostalgia, role-playing, historical games, performance, fans and transmedia narratology.",N/A,N/A,en
Photography,['David Bate'],2020-09-25,['Art'],"Providing a thorough and comprehensive introduction to the study of photography, this second edition of Photography: The Key Concepts has been expanded and updated to cover more fully contemporary changes to photography. Photography is a part of everyday life; from news and advertisements, to data collection and surveillance, to the shaping of personal and social identity, we are constantly surrounded by the photographic image. Outlining an overview of photographic genres, David Bate explores how these varied practices can be coded and interpreted using key theoretical models. Building upon the genres included in the first edition – documentary, portraiture, landscape, still life, art and global photography – this second edition includes two new chapters on snapshots and the act of looking. The revised and expanded chapters are supported by over three times as many photographs as in the first edition, examining contemporary practices in more detail and equipping students with the analytical skills they need, both in their academic studies and in their own practical work.An indispensable guide to the field, Photography: The Key Concepts is core reading for all courses that consider the place of photography in society, within photographic practice, visual culture, art, media and cultural studies.",N/A,N/A,en
Collecting and Exhibiting Computer-Based Technology,['Petrina Foti'],2018-11-05,['Art'],"Computer technology has transformed modern society, yet curators wishing to reflect those changes face difficult challenges in terms of both collecting and exhibiting. Collecting and Exhibiting Computer-Based Technology examines how curators at the history and technology museums of the Smithsonian Institution have met these challenges. Focusing on the curatorial process, the book explores the ways in which curators at the institution have approached the accession and display of technological artifacts. Such collections often have comparatively few precedents, and can pose unique dilemmas. In analysing the Smithsonian’s approach, Foti takes in diverse collection case studies ranging from DNA analyzers to Herbie Hancock’s music synthesizers, from iPods to born-digital photographs, from the laptop used during the filming of the television program Sex and the City to ""Stanley"" the self-driving car. Using her proposed model of ""expert curation"", she synthesizes her findings into a more universal framework for undertanding the curatorial methods associated with computer technology and reflects on what it means to be a curator in a postdigital world. Collecting and Exhibiting Computer-Based Technology offers a detailed analysis of curatorial practice in a relatively new field that is set to grow exponentially. It will be useful reading for curators, scholars, and students alike.",N/A,N/A,en
Walter Pater's European Imagination,['Lene Østermark-Johansen'],2022,['Art'],This is the first monograph that explores the work and legacy of Walter Pater from a European perspective. It offers an in-depth analysis of Pater's fictional 'imaginary portraits' which trace the development of the European self over an extensive period of some two thousand years.,N/A,N/A,en
"History of Art in Phœnicia and Its Dependencies, from the French of Georges Perrot ... and Charles Chipiez",['Georges Perrot'],1885,['Art'],N/A,N/A,N/A,en
Modern Japanese Art and the Meiji State,['Dōshin Satō'],2011,['Art'],"This is an insightful and intelligent re-thinking of Japanese art history & its Western influences. This broad-ranging and profoundly influential analysis describes how Western art institutions and vocabulary were transplanted to Japan in the late nineteenth century. In the 1870-80s, artists and government administrators in Japan encountered the Western 'system of the arts' for the first time. Under pressure to exhibit and sell its artistic products abroad, Japan's new Meiji government came face-to-face with the need to create European-style art schools and museums - and even to establish Japanese words for art, painting, artist, and sculpture. ""Modern Japanese Art"" is a full re-conceptualization of the field of Japanese art history, exposing the politics through which the words, categories, and values that structure our understanding of the field came to be while revealing the historicity of Western and non-Western art history.",5,N/A,en
History of Art in Phœnicia and Its Dependencies,"['Georges Perrot', 'Charles Chipiez']",1885,['Art'],N/A,N/A,N/A,en
Art Market Research,['Tom McNulty'],2013-12-19,['Art'],"This book is for art market researchers at all levels. A brief overview of the global art market and its major stakeholders precedes an analysis of the various sales venues (auction, commercial gallery, etc.). Library research skills are reviewed, and advanced methods are explored in a chapter devoted to basic market research. Because the monetary value of artwork cannot be established without reference to the aesthetic qualities and art historical significance of our subject works, two substantial chapters detail the processes involved in researching and documenting the fine and decorative arts, respectively, and provide annotated bibliographies. Methods for assigning values for art objects are explored, and sources of price data, both in print and online, are identified and described in detail. In recent years, art historical scholarship increasingly has addressed issues related to the history of art and its markets: a chapter on resources for the historian of the art market offers a wide range of sources. Finally, provenance and art law are discussed, with particular reference to their relevance to dealers, collectors, artists and other art market stakeholders.",N/A,N/A,en
Disciplines of African Philosophy,['Ikechukwu Anthony Kanu'],2018-08-31,['Art'],"For several decades, African philosophers have debated on the history, nature, and methodology of African philosophy, among others; however, this piece takes a different turn. It reflects on the disciplines of African philosophy. It is a work of twelve chapters and focuses on the major disciplines of African philosophy. This piece is a response to the recurrent question in the class of African philosophy: What are the disciplines of African Philosophy?",N/A,N/A,en
"Tragedy and the Tragic in German Literature, Art, and Thought","['Stephen D. Dowden', 'Thomas P. Quinn']",2014,['Art'],"Essays in this volume seek to clarify the meaning of tragedy and the tragic in its many German contexts, art forms, and disciplines, from literature and philosophy to music, painting, and history.",N/A,N/A,en
"The Saturday Review of Politics, Literature, Science and Art",[],1876,['Art'],N/A,N/A,N/A,en
Women in Italian Renaissance Art,['Paola Tinagli'],1997-06-15,['Art'],"This is the first book which gives a general overview of women as subject-matter in Italian Renaissance painting. It presents a view of the interaction between artist and patron, and also of the function of these paintings in Italian society of the fifteenth and sixteenth centuries. Using letters, poems, and treatises, it examines through the eyes of the contemporary viewer the way women were represented in paintings.",4.5,N/A,en
"""Michael Baxandall, Vision and the Work of Words """,['Robert Williams'],2017-07-05,['Art'],"'The most important art historian of his generation? is how some scholars have described the late Michael Baxandall (1933-2007), Professor of the Classical Tradition at the Warburg Institute, University of London, and of the History of Art at the University of California, Berkeley. Baxandall?s work had a transformative effect on the study of European Renaissance and eighteenth-century art, and contributed to a complex transition in the aims and methods of art history in general during the 1970s, ?80s and ?90s. While influential, he was also an especially subtle and independent thinker - occasionally a controversial one - and many of the implications of his work have yet to be fully understood and assimilated. This collection of 10 essays endeavors to assess the nature of Baxandall?s achievement, and in particular to address the issue of the challenges it offers to the practice of art history today. This volume provides the most comprehensive assessment of Baxandall?s work to date, while drawing upon the archive of Baxandall papers recently deposited at the Cambridge University Library and the Warburg Institute.",N/A,N/A,en
"A Dictionary of Science, Literature, & Art","['William Thomas Brande', 'George William Cox']",1875,['Art'],N/A,N/A,N/A,en
A New Antiquity,['Alessandra Russo'],2024-02-27,['Art'],"We tend to think of sixteenth-century European artistic theory as separate from the artworks displayed in the non-European sections of museums. Alessandra Russo argues otherwise. Instead of considering the European experience of “New World” artifacts and materials through the lenses of “curiosity” and “exoticism,” Russo asks a different question: What impact have these works had on the way we currently think about—and theorize—the arts? Centering her study on a vast corpus of early modern textual and visual sources, Russo contends that the subtlety and inventiveness of the myriad of American, Asian, and African creations that were pillaged, exchanged, and often eventually destroyed in the context of Iberian colonization—including sculpture, painting, metalwork, mosaic, carving, architecture, and masonry—actually challenged and revolutionized sixteenth-century European definitions of what art is and what it means to be human. In this way, artifacts coming from outside Europe between 1400 and 1600 played a definitive role in what are considered distinctively European transformations: the redefinition of the frontier between the “mechanical” and the “liberal” arts and a new conception of the figure of the artist. Original and convincing, A New Antiquity is a pathbreaking study that disrupts existing conceptions of Renaissance art and early modern humanity. It will be required reading for art historians specializing in the Renaissance, scholars of Iberian and Latin American cultures and global studies, and anyone interested in anthropology and aesthetics.",N/A,N/A,en
The Art of Painting of Charles Alphonse Du Fresnoy,['Charles-Alphonse Dufresnoy'],1783,['Art'],N/A,N/A,N/A,en
The Works of Sir Joshua Reynolds,"['Sir Joshua Reynolds', 'Edmond Malone']",1801,['Art'],N/A,N/A,N/A,en
"The Saturday Review of Politics, Literature, Science, Art, and Finance",[],1862,['Art'],N/A,N/A,N/A,en
The Politics of the Artificial,['Victor Margolin'],2002-03-15,['Art'],"One of the pioneers of design studies and still one of its most distinguished practitioners, Victor Margolin here offers a timely meditation on design and its study at the turn of the millennium and charts new directions for the future development of both fields. Divided into sections on the practice and study of design, the essays in 'The Politics of the Artificial' cover such topics as design history, design research, design as a political tool, sustainable design, and the problems of design's relation to advanced technologies. Margolin also examines the work of key practitioners such as the matrix designer Ken Isaacs. Throughout the book Margolin demonstrates the underlying connections between the many ways of reflecting on and practicing design. He argues for the creation of an international, interdisciplinary field of design research and proposes a new ethical agenda for designers and researchers that encompasses the responsibility to users, the problems of sustainability, and the complicated questions of how to set boundaries for applying advanced technology to solve the problems of human life.",N/A,N/A,en
George Washington,"['Barbara J. Mitnick', 'William S. Ayres']",1999,['Art'],"It is also an image that has resisted fundamental revision over the course of two centuries because of the force of Washington's character, the clarity of his political purposes, and the intensity of his charisma.",N/A,N/A,en
Architecture and Town Planning in Colonial North America,"['James D. Kornwolf', 'Georgiana Wallis Kornwolf']",2002,['Architecture'],"Incorporating more than 3,000 illustrations, Kornwolf's work conveys the full range of the colonial encounter with the continent's geography, from the high forms of architecture through formal landscape design and town planning. From these pages emerge the fine arts of environmental design, an understanding of the political and economic events that helped to determine settlement in North America, an appreciation of the various architectural and landscape forms that the settlers created, and an awareness of the diversity of the continent's geography and its peoples. Considering the humblest buildings along with the mansions of the wealthy and powerful, public buildings, forts, and churches, Kornwolf captures the true dynamism and diversity of colonial communities - their rivalries and frictions, their outlooks and attitudes - as they extended their hold on the land.",N/A,N/A,en
"A History of Art for Classes, Art-students, and Tourists in Europe",['William Henry Goodyear'],1889,['Art'],"""Numerous Half-tone and Photo-engraving illustrations from art, architecture, and sculpture. This edition places the half-tones onto glazed paper and also changes a number of the half-tones ... to photoengravings in line. Estelle Jussim compares the paper choices, and elucidates the movement away from the use of photographs to the use of photoengravings.""--Hanson Collection catalog, p. 97",N/A,N/A,en
Federal Funding of Museums,"['United States. Congress. Senate. Committee on Homeland Security and Governmental Affairs. Subcommittee on Federal Financial Management, Government Information, and International Security']",2007,['Art'],N/A,N/A,N/A,en
Cheap Print and Popular Song in the Nineteenth Century,"['Paul Watt', 'Derek B. Scott', 'Patrick Spedding']",2017-03-23,['Art'],This is the first book to detail the musical and cultural significance of the songster.,N/A,N/A,en
