title,authors,publishedDate,categories,description,averageRating,textSnippet,language
The Big Problem of Small Change,"['Thomas J. Sargent', 'François R. Velde']",2003-11-23,['Antiques & Collectibles'],This text offers an explanation of how a problem that dogged monetary authorities for hundreds of years was finally solved. It amounts to a history of how commodity money (money literally worth its weight in gold) became fiat money (money not literally equal to the value claimed for it).,N/A,N/A,en
The Count of Monte Cristo,['Alexandre Dumas'],1993,['Juvenile Fiction'],A young sailor returns home from a dangerous voyage when an act of jealous treachery changes his life forever.,N/A,N/A,en
"Origins of Money, The",['Carl Menger'],2009,['Finance'],N/A,5,N/A,en
Lombard Street,['Walter Bagehot'],1882,['Banks and banking'],N/A,N/A,N/A,en
Lombard Street,['Walter Bagehot'],1873,['Banks and banking'],N/A,N/A,N/A,en
"The History of Currency, 1252 to 1894",['William Arthur Shaw'],1896,['Money'],N/A,N/A,N/A,en
Exorbitant Privilege,['Barry Eichengreen'],2011-01-07,['Business & Economics'],"For more than half a century, the U.S. dollar has been not just America's currency but the world's. It is used globally by importers, exporters, investors, governments and central banks alike. Nearly three-quarters of all $100 bills circulate outside the United States. The dollar holdings of the Chinese government alone come to more than $1,000 per Chinese resident.This dependence on dollars, by banks, corporations and governments around the world, is a source of strength for the United States. It is, as a critic of U.S. policies once put it, America's ""exorbitant privilege."" However, recent events have raised concerns that this soon may be a privilege lost. Among these have been the effects of the financial crisis and the Great Recession: high unemployment, record federal deficits, and financial distress. In addition there is the rise of challengers like the euro and China's renminbi. Some say that the dollar may soon cease to be the world's standard currency--which would depress American living standards and weaken the country's international influence.In Exorbitant Privilege, one of our foremost economists, Barry Eichengreen, traces the rise of the dollar to international prominence over the course of the 20th century. He shows how the greenback dominated internationally in the second half of the century for the same reasons--and in the same way--that the United States dominated the global economy. But now, with the rise of China, India, Brazil and other emerging economies, America no longer towers over the global economy. It follows, Eichengreen argues, that the dollar will not be as dominant. But this does not mean that the coming changes will necessarily be sudden and dire--or that the dollar is doomed to lose its international status. Challenging the presumption that there is room for only one true global currency--either the dollar or something else--Eichengreen shows that several currencies have shared this international role over long periods. What was true in the distant past will be true, once again, in the not-too-distant future.The dollar will lose its international currency status, Eichengreen warns, only if the United States repeats the mistakes that led to the financial crisis and only if it fails to put its fiscal and financial house in order. The greenback's fate hinges, in other words, not on the actions of the Chinese government but on economic policy decisions here in the United States.Incisive, challenging and iconoclastic, Exorbitant Privilege, which was shortlisted for the FT Goldman Sachs 2011 Best Business Book of the Year, is a fascinating analysis of the changes that lie ahead. It is a challenge, equally, to those who warn that the dollar is doomed and to those who regard its continuing dominance as inevitable.",N/A,N/A,en
"Some Considerations of the Consequences of the Lowering of Interest, and Raising the Value of Money",['John Locke'],1692,['Coinage'],N/A,N/A,N/A,en
Lombard Street,['Walter Bagehot'],2011-12-29,['Business & Economics'],"Published in 1873, this is Bagehot's masterpiece on financial crisis management, described by J. M. Keynes as 'an undying classic'.",N/A,N/A,en
Power and Money,['Ernest Mandel'],1992-06-17,['Business & Economics'],"Analyses of bureaucratic power and privilege have an academic pedigree but have also long preoccupied socialists. The collapse of communist rule in the Soviet Union and Eastern Europe puts to a new test the classical theories concerning the relationship between bureaucracy and class. Power and Money is a timely contribution to this renewal of theory, exploring the social and historical roots of bureaucracy, both within the capitalist state and in workers’ mass organizations. Ernest Mandel draws on archival and contemporary accounts in an analysis of both capitalist administration and the ideology and practice of bureaucratic dictatorship in the communist bloc. He measures the actual performance of western and eastern societies against the forecasts of Lenin and Trotsky, Ludwig von Mises and Roberto Michels, or the more recent reflections of Amitai Etzioni and Alvin Gouldner. This lucid study challenges those theories—Stalinist, Weberian or social-democratic—which claim that an autonomous officialdom is a necessary feature of modern societies. It also furnishes a perceptive account of the specific dynamics of communist and post-communist society.",N/A,N/A,en
Studies in the Byzantine Monetary Economy C.300-1450,['Michael F. Hendy'],2008-10-30,['Antiques & Collectibles'],"This is a major study of the Byzantine coinage set in the wider context of finance, administration and economy. The book consists of four main sections, on economy and society, on finance, and on the circulation and production of coinage, and has made an unrivalled contribution in the field of late classical, Byzantine and medieval economic history.",N/A,N/A,en
"The General Theory of Employment, Interest and Money",['John Maynard Keynes'],1961,['Economics'],N/A,N/A,N/A,en
"The History of Currency, 1252 to 1894",['William Arthur Shaw'],1896,['Money'],N/A,N/A,N/A,en
My Rows and Piles of Coins,['Tololwa Marti Mollel'],1999,['Juvenile Nonfiction'],"A Tanzanian boy saves his coins to buy a bicycle so that he can help his parents carry goods to market, but then he discovers that in spite of all he has saved, he still does not have enough money.",4,N/A,en
The Ascent of Money,['Niall Ferguson'],2008,['Business & Economics'],"Ferguson tells the human story behind the evolution of money, from its origins in ancient Mesopotamia to the latest Wall Street upheavals. The author shows that finance is, in fact, the foundation of human progress.",3.5,N/A,en
Studies on Anglo-Saxon Institutions,['Hector Munro Chadwick'],1905,['Anglo-Saxons'],N/A,N/A,N/A,en
The Foreign Exchange Matrix,"['Barbara Rockefeller', 'Vicki Schmelzer']",2013-02-11,['Business & Economics'],"""The Foreign Exchange Matrix"" is the go-to book for sophisticated financial market professionals seeking a deeper understanding of the world of foreign exchange--written by experienced insiders. The book aims to cut through the clutter and present a concise and definitive picture of the market that is not only true, but also useful.",5,N/A,en
An Outline of Money,['Sir Geoffrey Crowther'],1949,['Foreign exchange'],N/A,N/A,N/A,en
Serious Money,['Caryl Churchill'],1987,['Drama'],"With full commentary, notes, and a chronology of the writer's life and work.",N/A,N/A,en
The Golden Age of the Quantity Theory,['David E. W. Laidler'],1991,['Business & Economics'],N/A,N/A,N/A,en
The Purchasing Power of Money,['Irving Fisher'],1963,['Purchasing power'],N/A,N/A,N/A,en
Essays on Political Economy,['Frédéric Bastiat'],1872,['Capital'],N/A,N/A,N/A,en
Denationalisation of Money,['Friedrich A. von Hayek'],1976,['Money'],N/A,5,N/A,en
The Beginnings of Commercial and Financial Journalism,"['John J. McCusker', 'Cora Gravesteijn']",1991,['Language Arts & Disciplines'],N/A,N/A,N/A,en
Currency and Coercion,['Jonathan Kirshner'],1997-04-06,['Business & Economics'],"Kirshner thus succeeds in developing a general framework for the analysis of an important yet neglected form of state power that is likely to be of increasing importance in the post-Cold War era. Although some distinguished scholars have touched on the issue of monetary power, there has been until now no standard text on the subject.",N/A,N/A,en
The Psychology of Money,['Morgan Housel'],2021-03-02,['Business & Economics'],"Doing well with money isn't necessarily about what you know. It's about how you behave. In The Psychology of Money, author Morgan Housel shares 19 short stories exploring the strange ways people think about money and teaches how to make better sense of one of life's most important topics.",N/A,N/A,en
Changing Values in Medieval Scotland,"['Elizabeth Gemmill', 'Nicholas Mayhew']",1995-06,['Business & Economics'],"This is a full-scale study of prices in medieval Scotland, c. 1260-1542, which includes detailed discussions of coinage, and weights and measures. Nearly 6000 prices are listed individually, average prices are calculated for each commodity, and for groups of commodities such as cereals and livestock. Scots prices are compared with English, and the significance of the data for the economic history of medieval Scotland is analyzed fully. This is the only full study to have been undertaken on Scots medieval prices, and there is no comparable work on Scottish medieval economic history in print.",N/A,N/A,en
The Richest Man In Babylon & The Magic Story,"['George S Clason', 'Frederick Van Rensselaer']",2018-11-19,[],"The Richest Man in Babylon, based on ""Babylonian parables"", has been hailed as the greatest of all inspirational works on the subject of thrift, financial planning, and personal wealth. In simple language, these fascinating and informative stories set you on a sure path to prosperity and its accompanying joys. A celebrated bestseller, it offers an understanding and a solution to your personal financial problem. Revealed inside are the secrets to acquiring money, keeping money, and making money earn more money. Gold Edition includes bonus material: The Magic Story by Frederick Van Dey. The Magic Story: My task is done. I have written the recipe for ""success."" If followed, it cannot fail. Wherein I may not be entirely comprehended, the plus-entity of whosoever reads will supply the deficiency; and upon that Better Self of mine, I place the burden of imparting to generations that are to come, the secret of this all-pervading good, - the secret of being what you have it within you to be. It is claimed that many who read or hear this story almost immediately begin to have good fortune - so it is worth a few minutes of your time to find out if it works for you?",N/A,N/A,en
Richest Man In Babylon - Original Edition,['George S Clason'],2015-08-01,['Business & Economics'],"The Richest Man in Babylon, based on ""Babylonian parables,"" has been hailed as the greatest of all inspirational works on the subject of thrift, financial planning, and personal wealth. In simple language, these fascinating and informative stories set you on a sure path to prosperity and its accompanying joys. A celebrated bestseller, it offers an understanding and a solution to your personal financial problem. Revealed inside are the secrets to acquiring money, keeping money, and making money earn more money.",N/A,N/A,en
A Treatise on Money,['John Maynard Keynes'],1958,['Banks and banking'],N/A,N/A,N/A,en
"American Treasure and the Price Revolution in Spain, 1501-1650",['Earl Jefferson Hamilton'],1965,['Business & Economics'],N/A,N/A,N/A,en
Secrets of the Millionaire Mind,['T. Harv Eker'],2007-01-02,['Business & Economics'],"Secrets of the Millionaire Mind reveals the missing link between wanting success and achieving it! Have you ever wondered why some people seem to get rich easily, while others are destined for a life of financial struggle? Is the difference found in their education, intelligence, skills, timing, work habits, contacts, luck, or their choice of jobs, businesses, or investments? The shocking answer is: None of the above! In his groundbreaking Secrets of the Millionaire Mind, T. Harv Eker states: Give me five minutes, and I can predict your financial future for the rest of your life! Eker does this by identifying your money and success blueprint. We all have a personal money blueprint ingrained in our subconscious minds, and it is this blueprint, more than anything, that will determine our financial lives. You can know everything about marketing, sales, negotiations, stocks, real estate, and the world of finance, but if your money blueprint is not set for a high level of success, you will never have a lot of money -- and if somehow you do, you will most likely lose it! The good news is that now you can actually reset your money blueprint to create natural and automatic success. Using the principles he teaches, T. Harv Eker went from zero to millionaire in only two and a half years. Eker is president of Peak Potentials Training, one of the fastest growing success training companies in North America. With his unique brand of street smarts with heart, Eker's humorous, cut-to-the-chase style keeps his audience spellbound. People come from all over the world to attend his sold-out seminars, where crowds often exceed 2,000 people for a weekend program. So far, Eker's teachings have touched the lives of more than a quarter million people. Now, for the first time, he shares his proven secrets of success in this revolutionary book. Read it and grow rich!",5,N/A,en
Currency and Credit,['Ralph George Hawtrey'],1930,['Credit'],N/A,N/A,N/A,en
The Origin of Metallic Currency and Weight Standards,['William Ridgeway'],1892,['Business & Economics'],N/A,N/A,N/A,en
A Treatise on Money and Essays on Monetary Problems,['Joseph Shield Nicholson'],1893,['Bimetallism'],N/A,N/A,N/A,en
Making Money,['Abby Jackson'],2004,['Juvenile Nonfiction'],"Text and photographs introduce the purpose of money, how old coins and paper money are disposed of, and how new money is made.",N/A,N/A,en
Happy Money,"['Elizabeth Dunn', 'Michael Norton']",2013-05-14,['Business & Economics'],Two rising stars in behavioral science explain how money can buy happiness--if five core principles of smarter spending are followed. It offers a tour of new research on the science of spending.,N/A,N/A,en
Money in Its Relations to Trade and Industry,['Francis Amasa Walker'],1880,['Economics'],N/A,N/A,N/A,en
Money,['David Kinley'],1904,['Money'],N/A,N/A,N/A,en
"History of Money and Banking in the United States: The Colonial Era to World War II, A",['Murray Newton Rothbard'],2002,['Banks and banking'],N/A,5,N/A,en
As Red as Blood,['Salla Simukka'],2014,['Art schools'],"In the midst of the freezing Arctic winter, seventeen-year-old Lumikki Andersson walks into her school's darkroom and finds a stash of money splattered with someone's blood. She is swept into a whirlpool of dangerous encounters with dirty cops and a notorious drug kingpin as she helps to trace the origin of the cash.",N/A,N/A,en
Great Expectations,[],2016,['England'],"Young Pip is shocked when he meets an escaped convict in a lonely churchyard. It's a terrifying experience that changes his life forever. Helped by a mysterious benefactor, the orphan boy grows up to become a wealthy gentleman, yet memories of that day in the churchyard return to haunt him. The story of Pip's life and loves, set against the violent nineteenth century underworld, introduces some of Charles Dicken's most famous characters - the convict Magwitch, the tragic Miss Haversham, the kindly Mr. Joe, the pompous Uncle Pumblechook, the wily lawyer, Mr. Jaggers, and the murderous Orlick.",N/A,N/A,en
Richest Man in Babylon,['George Samuel Clason'],2007-01-01,['Business & Economics'],Inspirational book on the subject of thrift and financial planning.,N/A,N/A,en
The Trade and Administration of China,['Hosea Ballou Morse'],1913,['China'],N/A,N/A,N/A,en
The History of Money,['Jack Weatherford'],1997,['Business & Economics'],"Traces the historical evolution of humankind's relationship with money, from ancient times to the present-day revolutionary transformation in the meaning and use of money as represented by the electronic cash card, and discusses the implications of such changes.",5,N/A,en
Lombard Street,['Walter Bagehot'],1927,['Banks and banking'],N/A,N/A,N/A,en
The Principles of Economic Planning,['William Arthur Lewis'],1969,['Business & Economics'],N/A,N/A,N/A,en
Monetary Economics,"['David G. Pierce', 'Peter J. Tysome']",1985,['Business & Economics'],"Monetary Economics: Theories, Evidence and Policy, Second Edition provides basic introduction to various aspects of monetary economics.",N/A,N/A,en
Mastering Bitcoin,['Andreas M. Antonopoulos'],2014-09-15,['Business & Economics'],"Want to join the technological revolution that’s taking the world of finance by storm? Mastering Bitcoin is your guide through the seemingly complex world of bitcoin, providing the requisite knowledge to help you participate in the internet of money. Whether you’re building the next killer app, investing in a startup, or simply curious about the technology, this practical book is essential reading. Bitcoin, the first successful decentralized digital currency, is still in its infancy and it’s already spawned a multi-billion dollar global economy. This economy is open to anyone with the knowledge and passion to participate. Mastering Bitcoin provides you with the knowledge you need (passion not included). This book includes: A broad introduction to bitcoin—ideal for non-technical users, investors, and business executives An explanation of the technical foundations of bitcoin and cryptographic currencies for developers, engineers, and software and systems architects Details of the bitcoin decentralized network, peer-to-peer architecture, transaction lifecycle, and security principles Offshoots of the bitcoin and blockchain inventions, including alternative chains, currencies, and applications User stories, analogies, examples, and code snippets illustrating key technical concepts",N/A,N/A,en
Modern Money and Banking,"['Roger LeRoy Miller', 'Robert W. Pulsinelli']",1989,['Business & Economics'],"Deals with financial institutions, financial markets, interest rates; the banking industry; central banking; monetary theory; stabilization policy; international finance.",N/A,N/A,en
"Treatise on Money, V1",['John Maynard Keynes'],2013-10,[],This is a new release of the original 1930 edition.,N/A,N/A,en
Lombard Street,['Walter Bagehot'],1906,['Banks and banking'],N/A,N/A,N/A,en
Understanding Modern Money Theory,['L. Randall Wray'],2025-05-16,['Business & Economics'],"In this illuminating book, Randall Wray explores the origins, nature, and evolution of money, emphasizing the critical role played by both credit and state money in capitalism. Integrating and updating the influential theories presented in Wray's previous books, Money and Credit in Capitalist Economies and Understanding Modern Money, this new book addresses key questions in modern economic theory and policy. Wray adopts the monetary theory of production shared by the three principle heterodox traditions, Marxism, Institutionalism and Keynesianism to highlight the role played by money in the capitalist system. He applies Keynes's liquidity preference theory and Marx's labor theory of value to examine the determinants of the value of money and uncover the systemic properties driving capitalist production. He provides insights into the vital role of the state in the development and regulation of the modern monetary system. Finally, he identifies how monetary and fiscal policy can be improved to mitigate future challenges and promote economic, social and environmental sustainability. Students and scholars of heterodox approaches to economic theory, the endogenous approach to money and banking, and fiscal and monetary policy will greatly benefit from this valuable book. It is also a vital resource for academics studying the social sciences, such as sociology, political science and anthropology.",N/A,N/A,en
Bimetallism,['Angela Redish'],2000-08-28,['Business & Economics'],"A history of Western monetary systems and their preference to the bimetallism before 1800, first published in 2000.",N/A,N/A,en
Debt,['David Graeber'],2011,['Business & Economics'],"Here anthropologist David Graeber presents a reversal of conventional wisdom. He shows that for more than 5,000 years, since the beginnings of the first agrarian empires, humans have used elaborate credit systems to buy and sell goods that is, long before the invention of coins or cash. It is in this era, Graeber argues, that we also first encounter a society divided into debtors and creditors. --",N/A,N/A,en
Extreme Money,['Satyajit Das'],2011,['Business & Economics'],"Everything from home mortgages to climate change has become financialized, as vast fortunes are generated by individuals who build nothing of lasting value. Das shows how ""extreme money"" has become ever more unreal; how ""voodoo banking"" continues to generate massive phony profits even now; and how a new generation of ""Masters of the Universe"" has come to domiinate the world.",N/A,N/A,en
"Money, Whence it Came, where it Went",['John Kenneth Galbraith'],1995,['Business & Economics'],"The author, a noted economist and diplomat, traces the evolution of money and the institutions and techniques for its management and mismanagement from Lydian coinage to 20th century inflation.",N/A,N/A,en
A History of Money,['John F. Chown'],1994,['Business & Economics'],"Introduces monetary history: money as coin, the development of credit and banking, and inconvertible paper money.",5,N/A,en
Big Money,['Pelham Grenville Wodehouse'],1981,['Fiction'],"Most of the big money belongs to Torquil Paterson Frisby, the dyspeptic American millionaire--but that doesn't stop him wanting more out of it. His niece, the beautiful Ann Moon, is engaged to ""Biscuit"", Lord Biskerton, who doesn't have very much money and so has to escape to Valley Fields to hide from his creditors. Meanwhile, his old schoolfriend Berry Conway, who is working for Frisby, falls for Ann, just as Biscuit falls for her friend Kitchie Valentine.",N/A,N/A,en
Money Manipulation and Social Order,['Denis Fahey'],1944,['Antisemitism'],"""First printed, 1944."" Bibliographical references in ""Foreword"" (p. [vi]) Bibliographical foot-notes.",N/A,N/A,en
What Has Government Done to Our Money?,['Murray Newton Rothbard'],1974,['Currency question'],N/A,N/A,N/A,en
"Monetary Statistics of the United States: Estimates, Sources, Methods","['Milton Friedman', 'Anna Jacobson Schwartz']",1870,['Business & Economics'],N/A,N/A,N/A,en
Introduction to the Theory of Employment,['Joan Robinson'],1960,['Economics'],N/A,N/A,N/A,en
A Treatise on Money,['John Maynard Keynes'],2011-03,['Business & Economics'],"2011 Reprint of 1930 American Edition. Two volumes Complete in One. Full facsimile of the original edition, not reproduced with Optical Recognition Software. Volumes One and Two of Keynes' classic work published in a handy one volume format. Exact facsimile of the original Edition. Keynes had begun a theoretical work to examine the relationship between unemployment, money and prices back in the 1920s. The work, Treatise on Money, was published in 1930 in two volumes. We reproduce this two volume edition in one volume. A central idea of the work was that if the amount of money being saved exceeds the amount being invested - which can happen if interest rates are too high - then unemployment will rise. This is in part a result of people not wanting to spend too high a proportion of what employers pay out, making it difficult, in aggregate, for employers to make a profit.",N/A,N/A,en
The Theory of Money and Credit,['Ludwig von Mises'],1934,['Banks and banking'],N/A,N/A,N/A,de
Investigations in Currency and Finance,['William Stanley Jevons'],1884,['Business & Economics'],N/A,N/A,N/A,en
"Exchange Rates, Money and Output","['P. de Grauwe', 'Michele Fratianni', 'Mustapha K. Nabli']",1985,['Business & Economics'],N/A,N/A,N/A,en
The Optimum Quantity of Money,['Milton Friedman'],1969,['Monetary policy'],Merendeels eerder verschenen essays,N/A,N/A,en
People of Prowess,['Nancy L. Struna'],1996,['History'],"Prowess--extraordinary skill and ability, especially in sports--has always been important to Americans, even in the seventeenth and eighteenth centuries. Nancy L. Struna explores the significance, meaning, and structure of competitive matches and displays of physical prowess for both men and women in colonial culture. Engrossingly written for the general reader as well as sport and leisure historians, People of Prowess is a pioneering work that explores a rarely examined area of colonial history and society.",N/A,N/A,en
"Mystery of Banking, The",['Murray Newton Rothbard'],2008,['Banks and banking'],N/A,N/A,N/A,en
The Mystery of Banking,['Murray N. Rothbard'],2011,['Banks and banking'],N/A,N/A,N/A,en
"The General Theory of Employment, Interest, and Money",['John Maynard Keynes'],1957,['Economics'],N/A,N/A,N/A,en
The Collected Writings of John Maynard Keynes,"['John Maynard Keynes', 'Royal Economic Society']",1976,['Employment (Economic theory)'],N/A,N/A,N/A,en
The Optimum Quantity of Money,"['Nicholas Eberstadt', 'Milton Friedman']",2017-09-20,[],"This classic set of essays by Nobel Laureate and leading monetary theorist Milton Friedman presents a coherent view of the role of money, focusing on specific topics related to the empirical analysis of monetary phenomena and policy. The early chapters cover factors determining the real quantity of money held in a community and the welfare implications of policies that affect the quantity held. The following chapters formally restate why quantity analysis has become central to the science of economics. Friedman's presidential address to the American Economic Association, included here, provides a general summary of his views on the role of monetary policy, with an emphasis on its limitations and its possibilities. This theoretical framework is used in examining a number of empirical problems: the demand for money, the explanation of price changes in wartime periods, and the role of money in business cycles. These essays summarize some of the most important results of Friedman's extensive research over the course of his lifetime. The chapters on policy that follow survey the positions of earlier economists and deal with the importance of lags and the implications of destabilizing speculation in foreign markets. Taken as a whole, The Optimum Quantity of Money provides a comprehensive view of the body of monetary theory developed in leading centers of monetary analysis. This work is essential reading for economists and graduate students in the field. The volume will be no less important for practicing business and banking personnel as well. The new statement by Michael Bordo, a student of Friedman's and an expert in the field, provides a sense of where the field now stands in the economy and academy.",N/A,N/A,en
The Monetary and Banking Development of Singapore and Malaysia,['Sheng-Yi Lee'],1990,['Business & Economics'],"The first edition of the book was published in 1974, and received a book award for best non-fiction in English presented by the National Book Development Council of Singapore in 1976, while the Second Edition published in 1986, saw much more econometric-statistical analysis. This Third Edition highlights the role of banking and finance in the economic development of Singapore and Malaysia; recent developments in Singapore and Malaysia are analysed; and special topics are presented in Epilogues 1 and 2.",N/A,N/A,en
The Economics of Inflation,['Costantino Bresciani-Turroni'],1953,['Currency question'],N/A,N/A,N/A,en
Investigations in Currency and Finance,['William Stanley Jevons'],1909,['Bimetallism'],N/A,N/A,N/A,en
Harvesting Gold,['David L. Hammes'],2012-03,['Federal Reserve banks'],"The untold story of how Thomas Edison, America's most celebrated inventor, tried to create an entirely new system of U.S. currency as a way of addressing social problems and stabilizing his nation's economy. Written and researched by economist David L. Hammes, this fascinating account draws on previously unpublished material from the Edison archives, including correspondence between the inventor and the foremost economic theorists and businessmen of his day. The appendix includes Edison's original proposal for reinvention of American money as well as relevant economic data.",N/A,N/A,en
The Guinness Book of Money,"['Leslie Dunkling', 'Adrian Room']",1990,['Business & Economics'],"A comprehensive reference book on the subject of money which includes a history and description of the various forms that money has taken - wood and metal, and slang names for money, coins and notes. The authors use tables, charts and diagrams to provide a wealth of information.",N/A,N/A,en
"American Treasure and the Price Revolution in Spain, 1501-1650",['Earl Jefferson Hamilton'],1934-02-05,[],N/A,N/A,N/A,en
A History of Gold and Money,['Pierre Vilar'],2011,['Gold'],"“A work of sweeping scholarship, it is impressive and welcome in English.”-The Economist",N/A,N/A,en
Denationalisation of Money,['Friedrich August Hayek'],1990,['Business & Economics'],"In this groundbreaking work, first published in 1976, Friedrich von Hayek argues that the government monopoly of money must be abolished to stop recurring bouts of inflation and deflation. Abolition is also the cure for the more deep-seated disease of the recurring waves of depression and unemployment attributed to 'capitalism'.",N/A,N/A,en
Warman's Coins & Paper Money,['Allen G. Berman'],1999-08,['Antiques & Collectibles'],"The best reference available for beginning coin collectors has been completely revamped and improved. Anyone with an interest in coins or paper money will appreciate the helpful, comprehensive and easy-to-follow format of this book -- the hobby's best introductory volume.",N/A,N/A,en
"Money, Credit & Commerce",['Alfred Marshall'],1923,['Banks and banking'],"Supplements the author's ""Principles of economics"" and ""Industry and trade."" cf. Pref. Includes bibliographical references and index. Master negative: 2000-10095-6. No. 6 on a reel of 8 titles.",N/A,N/A,en
Indian Currency and Finance,['John Maynard Keynes'],1913,['Banks and banking'],N/A,N/A,N/A,en
"Theory of Money and Credit, The",['Ludwig Von Mises'],2009,['Economics'],N/A,N/A,N/A,en
The Value of Money,['B. M.. Anderson'],1922,['Money'],N/A,N/A,N/A,en
Some Thoughts Concerning Education,['John Locke'],1984,['Education'],N/A,N/A,N/A,en
Monetary Theory and Public Policy,['Kenneth K. Kurihara'],1951,['Currency question'],N/A,N/A,N/A,en
The Wisdom of Money,['Pascal Bruckner'],2017-05-02,['Business & Economics'],"Money is an evil that does good, and a good that does evil. It is wise to have money, says Pascal Bruckner, and wise to think and talk about it critically. One of the world’s great essayists guides us through the commentary that money has generated since ancient times, as he builds an unfashionable defense of the worldly wisdom of the bourgeoisie.",N/A,N/A,en
The Pure Theory of Money,['John M. Keynes'],1976,[],N/A,N/A,N/A,en
The Little Money Book,['David Boyle'],2003,['Money'],N/A,N/A,N/A,en
An Outline of Money,['Geoffrey Crowther'],1940,['Foreign exchange'],N/A,N/A,N/A,en
The Essence Of Law Of Success (With Cd),['Napoleon Hill'],2009-01-01,[],"Collector s Edition Includes LAW OF SUCCESS AudiobookLAW OF SUCCESS is the most comprehensive guide to achieving success. This condensed version of Napoleon Hill s classic will help you achieve dreams and personal success you may never have thought possible. Discover the incredible amount of useful information brought together for you in this one magnificent CD.This book presents, in a greatly condensed form, the entire seventeen factors out of which the Law of Success philosophy was evolved. This philosophy represents all that the most successful men who ever lived have learned about the achievement of success in practically every sort of human endeavor. Its compilation has cost a fortune, to say nothing of the better part of a lifetime of effort upon the part of the author.",N/A,N/A,en
