title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Diets and Dieting,['Sander L. Gilman'],2008-01-23,['Health & Fitness'],"Diets and dieting have concerned – and sometimes obsessed – human societies for centuries. The dieters' regime is about many things, among them the control of weight and the body, the politics of beauty, discipline and even self-harm, personal and societal demands for improved health, spiritual harmony with the universe, and ethical codes of existence. In this innovative reference work that spans many periods and cultures, the acclaimed cultural and medical historian Sander L. Gilman lays out the history of diets and dieting in a fascinating series of articles.",N/A,N/A,en
Why Calories Count,"['Marion Nestle', 'Malden Nesheim']",2012-04-18,['Business & Economics'],"Nestle and Nesheim explain in clear and accessible language what calories are and how they work. They take readers through the issues that are fundamental to our understanding of diet and food, weight gain, loss, and obesity.",N/A,N/A,en
"Food Security, Nutrition and Sustainability","['Geoffrey Lawrence', 'Kristen Lyons', 'Tabatha Wallington']",2013-10-18,['Business & Economics'],"As the threats of food insecurity loom ever larger, the world faces the sad irony of food shortages in the global South alongside a purported 'obesity epidemic' in the global North. The twin issues of food production and food access are of particular concern in the context of climate change, 'peak oil', biofuels, and land grabs by wealthy nations. Food Security, Nutrition and Sustainability offers critical insights by international scholars, with chapters on global food security, supermarket power, new technologies, and sustainability. The book also assesses the contributions of diet and nutrition research in building socially just and environmentally sustainable food systems and provides policy recommendations to improve the health and environmental status of contemporary agri-food systems. The book features contributions from a range of social science perspectives, including sociology, anthropology, public health and geography, with case study material drawn from throughout the world.",N/A,N/A,en
Eating Without Fears,['George Frederick Scotson-Clark'],1923,['Cooking'],N/A,N/A,N/A,en
Normal and Therapeutic Nutrition,['Corinne Hogden Robinson'],1972,['Medical'],N/A,N/A,N/A,en
The newer knowledge of nutrition,"['Elmer Verner McCollum', 'Elsa Orent Keiles', 'Harry Gilbert Day']",1939,['Nutrition'],N/A,N/A,N/A,en
The Englishman's Food,"['Jack C. Drummond', 'Anne Wilbraham', 'Dorothy Hollingsworth']",1991,['Cooking'],"Medieval gardens; cookshops; spices; ale, beer, wine and spirits; the food of peasants, labourers, townspeople, the wealthy, the poor and the country gentleman; fish, meat and game; the feeding of infants, children; dairy products; vitamins, proteins, fat and fibre; the adulteration of food; the four bottle man; bread; poaching; tea, coffee and chocolate; food in schools and institutions; sugar and sweetmeats; root crops; the agricultural revolution; the importance of 'white meats', the vegetarian diet; menus and recipes. . . The Englishman's Food was first published in 1939, fully revised in 1957 and now appears with a new updating introduction. A ground-breaking book, it is a fascinating and authoritative survey of food production, consumption, fashions and follies over a period of five hundred years. Reprinted with a new introduction by food editor Tom Jaine.",N/A,N/A,en
The Ethics of Diet,['Howard Williams'],1883,['Diet'],N/A,N/A,N/A,en
Inner Hygiene,['James C. Whorton'],2000,['Health & Fitness'],"This book will have strong appeal to historians of medicine, American and European historians with an interest in health and popular culture, physicians and other health professionals, and laypersons concerned about diet and health.""--BOOK JACKET.",N/A,N/A,en
Understanding Nutrition,"['Eleanor Noss Whitney', 'Sharon Rady Rolfes']",2008,['Nutrition'],Glossary.,N/A,N/A,en
Food for the World,['Theodore William Schultz'],1976,['Business & Economics'],N/A,N/A,N/A,en
The Diet Myth,['Tim Spector'],2017-03-21,['Bacteria'],"A FINANCIAL TIMES BOOK OF THE YEAR 'Fascinating' Nigella Lawson 'Ground-breaking' Bee Wilson 'I guarantee his book will change the way you think about food and healthy eating' Delicious Magazine 'A fascinating and original look at the impact of food on our bodies underpinned by cutting-edge research' Michael Mosley Why do most diets fail? Why does one person eat a certain meal and gain weight, while another eating the same meal loses pounds? Why, despite all the advice about what to eat, are we all still getting fatter? The answers are much more surprising - and fascinating - than we've been led to believe. The key to health and weight loss lies not in the latest fad diet, nor even in the simple mantra of 'eat less, exercise more', but in the microbes already inside us. Drawing on the latest science and his own pioneering research, Professor Tim Spector demystifies the common misconceptions about fat, calories, vitamins and nutrients. Only by understanding what makes our own personal microbes tick can we overcome the confusion of modern nutrition, and achieve a healthy gut and a healthy body.",N/A,N/A,en
World Review of Nutrition and Dietetics,[],1965-11-25,['Medical'],N/A,N/A,N/A,en
Dinner with Darwin,['Jonathan Silvertown'],2017-09-05,['Cooking'],"What do eggs, flour, and milk have in common? They form the basis of crepes of course, but they also each have an evolutionary purpose. Eggs, seeds (from which flour is derived by grinding) and milk are each designed by evolution to nourish offspring. Everything we eat has an evolutionary history. Grocery shelves and restaurant menus are bounteous evidence of evolution at work, though the label on the poultry will not remind us of this with a Jurassic sell-by date, nor will the signs in the produce aisle betray the fact that corn has a 5,000 year history of artificial selection by pre-Colombian Americans. Any shopping list, each recipe, every menu and all ingredients can be used to create culinary and gastronomic magic, but can also each tell a story about natural selection, and its influence on our plates--and palates. Join in for multiple courses, for a tour of evolutionary gastronomy that helps us understand the shape of our diets, and the trajectories of the foods that have been central to them over centuries--from spirits to spices. This literary repast also looks at the science of our interaction with foods and cooking--the sights, the smells, the tastes. The menu has its eclectic components, just as any chef is entitled. But while it is not a comprehensive work which might risk gluttony, this is more than an amuse bouche, and will leave every reader hungry for more.",N/A,N/A,en
Medieval Arab Cookery,['Arthur John Arberry'],2001,['Cooking'],"""The French scholar, Maxime Rodinson's contributions are legendary, yet have only been seen in translation in Petits Propos Culinaires. We include those already published there, together with the text of his longest paper, 'Recherches sur les documents Arabes relatifs a la cuisine', translated by Barbara Yeomans. The American scholar Charles Perry has been entertaining participants at the Oxford Symposium with regular gleanings from his researches into medieval Arab cookery, and several of his papers are gathered here, together with a new study of fish recipes, and other items previously published in PPC. Subjects include grain foods of the early Turks, rotted condiments, cooking pots, and Kitab al-Tibakhah, a 15th-century cookery book. English study of the subject was first encouraged by Professor Arberry's translation of the 13th-century cookery book Kitab al-Tabikh, published in 1939 in the periodical Islamic Culture.""",N/A,N/A,en
Fast food nation,['Eric Schlosser'],2003,['Convenience foods'],N/A,N/A,N/A,fr
Practical Dietetics,['William Gilman Thompson'],1909,['Diet'],N/A,N/A,N/A,en
"Tasting Food, Tasting Freedom",['Sidney Wilfred Mintz'],1996,['Health & Fitness'],"""Food is a central element of expression in all cultures. What and how we eat, and with whom, reveals much about our desires and relationships. In Tasting Food, Tasting Freedom, Sidney W. Mintz shows how our choices about food are shaped by a vast and increasingly complex global economy. Taking as examples everything from sugar's ascendance over honey as the most commonly used sweetener to the worldwide distribution of Coca-Cola, Mintz demonstrates how our consumption of a food can be shaped by a variety of external forces, including moral judgments and the demands of war."" ""Mintz goes on to argue that even under the most severe constraints, our choices can hold enormous significance for us. The title essay explores the way enslaved Africans' creative adaptation of their cuisine to New World conditions offered a symbolic hope of freedom. Other essays probe contemporary American eating habits: Why does the average weight of Americans keep increasing, even as dieting and healthy eating become more popular? Is there such a thing as an American cuisine? Should it matter to us?""--BOOK JACKET.Title Summary field provided by Blackwell North America, Inc. All Rights Reserved",N/A,N/A,en
Nutrition and Diagnosis-related Care,['Sylvia Escott-Stump'],1998,['Diet'],"The latest edition of this rapid-access resource for busy nutritionists and dieticians continues its tradition as a concise, yet comprehensive reference for nutrition-based care of diseases. It includes proven care plans flexible enough for any setting - from hospitals and ambulatory centers, to private practices and home care. Updated to include a full appendix on the use of herbs, botanicals and dietary supplements, it is also the ideal supplementary text to labs and for clinical rotations.",N/A,N/A,en
Veg,['Jamie Oliver'],2019-08-22,['Cooking'],"Jamie Oliver is back with brilliantly easy, flavour-packed, and accessible veg recipes. From simple suppers and family favourites to weekend dishes for sharing with friends, this book is packed full of phenomenal food - pure and simple. Whether it's embracing a meat-free day or two each week, living a vegetarian lifestyle, or just wanting to try some brilliant new flavour combinations, this book ticks all the boxes. Sharing simple tips and tricks that will excite the taste buds, this book will also give people the confidence to up their veg intake and widen their recipe repertoire, safe in the knowledge that it'll taste absolutely delicious. A book for everyone, this is the perfect moment for Jamie to inspire every kind of cook with his super-tasty, brilliantly simple, but inventive veg dishes. 'It's all about celebrating really good, tasty food that just happens to be meat-free' Jamie Oliver.",N/A,N/A,en
Authenticity in the Kitchen,['Richard Hosking'],2006,['Cooking'],The Oxford Symposium on Food on Cookery is a premier English conference on this topic. The subjects range from the food of medieval English and Spanish Jews; wild boar in Europe; the identity of liquamen and other Roman sauces; the production of vinegar in the Philippines; the nature of Indian restaurant food; and food in 19th century Amsterdam.,N/A,N/A,en
Food Matters,['Carolyn A. Nadeau'],2016-01-01,['Cooking'],"Through an inventive and original engagement with Don Quixote and other Golden Age literature, Carolyn A. Nadeau explores the shifts in Spain's cultural and gastronomic history.",N/A,N/A,en
The Taste of Place,['Amy B. Trubek'],2008-05-05,['Cooking'],"While much has been written about the concept of terroir as it relates to wine, this book expands the concept into cuisine and culture more broadly. Bringing together stories of people farming, cooking and eating, the author focuses on a series of examples ranging from shagbark hicory nuts in Wisconsin to wines from northern California",N/A,N/A,en
The Ethics of what We Eat,"['Peter Singer', 'Jim Mason']",2006,['Agricultural processing industries'],"Meet three different families with three different lifestyles. The Hillard-Nierstheimer family exemplifies the standard meat-and-potatoes diet- they shop at the local supermarket, occasionally eat fast food, and enjoy their meat, Coke and beer. The Masarech-Motavalli family is concerned about its health and generally buys fresh, locally grown vegetables. They call themselves caring carnivores they ll only eat meat from animals raised to humane standards. The Farb family is vegan- nothing they eat comes from an animal, and wherever possible they buy organic. Peter Singer and Jim Mason take a standard meal enjoyed by each family and trace its ingredients back through the production process to see what ethical issues arise. From the disturbing methods used to produce factory farmed eggs, to revelations of the lack of policing of the term organic, to the lice found in the meat of farmed fish, the authors raise questions about people s everyday food choices and challenge us to think before we buy.",N/A,N/A,en
"Oxford Symposium on Food & Cookery, 1989",['Harlan Walker'],1990,['Cooking'],"A study of staples such as potato, rice, root vegetables in early modern England, wheat and other cereals.",N/A,N/A,en
Hallelujah Diet,['George Malkmus'],2006-03-28,['Religion'],"Based on a biblical foundation and years of research, statistics, and powerful testimonials—including the author’s own dramatic story—George Malkmus’ The Hallelujah Diet has caused people from all walks of life to stop and reconsider their daily food consumption habits. You will experience new hope for your health as you discover: • The Biblical foundation of the diet and the power of God’s living foods. • The role modern medicine plays in our society. • The Hallelujah Diet® in detail, including the importance of eating living and organic foods. • Incorporating exercise, sunlight, fresh air and clean drinking water into our lives. • Stress and emotional balance, and the importance of getting adequate rest. • How to make choices, set goals, and chart the course for success. This book also includes: • Comments by doctors attesting to the diet. • Inspiring testimonies by people who have healed themselves of various diseases, including Cancer, Diabetes, and Depression, among others. • Recipes, worksheets, journals, recommended reading, and much more. Stressing the healing power of food and how its proper use restores the body to a natural, healthy state, this book provides life-changing and life-saving information, recipes, and eating plans that have been proven safe and miraculously successful. It encourages a healthy change in eating, promoting exercise, fresh air, pure water, sunshine, and rest. Hallelujah! A diet that finally ties food and health together with common sense.",N/A,N/A,en
Eating,"['Peter Singer', 'Jim Mason']",2006,['Juvenile Nonfiction'],"Written with investigative vigour, provocative and controversial but always accessible, Eating is a hard-hitting exploration of our eating habits, making us look at what we eat as a moral issue. Organic foods are the fastest growing section of the food industry, and it is estimated that vegans are now almost as common as vegetarians. Veal consumption in the US has fallen by more than 75% since 1975, and in the UK, sales of free-range eggs have now passed in value sales of eggs from caged hens. Evidently we are concerned. But how concerned should we be about where our food comes from? Does the food we buy really affect the world around us? And what can we do? In Eating, philosopher Peter Singer and environmentalist Jim Mason follow three families with varying eating habits, from fast-food eaters to vegans, to explore how the food we eat makes its way to the table, and at what expense. The authors peel back each layer of food production, and examine how they ought to factor into our buying choices. Recognising that we are not all likely to become vegetarian or vegan, they go on to offer ways to make the most ethical choices within the framework of a diet that includes animal products.",N/A,N/A,en
Human Food Uses,['Robert L. Freedman'],1981-06-08,['Cooking'],Product information not available.,N/A,N/A,en
Nutritional Sciences,"['Michelle McGuire', 'Kathy A.. Beerman']",2012-01-01,['Nutrition'],"Crystal Clear Science + Compelling Applications = A Balanced Program for Teaching and LearningIn a concise format, NUTRITIONAL SCIENCES: FROM FUNDAMENTALS TO FOOD, 3E, International Edition clearly explains the scientific principles underlying nutrition while incorporating applications to promote a complete understanding of core concepts. This integrated approach provides a strong science foundation in a context relevant to students' daily lives and their careers. Supported by an impressive visual design, engaging case studies and interactive digital resources, NUTRITIONAL SCIENCES, 3E, International Edition offers a unique, balanced program for teaching and learning.",N/A,N/A,en
Japan's Dietary Transition and Its Impacts,"['Vaclav Smil', 'Kazuhiko Kobayashi']",2012,['Health & Fitness'],"In a little more than a century, the Japanese diet has undergone a dramatic transformation. This book points out that the gains in the quality of Japans diet have exacted a price in terms of land use changes, water requirements, & marine resource depletion; & because Japan imports so much food, this price is paid globally as well as domestically.",N/A,N/A,en
The Story of Our Food,['K.T. Achaya'],2003-11,['Diet'],"This Book Outlines The Variety Of Cuisines, Food Materials And Dishes That Collectively Form Indian Food . It Draws Upon A Range Of Sources Literature, Archeology, Epigraphic Records, Anthropology, Philology, Botanical And Genetical Studies To Trace The History Of Indian Food: Classification, Customs, Rituals And Beliefs, Including The Etymology Of Food Terms. It Shows How Our Wonderful Indian Cuisine, With All Its Regional Variants, Is The Outcome Of Food Plants Brought Into India From Numerous Directions Over Thousands Of Years. And Of A Social Ethic In Which Cleanliness Was Indeed Next To Godliness.",4,N/A,en
The Philosophy of Eating,['Albert Jones Bellows'],1868,['Diet'],N/A,2,N/A,en
Food in Antiquity,"['Don R. Brothwell', 'Patricia Brothwell']",1969,['Cooking'],"A world-wide survey of the eating and drinking habits of early peoples, Don and Patricia Brothwell's ""Food in Antiquity"" covers a broad geographical range, from the early populations of Asia, Sub-Saharan Africa, and the Americas to the more familiar Egyptian, Mesopotamian, Greek, and Roman worlds. From meat, insects, vegetables, and fruits to cooking oils and beverages, each source of sustenance is described in terms of who consumed it, how it was prepared, and how it spread from its region of origin. The Brothwells' treatment is engaging and the information they provide fascinating. We learn, for example, that the vinegar carried by Roman foot soldiers on long marches was mixed with water to serve as a refreshing drink and that fungi provided a reliable source of diet for peoples from Europe, Australia, Japan, and China. The authors consider such questions as whether St. John ate carob or actual locusts in his desert hermitage and whether ancient farmers may have rid their crops of troublesome pests by capturing and eating them. They discuss cannibalism, food taboos, and the radical changes that took place with the introduction of the domestication of animals. The story they unfold is a compelling one that sheds much light on the intricate detective work, the problems and rewards, of biological research in archeology.",N/A,N/A,en
Human Diet,"['Peter S. Ungar', 'Mark F. Teaford']",2002-03-30,['Social Science'],"Our ancestral diets have been critical to our success as a species. This volume brings together experts in human and primate ecology, paleontology, and evolutionary medicine. Authors offer their unique perspectives on the evolution of the human diet and the implications of recent changes in diet for health and nutrition today.",N/A,N/A,en
