title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Dilemmas of Life and Death,['S. Cromwell Crawford'],1995-01-01,['Philosophy'],"This is a breakthrough work expanding the debate of the dilemmas of life and death in contemporary American society by carrying it beyond the insights of Western religious and philosophic thought to include ethical perspectives of the Hindu tradition. The topics covered are the timely ethical issues that concern both Americans and all people of the world -- abortion, suicide, euthanasia, and the environment. A lively East-West dialogue probes the roots of each issue in its native setting, and the fruit of this historical approach is a clear-cut analysis of up-to-date cases, giving their current status in terms of ethics, religion, philosophy, medicine, and law. Unlike traditional textbooks that concentrate on a theoretical analysis to the exclusion of practical issues, this book does justice to both theoretical and practical ethics.",N/A,N/A,en
Hinduism,['Lynne Gibson'],2002,['Juvenile Nonfiction'],"Produced specifically to answer QCA concerns over attainment and assessment in RE at Key Stage 3, ""Modern World Religions"" is a series that balances learning about religions with learning from religions. It comprises differentiated Student Books, Teacher's Resource Packs and CD-ROMs, on the six major world faiths. Clearly-structured spreads introduce both ""learning about"" objectives and ""learning from"" objectives, ensuring that students achieve the right balance. Specifically targeted tasks help students meet the required standards. Each topic includes suggestions for assessment to help gauge students' progress accurately. Foundation and Core edition Student Books have identical pagination, so they can be used together in the classroom to support students of all abilities. The Teacher's Resource Packs provide detailed teaching notes on a topic-by-topic basis, as well as giving clear guidance to specialists and non-specialists alike on key concepts and expected learning outcomes; plus differentiated homework and activity sheets. CD-ROMs enable teachers to integrate ICT, and contain additional activities, together with customisable worksheets for greater flexibility. The evaluation pack contains the Core and Foundation Student Books, the Teacher's Resource Pack and the CD-ROM, at a 20 per cent discount price.",N/A,N/A,en
Eastern Religions and Western Thought,['Sarvepalli Radhakrishnan'],1951,['Brahmanism'],N/A,N/A,N/A,en
Chicago Addresses,['Swami Vivekananda'],2009,['Hinduism'],N/A,N/A,N/A,en
Our Religions,['Arvind Sharma'],1993,['Religion'],"Published for the 1993 Parliament of the World's Religions, this is the first introduction to the topic in which renowned scholars present their own traditions--Hinduism, Buddhism, Confucianism, Taoism, Judaism, Christianity, and Islam--from both contemporary and historical perspectives.",N/A,N/A,en
Modern Religious Movements in India,['John Nicol Farquhar'],1915,['Hinduism'],N/A,N/A,N/A,en
Ashes of Immortality,['Catherine Weinberger-Thomas'],1999,['Family & Relationships'],"""At last, she arrives at the fatal end of the plank . . . and, with her hands crossed over her chest, falls straight downward, suspended for a moment in the air before being devoured by the burning pit that awaits her. . . ."" This grisly 1829 account by Pierre Dubois demonstrates the usual European response to the Hindu custom of satis sacrificing themselves on the funeral pyres of their husbands—horror and revulsion. Yet to those of the Hindu faith, not least the satis themselves, this act signals the sati's sacredness and spiritual power. Ashes of Immortality attempts to see the satis through Hindu eyes, providing an extensive experiential and psychoanalytic account of ritual self-sacrifice and self-mutilation in South Asia. Based on fifteen years of fieldwork in northern India, where the state-banned practice of sati reemerged in the 1970s, as well as extensive textual analysis, Weinberger-Thomas constructs a radically new interpretation of satis. She shows that their self-immolation transcends gender, caste and class, region and history, representing for the Hindus a path to immortality.",N/A,N/A,en
The Complete Works of the Swami Vivekananda,['Swami Vivekananda'],1915,['Hinduism'],N/A,4.5,N/A,en
"A Classical Dictionary of Hindu Mythology and Religion, Geography, History, and Literature",['John Dowson'],1913,['Hindu mythology'],N/A,N/A,N/A,en
Midnight's Children,['Salman Rushdie'],1991,['Fiction'],"The story of Saleem Sinal, born precisely at midnight, August 15, 1947, the moment India became independent. Saleem's life parallels the history of his nation.",4,N/A,en
This is Hinduism,['Dave Symmons'],1998,['Juvenile Nonfiction'],"Hindu gods - Vishnu - Shiva - Krishna - Ganesha - Festivals - Ways of worship - Birth, death and marriage rituals - Holy people - Swamis and gurus - Gandhi - Hindu beliefs - Holy books - Vedas.",5,N/A,en
Sadhana,['Rabindranath Tagore'],2004,['Fiction'],"Written by Nobel Prize Laureate Rabindranath Tagore and available in paperback for the first time, Sadhana is a profound, highly accessible introduction to India’s ancient spiritual heritage. Few figures in history have been as important as Rabindranath Tagore in bringing Indian philosophy and spiritual teachings to the West. Although he was known primarily as a poet, his work is deeply religious, imbued with his belief that God can be found through personal purity and service to others. Sadhana (sometimes translated from the Sanskrit as “spiritual practice” or “spiritual discipline”) is a beautifully written, concise distillation of the great resources of Indian philosophy. With the surge of interest in Indian spirituality, it will be welcomed with enthusiasm by readers everywhere.",N/A,N/A,en
Four Great Religions,['Annie Besant'],1897,['Buddha (The concept)'],N/A,N/A,N/A,en
Muslims in India Since 1947,['Yoginder Sikand'],2004-07-31,['Education'],"This book explores the attempts being made by scholar-activists and Muslim organisations to develop new understandings of Islam to relate to people of other faiths and the modern nation-state, and deal with issues such as democracy and secularism.",N/A,N/A,en
Meeting God,[],1999-01-01,['Photography'],"Huyler provides an introduction to the scope of Hindu beliefs and practices, accompanied by his arresting photographs documenting the spirituality of common men and women in India. 200 color illustrations.",5,N/A,en
The Religious Traditions of Asia,['Joseph Mitsuo Kitagawa'],2002,['Religion'],"This textbook covers all the religious traditions of southwest Asia, southeast Asia, central Asia, Tibet and east Asia, with an emphasis on clear description and analysis. This work has its origin in Mircea Eliade's Encyclopedia of Religion.",N/A,N/A,en
"A Classical Dictionary of Hindu Mythology, and Religion, Geography, History, and Literature",['John Dowson'],2004,['Religion'],This Is A New Release Of The Original 1879 Edition.,N/A,N/A,en
The Life of Hinduism,"['John Stratton Hawley', 'Vasudha Narayanan']",2006-12-04,['History'],"'The Life of Hinduism' collects a series of essays that present Hinduism as a vibrant, truly 'lived' religion. The text offers a glimpse into the multifaceted world of Hindu worship, life-cycle rites, festivals, performances, gurus, and castes.",N/A,N/A,en
The Sacred books of the Hindus,['Baman Das Basu'],2007,['Hinduism'],Verse work on Haṭha yoga.,N/A,N/A,en
Autobiography of a Yogi,['Yogananda (Paramahansa)'],1981,['Biography & Autobiography'],"An autobiographical account of an early twentieth-century yogi as he reaches self-realization, identification with his larger self, mankind, and union with his God.",N/A,N/A,en
The Myths and Gods of India,['Alain Daniélou'],1991-12,['History'],"This study of Hindu mythology explores the significance of the most prominent Hindu deities. Additionally, it examines Hindu beliefs, focusing on the message of tolerance and adaptability, concepts at the very heart of Hindu polytheism.",5,N/A,en
"Hindu Manners, Customs and Ceremonies","['Jean Antoine Dubois', 'Henry King Beauchamp']",1897,['Hinduism'],N/A,N/A,N/A,en
The Roots of Hinduism,['Asko Parpola'],2015,['History'],"In this pioneering book, Asko Parpola traces the Indo-Iranian speakers from the Aryan homeland north of the Black Sea through the Eurasian steppes to Central, West and South Asia, presenting new ideas on the origin and formation of the Vedic literature and rites, and the great Hindu epics.",1,N/A,en
"Ritual, Caste, and Religion in Colonial South India","['Michael Bergunder', 'Heiko Frese', 'Ulrike Schröder']",2010,['Religion'],"The volume ""Ritual, Caste, and Religion in Colonial South Asia"" edited by Michael Bergunder, Heiko Frese, and Ulrike Schroder focuses on South India during the colonial period in the 19th and 20th century. The study's purpose is to explore the impact that notions of ritual, caste, and religion had on Indian society during the time. The various authors give detailed analyses of Tamil and Telugu sources, emphasizing the historical background by accenting the newly established print media of the time. They show how these concepts played a crucial role in the formation of social, cultural, and religious identities, and with this vitally contribute to the history of colonisation in India.",N/A,N/A,en
An Introduction to Hinduism,['Gavin D. Flood'],1996-07-13,['Religion'],"This book provides a much-needed thematic and historical introduction to Hinduism, the religion of the majority of people in India. Dr Flood traces the development of Hindu traditions from their ancient origins, through the major deities of Visnu, Siva and the Goddess, to the modern world. Hinduism is discussed as both a global religion and a form of nationalism. Emphasis is given to the tantric traditions, which have been so influential; to Hindu ritual, which is more fundamental to the life of the religion than are specific beliefs or doctrines; and to Dravidian influences from south India. An Introduction to Hinduism examines the ideas of dharma, particularly in relation to the ideology of kingship, caste and world renunciation. Dr Flood also introduces some debates within contemporary scholarship about the nature of Hinduism. It is suitable both for the student and for the general reader.",2.5,N/A,en
Hindu-Christian Dialogue,['Harold G. Coward'],1989,['Religion'],N/A,N/A,N/A,en
The Sacred City of the Hindus,['Matthew Atmore Sherring'],1868,['Hindu temples'],N/A,N/A,N/A,en
The Goddess in India,['Devdutt Pattanaik'],2000-09,"['Body, Mind & Spirit']","In this wide-reaching exploration of ancient lore and legends, Pattanaik investigates the evolution of the goddess cult in India over the course of 4,000 years. Forty color photos illustrate many stories of goddess lore never before available in one collection.",1,N/A,en
Tao of Physics,['Fritjof Capra'],1991,[],N/A,N/A,N/A,en
On Hinduism,['Wendy Doniger'],2014-03,['History'],"On Hinduism is a penetrating analysis of many of the most crucial and contested issues in Hinduism, from the Vedas to the present day. In a series of 63 connected essays, it discusses Hindu concepts of polytheism, death, gender, art, contemporary puritanism, non-violence, and much more.",1,N/A,en
The Ten Commandments of Hinduism,['Visvanatha Krishnamurthy'],1994,['Religion'],N/A,N/A,N/A,en
Seeds of Consciousness,['Nisargadatta (Maharaj)'],1982,['Religion'],N/A,N/A,N/A,en
Vivekânanda,['Swami Nikhilananda'],1953,['Biography & Autobiography'],N/A,N/A,N/A,en
Modern Hinduism,['William Joseph Wilkins'],1887,"['Civilization, Hindu']",N/A,N/A,N/A,en
Religion and Rajput Women,"['Lindsey Harlan', 'Professor of Religious Studies Lindsey Harlan']",1992-01-01,['Religion'],"What is the relationship between caste and gender in the narratives of Rajput woman? During a year and a half of fieldwork in Rajasthan, a parched land dominated by the great Indian Desert, Lindsey Harlan interviewed more than a hundred women from all levels of Rajput society. She wanted to understand why certain religious practices were so important to Rajput women, and how they justified these to themselves. During the course of her interviews, the women described their religious practices--chief among them the worship of the family kuldevi (the goddess who exemplifies the ideal wife by staving off sickness, poverty, and infertility) and the veneration of satimatas (women who have immolated themselves on their husband's funeral pyre). As the women discussed these rituals, many of them also told Harlan religious myths and stories, drawing parallels between their behavior and that of various Indian heroines. These narratives and the role they play in the women's self-perception are the fascinating and enlightening subject of this book. What is the relationship between caste and gender in the narratives of Rajput woman? During a year and a half of fieldwork in Rajasthan, a parched land dominated by the great Indian Desert, Lindsey Harlan interviewed more than a hundred women from all levels of Rajput society. She wanted to understand why certain religious practices were so important to Rajput women, and how they justified these to themselves. During the course of her interviews, the women described their religious practices--chief among them the worship of the family kuldevi (the goddess who exemplifies the ideal wife by staving off sickness, poverty, and infertility) and the veneration of satimatas (women who have immolated themselves on their husband's funeral pyre). As the women discussed these rituals, many of them also told Harlan religious myths and stories, drawing parallels between their behavior and that of various Indian heroines. These narratives and the role they play in the women's self-perception are the fascinating and enlightening subject of this book.",5,N/A,en
"Hindu Mahasabha in Colonial North India, 1915-1930",['Prabhu Bapu'],2013,['History'],"Hindu nationalism has emerged as a political ideology represented by the Hindu Mahasabha. This book explores the campaign for Hindu unity and organisation in the context of the Hindu-Muslim conflict in colonial north India in the early twentieth century. It argues that India's partition in 1947 was a result of the campaign and politics of the Hindu rightwing rather than the Islamist politics of the Muslim League alone. The book explains that the Mahasabha articulated Hindu nationalist ideology as a means of constructing a distinct Hindu political identity and unity among the Hindus in conflict with the Muslims in the country. It looks at the Mahasabha’s ambivalence with the Indian National Congress due to an extreme ideological opposition, and goes on to argue that the Mahasabha had its ideological focus on an anti-Muslim antagonism rather than the anti-British struggle for India’s independence, adding to the difficulties in the negotiations on Hindu-Muslim representation in the country. The book suggests that the Mahasabha had a limited class and regional base and was unable to generate much in the way of a mass movement of its own, but developed a quasi-military wing, besides its involvement in a number of popular campaigns. Bridging the gap in Indian historiography by focusing on the development and evolution of Hindu nationalism in its formative period, this book is a useful study for students and scholars of Asian Studies and Political History.",N/A,N/A,en
The Book of Hindu Imagery,['Eva Rudy Jansen'],1993,"['Body, Mind & Spirit']","Hinduism is more than a religion; it is a way of life. Its rich and multicoloured history has made the structure of its mythical and philosophical principles into a highly differentiated maze, of which total knowledge is a practical impossibility. This volume cannot offer a complete survey of the meaning of Hinduism. It is an extensive compilation of important deities and their divine manifestations, so that modern students can understand the significance of the Hindu pantheon.",4,N/A,en
The Study of Hinduism,['Arvind Sharma'],2003,['Religion'],"In this text, leading scholars from around the world take stock of two centuries of international intellectual investment in Hinduism. Since the early 19th century, when the scholarly investigation of Hinduism began to take shape as a modern academic discipline, Hindu studies has evolved from its concentration on description and analysis to an emphasis on understanding Hindu traditions in the context of the religion's own values, concepts and history. Offering an assessment of the current state of Hindu studies, the contributors to this volume identify past achievements and chart the course for what remains to be accomplished in the field.",N/A,N/A,en
A Catechism of Hindu Dharma,['Srisa Chandra Vasu'],1919,['Dharma'],N/A,N/A,N/A,en
Encountering God,['Diana L. Eck'],1995,['Religion'],"A Deeply Learned, Spiritual Memoir By A Renowned Scholar Of Religion. In Encountering God Diana Eck Shows Why Dialogue With People Of Other Faiths Is Crucial In Today S Interdependent World-Globally, Nationally, And Even Locally. She Reveals How Her Own Encounters With Other Religions Have Shaped And Enlarged Her Christian Faith Toward A Bold New Christian Pluralism.",N/A,N/A,en
The Mahabharata,[],2010,['Literary Collections'],"The Mahabharata is one of the greatest stories ever told. Though the basic plot is widely known, there is much more to the epic than the dispute between Kouravas and Pandavas that led to the battle in Kurukshetra. It has innumerable sub-plots that accommodate fascinating meanderings and digressions, and it has rarely been translated in full, given its formidable length of 80,000 shlokas or couplets. This magnificent 10- volume unabridged translation of the epic is based on the Critical Edition compiled at the Bhandarkar Oriental Research Institute. The fourth volume of the Mahabharata includes Virata Parva and almost all of Udyoga Parva. It describes the Pandavas thirteenth year of exile which they spend in disguise in King Virata s court. When, during their stay, the Kouravas and Trigartas invade Matsya to rob Virata of his cattle, the Pandavas defeat them in battle. With the period of banishment over, the Pandavas ask to be returned their share of the kingdom. This is refused and Udyoga Parva recounts the preparations for the inevitable war. Every conceivable human emotion figures in the Mahabharata, the reason why the epic continues to hold sway over our imagination. In this lucid, nuanced and confident translation, Bibek Debroy makes the Mahabharata marvellously accessible to contemporary readers.",N/A,N/A,en
Encyclopedia of Hinduism,"['Constance Jones', 'James D. Ryan']",2007,['Religion'],"Alphabetically arranged entries cover the major tenets, practices, people, gods and goddesses, and texts of Hinduism.",N/A,N/A,en
Hindu World,['Benjamin Walker'],1968,['Hinduism'],N/A,N/A,N/A,en
Autobiography of a Yogi,['Paramahansa Yogananda'],2011-12-01,['Biography & Autobiography'],"Autobiography of a Yogi is an eloquently written story of an extraordinary life and an inspiring meditation on the art of yoga. Written decades ago, this poignant autobiography still has ample vigor and relevance in today's world.",N/A,N/A,en
