title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Paganism in Roumanian Folklore,['Marcu Beza'],1928,['Folklore'],N/A,N/A,N/A,en
Brida,['Paulo Coelho'],2008-06-24,['Fiction'],"This is the story of Brida, a young Irish girl, and her quest for knowledge. She has long been interested in various aspects of magic but is searching for something more. Her search leads her to people of great wisdom, who begin to teach Brida about the spiritual world. She meets a wise man who dwells in a forest, who teaches her about overcoming her fears and trusting in the goodness of the world; and a woman who teaches her how to dance to the music of the world, and how to pray to the moon. As Brida seeks her destiny, she struggles to find a balance between her relationships and her desire to become a witch. This enthralling novel incorporates themes that fans of Paulo Coelho will recognize and treasure—it is a tale of love, passion, mystery, and spirituality from the master storyteller.",4,N/A,en
Stoic Theology,['P. A. Meijer'],2007,['Philosophy'],"The ancient Stoics constructed an elaborate set of proofs for the existence of the Greek gods which proved highly influential for later theological and philosophical proofs. P. A. Meijer s Stoic Theology, the first book on the subject in almost thirty years, analyzes these proofs from a fresh perspective. This valuable resource features a thorough examination of pre-Christian theological argumentation as well as new insights on the relationship between God and the deities in ancient Greek thought, in a book sure to interest scholars of philosophy and religion.""",N/A,N/A,en
Gods of the Blood,['Mattias Gardell'],2003-06-27,['Political Science'],"An ethnographic study of the development of racist paganism in the United States during the 1990s, examining the economic, cultural, and political developments racist paganism reacts to or makes use of.",5,N/A,en
A History of Pagan Europe,"['Prudence Jones', 'Nigel Pennick']",1997,['History'],"The first comprehensive study of its kind, this fully illustrated book establishes Paganism as a persistent force in European history with a profound influence on modern thinking. From the serpent goddesses of ancient Crete to modern nature-worship and the restoration of the indigenous religions of eastern Europe, this wide-ranging book offers a rewarding new perspective of European history. In this definitive study, Prudence Jones and Nigel Pennick draw together the fragmented sources of Europe's native religions and establish the coherence and continuity of the Pagan world vision. Exploring Paganism as it developed from the ancient world through the Celtic and Germanic periods, the authors finally appraise modern Paganism and its apparent causes as well as addressing feminist spirituality, the heritage movement, nature-worship and deep' ecology This innovative and comprehensive history of European Paganism will provide a stimulating, reliable guide to this popular dimension of religious culture for the academic and the general reader alike.",N/A,N/A,en
Constantine and the Bishops,['H. A. Drake'],2002-09-17,['Biography & Autobiography'],Historians who viewed imperial Rome in terms of a conflict between pagans and Christians have often regarded Constantine's conversion as the triumph of Christianity over paganism. Here Drake offers a fresh understanding of Constantine's rule.,N/A,N/A,en
Pagans and Christians,['Robin Lane Fox'],1988,['History'],Compares Christian and pagan texts and practices in the Roman world from the second to the fourth centuries.--Jim Kepner.,N/A,N/A,en
Art in the Roman Empire,"['Ken Dowden', 'Michael Grant']",1995,['Art'],"Offers an outline and analysis of the diverse aspects of pagan ritual and culture, from human sacrifice and pilgrimage to lunar festivals and tree worship.",N/A,N/A,en
The Egyptian Hermes,['Garth Fowden'],1993-06-21,['History'],"Sage, scientist, and sorcerer, Hermes Trismegistus was the culture-hero of Hellenistic and Roman Egypt. A human (according to some) who had lived about the time of Moses, but now indisputably a god, he was credited with the authorship of numerous books on magic and the supernatural, alchemy, astrology, theology, and philosophy. Until the early seventeenth century, few doubted the attribution. Even when unmasked, Hermes remained a byword for the arcane. Historians of ancient philosophy have puzzled much over the origins of his mystical teachings; but this is the first investigation of the Hermetic milieu by a social historian. Starting from the complex fusions and tensions that molded Graeco-Egyptian culture, and in particular Hermetism, during the centuries after Alexander, Garth Fowden goes on to argue that the technical and philosophical Hermetica, apparently so different, might be seen as aspects of a single ""way of Hermes."" This assumption that philosophy and religion, even cult, bring one eventually to the same goal was typically late antique, and guaranteed the Hermetica a far-flung readership, even among Christians. The focus and conclusion of this study is an assault on the problem of the social milieu of Hermetism.",N/A,N/A,en
The Case Against the Pagans,['Arnobius (of Sicca.)'],1949,['Apologetics'],N/A,N/A,N/A,en
Pagan & Christian Creeds,['Edward Carpenter'],1920,['Christianity and other religions'],N/A,N/A,N/A,en
Pagan Celtic Ireland,['Barry Raftery'],1997,['Social Science'],"The established impressions of early Celtic Ireland have come down to us through the great Irish sagas, but recent archaeological research has transformed our understanding of the period. Reflecting this new generation of scholarship, Barry Raftery presents the most convincing and up-to-date account yet published of Ireland in the millennium before the coming of Christianity. The transition from Bronze Age to Iron Age in Ireland brought many changes, including significant advances in travel and transport, and the construction of great royal centers such as Tara and Emain Macha. Professor Raftery also discusses the elusive lives of the common people; technology, arts, and crafts of the period; Ireland's contacts with the Roman world; and the complex religious beliefs of the Irish Celts. Generously illustrated throughout, Pagan Celtic Ireland will be read avidly by everyone interested in Ireland's mysterious past.",N/A,N/A,en
The Conflict of Christianity with Heathenism,['Gerhard Uhlhorn'],1879,['Christianity'],N/A,N/A,N/A,en
Iesus Deus,['M. David Litwa'],2014,['Religion'],"What does it mean for Jesus to be deified in early Christian literature? Early Christians did not simply assert Jesus divinity; in their literature, they depicted Jesus with the specific and widely recognized traits of Mediterranean deities. Relying on the methods of the history of religions and ranging judiciously across Hellenistic literature, M. David Litwa shows that at each stage in their depiction of Jesus life and ministry, early Christian writings from the beginning relied on categories drawn not from Judaism alone, but on a wide, pan-Mediterranean understanding of deity.",N/A,N/A,en
Hellenism in Late Antiquity,['Glen Warren Bowersock'],1990,['History'],Studies Hellenism's influence on a predominantly Christian world,N/A,N/A,en
Pagan and Christian in an Age of Anxiety,['E. R. Dodds'],1965,['History'],"Interest in the world of Late Antiquity is currently undergoing a significant revival, and in this provocative book, now reissued in paperback, E. R. Dodds anticipated some of the themes now engaging scholars. There is abundant material for the study of religious experience in late antiquity, and through it Professor Dodds examines, from a sociological and psychological standpoint, the personal religious attitudes and experiences common to pagans and Christians in the period between Marcus Aurelius and Constantine. He looks first at general attitudes to the world and the human condition before turning to specific types of human experience. World-hatred and asceticism, dreams and states of possession, and pagan and Christian mysticism are all discussed. Finally Dodds considers both pagan views of Christianity and Christian views of paganism as they emerge in the literature of the time. Although primarily written for social and religious historians, this study will also appeal to all those interested in the ancient world and its thought.",N/A,N/A,en
A Witch Alone,['Marian Green'],2025,"['Body, Mind & Spirit']","An invaluable guide for the solitary witch, full of lessons and spells, and including information about herbal magic, moon magic, solar cycles, and how to recover the ""Old Ways"" in your daily life. You don't have to belong to a coven to practice magic. You can connect to the rich and ancient heritage of the solitary witch. The wise woman, the druid, the hermit, the wizard, and the shaman all connect to their magical energy in a ""group"" of one. With only yourself to rely on, magic becomes an introspective act. Commune with nature on your own and form a deeper, stronger connection with the stars, the sun, and the moon. Heal yourself Gain peace from stress Find ways of coping with the turmoil of modern life Learn to heal with herbs See into the future Connect with nature Talk to trees Follow the patterns of the stars and the cycles of the sun and moon A Witch Alone is a valuable guide, full of lessons and spells for the solo witch. Each chapter examines a different part of the Pagan path, including information about herbs, the Healing Arts, Moon Magic and Solar Cycles, and recovering the ""Old Ways."" If you're intent on walking your path solo, A Witch Alone is the only companion you'll need for the journey. This book was previously published by Hampton Roads in 2009 as A Witch Alone: The Essential Guide for the Solo Practitioner of the Magical Arts and before that by Thorsons/HCUK in 2002 under the title of A Witch Alone: Thirteen Moons to Master Natural Magic.",N/A,N/A,en
Ancient Pagan and Modern Christian Symbolism,['Thomas Inman'],1875,['Buddhist art and symbolism'],N/A,N/A,N/A,en
The Jesus Mysteries,"['Timothy Freke', 'Peter Gandy']",2000,['Religion'],"This astonishing book completely undermines the traditional history of Christianity that has been perpetuated for centuries by the Church. Drawing on the cutting edge of modern scholarship, authors Tim Freke and Peter Gandy present overwhelming evidence that the Jesus of the New Testament is a mythical figure. Far from being eyewitness accounts, as is traditionally held, the Gospels are actually Jewish adaptations of ancient Pagan myths of the dying and resurrecting godman Osiris-Dionysus. The supernatural story of Jesus is not the history of a miraculous Messiah, but a carefully crafted spiritual allegory designed to guide initiates on a journey of mystical discovery. A little more than a century ago most people believed that the strange story of Adam and Eve was history; today it is understood to be a myth. Within a few decades, Freke and Gandy argue, we will likewise be amazed that the fabulous story of God incarnate -- who was born of a virgin, who turned water into wine, and who rose from the dead -- could have been interpreted as anything but a profound parable.",N/A,N/A,en
Ostara,['Edain McCoy'],2002,"['Body, Mind & Spirit']","From coloring eggs with natural plant dyes to spring cleaning rituals to spells for love and lust, this book helps readers connect with the spirit of the Ostara festival and incorporate its rituals and customs, both ancient and new, into their own Ostara celebrations. Illustrations.",5,N/A,en
Paganism in the Roman Empire,['Ramsay MacMullen'],1981-01-01,['History'],"""MacMullen...has published several books in recent years which establish him, rightfully, as a leading social historian of the Roman Empire. The current volume exhibits many of the characteristics of its predecessors: the presentation of novel, revisionist points of view...; discrete set pieces of trenchant argument which do not necessarily conform to the boundaries of traditional history; and an impressive, authoritative, and up-to-date documentation, especially rich in primary sources...A stimulating and provocative discourse on Roman paganism as a phenomenon worthy of synthetic investigation in its own right and as the fundamental context for the rise of Christianity.”--Richard Brilliant, History ""MacMullen’s latest work represents many features of paganism in its social context more vividly and clearly than ever before.”--Fergus Millar, American Historical Review ""The major cults...are examined from a social and cultural perspective and with the aid of many recently published specialized studies...Students of the Roman Empire...should read this book.”--Robert J, Penella, Classical World ""A distinguished book with much exact observation...An indispensable mine of erudition on a grand theme.” Henry Chadwick, Times Literary Supplement Ramsay MacMullen is Dunham Professor of History and Classics at Yale University and the author of Roman Government’s Response to Crisis, A.D. 235-337 and Roman Social Relations, 50 B.C. to A.D. 284",N/A,N/A,en
Drawing Down the Moon,['Margot Adler'],1981,"['Body, Mind & Spirit']",N/A,N/A,N/A,en
Trials of the Moon,['Ben Whitmore'],2010,"['Body, Mind & Spirit']","The 'creation myths' of modern witchcraft and Paganism were decisively toppled at the turn of this century in Ronald Hutton's celebrated book, Triumph of the Moon. But did Hutton topple more than just myths? Are some truths also hidden in the rubble? Did paganism really die out centuries ago? Was witchcraft really no more than a fantasy? Were the Gods of Wicca really born out of the Romantic movement? Did Gerald Gardner lie about his initiation into witchcraft? Ben Whitmore has retraced many of Hutton's steps, critically evaluating the evidence, and he now suggests that the truth may be quite different and even more fascinating. Drawing on a wealth of scholarly material, Whitmore demonstrates that the field of Pagan history is anything but barren ground - it is rich and fertile, and we have barely begun to cultivate it.",N/A,N/A,en
The Final Pagan Generation,['Edward J. Watts'],2015-02-06,['Religion'],"The Final Pagan Generation recounts the fascinating story of the lives and fortunes of the last Romans born before the Emperor Constantine converted to Christianity. Edward J. Watts traces their experiences of living through the fourth centuryÕs dramatic religious and political changes, when heated confrontations saw the Christian establishment legislate against pagan practices as mobs attacked pagan holy sites and temples. The emperors who issued these laws, the imperial officials charged with implementing them, and the Christian perpetrators of religious violence were almost exclusively young men whose attitudes and actions contrasted markedly with those of the earlier generation, who shared neither their juniorsÕ interest in creating sharply defined religious identities nor their propensity for violent conflict. Watts examines why the ""final pagan generation""Ñborn to the old ways and the old world in which it seemed to everyone that religious practices would continue as they had for the past two thousand yearsÑproved both unable to anticipate the changes that imperially sponsored Christianity produced and unwilling to resist them. A compelling and provocative read, suitable for the general reader as well as students and scholars of the ancient world.",N/A,N/A,en
"Early Christianity and Paganism, A.D. 64 to the Peace of the Church in the Fourth Century",['Henry Donald Maurice Spence-Jones'],1902,['Church history'],N/A,N/A,N/A,en
The Last Pagans of Rome,['Alan Cameron'],2011,['History'],"Rufinus' vivid account of the battle between the Eastern Emperor Theodosius and the Western usurper Eugenius by the River Frigidus in 394 represents it as the final confrontation between paganism and Christianity. It is indeed widely believed that a largely pagan aristocracy remained a powerful and active force well into the fifth century, sponsoring pagan literary circles, patronage of the classics, and propaganda for the old cults in art and literature. The main focus of much modern scholarship on the end of paganism in the West has been on its supposed stubborn resistance to Christianity. The dismantling of this romantic myth is one of the main goals of Alan Cameron's book. Actually, the book argues, Western paganism petered out much earlier and more rapidly than hitherto assumed.The subject of this book is not the conversion of the last pagans but rather the duration, nature, and consequences of their survival. By re-examining the abundant textual evidence, both Christian (Ambrose, Augustine, Jerome, Paulinus, Prudentius) and ""pagan"" (Claudian, Macrobius, and Ammianus Marcellinus), as well as the visual evidence (ivory diptychs, illuminated manuscripts, silverware), Cameron shows that most of the activities and artifacts previously identified as hallmarks of a pagan revival were in fact just as important to the life of cultivated Christians. Far from being a subversive activity designed to rally pagans, the acceptance of classical literature, learning, and art by most elite Christians may actually have helped the last reluctant pagans to finally abandon the old cults and adopt Christianity. The culmination of decades of research, The Last Pagans of Rome will overturn many long-held assumptions about pagan and Christian culture in the late antique West.",N/A,N/A,en
Letters to Serena,['John Toland'],1704,['Deism'],N/A,N/A,N/A,en
The Encyclopedia of Modern Witchcraft and Neo-Paganism,"['Shelley Rabinovitch', 'James Lewis']",2004,"['Body, Mind & Spirit']","A comprehensive guide to the world of magick, this book includes definitions, straightforward, throrough explanations, biographies of all of the important figures in Wiccan and Pagan cultures, and descriptions of the various traditions of Wicca, as well as offering a detailed history of the pagan tradition. With essays from authorities such as Lois Bourne and Marian Green on topics ranging from Jungian Psychology and Neo-Paganism' to Buffy the Vampire Slayer, this book is the first encyclopedia that discusses modern Neo-Pagan beliefs from international points of view.'",N/A,N/A,en
The Paganism in Our Christianity,['Arthur Edward Pearse Brome Weigall'],1928,['Religion'],N/A,N/A,N/A,en
Roman Society in the Last Century of the Western Empire,['Samuel Dill'],1898,['Paganism'],N/A,N/A,N/A,en
Pagans and Philosophers,['John Marenbon'],2017-02-28,['History'],"An ambitious history of how medieval writers came to terms with paganism From the turn of the fifth century to the beginning of the eighteenth, Christian writers were fascinated and troubled by the ""Problem of Paganism,"" which this book identifies and examines for the first time. How could the wisdom and virtue of the great thinkers of antiquity be reconciled with the fact that they were pagans and, many thought, damned? Related questions were raised by encounters with contemporary pagans in northern Europe, Mongolia, and, later, America and China. Pagans and Philosophers explores how writers—philosophers and theologians, but also poets such as Dante, Chaucer, and Langland, and travelers such as Las Casas and Ricci—tackled the Problem of Paganism. Augustine and Boethius set its terms, while Peter Abelard and John of Salisbury were important early advocates of pagan wisdom and virtue. University theologians such as Aquinas, Scotus, Ockham, and Bradwardine, and later thinkers such as Ficino, Valla, More, Bayle, and Leibniz, explored the difficulty in depth. Meanwhile, Albert the Great inspired Boethius of Dacia and others to create a relativist conception of scientific knowledge that allowed Christian teachers to remain faithful Aristotelians. At the same time, early anthropologists such as John of Piano Carpini, John Mandeville, and Montaigne developed other sorts of relativism in response to the issue. A sweeping and original account of an important but neglected chapter in Western intellectual history, Pagans and Philosophers provides a new perspective on nothing less than the entire period between the classical and the modern world.",N/A,N/A,en
Voice of the Fire,['Alan Moore'],1999-02-01,['Fiction'],N/A,N/A,N/A,en
"Aradia, Or the Gospel of the Witches",['Charles G. Leland'],2007-12,['Religion'],"First published in 1899, Charles Godfrey Leland's ARADIA, OR THE GOSPEL OF THE WITCHES is one of the earliest documentary testaments to the genuine survival of ancient European witchcraft and pagan goddess religion well into the 19th Century, and has become a seminal inspiration for the 20th Century resurrection/reconstruction of magickal beliefs in the modern practices of Wicca and NeoPaganism. This is a must-study volume for contemporary witches who seek to develop a Faith rooted in history and Tradition, rather than just the latest ""Wicca 101"" fad.",N/A,N/A,en
To a God Unknown,['John Steinbeck'],1966,['California'],N/A,N/A,N/A,en
Paganism,"['Joyce Higginbotham', 'River Higginbotham']",2002,['Religion'],"Paganism is a broad term that includes such paths as Wicca, Druidism, and Asatru, whose practitioners embrace the idea that the natural world is sacred. Introduces the beliefs, ethics, and practices of modern Pagans and answers such questions about Pagan beliefs as: What are Pagan rituals like? ; When are the Pagan holidays? ; What do Pagans believe about God? ; What is magick? ; How do Pagans view Satan? ; and What ethics do Pagans follow?",2,N/A,en
A Year of Ritual,['Sandra Kynes'],2004,"['Body, Mind & Spirit']","Deepen your spiritual path through ritual It''s easy to lose ourselves in the everyday business of life. One way to bring our bodies, minds, and spirits into alignment is through ritual celebrations. A vital part of Wicca and Paganism, ritual strengthens our connection to nature and helps us enter the realm of the Divine. For Witches and Pagans of all levels, A Year of Ritual provides ready-made rituals for a full year of Sabbats and Esbats. Groups or solitary participants can use these easy-to-follow rituals straight from the book. Ideas, words, and directions for each ritual are included along with background information, preparation requirements, and themes. This unique sourcebook also explains basic formats and components for creating your own rituals.",3,N/A,en
A Popular Dictionary of Paganism,['Joanne Pearson'],2013-10-18,['Religion'],This dictionary is a glossary of terms and a reference work whose entries cover the complex phenomenon of contemporary Paganism. A valuable addition to the available academic literature.,N/A,N/A,en
"Paganism and Christianity, 100-425 C.E.","['Ramsay MacMullen', 'Eugene Lane']",1992,['Religion'],"This book is a collection of nearly 175 documentsfrom saints, emperors, philosophers, satirists, inscriptions, graffiti, and other interesting typesthat sheds light on the complex fabric of religious belief as it changed from a variety of non-Judeo-Christian movements to Christian in late antiquity. These texts illuminate and bring to life the bizarre and the banal of the social world of the Roman Empire, the world in which Christianity ultimately gained preeminence. This treasury of texts leads the reader through the matrix of beliefs among which Christianity grew. It includes both Christian and non-Christian sources, avoiding a common but obscuring division between the two. The material is presented as one single flow that satisfies natural curiosity and whets the reader's appetite for more. Brief explanatory introductions to the documents are included.",N/A,N/A,en
Entering Hekate's Garden,['Cyndi Brannen'],2020,['Business & Economics'],"""Bringing pharmakeia (the practice of plant spirit witchcraft) into contemporary times, this book merges historical knowledge with modern techniques, featuring detailed monographs dedicated to 39 plants ranging from the esoteric (such as aconite, American mandrake, and damiana) to the accessible (including bay laurel, dandelion, fennel, garlic, juniper, and lavender)""--",N/A,N/A,en
Elves in Anglo-Saxon England,['Alaric Hall'],2007,['History'],"Elves and elf-belief during the Anglo-Saxon period are reassessed in this lively and provocative study. Anglo-Saxon elves [Old English lfe] are one of the best attested non-Christian beliefs in early medieval Europe, but current interpretations of the evidence derive directly from outdated nineteenth- and early twentieth-century scholarship. Integrating linguistic and textual approaches into an anthropologically-inspired framework, this book reassesses the full range of evidence. It traces continuities and changes in medieval non-Christian beliefs with a new degree of reliability, from pre-conversion times to the eleventh century and beyond, and uses comparative material from medieval Ireland and Scandinavia to argue for a dynamic relationship between beliefs and society. Inparticular, it interprets the cultural significance of elves as a cause of illness in medical texts, and provides new insights into the much-discussed Scandinavian magic of seidr. Elf-beliefs, moreover, were connected withAnglo-Saxon constructions of sex and gender; their changing nature provides a rare insight into a fascinating area of early medieval European culture. Shortlisted for the Katharine Briggs Folklore Award 2007 ALARIC HALL is a fellow of the Helsinki Collegium for Advanced Studies.",N/A,N/A,en
Dr. Scudder's Tales for Little Readers about the Heathen,['John Scudder'],1849,['Christian life'],N/A,N/A,N/A,en
Practising the Witch's Craft,['Douglas Ezzy'],2005-10,"['Body, Mind & Spirit']","Practising the Witch's Craft tells the stories of ordinary people who have discovered that life is enchanted and that Witchcraft works for them. Much more than a book of spells, it shows how Witchcraft celebrates the pleasure and mystery of life. Leaders of the Witchcraft movement and practitioners with many years of experience talk about what real Witches actually do. They describe powerful rituals and moving magical encounters, and discuss how they work with natural forces, including sexuality and the seasons. They also explain how to do spells, create personal rituals, use incense and herbs, and find a coven. Witchcraft is a living spirituality that gives meaning and purpose in life and helps practitioners cope with hard times. With insights from many different traditions including Wicca and Paganism, Practising the Witch's Craft invites you into the world of contemporary Witchcraft.",N/A,N/A,en
Magical Hearth,['Janet Thompson'],1994-12-01,"['Body, Mind & Spirit']","The kitchen has always been the center of the home. The Goddess Vesta was the goddess of the hearth. While we don't cook on hearths today, we do have kitchens where we practice our spiritual concepts, since the food that we cook, and the herbs and aromatics we use to change the consciusness are prepared herewhether we use a stove or a fireplace. This is a book about how to permeate your home with your work, and will appeal to people interested in wicca, shamanism, neopaganism, or those who practice any religion that deals with developing inner strength, love, and healing. Janet Thompson discusses medicinal and magical herbs, spells, incense, tokens, amulets, working with color, aromatherapy, crystals, purification, baths, ritual, moon phases, the pathwork to the crone, the witches wheel (the festivals), and recipes. She provides practical insights for people who are just starting to live the pagan way!",5,N/A,en
Pagan Theology,['Michael York'],2005-04,['History'],"In Pagan Theology, Michael York situates Paganism—one of the fastest-growing spiritual orientations in the West—as a world religion. He provides an introduction to, and expansion of, the concept of Paganism and provides an overview of Paganism's theological perspective and practice. He demonstrates it to be a viable and distinguishable spiritual perspective found around the world today in such forms as Chinese folk religion, Shinto, tribal religions, and neo-Paganism in the West. While adherents to many of these traditions do not use the word “pagan” to describe their beliefs or practices, York contends that there is an identifiable position possessing characteristics and understandings in common for which the label “pagan” is appropriate. After outlining these characteristics, he examines many of the world's major religions to explore religious behaviors in other religions which are not themselves pagan, but which have pagan elements. In the course of examining such behavior, York provides rich and lively descriptions of religions in action, including Buddhism and Hinduism. Pagan Theology claims Paganism’s place as a world religion, situating it as a religion, a behavior, and a theology.",N/A,N/A,en
Imagining the Anglo-Saxon Past,['Eric Gerald Stanley'],2000,['History'],Decisive argument on the issues under review by one of the leading Anglo-Saxon scholars.,N/A,N/A,en
Heathen Gods in Old English Literature,['Richard North'],1997-12-11,['History'],"Heathen gods are hard to find in Old English literature. Most Anglo-Saxon writers had no interest in them, and scholars today prefer to concentrate on the Christian civilization for which the Anglo-Saxons were so famous. Richard North offers an interesting view of Anglo-Saxon and Scandinavian paganism and mythology in the pre-Viking and Viking age. He discusses the pre-Christian gods of Bede's history of the Anglo-Saxon conversion with reference to an orgiastic figure known as Ingui, whom Bede called 'god of this age'. Using expert knowledge of comparative literary material from Old Norse-Icelandic and other Old Germanic languages, North reconstructs the slender Old English evidence in a highly imaginative treatment of poems such as Deor and The Dream of the Rood. Other gods such as Woden are considered with reference to Odin and his family in Old Norse-Icelandic mythology. In conclusion, it is argued that the cult of Ingui was defeated only when the ideology of the god Woden was sponsored by the Anglo-Saxon church. The book will interest students interested in Old English, Old Norse-Icelandic and Germanic literatures, Anglo-Saxon history and archaeology.",N/A,N/A,en
Hippocrates in a World of Pagans and Christians,['Owsei Temkin'],1991,['Medical'],Temkin shows how the perennial appeal of Hippocratic practice helped establish the relationship between scientific medicine and monotheistic religion.,N/A,N/A,en
The Lancashire Witches,['Robert Poole'],2002,['History'],"This book is the first major study of England's biggest and best-known witch trial; which took place in 1612, when ten witches were arraigned and hung in the village of Pendle in Lancashire. In this volume, 11 experts from a variety of fields offer new surveys of these events and their meanings for contemporaries, for later generations, and for the present day. Essays look at the politics and ideology of witch-hunting, the conduct of the trial, the social and economic contexts, the religious background, and the local and family details of the episode. This is the most comprehensive study of any English witch trial.",N/A,N/A,en
The Pagans,['Arlo Bates'],1884,['Fiction'],"Notice: This Book is published by Historical Books Limited (www.publicdomain.org.uk) as a Public Domain Book, if you have any inquiries, requests or need any help you can just send an email to publications@publicdomain.org.uk This book is found as a public domain and free book based on various online catalogs, if you think there are any problems regard copyright issues please contact us immediately via DMCA@publicdomain.org.uk",N/A,N/A,en
The Seven Books of Arnobius Adversus Gentes,['Arnobius (of Sicca.)'],1871,['Apologetics'],N/A,N/A,N/A,en
A Book of Pagan Rituals,['Herman Slater'],1978-01-01,"['Body, Mind & Spirit']","This collection of rituals, practices, and exercises has been drawn from ancient sources, some have been preserved and some rituals have been updated by scholars from various pagan groups. This deluxe one-volume edition is specially designed to be read by candlelight.",5,N/A,en
The God of the Witches,['Margaret Alice Murray'],1933,['Cults'],N/A,N/A,N/A,en
Asatru,['Erin Lale'],2020,"['Body, Mind & Spirit']",Revised edition of: Asatru for beginners.,N/A,N/A,en
