title,authors,publishedDate,categories,description,averageRating,textSnippet
Pollen Terminology,"['Michael Hesse', 'Heidemarie Halbritter', 'Martina Weber', 'Ralf Buchner', 'Andrea Frosch-Radivo', 'Silvia Ulrich', 'Reinhard Zetter']",2010-10-13,['Science'],"Palynology is important in basic as well as in manifold applied sciences, as e.g. biology, medicine, forensics, earth history, climatology and food production. This volume is the first fully illustrated handbook of palynological principles and glossary terms, exclusively using LM and EM micrographs of superior quality. A comprehensive General Chapter on pollen morphology, anatomy, pollen development etc. based on the present knowledge in palynology introduces the reader in the world of pollen. The glossary part comprises more than 300 widely used terms illustrated with over 1.000 high quality light and/or electron microscopic pictures to show the character range of a term. Terms are grouped by feature, e.g. ornamentation, where each term is illustrated on a separate page, definition and original citation included and where necessary, provided with a comprehensive explanatory comment. The term's use in LM, SEM or TEM and its assignment to anatomical, morphological and/or functional pollen features is indicated by icons and colour coding, respectively. This handbook is not only a valuable source for students and researchers but also for all persons interested in pollen and its aesthetic beauty.",N/A,N/A
The Cave Bear Story,['Björn Kurtén'],1995,['Nature'],"The Cave Bear story conveys the facts about these largest of bears, including the habits and society of Cave Bears, their ice age environment, biological variations, and extinction. Kurten also details the relationship between man and bear - namely, the theories surrounding bear-hunting and Cave Bear cults.",N/A,N/A
Too Big to Walk: the New Science of Dinosaurs,['Brian J. Ford'],2018-05-21,[],"Ever since Jurassic Park we thought we knew how dinosaurs lived their lives. In this remarkable new book, Brian J. Ford reveals that dinosaurs were, in fact, profoundly different from what we believe, and their environment was unlike anything we have previously thought.",N/A,N/A
Foot-prints of the Creator,['Hugh Miller'],1853,['Asterolepis'],N/A,N/A,N/A
Biogeography and Plate Tectonics,"['John C. Briggs', 'Dénes Jánossy']",1986,['Science'],Wirbeltiere - Pleistozän - Donauraum.,N/A,N/A
Extinctions in Near Time,"['Ross D.E. MacPhee', 'Hans-Dieter Sues']",2013-11-09,['Science'],"""Near time"" -an interval that spans the last 100,000 years or so of earth history-qualifies as a remarkable period for many reasons. From an anthropocentric point of view, the out standing feature of near time is the fact that the evolution, cultural diversification, and glob al spread of Homo sapiens have all occurred within it. From a wider biological perspective, however, the hallmark of near time is better conceived of as being one of enduring, repeat ed loss. The point is important. Despite the sense of uniqueness implicit in phrases like ""the biodiversity crisis,"" meant to convey the notion that the present bout of extinctions is by far the worst endured in recent times, substantial losses have occurred throughout near time. In the majority of cases, these losses occurred when, and only when, people began to ex pand across areas that had never before experienced their presence. Although the explana tion for these correlations in time and space may seem obvious, it is one thing to rhetori cally observe that there is a connection between humans and recent extinctions, and quite another to demonstrate it scientifically. How should this be done? Traditionally, the study of past extinctions has fallen largely to researchers steeped in such disciplines as paleontology, systematics, and paleoecology. The evaluation of future losses, by contrast, has lain almost exclusively within the domain of conservation biolo gists. Now, more than ever, there is opportunity for overlap and sharing of information.",N/A,N/A
Footprints of the Creator,"['Hugh Miller', 'Louis Agassiz']",1872,['Asterolepididae'],N/A,N/A,N/A
Bringing Fossils to Life,['Donald R. Prothero'],1998,['Nature'],"Would you like to go beyond a focus on taxonomy and anatomy of major phyla of fossil invertebrates and include some of the exciting ideas of paleobiology? This book, by noted author Donald R. Prothero, is the first to combine paleobiology with paleontology topics. Written in a manner that will not intimidate, this is an accessible text for students with limited backgrounds in geology or biology. Current ideas from modern biology, ecology, population genetics, and many other concepts will be applied to the study of the fossil record.",N/A,N/A
Science and Hebrew Tradition,['Thomas Henry Huxley'],1894,['Bible and science'],N/A,N/A,N/A
Dino Tracks,['Rhonda Lucas Donald'],2013-08-10,['Juvenile Fiction'],A rhythmic rhyme describes the different types of tracks made by dinosaurs that depict their movement and behavior.,4,N/A
Jurassic Park,['Michael Crichton'],1991,['Fiction'],"On a remote jungle island, genetic engineers have created a dinosaur game park. An astonishing technique for recovering and cloning dinosaur DNA has been discovered. Now one of mankind's most thrilling fantasies has come true and the first dinosaurs that the Earth has seen in the time of man emerge. But, as always, there is a dark side to the fantasy and after a catastrophe destroys the park's defence systems, the scientists and tourists are left fighting for survival.",N/A,N/A
Hunting Extinct Animals in the Patagonian Pampas,['Frederic Brewster Loomis'],1913,['Paleontology'],N/A,N/A,N/A
Nothing Cooler Than a Dinosaur,['Cody McKinney'],2015-03,['Juvenile Nonfiction'],"A song for children about the life, habitat, and extinction of dinosaurs. Includes online music access.",N/A,N/A
The Zoology of the Voyage of H.M.S. Beagle,['Darwin'],1839,"['Mammals, Fossil']",N/A,N/A,N/A
Handbook of Paleontology for Beginners and Amateurs ...,['Winifred Goldring'],1929,['Animals'],N/A,N/A,N/A
The Garden of Ediacara,['Mark A. McMenamin'],1998,['Computers'],"Including twenty-two photographs and more than fifty drawings of these strikingly beautiful early life forms, this book presents a mesmerizing documentary of a major scientific discovery: the oldest animal fossils ever discovered.",N/A,N/A
Jurassic West,['John Foster'],2007,['Nature'],The incredible story of the dinosaurs and other animals that lived in the American West 150 million years ago,N/A,N/A
Prehistoric Life,['William Lindsay'],2000-06-21,['Juvenile Nonfiction'],"Explores the origins of life on earth, from the first algae to the first humans.",N/A,N/A
The Complete Encyclopedia of Fossils,"['Martin Ivanov', 'Stanislava Hrdličková']",2001,['Fossils'],N/A,N/A,N/A
Dinosaur Odyssey,['Scott D. Sampson'],2009,['Science'],"""By Dr. Scott the paleontologist, from PBS Kids' Dinosaur train""--Cover.",N/A,N/A
Illustrations of the Geology of Yorkshire: The mountain limestone district,['John Phillips'],1836,['Geology'],N/A,N/A,N/A
Tempo and Mode in Evolution,['George Gaylord Simpson'],1944,['Evolution'],N/A,N/A,N/A
The Vertebrata of the Cretaceous Formations of the West,['E. D. Cope'],1875,['Paleontology'],N/A,N/A,N/A
Show Me the Bone,['Gowan Dawson'],2016-04-21,['History'],"Nineteenth-century paleontologists, such as Georges Cuvier and Richard Owen, were heralded as scientific virtuosos, sometimes even veritable wizards, capable of resurrecting the denizens of an ancient past from a mere glance at a fragmentary bone. Such extraordinary feats of predictive reasoning relied on the law of correlation, which proposed that each element of an animal corresponds mutually with each of the others, so that a carnivorous tooth must be accompanied by a certain kind of jawbone, neck, stomach, limbs and feet. 'Show Me the Bone' tells the story of the rise and fall of this famous claim.",N/A,N/A
Report on British Fossil Reptiles ...,['Richard Owen'],1841,['Paleontology'],N/A,N/A,N/A
Prehistoric Life,['Claire Watts'],2009,"['Animals, Fossil']","Help your child get to the top of the class fast with this Eyewitness Project Book on prehistoric life From dinosaurs to early man, watch your child take their knowledge of prehistoric life to the next level using this fill-in home-study workbook. Test their knowledge and train their brains with hands-on activities, amazing stickers and quick-fire quiz pages. Do the activities together and encourage your child to practise essential skills at home to keep them one step ahead of the class. Fun-filled curriculum based exercises will help them progress with confidence. Reward stickers, a progress chart and pull-out certificate make learning about prehistoric life fun and easy!",N/A,N/A
The Ultimate Dinosaur Book,['David Lambert'],1993,['Dinosaurs'],"This is a narrative encyclopedia with pictures and charts. The chapters begin with an overview of dinosaurs: definition, origins, anatomy, extinction theories, and how the bones are found, retrieved and reconstructed. The introductory information is followed by profiles of 55 dinosaur genera, each with a two-page spread giving the name, a background narrative, its life and behavior, a picture of its skeleton, the fossil record, and restoration details. There is a fact file box showing where and when the dinosaur lived. Finally a 638 name pronouncing dictionary lists alternate and currently acceptable terms. There are both a glossary and an index. This beautiful and balanced work should be at all levels. Highly recommended.",N/A,N/A
Fossils in the Making,"['Anna K. Behrensmeyer', 'Andrew P. Hill']",1988-02-15,['Nature'],"One of the first interdisciplinary discussions of taphonomy (the study of how fossil assemblages are formed) and paleoecology (the reconstruction of ancient ecosystems), this volume helped establish these relatively new disciplines. It was originally published as part of the influential Prehistoric Archeology and Ecology series. ""Taphonomy is plainly here to stay, and this book makes a first class introduction to its range and appeal.""—Anthony Smith, Interdisciplinary Science Reviews",3,N/A
Treatise on Invertebrate Paleontology,['Raymond Cecil Moore'],1962,"['Invertebrates, Fossil']",N/A,N/A,N/A
Origin,['Jennifer Raff'],2021-02-16,[],From celebrated anthropologist Jennifer Raff comes the untold story -- and fascinating mystery -- of how humans migrated to the Americas.,N/A,N/A
Bioarchaeology,['Clark Spencer Larsen'],1999-05-06,['History'],Comprehensive reference to use of human bones and teeth in interpreting past lives.,4,N/A
The Story of Life in 25 Fossils,['Donald R. Prothero'],2015,['Science'],"Every fossil tells a story. Prothero recounts the adventures behind the discovery of twenty-five famous, beautifully preserved fossils and explains their significance within the larger fossil record, creating a riveting history of life on our planet.",N/A,N/A
Essay on the Theory of the Earth,['Georges baron Cuvier'],2003,['Evolution (Biology)'],N/A,N/A,N/A
Dance of the Tiger,['Björn Kurtén'],1981,"['Geology, Stratigraphic']","Kurten draws on recent anthropological discoveries and his vivid imagination to create a compelling tale of life thirty-five thousand years ago, telling the story of Tiger as he seeks revenge for a savage attack on his tribe",N/A,N/A
Reliquiæ Diluvianæ,['William Buckland'],1823,['Science'],N/A,N/A,N/A
Memoirs of the Geological Survey of India,[],1867,['Paleontology'],N/A,N/A,N/A
The Life of a Fossil Hunter,['Charles Hazelius Sternberg'],1909,['Science'],N/A,N/A,N/A
Could You Survive the Jurassic Period?,['Matt Doeden'],2020,['Juvenile Fiction'],The reader's choices determine whether three friends will survive after being mysteriously transported back in time to when huge insects swarmed the skies and fearsome dinosaurs ruled.,N/A,N/A
Human Osteology,"['Tim D. White', 'Pieter A. Folkens']",2000,['Language Arts & Disciplines'],"Introduction. Bone Biology. Anatomical Terminology. Skull. Dentition. Hyoid and Vertebrae. Thorax: Sternum and Ribs. Shoulder Girdle: Clavicle and Scapula. Arm: Humerus, Radius, Ulna. Hand: Carpals, Metacarpals, and Phalanges. Pelvic Girdle: Sacrum, Coccyx, and Os Coxae. Leg: Femur, Patella, Tibia, and Fibula. Foot: Tarsals, Metatarsals, and Phalanges. Recovery, Preparation, and Curation of Skeletal Remains. Analysis and Reporting of Skeletal Remains. Ethics in Osteology. Assessment of Age, Sex, Stature, Ancestry, and Identity. Osteological and Dental Pathology. Postmortem Skeletal Modification. The Biology of Skeletal Populations: Discrete Traits, Distance, Diet, Disease, and Demography. Molecular Osteology. Forensic Case Study: Homicide: ""We Have the Witnesses but No Body."" Forensic Case Study: Child Abuse, The Skeletal Perspective. Archaeological Case Study: Anasazi Remains from Cottonwood Canyon. Paleontological Case Study: The Pit of the Bones. Paleontological Case Study: Australopitheus Mandible from Maka, Ethiopia. Appendix: Photographic Methods and Provenance. Glossary. Bibliography. Index.",N/A,N/A
Prehistoric New Zealand,"['Graeme R. Stevens', 'Matt McGlone', 'Beverley McCulloch']",1988,['Geology'],N/A,N/A,N/A
The Antiquity of Man,['Sir Arthur Keith'],1915,['Anthropology'],"Racial comparisons, theory of origin; discussion on Talgai skull.",N/A,N/A
Horses,['George Gaylord Simpson'],1951,['Evolution'],N/A,N/A,N/A
Mesozoic Vertebrate Life,[],2001,['Paleontology'],N/A,N/A,N/A
The Geology of Australia,['David Johnson'],2009,['Electronic book'],"The Geology of Australia provides a vivid and informative account of the evolution of the Australian continent over the last 4400 million years. Starting with the Precambrian rocks that hold clues to the origins of life and the development of an oxygenated atmosphere, it goes on to cover the warm seas, volcanism and episodes of mountain building, which formed the eastern third of the Australian continent. This illuminating history details the breakup of the supercontinents Rodinia and Gondwana, the times of previous glaciations, the development of climates and landscapes in modern Australia, and the creation of the continental shelves and coastlines. Separate chapters cover the origin of the Great Barrier Reef, the basalts in Eastern Australia, and the geology of the Solar System. This second edition features two new chapters, covering the evolution of life on Earth while emphasising the fossil record in Australia, and providing a geological perspective on climate change. From Uluru to the Great Dividing Range, from earthquakes to dinosaurs, from sapphires to the stars The Geology of Australia is a comprehensive exploration of the timeless forces that have shaped this continent.",N/A,N/A
Shaping a Nation,['Richard Blewett'],2012,['Science'],"""Shaping a nation : a geology of Australia is the story of Australia's geological evolution as seen through the lens of human impacts, illustrating both the challenges and opportunities presented by Australia's rich geological heritage"" -- Dustjacket blurb.",N/A,N/A
Extinct Monsters,['Henry Neville Hutchinson'],1892,['Extinct animals'],N/A,N/A,N/A
Archaeogenetics,"['Colin Renfrew', 'Katherine V. Boyle', 'McDonald Institute for Archaeological Research']",2000,['Language Arts & Disciplines'],MtDNA.,N/A,N/A
Antiquity of Man,[],1863,['Evolution'],N/A,N/A,N/A
Micropaleontology,"['Pratul Kumar Saraswati', 'M.S. Srinivasan']",2015-12-17,['Science'],"This book will help readers learn the basic skills needed to study microfossils especially those without a formal background in paleontology. It details key principles, explains how to identify different groups of microfossils, and provides insight into their potential applications in solving geologic problems. Basic principles are addressed with examples that explore the strengths and limitations of microfossils and their geological records. This overview provides an understanding of taphonomy and quality of the fossil records, biomineralization and biogeochemistry, taxonomy, concepts of species, and basic concepts of ecology. Readers learn about the major groups of microfossils, including their morphology, ecology, and geologic history. Coverage includes: foraminifera, ostracoda, coccolithophores, pteropods, radiolaria, diatoms, silicoflagellates, conodonts, dinoflagellates, acritarch, and spores and pollens. In this coverage, marine microfossils, and particularly foraminifera, are discussed in more detail compared with the other groups as they continue to play a major role in most scientific investigations. Among the various tracers of earth history, microfossils provide the most diverse kinds of information to earth scientists. This richly illustrated volume will help students and professionals understand microfossils, and provide insight on how to work with them to better understand evolution of life, and age and the paleoenvironment of sedimentary strata.",N/A,N/A
