title,authors,publishedDate,categories,description,averageRating,textSnippet
Intuition,['Leigh Walker'],2017-09-15,['Dystopia'],"Riley Payne has recently accepted several things. She'll probably never graduate from high school. She's a secret agent. She has telekinetic power--i.e., she can move things with her brain waves.The boy she likes, Finn, is telepathic--i.e., he can listen to all of her thoughts, including the ones involving his bulging biceps. She's maybe accepted that she was genetically engineered for her super-secret agency, The Division, and also for Finn. Maybe. Probably. Sort of feels like it's sinking in.But Riley refuses to accept that The Division is keeping things from her, things that may destroy life as she knows it. Which leaves her with one question: are Riley and her teenaged group of psychic friends strong enough...to save the world?",N/A,N/A
Desert,['A. Tebbs'],2017,['Dystopia'],N/A,N/A,N/A
Think I've Still Got It!,['Wang XX'],2021-07,[],N/A,N/A,N/A
Echelon,['Matt Stephens'],N/A,['Australian fiction'],"You live in a world without privacy. Your secrets are available to anyone who knows where to look. This is an inconvenient fact of life that everyone has learned to live with, and ignore. Griffin cannot ignore it any longer. He sees every message, every record. Your bank accounts, your emails, your entire life story is completely open to him. A casual look can give him your every secret moment. He never wanted this ability. He never expected to get it. But now he can't escape it, because he is surrounded by sinister forces intent on taking advantage of his view of the world around him. As he fights to understand the power he has been given, he will need all his skill and strength to answer the questions that chase him into his new life. Griffin can see anything. Griffin can find out anything about anyone. Griffin doesn't exist. And he is not alone. Echelon: Invisible Man is a thrilling adventure story taken directly from today's headlines.",N/A,N/A
The Penrose Triangle,['Kristopher Clewell'],2023,['Apocalyptic literature'],""" Destitute in the ranch land and farms of Old Kansas, everything she loved taken from her, Penny Flynn is alone - and ready for revenge. Once she's been a ranch hand, oblivious to a secret that coulkd shatter the oppressice system of the last city in America, Mercury. With nothing to lose, she is ripped from her home by agents of the state and dragged across the Plains. In Mercury await difficult choices, potential closure, and a battle to the death in a mechanism of the state: The Great Race."" -",N/A,N/A
Recruit of Talionis,['C. J. Milacci'],2022-11-04,[],N/A,N/A,N/A
Abandoned Shores,['C J Milacci'],2024-04-25,['Young Adult Fiction'],"In a world shattered by chaos and divided by the brutal reign of the Raiders, one woman longs to break free from the shackles of her family's legacy. Born into darkness and raised to become heir to the ruthless Raiders, Princess Catori yearns for a life beyond the violence and oppression that defines her existence. When she meets Micah, a riverboat captain with an unwavering sense of justice, she sees a glimmer of hope for a different future. But her grandfather, founder of the Raiders, has a plan for Catori's life that he refuses to relinquish. He'll stop at nothing to see her become all he has prepared her to be, whether she wants that existence or not. Will Catori and Micah ever escape to the safety of the new life they long for, or is Catori destined to become something she despises? In this gripping companion novel set in the world of the Talionis Series, readers will be transported on a thrilling journey with Catori and her companions. Filled with action, suspense, and romance, Abandoned Shores is a story of survival, hope, and the power of love in the face of adversity. Fans of dystopian fiction and epic romances will be captivated by this heart-pounding tale of adventure, danger, and the unbreakable bond between two unlikely allies.",N/A,N/A
Posthuman condition in Aldous Huxley’s Brave New World and Lois Lowry’s The Giver,['Eda Daharlı'],2021,['Dystopia'],N/A,N/A,N/A
Black Hills Fall,['Robyn Vandersys'],2022,['Apocalyptic literature'],"""Mike and Angie Davis were just regular people who enjoyed the outdoors in the Black Hills of South Dakota. Their little community, hidden away in the pines, was the perfect place to raise a family-until everything, everywhere, went dark. The nearby town of Spearfish had always been quiet and peaceful. That's where everything was-the schools, the grocery stores, the restaurants...and, just like most little towns, the people. Except they didn't stay there long once there were no lights, no heat, no food, and no law and order.""-- back cover.",N/A,N/A
Premonition,['Leigh Walker'],2017-07-25,['Dystopia'],"When Riley heads off to boarding school for a summer work-study program, she knows it'll be demanding. What she doesn't expect? To be thrust into an intense physical training program described as special, exclusive and worst of all--top-secret. She signed up for tuition assistance, not to be held in a secret government facility for boot camp... Welcome to The Division, the government agency that's so classified, most United States senators have never heard of it. The Division wants Riley bad, but she can't figure out why. Skeptical of what she's being told, Riley's determined to uncover the truth. Boot camp is intense, physically and mentally draining. The upside? One of her new teammates is the cutest boy ever. Watching Finn hit the gym wearing a tank top doesn't suck--although sometimes his brooding attitude does. But when training forces Riley to confront her tragic past, even Finn's big biceps aren't enough to make her want to stay... Beware: The Division isn't something you just walk away from. You better run. Riley realizes her capabilities and strengths are greater than she'd ever imagined. But she also learns she wasn't just chosen for this special program... She was made for it.",N/A,N/A
Dead Reckoning,['Robert Clayton'],2016-09-30,[],"There are many tales today about dystopian societies. It's become a popular theme. These stories comprise books, movies and series. Few tell how the world changed from what is outside your door into such an unpleasant place, where you don't want to be. The Dead Series probes the depth of depravity, having already begun with Dead & Dead For Real. Dead Reckoning takes us down the path away from civilization. It's terrifying, because it takes little imagination to see the savagery coming. My research into bio-war and cyber war horrified me. We have little defense against them. Read on - get scared.",N/A,N/A
Remnants (1),['Lisa Tawn Bergren'],2015-02-03,['Young Adult Fiction'],"Trained to protect important people in their postapocalyptic world, a group of warrior teens are targeted by the power-hungry Sons of Sheol.",N/A,N/A
The Deranged,['Kate Myers'],2019-06-25,['Young Adult Fiction'],"Max has graduation on the brain, not a deadly plague. All was going according to plan, then an unknown virus hits his hometown. When the virus symptoms change from ""flu-like"" to erratic and violent, Max and his chemical engineer dad, Keith, flee the city to seek safety at their cabin in the Hocking Hills.With only minimal belongings, the gun his dad hands him, and his untested conscience, Max and his dad leave the city with their neighbor Wiley, and Wiley's niece Skylar-the girl who, as of yesterday, hasn't spoken to him since Elementary.Max will be forced to make choices about who lives and who dies while learning how to handle what is thrown at him in his attempt to stay alive and save those he loves.",N/A,N/A
הילדים האחרונים בעולם ונתיב השלדים,[],2023,[],N/A,N/A,N/A
מצעד הזומבים,['מקס ברולייך'],2020,[],N/A,N/A,N/A
One Among the Duggle Tree,['Zach Perry'],2021-03-27,[],"In 2058, man-made fires cloud a dark landscape that consumes the Earth. Once-thriving cities become a wasteland of outdated mechanical junk, which sparks a rise in crime. Law enforcement evolves so that probable cause is warranted. A private sector trains specialized officers called the Detective Enforcement Office (DEO). When one DEO agent gets involved with a new assignment, he sees odd familiarity to his first breakout case. The agent sees parallels in an evil plot to wipe out the entire city. He must choose between solving crime and a developing love life. The officer must save the city from a perilous villain and hide his troubled past.",N/A,N/A
הילדים האחרונים בעולם,['Max Brallier'],2023,['Dystopia'],N/A,N/A,N/A
הילדים האחרונים בעולם 4 והיקום שמעבר,[],2022,[],N/A,N/A,N/A
