title,authors,publishedDate,categories,description,averageRating,textSnippet,language
The Philosophy of Science Fiction Film,['Steven Sanders'],2007-12-14,['Performing Arts'],"The science fiction genre maintains a remarkable hold on the imagination and enthusiasm of the filmgoing public, captivating large audiences worldwide and garnering ever-larger profits. Science fiction films entertain the possibility of time travel and extraterrestrial visitation and imaginatively transport us to worlds transformed by modern science and technology. They also provide a medium through which questions about personal identity, moral agency, artificial consciousness, and other categories of experience can be addressed. In The Philosophy of Science Fiction Film, distinguished authors explore the storylines, conflicts, and themes of fifteen science fiction film classics, from Metropolis to The Matrix. Editor Steven M. Sanders and a group of outstanding scholars in philosophy, film studies, and other fields raise science fiction film criticism to a new level by penetrating the surface of the films to expose the underlying philosophical arguments, ethical perspectives, and metaphysical views. Sanders's introduction presents an overview and evaluation of each essay and poses questions for readers to consider as they think about the films under discussion.The first section, ""Enigmas of Identity and Agency,"" deals with the nature of humanity as it is portrayed in Blade Runner, Dark City, Frankenstein, Invasion of the Body Snatchers, and Total Recall. In the second section, ""Extraterrestrial Visitation, Time Travel, and Artificial Intelligence,"" contributors discuss 2001: A Space Odyssey, The Terminator, 12 Monkeys, and The Day the Earth Stood Still and analyze the challenges of artificial intelligence, the paradoxes of time travel, and the ethics of war. The final section, ""Brave Newer World: Science Fiction Futurism,"" looks at visions of the future in Metropolis, The Matrix, Alphaville, and screen adaptations of George Orwell's 1984.",4,N/A,en
Ding Ling's Fiction,['Yi-tsi Mei Feuerwerker'],1982,['Literary Criticism'],N/A,N/A,N/A,en
From Science Fiction to Science Facts,['C. B. Don'],2005-07,['Education'],"""FROM SCIENCE FICTION TO SCIENCE FACTS"" is the non-fiction companion study guide to the fantastic science-fiction novel, ""Accused By Facet-Eyes"". It is a unique teaching/learning approach, which pairs literary entertainment with fascinating life science facts. Academic enrichment for nature-loving readers, middle-, high-school and college students. Intended for mainstream, supplementary and home schooling education. Readers will learn why honeybees are endangered worldwide; their pivotal role in pollination and will better appreciate the essential, mutual interdependence with humankind. Eye-opening life science facts point out important interactions of biology, chemistry and physics with contemporary issues in ecology and human-induced environmental hazards from a global, social perspective. ""From Science Fiction To Science Facts"" is a great time-saver for busy educators. Over 400 easily accessed references support the science facts; an overview of the science topics shows their relevance to the National Science Education Standards categories; the analytical format and discussion questions encourage critical thought and debates; C.B. Don's original, captivating photographs bring foraging honeybees on garden flowers to life!",1,N/A,en
Science Fiction Prototyping,['Brian David Johnson'],2011,['Computers'],"Science fiction is the playground of the imagination. If you are interested in science or fascinated with the future then science fiction is where you explore new ideas and let your dreams and nightmares duke it out on the safety of the page or screen. But what if we could use science fiction to do more than that? What if we could use science fiction based on science fact to not only imagine our future but develop new technologies and products? What if we could use stories, movies and comics as a kind of tool to explore the real world implications and uses of future technologies today? Science Fiction Prototyping is a practical guide to using fiction as a way to imagine our future in a whole new way. Filled with history, real world examples and conversations with experts like best selling science fiction author Cory Doctorow, senior editor at Dark Horse Comics Chris Warner and Hollywood science expert Sidney Perkowitz, Science Fiction Prototyping will give you the tools you need to begin designing the future with science fiction. The future is Brian David Johnson's business. As a futurist at Intel Corporation, his charter is to develop an actionable vision for computing in 2021. His work is called ""future casting""-using ethnographic field studies, technology research, trend data, and even science fiction to create a pragmatic vision of consumers and computing. Johnson has been pioneering development in artificial intelligence, robotics, and reinventing TV. He speaks and writes extensively about future technologies in articles and scientific papers as well as science fiction short stories and novels (Fake Plastic Love and Screen Future: The Future of Entertainment, Computing and the Devices We Love). He has directed two feature films and is an illustrator and commissioned painter. Table of Contents: Preface / Foreword / Epilogue / Dedication / Acknowledgments / 1. The Future Is in Your Hands / 2. Religious Robots and Runaway Were-Tigers: A Brief Overview of the Science and the Fiction that Went Into Two SF Prototypes / 3. How to Build Your Own SF Prototype in Five Steps or Less / 4. I, Robot: From Asimov to Doctorow: Exploring Short Fiction as an SF Prototype and a Conversation With Cory Doctorow / 5. The Men in the Moon: Exploring Movies as an SF Prototype and a Conversation with Sidney Perkowitz / 6. Science in the Gutters: Exploring Comics as an SF Prototype and a Conversation With Chris Warner / 7. Making the Future: Now that You Have Developed Your SF Prototype, What's Next? / 8. Einstein's Thought Experiments and Asimov's Second Dream / Appendix A: The SF Prototypes / Notes / Author Biography",N/A,N/A,en
Science fiction and innovation,['Thomas Michaud'],2008,['Business & Economics'],N/A,N/A,N/A,en
A Geography of Victorian Gothic Fiction,['Robert Mighall'],1999,['History'],"This is the first major full-length study of Victorian Gothic fiction. Combining original readings of familiar texts with a rich store of historical sources, A Geography of Victorian Gothic Fiction is an historicist survey of nineteenth-century Gothic writing--from Dickens to Stoker, Wilkie Collins to Conan Doyle, through European travelogues, sexological textbooks, ecclesiastic histories and pamphlets on the perils of self-abuse. Critics have thus far tended to concentrate on specific angles of Gothic writing (gender or race), or the belief that the Gothic 'returned' at the so-called fin de siècle. Robert Mighall, by contrast, demonstrates how the Gothic mode was active throughout the Victorian period, and provides historical explanations for its development from late eighteenth century, through the 'Urban Gothic' fictions of the mid-Victorian period, the 'Suburban Gothic' of the Sensation vogue, through to the somatic horrors of Stevenson, Machen, Stoker, and Doyle at the century's close. Mighall challenges the psychological approach to Gothic fiction which currently prevails, demonstrating the importance of geographical, historical, and discursive factors that have been largely neglected by critics, and employing a variety of original sources to demonstrate the contexts of Gothic fiction and explain its development in the Victorian period.",N/A,N/A,en
Shikitei Sanba and the Comic Tradition in Edo Fiction,['Robert W. Leutner'],1985,['Biography & Autobiography'],"This book is a critical treatment of a Shikitei Sanba (1776-1822), a major writer of gesaku (playful compositions, many in the comic vein).",N/A,N/A,en
Science Fiction,"['Isaac Asimov', 'Greg Walz-Chojnacki', 'Francis Reddy']",1995,['Juvenile Nonfiction'],This book compares science fiction with science fact.,N/A,N/A,en
The Science in Science Fiction,['Peter Nicholls'],1987,['Science'],N/A,N/A,N/A,en
Fiction in American Magazines Before 1800,['Edward W. R. Pitcher'],1993,['Language Arts & Disciplines'],"An easy-to-use identification manual for plants in eastern United States. Identification is through keys in which the matching of plant characteristics leads to family, genus, species and common name. The book also lists flowering dates, habitat and degree of rarity.",N/A,N/A,en
Music in Contemporary British Fiction,['Gerry Smyth'],2008-11-20,['Fiction'],Movie Watchers Guide to Enlightenment describes helpful movies in healing and Awakening to Truth.,N/A,N/A,en
Science & Technology in Fact and Fiction,"['DayAnn M. Kennedy', 'Stella S. Spangler', 'Mary Ann Vanderwerf']",1990,['Literary Criticism'],"Grade level: 8, 9, 10, 11, 12, i, s.",N/A,N/A,en
The Supernatural and English Fiction,['Glen Cavaliero'],1995,['History'],"This book is the first ever to describe and discuss all the principal English writers who have handled the subject of the supernatural. Among those included in Glen Cavaliero's absorbing study are James Hogg, Sheridan Le Fanu, Henry James, Rudyard Kipling, Walter de la Mare, M. R. James, John Cowper Powys, William Golding, Iris Murdoch, and Muriel Spark. As well as analysing the senses in which the supernatural may be understood, he relates them to different kinds of fiction, such as the Gothic novel, the occultist romance, the ghost story, novels of paranormal psychology, nature mysticism, and late twentieth-century uses of allegory and fable. He examines the impact of supernaturalist themes upon naturalistic writers, and discusses the relevance of the supernatural to the question of the truthfulness of fiction, and to contemporary literary theory and its ideological accompaniments.",N/A,N/A,en
"Space, Cosmology and Fiction",['Joan Solomon'],1983,['Literary Criticism'],"""Space, Cosmology and Fiction begins with the confrontation between Galileo and the Church. It then follows some of the scientific discoveries which led to modern cosmology, to the excitement of science fiction, and to the present possibilities of space technology""--Page 4 of cover.",N/A,N/A,en
History and Fiction in Galdós's Narratives,['Geoffrey Ribbans'],1993,['Literary Criticism'],"Galdos wrote prolifically in two distinct narrative modes: some twenty major 'contemporary novels' in the realist tradition and a special sort of historical novel he called the episodio nacional. The reign of Isabella II (1843-68) and the revolutionary period which followed until 1875 was a time of exceptional volatility in Spain, and Geoffrey Ribbans's comprehensive study shows how each of Galdos's two narrative modes adopts a particular technique in its treatment of Spanish history and politics. The episodio is tightly bound to historical events and timescale, though it skilfully incorporates its fictional characters into this framework; the novel on the other hand is embedded in historical reality in a constant but less systematic manner.",N/A,N/A,en
Holt Anthology of Science Fiction,['Holt Rinehart & Winston'],2000-05,['Juvenile Fiction'],Includes: an introduction to the genre of science fiction -- stories relating to the various areas of science by leading authors in the field -- Bibliographical information on authors -- References for additional reading -- Critical thinking questions.,N/A,N/A,en
Stranger Than Fiction,['Melvin Berger'],1990,['Juvenile Nonfiction'],"This account explores the world of killer bees, fire ants, & other such bugs.",N/A,N/A,en
The Country of the Pointed Firs and Other Fiction,['Sarah Orne Jewett'],1996,['Fiction'],"This volume includes Jewett's classic novella and 13 of her short stories, written towards the end of her career. The introduction, a pharmacopoeia, and extensive explanatory notes suggest a variety of ways to explore Jewett's subtle fiction.",N/A,N/A,en
"Fact, Fiction, and Forecast",['Nelson Goodman'],1983-03-07,['Philosophy'],"Here, in a new edition, is Nelson Goodman’s provocative philosophical classic—a book that, according to Science, “raised a storm of controversy” when it was first published in 1954, and one that remains on the front lines of philosophical debate. How is it that we feel confident in generalizing from experience in some ways but not in others? How are generalizations that are warranted to be distinguished from those that are not? Goodman shows that these questions resist formal solution and his demonstration has been taken by nativists like Chomsky and Fodor as proof that neither scientific induction nor ordinary learning can proceed without an a priori, or innate, ordering of hypotheses. In his new foreword to this edition, Hilary Putnam forcefully rejects these nativist claims. The controversy surrounding these unsolved problems is as relevant to the psychology of cognitive development as it is to the philosophy of science. No serious student of either discipline can afford to misunderstand Goodman’s classic argument.",N/A,N/A,en
Content-Based Chapter Books Fiction (Science: Planet Patrol): Antarctic Adventure,['Rebecca L. Johnson'],2007-03-11,['Language Arts & Disciplines'],"""Four students travel to dry, icy Antarctica to study the AdeÌ1lie penguins. They use all they have learned to make an important rescue by themselves""--Publisher's website",N/A,N/A,en
British Fantasy and Science-fiction Writers Before World War I,['Darren Harris-Fain'],1997,['Biography & Autobiography'],"Essays on British writers of fantasy and science fiction during a time when science, technology and industrialization made increasingly impressive inroads from the Enlightenment to World War I.A gradual emphasis on social improvement, including literature, involved efforts to increase literacy through expanding material to read. During this period, publication of newspapers, penny dreadfuls and dime novels lead to pulp magazines and other popular periodicals.",N/A,N/A,en
Fact and Fiction in Modern Science,['Henry Vincent Gill'],1944,['Catholics'],N/A,N/A,N/A,en
The Fiction and Reality of Jan Struys,['Kees Boterbloem'],2008-09-30,['Biography & Autobiography'],"Dutch Sailmaker and sailor Jan Struys' (c.1629-c.1694) account of his various overseas travels became a bestseller after its first publication in Amsterdam in 1676, and was later translated into English, French, German and Russian. This new book depicts the story of its author's life as well as the first singular analysis of the Struys text.",N/A,N/A,en
Lippincott's Monthly Magazine,[],1874,['American literature'],N/A,N/A,N/A,en
Notices of the Proceedings,['Royal Institution of Great Britain'],1887,['Science'],N/A,N/A,N/A,en
"The Saturday Review of Politics, Literature, Science and Art",[],1876,['Art'],N/A,N/A,N/A,en
Current,[],1884,['Art'],N/A,N/A,N/A,en
"The Saturday Review of Politics, Literature, Science, Art, and Finance",[],1887,['Art'],N/A,N/A,N/A,en
Journal and Proceedings of the Hamilton Association,['Hamilton Association'],1891,['Science'],N/A,N/A,N/A,en
Journal and Proceedings of the Hamilton Association,[],1891,['Science'],N/A,N/A,N/A,en
Journal and Proceedings of the Hamilton Association,['Hamilton Association'],1891,['Science'],N/A,N/A,N/A,en
"Walford's Guide to Reference Material: Generalia, language and literature, the arts","['Albert John Walford', 'Marilyn Mullay', 'Priscilla Schlicke', 'Library Association']",1996,['Art'],"From its first edition the purpose of Walford has been to identify and evaluate the widest possible range of reference materials. No rigid definition of reference is applied. In addition to the expected bibliographies, indexes, dictionaries, encyclopaedias, and directories, a number of important textbooks and manuals of general practice are included. While the majority of the items are books, Walford is a guide to reference material. Thus periodical articles, microforms, online and CD-ROM sources are all represented. In this volume a particular effort has been made to improve coverage of the latter two categories.",N/A,N/A,en
Hardwicke's Science-gossip,"['Mordecai Cubitt Cooke', 'John Eller Taylor']",1885,['Natural history'],N/A,N/A,N/A,en
"Walford's Guide to Reference Material: Generalia, language & literature, the arts","['Albert John Walford', 'Marilyn Mullay', 'Anthony Chalcraft']",1993,['Reference'],"This book has achieved international recognition as a reference tool and a ""one-stop"" daily information source. This new edition features many topics, and is indispensable to librarians and information professionals revising reference collections, etc.",N/A,N/A,en
Tyrannosaurus Prescription,['Isaac Asimov'],1989-09,['Literary Collections'],"Includes essays on a variety of topics, plus articles written for Sciquest magazine and book introductions.",N/A,N/A,en
Transactions,['Burnley Literary and Scientific Club'],1895,['Literature'],N/A,N/A,N/A,en
The Popular Science Monthly,[],1891,['Science'],N/A,N/A,N/A,en
Popular Science Monthly and World's Advance,[],1891,['Science'],N/A,N/A,N/A,en
New Scientist,[],2008,['Science'],N/A,N/A,N/A,en
The Science Teacher,[],2006,['Science'],N/A,N/A,N/A,en
"Meaning, Intentions, and Argumentation","['Kepa Korta', 'Joana Garmendia']",2008,['History'],"What is the relationship between words and reality? Which are the best ways to convince or persuade other people? Besides philosophy and grammar, ancient Greeks developed rhetoric to answer these questions. The twentieth-century brought the birth of semantics and pragmatics for a systematic study of linguistic meaning and linguistic acts. Meaning, Intentions, and Argumentation brings together the work of leading contemporary scholars approaching those issues from various perspectives--from the old disciplines of philosophy and rhetoric to the newest thinking on semantics and pragmatics--to illuminate crucial aspects of meaning, communication, argumentation, and persuasion.",N/A,N/A,en
Public Understanding of Science,[],2009,['Electronic journals'],"A forum for the emerging interdisciplinary field of public understanding of science, this journal encourages open debate of contrasting and even conflicting viewpoints on all aspects of the interrelationships between science and the public.",N/A,N/A,en
Nature,['Sir Norman Lockyer'],1898,['Electronic journals'],N/A,N/A,N/A,en
A Comprehensive Bibliography of Elementary Books on Science and Mathematics,"['Carl J. Leibel, inc., La Puente, Calif']",1960,"[""Children's literature""]",N/A,N/A,N/A,en
Brave New Words,['Jeff Prucher'],2007-03-21,['Fiction'],"The first historical dictionary devoted to science fiction, this shows how science-fictional words and their associated concepts have developed over time, with full citations and bibliographic information. It also documents the enduring legacy of authors and their fans.",N/A,N/A,en
Scientific American,[],1898,['Science'],N/A,N/A,N/A,en
Futures Unlimited,"['Robert M. Fitch', 'Cordell M. Svengalis']",1979,"['Body, Mind & Spirit']",N/A,N/A,N/A,en
Reaching for the High Frontier,['Michael Michaud'],1986-12-03,['Science'],"Reaching for the High Frontier tells the story of the pro-space movement from the end of the moon landing program to the beginning of the space station program. It describes the origins, constituencies, and goals of the various groups in the movement, and reviews their tactics, successes, and the opportunities they may have missed.",N/A,N/A,en
Bulletin of the Atomic Scientists,[],1953,['Nuclear energy'],N/A,N/A,N/A,en
The Cosmic Dancers,"['Amit Goswami', 'Maggie Goswami']",1985,['Literary Criticism'],N/A,N/A,N/A,en
Science Digest,[],1985,['Science'],N/A,N/A,N/A,en
Report of the ... Meeting of the British Association for the Advancement of Science,['British Association for the Advancement of Science'],1884,['Science'],N/A,N/A,N/A,en
The Princeton University Bulletin,"['Francis Landey Patton', 'Howard Crosby Butler', 'Varnum Lansing Collins']",1892,['Science'],N/A,N/A,N/A,en
"Lippincott's Magazine of Literature, Science and Education",[],1870,['American literature'],N/A,N/A,N/A,en
Lippincott's Magazine of Popular Literature and Science,[],1874,['Civilization'],N/A,N/A,N/A,en
Report of the ... Meeting of the British Association for the Advancement of Science,['British Association for the Advancement of Science. Meeting'],1884,['Science'],N/A,N/A,N/A,en
Popular Science,[],1983,['Electronic journals'],N/A,N/A,N/A,en
Elements of Literature,['Carl H. Klaus'],1986,['Language Arts & Disciplines'],"This comprehensive broadly-based collection gives the student a wide variety of selections in five major forms of literature. In addition, it offers a survey of the historical development of each genre; brief biographies of each author; a clear, concise editorial apparatus; lively introductions and critical remarks, as well as glossary and an index.",N/A,N/A,en
New Scientist and Science Journal,[],2008,['Science'],N/A,N/A,N/A,en
Practising Science Communication in the Information Age,['Richard Holliman'],2009,['Language Arts & Disciplines'],"Practising science communication in the information age reviews the trends and issues that are engaging practitioners of science communication, critically exploring topics as diverse as peer review, open access pulication, the protection of intellectual property, the popularization of science and the practices of public engagement.",N/A,N/A,en
Research Studies,['Washington State University'],1977,['Europe'],N/A,N/A,N/A,en
"Yearbook of Science and the Future, 1982",['Dave Calhoun'],1981-06,['Reference'],N/A,N/A,N/A,en
Boston Studies in the Philosophy of Science,[],1996,['Science'],N/A,N/A,N/A,en
Transactions,['Leicester Literary & Philosophical Society'],1889,['Science'],N/A,N/A,N/A,en
Concise Encyclopedia of Philosophy of Language,"['P. Lamarque', 'R. E. Asher']",1997-12-17,['Language Arts & Disciplines'],"Philosophers have had an interest in language from the earliest times but the twentieth century, with its so-called 'linguistic turn' in philosophy, has seen a huge expansion of work focused specifically on language and its foundations. No branch of philosophy has been unaffected by this shift of emphasis. It is timely at the end of the century to review and assess the vast range of issues that have been developed and debated in this central area. The distinguished international contributors present a clear, accessible guide to the fundamental questions raised by the philosophers about language. Contributions include Graeme Forbes on necessity, Susan Haack on deviant logics, Paul Horwich on truth, Charles Travis on Wittgenstein, L.J. Cohen on linguistic philosophy, Ruth Kempson on semantics and syntax and Christopher Hookway on ontology, to name but a few. A wide range of topics are covered from the metaphysics and ontology of language, language and mind, truth and meaning, to theories or reference, speech act theory, philosophy of logic and formal semantics. There are also articles on key figures from the twentieth century and earlier. Based on the foundation provided by the award-winning Encyclopedia of Language and Linguistics this single volume provides a collection of articles that will be an invaluable reference tool for all those interested in the area of philosophy of language, and also to those in cognitive science and psychology. All the articles have been thoroughly revised and updated. This volume gives a unique survey of topics that are at the very core of contemporary philosophy.",N/A,N/A,en
Déliberations Et Mémoires de la Société Royale Du Canada,['Royal Society of Canada'],1894,['Humanities'],N/A,N/A,N/A,en
Teaching Children Science: an Inquiry Approach,"['Louis I. Kuslan', 'A. Harris Stone']",1968,['Learning by discovery'],N/A,N/A,N/A,en
Brave New Universe,['Tom Henighan'],1980,['Science'],N/A,N/A,N/A,en
Opus Three Hundred,['Isaac Asimov'],1984,['Fiction'],"Contains a collection of essays, studies and short stories divided into subject categories. Includes behindthe-scenes accounts of how the author conceives his writings.",4,N/A,en
SciFi in the Mind's Eye,['Margret Grebowicz'],2007,['Literary Criticism'],"From the Publisher: What does our favorite science fiction tell us about the culture of science? What do stories of cyborg women and genetic engineering show us about how science and values interact and how science and politics affect each other? In SciFi in the Mind's Eye, leading scholars look at the way science fiction informs and inspires contemporary research in science and technology, and how scientific breakthroughs spur authors on to yet more creative science fiction narratives. Alongside investigations into the meaning of science fiction, SciFi in the Mind's Eye gives us previously unpublished 'interventions' by acclaimed science fiction authors L. Timmel Duchamp, Nicola Griffith, Nancy Kress, Terry Bisson, and Stanislaw Lem.",N/A,N/A,en
The New Englander,[],1873,['Criticism'],N/A,N/A,N/A,en
A Modern Wizard,['Rodrigues Ottolengui'],1894,['Science'],"A Modern Wizard is written by Rodrigues Ottolengui. Bacteriology and hypnotism are woven into this narrative, with the first part of the book centering upon the possible inoculation of one of the characters with the cultures of the microbe of diphtheria.",3,N/A,en
"The London, Edinburgh and Dublin Philosophical Magazine and Journal of Science",[],1893,['Physics'],N/A,N/A,N/A,en
"London, Edinburgh and Dublin Philosophical Magazine and Journal of Science",[],1893,['Physics'],N/A,N/A,N/A,en
Science Pamphlets,[],1892,['Science'],N/A,N/A,N/A,en
"The Canadian Journal of Science, Literature and History",[],1873,['Science'],N/A,N/A,N/A,en
Essays Upon Some Controverted Questions,['Thomas Henry Huxley'],1892,['Science'],N/A,N/A,N/A,en
School Science and Mathematics,[],1879,['Education'],N/A,N/A,N/A,en
Transactions of the Ottawa Literary and Scientific Society,['Ottawa Literary and Scientific Society'],1898,['Literature'],N/A,N/A,N/A,en
Philosophical Magazine,[],1893,['Physics'],N/A,N/A,N/A,en
The Monist,['Paul Carus'],1893,['Electronic journals'],Vols. 2 and 5 include appendices.,N/A,N/A,en
The Unesco Courier,['Unesco'],1984,['Developing countries'],N/A,N/A,N/A,en
Research Studies of the State College of Washington,['Washington State University'],1956,['Science'],"Vols. 8- include: Proceedings of the Pacific Sociological Society, 11th Annual Meeting (Dec. 27-29, 1939)-",N/A,N/A,en
Vulnerable People,['Josephine Hendin'],1979,['Literary Criticism'],"A careful study of modern American novelists (Kurt Vonnegut, Arthur C. Clark, Truman Capote, John Updike, Saul Bellow, John Gardner, Thomas Pynchon and other) and the value of modern fiction as reflecting changes in our adaption to life. The book combines social awareness with psychological insight to relate economic climate, feminism, masculinity, and the desire for self-improvement.",N/A,N/A,en
