title,authors,publishedDate,categories,description,averageRating,textSnippet
The Phantom of Manhattan,"['Frederick Forsyth', ""Patrick O'Brian""]",2000,['Fiction'],"A stunning sequel to Phantom of the Opera. It is 1906 and Erik, the creature with the hideous face but poetic heart, has escaped to America. He has heard that his beloved-now an international opera star-has a son, and is determined to learn the truth.",N/A,N/A
Harbour,['John Ajvide Lindqvist'],2010,['Fiction'],"On a winter trip home to the island of Domarö, Anders and Cecilia take their six-year-old daughter Maja across the ice to visit the lighthouse at Gåvasten. And Maja disappears. Leaving not even a footprint in the snow. Two years later, alone and more or less permanently drunk, Anders returns to Domarö to confront his despair. He slowly realises that Maja's disappearance is not the first inexplicable tragedy to strike the islanders. Nor is everyone telling him all they know; even his own mother, it seems, is keeping secrets. And what is it about the sea? There's something very bad happening on Domarö. Something that involves the sea itself. As he did with Let the Right One Inand Handling the Undead, John Ajvide Lindqvist serves up a masterful cocktail of suspense laced with bizarre humour and a narrative that barely pauses for breath. Harbour is also a heartbreaking study of loss and guilt and a novel whose epic climax pits the infinite force of nature against the implacable love of a father for his child.",N/A,N/A
The Shadow of the Wind,['Carlos Ruiz Zafón'],2004,['Barcelona (Spain)'],"It is 1945 and Barcelona is enduring the long aftermath of civil war when Daniel Sempere's bookseller father decides his son is old enough to visit the secret Cemetery of Forgotten Books. There Daniel must adopt a single book, promising to care for it and keep it alive always. His choice falls on The Shadow of the Wind. Bewitched, he embarks on an epic quest to find the truth about Julian Carax, the book's mysterious author. Soon Daniel is consumed by strange discoveries about love and obsession, art and life, and how they become entangled within the shadow world of books. The Shadow of the Wind is a mesmerising love story and literary thriller, which twists and turns and enthrals with its cast of vengeful souls, threatening spectres and innocent hearts.",N/A,N/A
Mercy,['Julie Garwood'],2001,['Fiction'],Attorney Theo Buchanan must save the life of a gorgeous surgeon who once saved his.,N/A,N/A
The Eleventh Commandment,['Jeffrey Archer'],1998,['Fiction'],"ELEVENTH COMMANDMENT Jeffrey Archer Connor Fitzgerald has an impressive resume. Military hero. Devoted family man. Servant of his country--as an assassin. Just as he's about to put his twenty-eight-year career at the CIA behind him, he comes up against the most dangerous enemy he's ever faced: His own boss, Helen Dexter."""" As Director of the CIA, Dexter has always been the one to hold the strings. But when her status is threatened by a greater power, her only hope for survival is to destroy Fitzgerald. Meanwhile, the country braces itself as tensions with a new Russian leader reach the boiling point...and it's up to Fitzgerald to pull off his most daring mission yet: To save the world. Even if that means risking everything--including his own life--in the process.",3.5,N/A
The Confessor,['Daniel Silva'],2003,['Fiction'],"In the wake of a Munich writer's assassination, Mossad agent Gabriel Allon and Vatican priest Pietro embark on dangerous journeys that reveal long-buried secrets affecting the fates of millions of people.",4,N/A
Sheba,['Jack Higgins'],1994,['Adventure stories'],"While helping a woman search for her missing husband, the American archaeologist Gavin Kane discovers the legendary Temple of Sheba in Southern Arabia, and finds the Nazis are planning to turn it into Hilter's secret stronghold.",N/A,N/A
Skin Privilege,['Karin Slaughter'],2011,['Fiction'],"It's no simple case of murder. The charred remains of a woman have been found, and Detective Lena Adams is charged with homicide. The evidence leads Sara Linton - Grant Country's resident medical examiner/pediatrician - and her husband, police chief Jeffrey Tolliver, to those who are poisoning a small town with their sickening hatred.",N/A,N/A
Immoral,['Brian Freeman'],2005-09,['Fiction'],"In a moral world, murder is the ultimate crime, a killer pays the ultimate price, and the victim remains buried. Unless everyone is immoral.",4,N/A
Captain Alatriste,['Arturo Pérez-Reverte'],2005,['Fiction'],"Wounded seventeenth-century Spanish soldier Alatriste works as a swordsman-for-hire in Madrid, but when his latest job takes an unexpectedly deadly turn, he realizes he is in the employ of one of the Spanish Inquisition's most dangerous figures.",N/A,N/A
No One to Trust,['Iris Johansen'],2002,['Fiction'],"Trained as a sniper, Elena didn't need anyone to survive. But now she finds herself on the run from one dangerous man and turning for help to another.",N/A,N/A
The Last Widow,['Karin Slaughter'],2019-06-17,['Government investigators'],"New York Times bestselling author Karin Slaughter brings back Will Trent and Sara Linton in this superb and timely thriller full of devious twists, disturbing secrets, and shocking surprises you won't see coming. A mysterious kidnapping On a hot summer night, a scientist from the Centers for Disease Control is grabbed by unknown assailants in a shopping center parking lot. Vanished into thin air, the authorities are desperate to save the doctor. A devastating explosion One month later, the serenity of a sunny Sunday afternoon is shattered by the boom of a ground-shaking blast-followed by another seconds later. One of Atlanta's busiest and most important neighborhoods has been bombed-the location of Emory University, two major hospitals, the FBI headquarters, and the CDC. A diabolical enemy Medical examiner Sara Linton and her partner Will Trent, an investigator with the Georgia Bureau of Investigation, rush to the scene-and into the heart of a deadly conspiracy that threatens to destroy thousands of innocent lives",N/A,N/A
Psycho,['Robert Bloch'],1959,"['Bates, Norman (Fictitious character)']","From the opening pages, the scene is set for the menace to come: the lonely Bates Motel, the obsessional Norman Bates, the runaway secretary, the face at the rain-soaked window and at the end the terrifying stabbing in the shower.",N/A,N/A
Tripwire,['Lee Child'],2011,['Fiction'],"Digging swimming pools by hand in Key West, former military policeman Jack Reacher is not pleased when Costello, a private detective, starts asking questions about him. When Costello is found dead, Reacher knows that he is in serious trouble.",N/A,N/A
Trust No One,['Paul Cleave'],2016-06-07,['Fiction'],"Jerry Grey is known to most of the world by his crime writing pseudonym, Henry Cutter--a name that has been keeping readers at the edge of their seats for more than a decade. Recently diagnosed with early onset Alzheimer's at the age of forty-nine, Jerry's crime writing days are coming to an end. His twelve books tell stories of brutal murders committed by bad men, of a world out of balance, of victims finding the darkest forms of justice. As his dementia begins to break down the wall between his life and the lives of the characters he has created, Jerry confesses his worst secret: The stories are real. He knows this because he committed the crimes. Those close to him, including the nurses at the care home where he now lives, insist that it is all in his head, that his memory is being toyed with and manipulated by his unfortunate disease. But if that were true, then why are so many bad things happening? Why are people dying?",5,N/A
Alex,['Pierre Lemaître'],2014-03,['Crime'],"In kidnapping cases, the first few hours are crucial. Alex Prévost - beautiful, resourceful, tough - may be no ordinary victim, but her time is running out. Commandant Camille Verhoeven and his detectives have nothing to go on: all they know is that a girl was snatched off the streets of Paris and bundled into a white van. The enigma that is the fate of Alex will keep Verhoeven guessing until the bitter, bitter end. And before long, saving her life will be the least of his worries.",N/A,N/A
The Gray Man,['Mark Greaney'],2014-10-09,"['Gentry, Court (Fictitious character)']","'Hard, fast, and unflinching-exactly what a thriller should be.' Lee Child The first in the Court Gentry all-action thriller series, from Tom Clancy's co-writer Mark Greaney. To those who lurk in the shadows, he's known as the Gray Man. He is a legend in the covert realm, moving silently from job to job, accomplishing the impossible and then fading away. And he always hits his target. But there are forces more lethal than Gentry in the world. Forces like money. And power. And there are men who hold these as the only currency worth fighting for. In their eyes, Gentry has just outlived his usefulness. But Court Gentry is going to prove that, for him, there's no grey area between killing for a living and killing to stay alive... *********************** 'Bourne for the new millenium' New York Times bestselling author James Rollins 'A high-octane thriller that doesn't pause for more than a second for all of its 464 pages...For readers looking for a thriller where the action comes fast and furious, this is the ticket.' Chicago Sun-Times 'Take fictional spy Jason Bourne, pump him up with Red Bull and meth, shake vigorously-and you've got the recipe for Court Gentry.' The Memphis Commercial Appeal 'From the opening pages, the bullets fly and the bodies pile up. Through the carnage, Gentry remains an intriguing protagonist with his own moral code.' Booklist",N/A,N/A
Hour Game,['David Baldacci'],2004,['Government investigators'],When is a serial killer not a serial killer? When are the hands on a clock not the hands on a clock? When you play the hour game.,N/A,N/A
Six Four,['Hideo Yokoyama'],2016,['Cold cases (Criminal investigation)'],"SIX FOUR. THE NIGHTMARE NO PARENT COULD ENDURE. THE CASE NO DETECTIVE COULD SOLVE. THE TWIST NO READER COULD PREDICT. For five days in January 1989, the parents of a seven-year-old Tokyo schoolgirl sat and listened to the demands of their daughter's kidnapper. They would never learn his identity. They would never see their daughter again. For the fourteen years that followed, the Japanese public listened to the police's apologies. They would never forget the botched investigation that became known as 'Six Four'. They would never forgive the authorities their failure. For one week in late 2002, the press officer attached to the police department in question confronted an anomaly in the case. He could never imagine what he would uncover. He would never have looked if he'd known what he would find.",N/A,N/A
The Traveller,['John Twelve Hawks'],2005,['Fiction'],"In the shadows of our modern society, an ancient conflict between good and evil is being fought. A life-and-death battle we will never see, between those who wish to control history and those who will risk their lives for freedom and enlightenment... Los Angeles: A city where you have to work hard to live beneath the surface. Gabriel and Michael Corrigan are trying to do just that. Since childhood, the brothers have been shaped by the stories that their mystical father, a man of strange powers and intuition, has told them about the world in which they live. After his violent death, they have been living 'off the grid' - that is, invisible to the intricate surveillance networks that monitor our modern lives. London: Maya, a tough and feisty young woman, is playing at being a citizen, is playing at leading a normal life. But her background is anything but. Trained to fight since she was a young girl, she is the last in a long line whose duty is to protect the gifted among us. When she is summoned to Prague by her aillng father, she learns that Gabriel and Michael's lives are in danger and are in desperate need of protection. the meeting with her father before brutally killing him. Tasked to hunt down the brothers, he tracks Maya as she seeks to fulfil what turns out to be her father's last command. When Maya flies to California to find them, an extraordinary chase begins, the final running battle in the war which will reveal the secret history of our time...",4,N/A
The Holcroft Covenant,['Robert Ludlum'],1978,['Fiction'],"The Fourth Reich is waiting to be born. The only man who can stop it is about to sign its birth certificate. In 1945 the children of the Third Reich were secretly hidden all over the world-to be concealed until the 1970's, when they would come of age. Then the most elaborate plans and $780 million in a Swiss bank would be waiting. There would even be an unsuspecting outsider to set the plan into action. that outsider is Noel Holcroft, the American son of a high-ranking Nazi. He's just been shown an amazing document, the Holcroft Covenant. If he signs, it will be his own death warrant and a devastating threat to the security of the world.",3.5,N/A
The Scorpio Illusion,['Robert Ludlum'],1994,['Spy stories'],"Wanneer een ex-geheim agent een aanslag op de Amerikaanse president probeert te verijdelen, moet hij het opnemen tegen een knappe terroriste die wordt gesteund door Scorpio.",N/A,N/A
The Stranger Diaries,['Elly Griffiths'],2019-04-04,['Fiction'],"THE TIMES CRIME BOOK OF THE YEAR. THE RICHARD & JUDY BOOK CLUB PICK. 'Utterly bewitching ... a pitch-perfect modern Gothic' AJ FINN, author of THE WOMAN IN THE WINDOW A dark story has been brought to terrifying life. Can the ending be rewritten in time? This is what the police know: English teacher Clare Cassidy's friend Ella has just been murdered. Clare and Ella had recently fallen out. Found beside the body was a line from The Stranger, a story by the Gothic writer Clare teaches, and the murder scene is identical to one of the deaths in the story. This is what Clare knows: No one else was aware of her fight with Ella. Few others have even read The Stranger. Someone has wormed their way into her life and her work. They know her darkest secrets. And they don't mean well. This is what the killer knows: Who will be next to die. 'Compelling, intelligent and increasingly mesmerising' PETER JAMES 'Picks up where the great Gothic thrillers of the past leave off ... goose-bump spooky, smart, and haunting. I loved this book! And you will too' LOUISE PENNY",N/A,N/A
Catching Fire,['Suzanne Collins'],2009,['JUVENILE FICTION'],Katniss Everdeen continues to struggle to protect herself and her family from the Capitol in this second novel from the bestselling Hunger Games trilogy.,N/A,N/A
The Cobra Event,['Richard Preston'],1997,['Fiction'],"The Cobra Event is the story of a secret counter-terror operation. It is set in motion one spring morning in New York City when a seventeen-year-old student wakes up feeling vaguely ill. She seems to be coming down with a cold. Hours later she is having violent seizures, blood is pouring out of her nose, and she has begun a hideous process of self-cannibalization. Soon, other gruesome deaths of a similar nature have been discovered, and the Centers for Disease Control in Atlanta sends a forensic pathologist. an expert in epidemiology, to investigate. What she finds precipitates a federal crisis. The details of this story are fictional, but they are based on a scrupulously thorough inquiry into the history of biological weapons and their use by civilian and military terrorists. ""The creation of advanced biological weapons using methods of genetic engineering and biotechnology is sometimes known as 'black biology, '"" Richard Preston writes. The extent to which the products of black biology are available nearly everywhere in the world is shocking. Preston's sources for his story include members of the FBI and the United States military, public health officials, intelligence officers in foreign governments, and scientists who have been involved in the development and testing of strategic bioweapons. The stories of what they have seen and what they expect to happen and how they plan to deal with it are chilling. The Cobra Event is not science fiction. It is a dramatic, heart-stopping account of a very real threat, told with the skill and authority that made Richard Preston's The Hot Zone an internationally acclaimed bestseller.",N/A,N/A
The Dark of the Sun,['Wilbur Smith'],1989-01-01,['Africa'],"They hunt diamonds. They hunt cannibals. They hunt each other. They're mercenaries in the Congo, a battlefield torn apart like a vast, wide-open wound. For mercenary leader Bruce Curry, the mission means hunting the thing he hates most and savoring every shameless minute. For beyond hate, beyond revenge, is the thrill of hunting the most dangerous and cunning game of all -- man.",N/A,N/A
The Partner,['John Grisham'],1998,['Fiction'],"They hired him. They trusted him. Now they don't want justice--they want revenge.... For four years, Patrick had often wondered how it would feel if they caught him. Now he was terror-stricken. Practically naked and strapped down like an animal, he knew the next few hours would be insufferable.... Once he was a well-liked, well-paid young partner in a thriving Mississippi law firm. Then Patrick Lanigan stole ninety million dollars from his own firm--and ran for his life. For four years, he evaded men who were rich, powerful, and would stop at nothing to find him. Then, inevitably, on the edge of the Brazilian jungle, they finally tracked him down. Now Patrick is coming home. And in the Mississippi city where it all began, an extraordinary trial is about to begin. As prosecutors circle like sharks, as Patrick's lawyer prepares his defense, as Patrick's lover prays for his deliverance and his former partners wait for their revenge, another story is about to emerge. Because Patrick Lanigan, the most reviled white-collar criminal of his time, knows something that no one else in the world knows. He knows the truth....",N/A,N/A
'Salem's Lot,['Stephen King'],1994,['Fiction'],"Stephen King's second novel,'Salem's Lot, is the story of a mundane town under siege from the forces of darkness. Considered one of the most terrifying vampire novels ever written, it cunningly probes the shadows of the human heart -- and the insular evils of small-town America.",N/A,N/A
The Skin Collector,['Jeffery Deaver'],2015-01-07,['Forensic pathologists'],"A tattoo artist is using poison instead of ink. And on a young woman's skin he's left a message: 'the second.' Drafted in to investigate, Lincoln Rhyme and Amelia Sachs find a single piece of evidence--a scrap of paper that connects this case with one they will never forget. And like the 'Bone Collector' before him, Rhyme and Sachs find themselves pitted against a perpetrator who plans his work to the last detail.",N/A,N/A
The Last Temptation,['Val McDermid'],2016,['Audiobooks'],"A twisted killer targeting psychologists has left a grisly trail across Europe. Dr Tony Hill, expert at mapping the minds of murderers, is reluctant to get involved. But then the next victim is much closer to home... Meanwhile, his former partner DCI Carol Jordan is working undercover in Berlin, on a dangerous operation to trap a millionaire trafficker. When the game turns nasty, Tony is the only person she can call on for help.",N/A,N/A
Confessions of a Thug,['Philip Meadows Taylor'],2014,[],"The Thuggees were a roving tribe of assassins and criminals who terrorized India for centuries. This fictionalized autobiography of a member of the Thuggees was a runaway bestseller in nineteenth-century England. Author Philip Meadows Taylor is said to have based the book on his conversations with Syeed Amir Ali (also known as Feringhea), a long-time member of the group.",N/A,N/A
Crazy Gran,['Gary Botting'],2015-12-10,['Fiction'],"Amy’s Uncle Al and her mother Ariel both seem to have insider knowledge that something terrible is going to happen in Manhattan on September 11, 2001. Thousands heeded Ariel’s warning in The Chrislamic Messenger to flee New York City. But how did they know? The military believes Amy’s father is somehow behind 9/11, even though he is supposedly dead and buried. As a weapons technologist, he was custodian of two Mark 53 nuclear bombs that were jettisoned by a failing B-52 over Champlain Lake at the same time he went missing in 1978. Now, years later, he seems to have come back from the dead. Only Amy can stop her uncle from executing her father’s plan to detonate one of the massive bombs inside a uranium mine in the Adirondacks, causing a cataclysmic chain reaction that would create a sixth Great Lake and precipitate evacuation of the Eastern seaboard. Uncle Al is intent on stopping Amy from alerting authorities, by supplying her Chrislamic mother with evidence that although Amy swears she is a virgin, she and her cousin Ron have been indulging in “fornication.” According to Sharia law and Deuteronomy 13, Amy must be stoned to death. As Uncle Al prepares to detonate the dirtiest bomb in history, Ron attempts to stop Amy’s stoning before New York State blows sky high.",N/A,N/A
The Harbinger,['Jonathan Cahn'],2011,['Fiction'],"An anonymous man has received nine seals from The Prophet, with each seal containing mysterious sayings and prophecies from the Book of Isaiah about America's recent past and possible future destruction.",4.5,N/A
Long Lost,['David Morrell'],2002,['Fiction'],"Architect Brad Denning is haunted by the memory of his brother. His last image of Petey is that of a skinny nine-year-old heading down the road on his bike. Twenty years later, a man approaches Brad, claiming to be his long lost brother. Brad is skeptical until the man reports a litany of childhood memories that only Petey could know. Brad is overjoyed and welcomes Petey to his family. But when Brad comes home from a disastrous camping trip to find his wife and son have been abducted, he becomes suspicious of Petey. His own brother couldn’t possibly want to hurt his family - or could he? In a desperate search for his family, Brad travels alone through America’s heartland until he finally discovers the terrible secret of what really happened to Petey all those years ago - and realizes the horrendous consequences facing his wife and son if he doesn’t find them in time.",N/A,N/A
Nine Perfect Strangers,['Liane Moriarty'],2019,['Fiction'],One luxury retreat in the middle of nowhere. Ten days in which no one can leave. Nine strangers seeking perfection. And each discovering the perfect lie...,N/A,N/A
The Camel Club,['David Baldacci'],2005,['Fiction'],"The Camel Club is a four-man group of Washington, D.C. misfits, that meet weekly to discuss political conspiracies they believe exist and what actions they might take. One night club members witness the murder of Secret Service employee Patrick Johnson, thus thrusting the wacky crew into the middle of a bigger conspiracy than they could ever have imagined.",N/A,N/A
A Case of Need,"['Michael Crichton', 'Jeffrey Hudson']",1994,['Fiction'],"A Case of Need is Michael Crichton's award-winning debut novel, written shortly after he completed his medical internship. Set against the ever-building pressure and pace of a large Boston medical center, the tensions flare-and explode-when a surgical operation tragically ends in death, raising countless questions. Was it accidental malpractice? A violation of the Hippocratic oath? Or cold-blooded murder?",N/A,N/A
Three Hours,"['Anders Roslund', 'Borge Hellstrom']",2020-09,['Fiction'],"""The Swedes have a lock on hard-hitting crime novels... the latest in a string of superb procedurals written by Anders Roslund and Borge Hellstrom.""--Marilyn Stasio, The New York Times The explosive third novel in the Ewert Grens-Piet Hoffmann trilogy, which began with The New York Times bestseller Three Seconds. Stockholm, Sweden: Seventy-three refugees have been found dead, suffocated in a container at Varta harbor. Niamey, Niger: Ewert Grens arrives in a city he's never heard of, in search of a man he never thought he would see again. Piet Hoffmann has again got himself in too deep, infiltrating a West African trafficking ring. He thinks he has two weeks to extricate himself, but will learn that his life, and that of countless defenseless people, now hangs on his actions during three desperate hours.",N/A,N/A
Private Eyes,['Jonathan Kellerman'],2003,['Fiction'],"The voice belongs to a woman, but Dr. Alex Delaware remembers a little girl. It is eleven years since seven-years-old Melissa Dickinson dialed a hospital help line for comfort--and found it in therapy with Alex Delaware. Now the lovely young heiress is desperately calling for psychologist's help once more. Only this time it looks like Melissa's deepest childhood nightmare is really coming true ... Twenty years ago, Gina Dickinson, Melissa's mother, suffered a grisly assault that left the budding actress irreparably scarred and emotionally crippled. Now her acid-wielding assailant is out of prison and back in L.A.--and Melissa is terrified that the monster has returned to hurt Gina again. But before Alex Delaware can even begin to soothe his former patient's fears, Gina, a recluse for twenty, disappears. And now, unless Delaware turns crack detective to uncover the truth, Gina Dickinson will be just one more victim of a cold fury that has already spawned madness--and murder.",N/A,N/A
Hell Island,['Matthew Reilly'],2012,['Experimental rangelands'],"It is an island that doesn't appear on any maps. A secret place, where classified experiments have been carried out. Experiments that have gone terribly wrong... Four crack special forces units are dropped in. One of them is a team of Marines, led by Captain Shane Schofield, call-sign: SCARECROW. Nothing can prepare Schofield's team for what they find there. You could say they've just entered hell. But that would be wrong. This is much, much worse.",N/A,N/A
A Brief History of Seven Killings,['Marlon James'],2015-01-10,['Assassins'],"On 3 December 1976, just weeks before Bob Marley was to play the Smile Jamaica Concert to ease political tensions, seven gunmen from West Kingston stormed his house. Marley survived and went on to perform at the free concert. Not a lot was recorded about the fate of the seven gunmen, but much has been said, whispered and sung about in the streets of West Kingston.",N/A,N/A
Blowout,['Catherine Coulter'],2004,['Fiction'],The brutal murder of a supreme court justice calls Dillon and Lacey back to work.,4.5,N/A
The Silence that Speaks,['Andrea Kane'],2015,['Fiction'],"Former Navy SEAL Marc Deveraux teams up with Forensic Instincts to protect the life of nurse and former flame Madeline Westfield, whose would-be killer blames her for the death of a hospital administrator.",N/A,N/A
The Dead Zone,['Stephen King'],1979,['Fiction'],A supernatural thriller that plunges the reader into the fate awaiting all mankind -- The Dead Zone. Copyright © Libri GmbH. All rights reserved.,3.5,N/A
A Time to Kill,['John GRISHAM'],1992,['Thriller'],N/A,N/A,N/A
Path of the Assassin,['Brad Thor'],2003-07-29,['Fiction'],"With action-packed prose and dead-on authenticity, Thor and his indomitable hero Scot Harvath--from ""The Lions of Lucerne""--are back, raising the stakes and taking on an anonymous terrorist bent on stoking a global holy war of apocalyptic proportions.",3,N/A
Gone for Good,['Harlan Coben'],2002,['Brothers'],"Will Klein lost the love of his life and his brother in the same moment. On October 17, eleven years ago, Julie Miller was found brutally strangled in the basement of her house in the township of Livingston, New Jersey. On that day, Will's brother, Ken Klein, became the subject of an international manhunt accused of the crime. He has not been seen since. Will has tried to get on with his life in the intervening years. He has a beautiful new girlfriend, Sheila, and a job working with the homeless. But when his mother reveals that Ken is still alive on her deathbed and shortly afterwards Sheila disappears, the cracks start to show in his landscape again. But it is only when he finds that Sheila herself is wanted for a savage double-murder that his life actually starts to fall apart . . .",N/A,N/A
Area 7,['Matthew Reilly'],2012,['Adventure stories'],"A HIDDEN LOCATIONIt is America's most secret base, a remote installation known only as Area 7.THE VISITORAnd today it has a guest: the President of the United States. But he's going to get more than he bargained for on this trip. Because hostile forces are waiting inside...HIS SAVIOURAmong the President's helicopter crew, however, is a young marine. His name is Schofield. Call-sign: SCARECROW. Rumour has it, he's a good man in a storm. Judging by what the President has just walked into, he'd better be...",N/A,N/A
Scarecrow,['Matthew Reilly'],2005-08-02,['Fiction'],"When a $20,000,000 bounty is placed on his head, Scarecrow Schofield begins an international race for survival during which he unravels a vast conspiracy that reveals why he has been targeted.",3.5,N/A
The Big Sleep,['Raymond Chandler'],1992,['Detective and mystery stories'],"Mystery. Philip Marlowe starts out to break a blackmail case, but ends up with a lot of killing going on around him.",N/A,N/A
Shutter Island,['Dennis Lehane'],2009,['Brainwashing'],"In the year 1954, U.S. Marshal Teddy Daniels and his partner, Chuck Aule, come to Shutter Island, home of Ashcliffe Hospital for the Criminally Insane, to investigate an unexplained disappearance. Multiple murderess Rachel Solando is loose somewhere on this barren island. As a killer hurricane bears relentlessly down on the island, hints of radical experimentation and covert government machinations add darker, more sinister shades to an already bizarre case.",3.5,N/A
Flowers in the Attic,['V. C. Andrews'],1997-12,['Abused children'],"Flowers in the Attic is the dark, terrifying tale of four innocent children who are locked away from the world by a selfish mother. Ties in to the film starring Louise Fletcher and Victoria Tenant that was released in October. Garden of Shadows, the exciting prequel, will be released this month.)",N/A,N/A
Full Tilt,['Neal Shusterman'],2004-09,['Juvenile Fiction'],"From the author of ""Downsiders"" comes the story of two boys thrust into the world of a bizarre phantom carnival--and their souls are the price of admission. ""A surreal, scary fantasy.""--""Booklist.""",N/A,N/A
The Hammer of Eden,['Ken Follett'],1999,['Detective and mystery stories'],N/A,N/A,N/A
Life Penalty,['Joy Fielding'],1985,['Fiction'],"Gail Walton is comfortable and secure with a successful husband, two beloved daughters, and a house in the New Jersey suburbs. But one tragic afternoon shatters her perfect life beyond all recognition. Gail's six-year-old daughter is abducted from the neighborhood park, sexually assaulted, and murdered. Consumed with grief and rage, Gail turns her back on the police investigation and takes the law into her own hands. Armed with a description of the killer and a handgun, she prepares a meticulous trap to exact the ultimate revenge. Copyright © Libri GmbH. All rights reserved.",N/A,N/A
The Glass Key,['Dashiell Hammett'],2002-04-18,['Thriller - Fiction'],"Ned Beaumont is a tall, thin, moustache-wearing, TB-ridden, drinking, gambling, hanger-on to the political boss of a corrupt Eastern city. Nevertheless, like every Hammett hero (and like Hammett himself), he has an unbreakable, if idiosyncratic, moral code. Ned's boss wants to better himself with a thoroughbred senator's daughter; but does he want it badly enough to commit murder? If he's innocent, who wants him in the frame? Beaumont must find out.",N/A,N/A
Bleed for Me,['Michael Robotham'],2011,['Clinical psychologists'],"Ray Hegarty, a highly respected former detective, lies dead in his daughter Sienna's bedroom. She is found covered in his blood. Everything points to her guilt, but psychologist Joe O'Loughlin isn't convinced. Fourteen-year-old Sienna is Joe's daughter's best friend - Joe has watched her grow up and seen the troubled look in her eyes. Against the advice of the police, he launches his own investigation, embarking upon a hunt that will lead him to a predatory schoolteacher; a conspiracy of silence and a race hate trial that is captivating the nation. With dark psychological twists and heart-stopping tension, Bleed For Me is a page-turner thriller and undoubtedly Robotham's best yet.",5,N/A
A Legacy of Spies,['John Le Carré'],2017,['Fiction'],"Peter Guillam, staunch colleague and disciple of George Smiley, is living out his old age when a letter summons him to London. The reason? His Cold War past has come back to claim him.",N/A,N/A
The Reapers,['John Connolly'],2009,['Assassins'],"They are the Reapers, the elite among killers. Men so terrifying that their names are mentioned only in whispers. The assassin Louis is one of them. But now Louis and his partner, Angel, are themselves targets - and there is no shortage of suspects.",N/A,N/A
Devil's Bridge,['Linda A. Fairstein'],2016-01-02,['Audiobooks'],"The Manhattan waterfront is one of New York City's most beautiful vistas, boasting both the Statue of Liberty and the George Washington Bridge, the world's busiest traffic bridge. Assistant DA Alexandra Cooper and Detective Mike Chapman, in the midst of their own growing relationship, take on a case that forces them apart as a killer's twisted plan draws ever closer to home.",N/A,N/A
