title,authors,publishedDate,categories,description,averageRating,textSnippet
A Portrait of the Artist as a Young Man,['James Joyce'],2018-03-19,['Fiction'],"James JoyceÕs 1916 novella A Portrait of the Artist as a Young Man is about the early manhood of Stephen Dedalus, later one of the leading characters in Ulysses. StephenÕs growing self-awareness as an artist forces him to reject the whole narrow world in which he has been brought up, including family ties, nationalism, and the Catholic religion.",N/A,N/A
Difficult Loves,['Italo Calvino'],2020-06-11,['Fiction'],"The author of Invisible Cities explores love and war ""with enormous realist dignity"" in this collection of "" wondrous work from [his] early career"" ( Kirkus, starred review). In this short story collection, one of Italy's greatest storytellers explores the interior lives of characters just as their most cherished illusions of love are suddenly swept away. A soldier is reduced to quivering fear by the presence of a full-figured woman in his train compartment; a young clerk leaves a lady's bed at dawn; a young woman is isolated from bathers on a beach by the loss of her bikini bottom. Confronted with a jarring moment of recognition, each of these characters discovers hidden truths beneath the surface of everyday life. This is the first edition in English to present these fifteen short stories together as Calvino originally envisioned them. It also includes two stories newly translated by Ann Goldstein.",N/A,N/A
Jacob's Room,['Virgina Woolf'],2015-08-07,['Fiction'],"A Nonconformist Novel with No Central Character “Either we are men, or we are women. Either we are cold, or we are sentimental. Either we are young, or growing old. In any case life is but a procession of shadows, and God knows why it is that we embrace them so eagerly, and see them depart with such anguish, being shadows.” - Virginia Woolf, Jacob's Room Jacob’s Room is not your typical Victorian English novel. The fact that there is no real protagonist stands out the most. Jacob is not actually a character, only a collection of memories, feelings and sensations. His life is like a room seen through the eyes of other people. This Xist Classics edition has been professionally formatted for e-readers with a linked table of contents. This eBook also contains a bonus book club leadership guide and discussion questions. We hope you’ll share this book with your friends, neighbors and colleagues and can’t wait to hear what you have to say about it.",N/A,N/A
The Visitor,['Lee Child'],2001,['Fiction'],"""Sergeant Amy Callan and Lieutenant Caroline Cook have a lot in common. Both were army high-flyers. Both were acquainted with Jack Reacher. Both were forced to resign from the service. Now they're both dead. Both were found in their own home, naked, in a bath full of paint. Both apparent victims of an army man. A loner, a smart guy with a score to settle, a ruthless vigilante. A man just like Jack Reacher.""--Cover.",N/A,N/A
How to Stop Time,['Matt Haig'],2018-02-06,['Fiction'],"From the New York Times bestselling author of The Midnight Library. “A quirky romcom dusted with philosophical observations….A delightfully witty…poignant novel.” —The Washington Post “She smiled a soft, troubled smile and I felt the whole world slipping away, and I wanted to slip with it, to go wherever she was going… I had existed whole years without her, but that was all it had been. An existence. A book with no words.” Tom Hazard has just moved back to London, his old home, to settle down and become a high school history teacher. And on his first day at school, he meets a captivating French teacher at his school who seems fascinated by him. But Tom has a dangerous secret. He may look like an ordinary 41-year-old, but owing to a rare condition, he's been alive for centuries. Tom has lived history--performing with Shakespeare, exploring the high seas with Captain Cook, and sharing cocktails with Fitzgerald. Now, he just wants an ordinary life. Unfortunately for Tom, the Albatross Society, the secretive group which protects people like Tom, has one rule: Never fall in love. As painful memories of his past and the erratic behavior of the Society's watchful leader threaten to derail his new life and romance, the one thing he can't have just happens to be the one thing that might save him. Tom will have to decide once and for all whether to remain stuck in the past, or finally begin living in the present. How to Stop Time tells a love story across the ages—and for the ages—about a man lost in time, the woman who could save him, and the lifetimes it can take to learn how to live. It is a bighearted, wildly original novel about losing and finding yourself, the inevitability of change, and how with enough time to learn, we just might find happiness. Soon to be a major motion picture starring Benedict Cumberbatch.",4,N/A
How I Found Livingstone,['Henry M. Stanley'],2023-03-07,['Fiction'],"Reprint of the original, first published in 1872. The publishing house Anatiposi publishes historical books as reprints. Due to their age, these books may have missing pages or inferior quality. Our aim is to preserve these books and make them available to the public so that they do not get lost.",N/A,N/A
THE Murder Of Roger Ackroyd,['AGATHA CHRISTIE'],2024-02-29,['Fiction'],"Considered to be one of Agatha Christie's greatest, and also most controversial mysteries, 'The Murder Of Roger Ackroyd' breaks the rules of traditional mystery. The peaceful English village of King’s Abbot is stunned. The widow Ferrars dies from an overdose of Veronal. Not twenty-four hours later, Roger Ackroyd—the man she had planned to marry—is murdered. It is a baffling case involving blackmail and death that taxes Hercule Poirot’s “little grey cells” before he reaches one of the most startling conclusions of his career. Librarian's note: the first fifteen novels in the Hercule Poirot series are 1) The Mysterious Affair at Styles, 1920; 2) The Murder on the Links, 1923; 3) The Murder of Roger Ackroyd, 1926; 4) The Big Four, 1927; 5) The Mystery of the Blue Train, 1928; 6) Peril at End House, 1932; 7) Lord Edgware Dies, 1933; 8) Murder on the Orient Express, 1934; 9) Three Act Tragedy, 1935; 10) Death in the Clouds, 1935; 11) The A.B.C. Murders, 1936; 12) Murder in Mesopotamia, 1936; 13) Cards on the Table, 1936; 14) Dumb Witness, 1937; and 15) Death on the Nile, 1937. These are just the novels; Poirot also appears in this period in a play, Black Coffee, 1930, and two collections of short stories, Poirot Investigates, 1924, and Murder in the Mews, 1937. Each novel, play and short story has its own entry on Goodreads.",N/A,N/A
Max Havelaar,['Multatuli Multatuli'],2025-03,['Fiction'],"Max Havelaar is a powerful critique of colonialism and social injustices, set against the backdrop of the Dutch colonial exploitation of the Javanese people. The narrative follows a coffee broker in Amsterdam, who offers a no-nonsense perspective on his profession, dismissing idealized notions of romance and poetry in favor of what he believes is practical and truthful business. As the story unfolds, the broker reflects on the moral corruption inherent in the coffee trade and begins to address the darker realities of colonial oppression. The novel explores the exploitation of indigenous labor, with a focus on the Javanese people s suffering under Dutch rule. It exposes the social and economic structures that perpetuate injustice, highlighting the personal and societal consequences of such systems. The novel offers a poignant examination of moral decay, weaving personal reflections with a broader critique of imperialism, corruption, and exploitation. Through its narrative, it challenges the reader to confront the uncomfortable truths about colonialism and the human cost of profit-driven industries.",N/A,N/A
Mohini Theevu,['Kalki'],2022-10-26,['Fiction'],Conversations turns into story telling of one’s lifetime experience of visiting a Island somewhere below the Sri Lanka. A Writer who forced to take a trip to India from Burma aka Myanmar due to outbreak of war. Unfortunately or fortunately he get to travel in a old crowded ship.Due to Fear of bombers captain of the ship takes them to near by island. Beauty of the island invites everyone to it but few along with captain travels to the island. Where captain explains his earlier visit to island and take them back to ship. But writer wish to spend some more time before the ship continues its voyage so he hide himself behind the trees. Captain and passengers takes the row boat and ride back to the ship. They realise they left someone behind but due to sunset they decide to stay back in ship till dawn. Writer revisit the spot he enjoyed few moments back and experience something strange events. How those strange events impact him? Did he able to return back to ship? What story is awaiting for the writer to tell his friends is all about the story.,N/A,N/A
The Black Arrow,['Robert Louis Stevenson'],2007-12-18,['Fiction'],"From the beloved author of Treasure Island Originally serialized in a periodical of boys' adventure fiction, The Black Arrow is a swashbuckling portrait of a young man's journey to discover the heroism within himself. Young Dick Shelton, caught in the midst of England's War of the Roses, finds his loyalties torn between the guardian who will ultimately betray him and the leader of a secret fellowship, The Black Arrow. As Shelton is drawn deeper into this conspiracy, he must distinguish friend from foe and confront war, shipwreck, revenge, murder, and forbidden love, as England's crown threatens to topple around him. For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators.",N/A,N/A
Robinson Crusoe,"['Daniel Defoe', 'D. K. Swan']",1976,['Fiction'],"A simplified version of the experiences of an Englishman stranded by shipwreck on a desert island, where he survives for some thirty years.",N/A,N/A
A Tourist Guide To Lancre,"['Stephen Briggs', 'Terry Pratchett']",2020-09-10,['Fiction'],"Not only an artistic and breathtaking view of Lancre but also an interesting and informative guide to one of the Discworld's more, er, picturesque kingdoms. Granny Weatherwax, Nanny Ogg and Magrat Garlick live there. Lancre could hardly be somwhere ordinary, could it? Magic glues the Discworld together and a lot of it ends up in Lancre, principal Kingdom of the Ramtop Mountains. Between Uberwald and Whale Bay, the Octarine Grass Country and the Windersins Ocean lies the most exciting and dangerous terrain in all Discworld. The Ramtops supply Discworld with most of its witches and wizards. The leaves on the trees move even when there is no breeze. Rocks go for a stroll in the evening. Even the land, at times, seems alive. The mapp may be only two-dimensional, but watch it very carefully and you might just see it jostle about a bit.",N/A,N/A
The Picture of Dorian Gray Illustrated,['Oscar Wilde'],2020-06-18,[],"The Picture of Dorian Gray is a Gothic and philosophical novel by Oscar Wilde, first published complete in the July 1890 issue of Lippincott's Monthly Magazine.Fearing the story was indecent, the magazine's editor deleted roughly five hundred words before publication without Wilde's knowledge. Despite that censorship, The Picture of Dorian Gray offended the moral sensibilities of British book reviewers, some of whom said that Oscar Wilde merited prosecution for violating the laws guarding public morality. In response, Wilde aggressively defended his novel and art in correspondence with the British press, although he personally made excisions of some of the most controversial material when revising and lengthening the story for book publication the following year.",N/A,N/A
Remembered Death,['Agatha Christie'],1984-11-02,['Detective and mystery stories'],Rosemary took a glass of champagne and died--was it suicide? The six guests begin to remember things and the killer strikes again.,N/A,N/A
Little Black Sambo,['Helen Bannerman'],2016-08-11,['Fiction'],"The Story of Little Black Sambo is a children's book written and illustrated by Scottish author Helen Bannerman, and first published by Grant Richards in October 1899 as one in a series of small-format books called The Dumpy Books for Children. The story was a children's favorite for more than half a century but would become a victim of allegations of racism in the mid-20th century. Critics of the time observed that Bannerman presents one of the first black heroes in children's literature and regarded the book as positively portraying black characters in both the text and pictures, especially in comparison to the more negative books of that era that depicted blacks as simple and uncivilized. Both text and illustrations have undergone considerable revision since.",N/A,N/A
1601 Conversation as it was by the Social Fireside in the Time of the Tudors,['Mark Twain'],1900-01-01,['Fiction'],"1601 was written during the summer of 1876 when the Clemens family had retreated to Quarry Farm in Elmira County, New York. Here Mrs. Clemens enjoyed relief from social obligations, the children romped over the countryside, and Mark retired to his octagonal study, which, perched high on the hill, looked out upon the valley below. It was in the famous summer of 1876, too, that Mark was putting the finishing touches to Tom Sawyer. Before the close of the same year he had already begun work on ‘The Adventures of Huckleberry Finn’, published in 1885. It is interesting to note the use of the title, the “Duke of Bilgewater,” in Huck Finn when the “Duchess of Bilgewater” had already made her appearance in 1601. Sandwiched between his two great masterpieces, Tom Sawyer and Huck Finn, the writing of 1601 was indeed a strange interlude. During this prolific period Mark wrote many minor items, most of them rejected by Howells, and read extensively in one of his favorite books, Pepys’ Diary. Like many another writer Mark was captivated by Pepys’ style and spirit, and “he determined,” says Albert Bigelow Paine in his ‘Mark Twain, A Biography’, “to try his hand on an imaginary record of conversation and court manners of a bygone day, written in the phrase of the period. The result was ‘Fireside Conversation in the Time of Queen Elizabeth’, or as he later called it, ‘1601’. The ‘conversation’ recorded by a supposed Pepys of that period, was written with all the outspoken coarseness and nakedness of that rank day, when fireside sociabilities were limited only to the loosened fancy, vocabulary, and physical performance, and not by any bounds of convention.”",N/A,N/A
The Return of the Soldier,['Rebecca West'],1998-06-01,['Fiction'],"Writing her first novel during World War I, West examines the relationship between three women and a soldier suffering from shell-shock. This novel of an enclosed world invaded by public events also embodies in its characters the shifts in England's class structures at the beginning of the twentieth century. For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators.",N/A,N/A
Pride and Prejudice Annotated,['Jane Austen'],2021-04-30,[],"Along with the plays of William Shakespeare and the works of Charles Dickens, Jane Austen's novels are among the most beloved books of Western literature. Pride and Prejudice (1813) was in Austen's lifetime her most popular novel, and it was the author's personal favorite. Adapted many times to the screen and stage, and the inspiration for numerous imitations, it remains today her most widely read book. Now, in this beautifully illustrated and annotated edition, distinguished scholar Patricia Meyer Spacks instructs the reader in a larger appreciation of the novel's enduring pleasures and provides analysis of Darcy, Elizabeth Bennet, Lady Catherine, and all the characters who inhabit the world of Pride and Prejudice.",N/A,N/A
The Trial,['Franz Kafka'],1992-06-30,['Fiction'],"The story of the mysterious indictment, trial, and reckoning forced upon Joseph K—one of the twentieth century’s master parables from one of the greatest writers of the twentieth century, the author of The Metamorphosis. Translated by Willa and Edwin Muir The Trial reflects the central spiritual crises of modern life. Kafka’s method—one that has influenced, in some way, almost every writer of substance who followed him—was to render the absurd and the terrifying convincing by a scrupulous, hyperreal matter-of-factness of tone and treatment. He thereby imparted to his work a level of seriousness normally associated with civilization’s most cherished poems and religious texts. Everyman's Library pursues the highest production standards, printing on acid-free cream-colored paper, with full-cloth cases with two-color foil stamping, decorative endpapers, silk ribbon markers, European-style half-round spines, and a full-color illustrated jacket. Contemporary Classics include an introduction, a select bibliography, and a chronology of the author's life and times.",N/A,N/A
Wundersmith,['Jessica Townsend'],2019-02-20,['Fiction'],"A #3 New York Times bestseller A #4 Nielsen BookScan Australia Bestseller A Sunday Times Children’s Book of the Year—8-12 category An Irish Independent Best Children’s Book of 2018 A Bookseller Editor’s Choice A Dymocks’ (Australia) Children’s Book of the Month Longlisted for the Australian Indie Book Award for Best Children’s Book 2019 A Barnes & Noble Best New Middle-Grade Book The Librarians’ Choice Favourite November 2018 An Amazon Editor’s Pick for Top 20 Best Children’s Books of 2018 An Apple Books Next Big 30 Read Saudara-saudari sehidup semati? Saling setia, siap bahu-membahu? Morrigan mulai merasa ikrar Wundrous Society itu hanya omong kosong. Tidak ada yang menyukainya di sekolah—yah, kecuali Hawthorne, sahabatnya. Unit mereka terus dikirimi surat kaleng berisi ancaman untuk menguak rahasia Morrigan dan gurunya di Society hanya mengajarkan satu hal: semua Wundersmith itu jahat dan Morrigan bukanlah pengecualian. Yang terburuk, satu per satu orang mulai menghilang dan teror mulai bermunculan. Nevermoor, kota fantastis yang magis dan menawarkan perlindungan, kini dilingkupi ketakutan dan kecurigaan …. Dan, besar kemungkinan, Morrigan penyebabnya. Telah diterbitkan di 32 negara. Setelah menerbitkan seri Nevermoor, Jessica Townsend dianggap sebagai J.K. Rowling-nya Australia. Buku pertama seri Nevermoor akan segera difilmkan oleh Twentieth Century Fox. [Mizan, Noura Books, Fantasi, Terjemahan, Novel, Indonesia]",N/A,N/A
Pride and Prejudice Illustrated,['Jane Austen'],2020-12-15,[],"Pride and Prejudice is a romantic novel of manners written by Jane Austen in 1813. The novel follows the character development of Elizabeth Bennet, the dynamic protagonist of the book who learns about the repercussions of hasty judgments and comes to appreciate the difference between superficial goodness and actual goodness. Its humour lies in its honest depiction of manners, education, marriage, and money during the Regency era in Great Britain.",N/A,N/A
Journey to the Center of the Earth,['Jules Verne'],2006-04-25,['Fiction'],"The intrepid Professor Lindenbrock embarks upon the strangest expedition of the nineteenth century: a journey down an extinct Icelandic volcano to the Earth’s very core. In his quest to penetrate the planet’s primordial secrets, the geologist—together with his quaking nephew Axel and their devoted guide, Hans—discovers an astonishing subterranean menagerie of prehistoric proportions. Verne’s imaginative tale is at once the ultimate science fiction adventure and a reflection on the perfectibility of human understanding and the psychology of the questor. As David Brin notes in his Introduction, though Verne never knew the term “science fiction,” Journey to the Centre of the Earth is “inarguably one of the wellsprings from which it all began.”",3.5,N/A
Hunger,['Knut Hamsun'],2025,['Fiction'],N/A,N/A,N/A
The Scarred Woman,['Jussi Adler-Olsen'],2018-09-04,['Fiction'],"INSPIRATION FOR THE NETFLIX SERIES DEPT. Q The New York Times and #1 internationally bestselling author of The Keeper of Lost Causes delivers his most captivating and suspenseful Department Q novel yet—perfect for fans of Stieg Larsson. Detective Carl Mørck of Department Q, Copenhagen's cold cases division, meets his toughest challenge yet when the dark, troubled past of one of his own team members collides with a sinister unsolved murder. In a Copenhagen park the body of an elderly woman is discovered. The case bears a striking resemblance to another unsolved homicide investigation from over a decade ago, but the connection between the two victims confounds the police. Across town a group of young women are being hunted. The attacks seem random, but could these brutal acts of violence be related? Detective Carl Mørck of Department Q is charged with solving the mystery. Back at headquarters, Carl and his team are under pressure to deliver results: failure to meet his superiors’ expectations will mean the end of Department Q. Solving the case, however, is not their only concern. After an earlier breakdown, their colleague Rose is still struggling to deal with the reemergence of her past—a past in which a terrible crime may have been committed. It is up to Carl, Assad, and Gordon to uncover the dark and violent truth at the heart of Rose’s childhood before it is too late.",N/A,N/A
Father Goriot,['Honoré de Balzac'],2024-01-05,[],"Le Père Goriot (""Old Goriot"" or ""Father Goriot"") is an 1835 novel by French novelist and playwright Honoré de Balzac (1799-1850), included in the Scènes de la vie privée section of his novel sequence La Comédie humaine. Set in Paris in 1819, it follows the intertwined lives of three characters: the elderly doting Goriot, a mysterious criminal-in-hiding named Vautrin and a naive law student named Eugène de Rastignac. Originally published in serial form during the winter of 1834-1835, Le Père Goriot is widely considered Balzac's most important novel. It marks the first serious use by the author of characters who had appeared in other books, a technique that distinguishes Balzac's fiction. The novel is also noted as an example of his realist style, using minute details to create character and subtext. The novel takes place during the Bourbon Restoration, which brought profound changes to French society; the struggle by individuals to secure a higher social status is a major theme in the book. The city of Paris also impresses itself on the characters - especially young Rastignac, who grew up in the provinces of southern France. Balzac analyzes, through Goriot and others, the nature of family and marriage, providing a pessimistic view of these institutions. The novel was released to mixed reviews. Some critics praised the author for his complex characters and attention to detail; others condemned him for his many depictions of corruption and greed. A favorite of Balzac's, the book quickly won widespread popularity and has often been adapted for film and the stage. It gave rise to the French expression ""Rastignac"", a social climber willing to use any means to better his situation. (wikipedia.org) About the author: Honoré de Balzac born Honoré Balzac; (20 May 1799 - 18 August 1850) was a French novelist and playwright. The novel sequence La Comédie humaine, which presents a panorama of post-Napoleonic French life, is generally viewed as his magnum opus. Owing to his keen observation of detail and unfiltered representation of society, Balzac is regarded as one of the founders of realism in European literature. He is renowned for his multi-faceted characters; even his lesser characters are complex, morally ambiguous and fully human. Inanimate objects are imbued with character as well; the city of Paris, a backdrop for much of his writing, takes on many human qualities. His writing influenced many famous writers, including the novelists Émile Zola, Charles Dickens, Marcel Proust, Gustave Flaubert, and Henry James, and filmmakers François Truffaut and Jacques Rivette. Many of Balzac's works have been made into films and continue to inspire other writers. James called him ""really the father of us all."" An enthusiastic reader and independent thinker as a child, Balzac had trouble adapting to the teaching style of his grammar school. His willful nature caused trouble throughout his life and frustrated his ambitions to succeed in the world of business. When he finished school, Balzac was apprenticed in a law office, but he turned his back on the study of law after wearying of its inhumanity and banal routine. Before and during his career as a writer, he attempted to be a publisher, printer, businessman, critic, and politician; he failed in all of these efforts. La Comédie Humaine reflects his real-life difficulties, and includes scenes from his own experience. Balzac suffered from health problems throughout his life, possibly owing to his intense writing schedule. His relationship with his family was often strained by financial and personal drama, and he lost more than one friend over critical reviews. In 1850, Balzac married Ewelina Hańska (née Contessa Rzewuska), a Polish aristocrat and his longtime love. He died in Paris six months later. (wikipedia.org)",N/A,N/A
Revelations,['Oliver Bowden'],2011-11-24,['Fiction'],"Assassin's Creed: Revelations is the thrilling novelisation by Oliver Bowden based on the game series. Older, wiser and more deadly than ever, Master Assassin Ezio Auditore embarks on an epic journey to find the lost library of Altair - a library that may hold the key to defeating the Templars for ever. However, a shocking discovery awaits him. The library holds no only a hidden knowledge but also the most unsettling secret the world has ever known; a secret the Templars hope to use to control humankind's destiny. Five keys are needed to access the library - to find them, Ezio must travel to the troubled city of Constantinople, where a growing army of Templars threaten to estabalize the Ottoman Empire. Walking in the footsteps of his predecessor, Altair, Ezio must defeat the Templars for the final time. For the stakes have never been higher, and what started as a pilgrimage has become a race against time... Assassin's Creed: Revelations is based on the phenomenally successful gaming series. Fans of the game will love these stories. Other titles in the series include Assassin's Creed: Renaissance, Assassin's Creed: Brotherhood, Assassin's Creed: The Secret Crusade, and Assassin's Creed: Forsaken. Oliver Bowden is the pen-name of an acclaimed novelist.",4,N/A
Pride and Prejudice,['Jane Austen'],2020-04-28,['Fiction'],"Gems of literature in a luxurious and unique design by Marjolein Bastin. The Marjolein Bastin Classics Series is a chance to rediscover classic literature in collectible, luxuriously illustrated volumes. For the first time ever, the internationally celebrated artwork of Marjolein Bastin graces the pages of a timeless classic, Pride and Prejudice. Beyond bringing these stories to life, Bastin's series adds elaborately designed ephemera, such as four-color maps, letters, family trees, and sheet music. Whether an ideal gift for an Austen or Brontë devotee or a treat for yourself, The Marjolein Bastin Classics Series, as a set or individually purchased, is perfect for anyone who feels a connection to these enduring literary gems.",N/A,N/A
