title,authors,publishedDate,categories,description,averageRating,textSnippet
Nietzsche: Daybreak,['Friedrich Nietzsche'],1997-11-13,['Philosophy'],A new edition of this important work of Nietzsche's 'mature' philosophy.,N/A,N/A
The Ethics of Aristotle,['Aristotle'],1857,['Ethics'],N/A,5,N/A
Dependent Rational Animals,['Alasdair C. MacIntyre'],1999,['Philosophy'],"In Dependent Rational Animals, Alasdair MacIntyre compares humans to other intelligent animals, ultimately drawing remarkable conclusions about human social life and our treatment of those whom he argues we should no longer call ""disabled."" MacIntyre argues that human beings are independent, practical reasoners, but they are also dependent animals who must learn from each other in order to remain largely independent. To flourish, humans must acknowledge the importance of dependence and independence, both of which are developed in and through social relationships. This requires the development of a local community in which individuals discover their own ""goods"" through the discovery of a common Good.",N/A,N/A
The Meditations of Marcus Aurelius,['Marcus Aurelius (Emperor of Rome)'],1887,['Ethics'],N/A,5,N/A
Discourses,"['Epictetus', 'Robert F. Dobbin']",1998,['Philosophy'],"About Epictetus: Little is known for certain about Epictetus' life. He was born in the second half of the first century AD, probably in Asia Minor; he was a slave for some of his life; he studied philosophy in Rome, and worked at the imperial court, at the end of the century; he subsequently lived in Epirus, the northwestern part of Greece. About this work: The Discourses are a key source for ancient Stoicism, one of the richest and most influential schools of thought in Western philosophy. They not only represent the Stoicism of Epictetus' own time, but also reflect the teachings of such early Stoics as Zeno and Chrysippus, whose writings are largely lost. The first of the four books of the Discourses is philosophically the richest: it focuses primarily on ethics and moral psychology, but also touches on issues of logic, epistemology, science, and rhetoric. Other notable schools of ancient thought, including Epicureanism, the Sceptics, and the Cynics, are discussed. About this edition: Robert Dobbin presents a new translation into clear modern English of this important work, together with the first commentary on the work since the eighteenth century. Each of the thirty discourses that make up Book 1 is introduced and summarized; then the arguments are examined in detail. The general introduction gives background information about Epictetus' life, the intellectual context of the work, the style of the discourses, and the history of the text. A bibliography surveys the literature. The volume serves as a guide to Epictetus' thought as a whole. About CLAP: This series is designed to encourage philosophers and students of philosophy to explore the fertile terrain of later ancient philosophy. The texts will range in date from the first century BC to the fifth century AD, and they will cover all the parts and all the schools of philosophy. Each volume contains a substantial introduction, an English translation, and a critical commentary on the philosophical claims and arguments of the text. The translations aim primarily at accuracy and fidelity, but also at readability; they are accompanied by notes on textual problems that affect the philosophical interpretation. No knowledge of Greek or Latin is assumed.",N/A,N/A
The Thoughts of the Emperor M. Aurelius Antoninus,['Marcus Aurelius (Emperor of Rome)'],1889,['Ethics'],N/A,N/A,N/A
The Nicomachean Ethics of Aristotle,['Aristotle'],1881,['Ethics'],N/A,N/A,N/A
Charlie and the Chocolate Factory,['Roald Dahl'],1995,"['Adventure stories, English']","Willy Wonka's famous chocolate factory is opening at last When Charlie Bucket finds himself the proud winner of a Golden Ticket in a chocolate bar, he knows he has the -- greatest treat in the world in store for him. Join Charlie on his fantastic world-famous adventures in Willy Wonka's miraculous chocolate factory, where he sees strawberry-juice water pistols, luminous lollipops, a -- chocolate river, and rainbow drops -- and has the time of his life. Read by Eric Idle",N/A,N/A
The Nicomachean Ethics of Aristotel,['Aristotle'],1895,['Ethics'],N/A,N/A,N/A
Encyclopædia of Religion and Ethics: Hymms-Liberty,"['James Hastings', 'John Alexander Selbie', 'Louis Herbert Gray']",1915,['Encyclopedias and dictionaries'],"Scope: theology, philosophy, ethics of various religions and ethical systems and relevant portions of anthropology, mythology, folklore, biology, psychology, economics and sociology.",4,N/A
Gorgias,['Plato'],1998,['Language Arts & Disciplines'],"""Nichols's attention to dramatic detail brings the dialogue to life. Plato's striking variety in conversational address (names and various terms of relative warmth and coolness) is carefully reproduced, as is alteration in tone and implication even in the short responses.",N/A,N/A
The Nicomachean Ethics of Aristotle,['Aristotle'],1889,['Ethics'],N/A,N/A,N/A
The Inner Citadel,['Pierre Hadot'],1998,['History'],"The Meditations of Marcus Aurelius are treasured today--as they have been over the centuries--as an inexhaustible source of wisdom. And as one of the three most important expressions of Stoicism, this is an essential text for everyone interested in ancient religion and philosophy. Yet the clarity and ease of the work's style are deceptive. Pierre Hadot, eminent historian of ancient thought, uncovers new levels of meaning and expands our understanding of its underlying philosophy. Written by the Roman emperor for his own private guidance and self-admonition, the Meditations set forth principles for living a good and just life. Hadot probes Marcus Aurelius's guidelines and convictions and discerns the hitherto unperceived conceptual system that grounds them. Abundantly quoting the Meditations to illustrate his analysis, the author allows Marcus Aurelius to speak directly to the reader. And Hadot unfolds for us the philosophical context of the Meditations, commenting on the philosophers Marcus Aurelius read and giving special attention to the teachings of Epictetus, whose disciple he was. The soul, the guiding principle within us, is in Marcus Aurelius's Stoic philosophy an inviolable stronghold of freedom, the ""inner citadel."" This spirited and engaging study of his thought offers a fresh picture of the fascinating philosopher-emperor, a fuller understanding of the tradition and doctrines of Stoicism, and rich insight on the culture of the Roman empire in the second century. Pierre Hadot has been working on Marcus Aurelius for more than twenty years; in this book he distills his analysis and conclusions with extraordinary lucidity for the general reader.",N/A,N/A
The ethics of Aristotle,['Aristotle'],1900,['Ethics'],N/A,5,N/A
That Hideous Strength,['Clive Staples Lewis'],1946,['Christian life'],"Mark Studdock joins an organization called NICE, which aims to control all human life. His wife, meanwhile, has prophetic dreams about a decapitated scientist, Alcasan. Mark discovers the truth of the dreams when he meets the literal head of Alcasan which is being kept alive by infusions of blood.",N/A,N/A
The Fable of the Bees,['Bernard Mandeville'],1729,['Charity-schools'],N/A,N/A,N/A
Beyond Good and Evil,['Friedrich Wilhelm Nietzsche'],1990,['Ethics'],"From the preface to its closing pages Beyond Good and Evil is fired by a passion which expresses itself in an idiom of poetic metaphor. Yet this is philosophy. It covers almost the whole range of Nietzsche's philosophical interests, from the will to power to the psychology of religion, and belies its aphoristic structure with an idiosyncratic system of logical and linguistic links.",N/A,N/A
The Thoughts of the Emperor Marcus Aurelius Antoninus,['Marcus Aurelius (Emperor of Rome)'],1892,['Ethics'],N/A,N/A,N/A
An Inquiry Concerning Human Understanding,['David Hume'],1861,['Ethics'],N/A,N/A,N/A
Fundamental Principles of the Metaphysic of Ethics,['Immanuel Kant'],1923,['Ethics'],N/A,N/A,N/A
Meditations,['Marcus Aurelius (Emperor of Rome)'],1948,['Ethics'],N/A,N/A,N/A
Duties of the Heart,['Baḥya ben Joseph ibn Paḳuda'],1965,['Ethics'],N/A,N/A,N/A
After Paul Left Corinth: The Influence of Secular Ethics and Social Change,['Bruce W. Winter'],2001,['Bible'],N/A,N/A,N/A
Sources of the Self,['Charles Taylor'],1989,['Philosophy'],"A collection of writings and artwork reflecting a cross-section of children's thoughts about God, as selected by the compiler from more than 4500 submissions.",N/A,N/A
Ἠθικά,['Plutarch'],1971,['Ethics'],"""Plutarch (Plutarchus), ca. 45-120 CE, was born at Chaeronea in Boeotia in central Greece, studied philosophy at Athens, and, after coming to Rome as a teacher in philosophy, was given consular rank by the emperor Trajan and a procuratorship in Greece by Hadrian. He was married and the father of one daughter and four sons. He appears as a man of kindly character and independent thought, studious and learned.Plutarch wrote on many subjects. Most popular have always been the 46 Parallel Lives, biographies planned to be ethical examples in pairs (in each pair, one Greek figure and one similar Roman), though the last four lives are single. All are invaluable sources of our knowledge of the lives and characters of Greek and Roman statesmen, soldiers and orators. Plutarch's many other varied extant works, about 60 in number, are known as Moralia or Moral Essays. They are of high literary value, besides being of great use to people interested in philosophy, ethics and religion.The Loeb Classical Library edition of the Moralia is in fifteen volumes, volume XIII having two parts.""--",N/A,N/A
Value and Virtue in Public Administration,['P. Kim'],2011-10-17,['Political Science'],"A multidisciplinary analysis of the role of values and virtue in public administration, this book calls for a rediscovery of virtue. It explores ways of enabling the public sector to balance the values that are presently dominant with classic values such as accountability, representation, equality, neutrality, transparency and the public interest.",N/A,N/A
The Nicomachean Ethics of Aristotle,"['Aristotle', 'James Edward Cowell Welldon']",1912,['Ethics'],N/A,N/A,N/A
The Giver,['Lois Lowry'],2014,['Juvenile Fiction'],"The Giver, the 1994 Newbery Medal winner, has become one of the most influential novels of our time. The haunting story centers on twelve-year-old Jonas, who lives in a seemingly ideal, if colorless, world of conformity and contentment. Not until he is given his life assignment as the Receiver of Memory does he begin to understand the dark, complex secrets behind his fragile community. This movie tie-in edition features cover art from the movie and exclusive Q&A with members of the cast, including Taylor Swift, Brenton Thwaites and Cameron Monaghan.",3.5,N/A
Living with Nietzsche,['Robert C. Solomon'],2003-08-21,['Philosophy'],"Suggests that we read Friedrich Nietzsche from a different point of view, as a provocative writer who means to transform the way we view our lives. The author reminds us that Nietzsche is not a philosopher of abstract ideas but rather of the personal insight, the provocative challenge, the incisive personal probe.",N/A,N/A
Prolegomena to Ethics,['Thomas Hill Green'],1899,['Ethics'],N/A,N/A,N/A
The Analects of Confucius,['Confucius'],1939,['Confucianism'],N/A,N/A,N/A
Wissen - Prinzip und Ressource,['Hans Mohr'],1999-09-17,['Science'],"In seinem neuen Buch stellt der bekannte Biologe und Erkenntnistheoretiker Prof. Dr. Hans Mohr die Bedeutung des Wissens für die moderne Welt in den Brennpunkt seiner Betrachtungen. Von den Formen des Wissens - das handlungsrelevante und das Verfügungs-Wissen - geht er über auf den Sonderstatus des wissenschaftlichen Wissens und dessen Eigenschaft als Kulturgut und Produktionsfaktor, die Verwandlung von Information in Wissen und Innovation bis hin zu den ethischen, technischen und politischen Dimensionen.",4,N/A
The Wind in the Willows,['Kenneth Grahame'],1908,['Juvenile Fiction'],"Since its publication in 1908, Kenneth Grahame's The Wind in the Willows has enchanted readers, young and old. This new edition, sensitively abridged and exquisitely illustrated by Inga Moore, is sure to win over a new generation of fans. Here readers will meet the amiable Mole, his hearty friend the Water Rat, the genial Badger, and, of course, the irrepressible Mr. Toad, and enjoy some of the most memorable adventures in children's literature. Classic, yet accessible, and full of humor, this beautiful volume is the perfect addition to every family's bookshelf. Book jacket.",4,N/A
A Theory of Justice,['John Rawls'],1999,['Law'],"In this work the author argues that the correct principles of justice are those that would be agreed to by free and rational persons, placed in the original position behind a veil of ignorance: not knowing their own place in society; their class, race, or sex; their abilities, intelligence, or strengths; or even their conception ofthe good. Accordingly, he derives two principles of justice to regulate the distribution of liberties, and of social and economic goods. In this new edition the work is presented as Rawls himself wishes it to be transmitted to posterity, with numerous minor revisions and amendments and a new Preface in which Rawls reflects on his presentation of his thesis and explains how and why he has revised it.",4,N/A
Religion Within the Boundary of Pure Reason,['Immanuel Kant'],1838,['Ethics'],N/A,N/A,N/A
The Meditations,['Marcus Aurelius (Emperor of Rome)'],1963,['Ethics'],"The philosophy was bound to be Stoicism, and for the practical Roman all other aspects of philosophy were subordinated to ethics.",N/A,N/A
"The Essays, Or Counsels Civil and Moral ...",['Francis Bacon'],1891,['Conduct of life'],N/A,N/A,N/A
Ethical Canary,['Margaret A. Somerville'],2004,['Medical'],"Addresses such topics as ""cloning, genetically modifying food, mapping human chromosomes, and using animal organs for human transplants."" Provides an ""engaged--and engaging--answer to one of our era's most difficult questions: should society set ethical limits on scientific advances?""",N/A,N/A
Man for Himself,['Erich Fromm'],1947,['Philosophy'],"In ""Man for Himself,"" Erich Fromm examines the confusion of modern women and men who, because they lack faith in any principle by which life ought to be guided, become the helpless prey forces both within and without. From the broad, interdisciplinary perspective that marks Fromm' s distinguished oeuvre, he shows that psychology cannot divorce itself from the problems of philosophy and ethics, and that human nature cannot be understood without understanding the values and moral conflicts that confront us all. He shows that an ethical system can be based on human nature rather than on revelations or traditions. As Fromm asserts, "" If man is to have confidence in values, he must know himself and the capacity of his nature for goodness and productiveness.""",N/A,N/A
Ecce Homo,['Friedrich Wilhelm Nietzsche'],1911,['Ethics'],N/A,4,N/A
Critique of Pure Reason,['Immanuel Kant'],1934,['Art'],"Metaphysicians have for centuries attempted to clarify the nature of the world and how rational human beings construct their ideas of it. Materialists believed that the world (including its human component) consisted of objective matter, an irreducible substance to which qualities and characteristics could be attributed. Mindthoughts, ideas, and perceptionswas viewed as a more sophisticated material substance. Idealists, on the other hand, argued that the world acquired its reality from mind, which breathed metaphysical life into substances that had no independent existence of their own. These two camps seemed deadlocked until Immanuel Kant's Critique of Pure Reason endeavored to show that the most accurate theory of reality would be one that combined relevant aspects of each position, yet transcended both to arrive at a more fundamental metaphysical theory. Kant's synthesis sought to disclose how human reason goes about constructing its experience of the world, thus intertwining objective simuli with rational processes that arrive at an orderly view of nature.",N/A,N/A
Ethica Nicomachea,['Aristotle'],1925,['Ethics'],N/A,N/A,N/A
After Virtue,['Alasdair C. MacIntyre'],2007,['Philosophy'],"This classic and controversial book examines the roots of the idea of virtue, diagnoses the reasons for its absence in modern life, and proposes a path for its recovery.",N/A,N/A
The Analects of Confucius,"['Confucius', 'Arthur Waley']",2005,['Philosophy'],"First published in 1938. Previous translations of the Analects of Confucius are based upon a medieval interpretation which reflects the philosophy of the 12th century A.D rather than of the 5th century B.C., when Confucius lived. This book detaches the Analects from the Scholastic interpretation and lets these famous sayings speak for themselves.",N/A,N/A
The Gorgias of Plato,['Plato'],1905,['Ethics'],N/A,N/A,N/A
"The Fable of the Bees, Or, Private Vices, Publick Benefits",['Bernard Mandeville'],1988,['Education'],"Beginning with a poem and continuing with a number of essays and dialogues, this book is all tied together by the startling and original idea that private vices (self-interest) lead to public benefits (the development and operation of society).",N/A,N/A
Meditations,['Marcus Aurelius (Emperor of Rome)'],2006,['Ethics'],"These spiritual reflections of Roman emperor Marcus Aurelius (AD 121-180) show a leader trying to make sense of himself and the universe, and cover diverse topics such as the question of virtue, human rationality and the nature of the gods. In developing his personal beliefs, Aurelius created one of the greatest works of philosophy: a series of wise and practical aphorisms that have been consulted by statesmen, thinkers and everyday philosophers for almost two thousand years.",N/A,N/A
The Thoughts of Marcus Aurelius Antoninus,['Marcus Aurelius (Emperor of Rome)'],1919,['Ethics'],N/A,N/A,N/A
The Meditations of the Emperor Marcus Aurelius Antoninus,['Marcus Aurelius (Emperor of Rome)'],1905,['Ethics'],N/A,N/A,N/A
The Dance of Life,['Havelock Ellis'],1923,['Criticism'],Introduction.--The art of dancing.--The art of thinking.--The art of writing.--The art of religion.--The art of morals.--Conclusion.,N/A,N/A
Arthur Miller's Adaptation of An Enemy of the People,"['Henrik Ibsen', 'Arthur Miller']",1951,['Business ethics'],"Dr. Stockmann attempts to expose a water pollution scandal in his home town which is about to establish itself as a spa. When his brother, the mayor, conspires with local politicians and the newspaper to suppress the story, Stockmann appeals to the public meeting - only to be shouted down and reviled as 'an enemy of the people'. Ibsen's explosive play reveals his distrust of politicians and the blindly held prejudices of the 'solid majority'.",N/A,N/A
Meditations of Marcus Aurelius,['Marcus Aurelius (Emperor of Rome)'],1956,['Ethics'],N/A,N/A,N/A
The Genealogy of Morals,['Friedrich Wilhelm Nietzsche'],1924,['Ethics'],N/A,N/A,N/A
The Nicomachean Ethics of Aristotle,['Aristotle'],1916,['Ethics'],N/A,N/A,N/A
Ethics,"['Petr Alekseevich Kropotkin (kni︠a︡zʹ)', 'Louis S. Friedland', 'Joseph R. Piroshnikoff']",1924,['Ethics'],N/A,N/A,N/A
Aristotle's Ethics,['Aristotle'],1963,[],N/A,N/A,N/A
Meditations,['Marcus Aurelius'],2020-12-23,[],"Marcus Aurelius Antoninus (a.d. 121-180) succeeded his adoptive father as emperor of Rome in a.d. 161-and Meditations remains one of the greatest works of spiritual and ethical reflection ever written. With a profound understanding of human behavior, Marcus provides insights, wisdom, and practical guidance on everything from living in the world to coping with adversity to interacting with others. Consequently, the Meditations have become required reading for statesmen and philosophers alike, while generations of ordinary readers have responded to the straightforward intimacy of his style. In Gregory Hays's new translation-the first in a generation-Marcus's thoughts speak with a new immediacy: never before have they been so directly and powerfully presented.",N/A,N/A
Meditations Illustrated,['Marcus Aurelius'],2020-01-12,[],"Meditations is a series of personal writings by Marcus Aurelius, Roman Emperor from 161 to 180 AD, recording his private notes to himself and ideas on Stoic philosophy.Marcus Aurelius wrote the 12 books of the Meditations in Koine Greek[1] as a source for his own guidance and self-improvement.[2] It is possible that large portions of the work were written at Sirmium, where he spent much time planning military campaigns from 170 to 180. Some of it was written while he was positioned at Aquincum on campaign in Pannonia, because internal notes tell us that the first book was written when he was campaigning against the Quadi on the river Granova (modern-day Hron) and the second book was written at Carnuntum.It is unlikely that Marcus Aurelius ever intended the writings to be published and the work has no official title, so ""Meditations"" is one of several titles commonly assigned to the collection. These writings take the form of quotations varying in length from one sentence to long paragraphs.",N/A,N/A
The Genealogy of Morals,['Friedrich Wilhelm Nietzsche'],1918,['Asceticism'],"""Written in response to a book on the origins of morality by his erstwhile friend Paul Ree, the three essays comprising The Genealogy of Morals -- all three advancing the critique of Christian morality set forth in Beyond Good and Evil -- are among Nietzsche's most sustained and cohesive work. In the first essay -- starting from a linguistic analysis of words such as ""good,"" ""bad,"" and ""evil"" -- Nietzsche sets up a contrast between what he calls ""master"" morality and ""slave"" morality and shows how strength and action have often been replaced by passivity and nihilism. The next essay, looking into the origins of guilt and punishment, shows how the concept of justice was born -- and how internalization of this concept led to the development of what people called ""the soul."" In the third essay, Nietzsche dissects the meaning of ascetic ideals. It is not Nietzsche's intention to reject ascetic ideals, ""slave"" morality, or internalized values out of hand; his main concern is to show that culture and morality, rather than being eternal verities, are human-made."" --Publisher's description.",N/A,N/A
The Virtue of Selfishness,['Ayn Rand'],1964-11,['Philosophy'],"A collection of essays that sets forth the moral principles of Objectivism, Ayn Rand's controversial, groundbreaking philosophy. Since their initial publication, Rand's fictional works--Anthem, The Fountainhead, and Atlas Shrugged--have had a major impact on the intellectual scene. The underlying theme of her famous novels is her philosophy, a new morality--the ethics of rational self-interest--that offers a robust challenge to altruist-collectivist thought. Known as Objectivism, her divisive philosophy holds human life--the life proper to a rational being--as the standard of moral values and regards altruism as incompatible with man's nature. In this series of essays, Rand asks why man needs morality in the first place, and arrives at an answer that redefines a new code of ethics based on the virtue of selfishness. More Than 1 Million Copies Sold",N/A,N/A
The Duties of the Heart,['Baḥya ben Joseph ibn Paḳuda'],1904,['Ethics'],N/A,N/A,N/A
"The Holy State, and the Profane State",['Thomas Fuller'],1841,['Biography'],N/A,N/A,N/A
The Two Sources of Morality and Religion,['Henri Bergson'],1935,['Ethics'],N/A,N/A,N/A
Utilitarianism,['John Stuart Mill'],2008-09,['Ethics'],John Stuart Mill's book UTILITARIANISM is a philosophical defense of utilitarianism in ethics.,N/A,N/A
"Ethics, Origin and Development",['Petr Alekseevich Kropotkin (kni︠a︡zʹ)'],1924,['Ethics'],N/A,N/A,N/A
