title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Religions of the Silk Road,['R. Foltz'],2010-06-20,['Social Science'],"Drawing on the latest research and scholarship, this newly revised and updated edition of Religions of the Silk Road explores the majestically fabled cities and exotic peoples that make up the romantic notions of the colonial era.",N/A,N/A,en
New Rules For Sociolog Methd,['Anthony Giddens'],1976-12-07,['Social Science'],N/A,N/A,N/A,en
The Principles of Sociology,['Herbert Spencer'],1883,['Sociology'],N/A,N/A,N/A,en
"On Civilization, Power, and Knowledge",['Norbert Elias'],1998-02-28,['History'],"Norbert Elias has been described as among the great sociologists of the 20th century. A collection of his most important writings, this book sets out Elias' thinking during the course of his long career, with a discussion of how his work relates to that of other sociologists.",N/A,N/A,en
Human Security and Philanthropy,['Samiul Hasan'],2015-04-20,['Business & Economics'],"Muslims for hundreds of years have been involved in philanthropic activities targeting poor and needy people through varied types of ‘third sector’ organizations (TSOs). Nonetheless, many people in Muslim majority countries (MMCs), not having freedom from hunger, face human security crises. Not much is known about the TSOs or their human security provisions in MMCs. To fill this knowledge gap, this Volume documents and analyses philanthropy and all types of third sector organizations including the awqaf (Muslim endowments) vis-à-vis human security in MMCs. The study is comprehensive in treating the subject matter (analyzing the legal environment, characteristics, extent and functioning of all forms of the third sector and their human security performances) and in geographic coverage (incorporating all forty-seven Muslim majority countries in Africa and Asia). It is also innovative expounding TSO density analysis, state support score (SSS) and a third-sector capability measure (TCM) to study their interrelationships. It is an essential unique reference book for students and scholars of the third sector and human security, international organizations, development agencies, donor governments, security experts and in particular anybody with interests in Islam and MMCs.",5,N/A,en
New Paradigm for Understanding Today's World,['Alain Touraine'],2007-11-05,['Political Science'],"Introduction: A New Paradigm p. 1 Part 1 When We Referred to Ourselves in Social Terms 1 The Break p. 9 9/11 Fear A world in decline Where is meaning to be found? 2 Globalization p. 19 From the post-war states to the globalization of the economy An extreme capitalism The rupturing of societies Alter-globalism From society to war A globalized world 3 Europe: A State without a Nation p. 33 Decline of the national state? Is European unity possible? European Union and United States of America The European state European powerlessness The absence of European consciousness 4 The End of Societies p. 44 The social representation of society The European mode of modernization Society and modernity The crisis of representation The three deaths of European society Irruption of democracy The return of the political Farewell to society The war above us When system and actors separate off The rupturing of the social bond Are we witnessing the end of social movements? Conclusion 5 Revisiting the Self p. 71 What is modernity? The victory of modernity The end of social thought Emancipatory individualism Forms of social determinism From focusing on the world to focusing on the self The awakening of the subject Part 2 Now that We Refer to Ourselves in Cultural Terms 6 The Subject p. 101 The subject and identity The sources of the subject Defence of sociology The individual subject Rights Are we all subjects? The negation of the subject A related note The subject, social movements and the unconscious Proximity The subject and religion The subject and the school The experience of being a subject The anti-subject Between gods and societies 7 Cultural Rights p. 144 Political rights and cultural rights Minorities, multiculturalism, communitarianism Redistribution and recognition The new social movements Modernizations Entry into the post-social world Sexual rights The limits of cultural mixing About the 'veil' Communities and communitarianisms Liberals and communitarians Secularism Intercultural communication Return to new ideas 8 A Society of Women p. 184 An altered situation Equality and difference Sexuality and gender The woman-subject The role of men Post-feminism Argument: By Way of Conclusion p. 208 Bibliography p. 211 Index p. 216.",2,N/A,en
Body Piercing and Identity Construction,['NA NA'],2011-01-31,['Social Science'],"Based on a fifteen year longitudinal cross-cultural analysis on the role of the body in identity construction process around the world, this analysis provides readers with a comparative theoretical exploration of piercing and other forms of body modification that international communities of defiance use to express their identity.",N/A,N/A,en
Max Weber and Karl Marx,['Karl Lowith'],2002-11,['Biography & Autobiography'],"First Published in 2004. Routledge is an imprint of Taylor & Francis, an informa company.",N/A,N/A,en
Handbook of Survey Methodology for the Social Sciences,['Lior Gideon'],2012-06-21,['Social Science'],"Surveys enjoy great ubiquity among data collection methods in social research: they are flexible in questioning techniques, in the amount of questions asked, in the topics covered, and in the various ways of interactions with respondents. Surveys are also the preferred method by many researchers in the social sciences due to their ability to provide quick profiles and results. Because they are so commonly used and fairly easy to administer, surveys are often thought to be easily thrown together. But designing an effective survey that yields reliable and valid results takes more than merely asking questions and waiting for the answers to arrive. Geared to the non-statistician, the Handbook of Survey Methodology in Social Sciences addresses issues throughout all phases of survey design and implementation. Chapters examine the major survey methods of data collection, providing expert guidelines for asking targeted questions, improving accuracy and quality of responses, while reducing sampling and non-sampling bias. Relying on the Total Survey Error theory, various issues of both sampling and non-sampling sources of error are explored and discussed. By covering all aspects of the topic, the Handbook is suited to readers taking their first steps in survey methodology, as well as to those already involved in survey design and execution, and to those currently in training. Featured in the Handbook: • The Total Survey Error: sampling and non-sampling errors. • Survey sampling techniques. • The art of question phrasing. • Techniques for increasing response rates • A question of ethics: what is allowed in survey research? • Survey design: face-to-face, phone, mail, e-mail, online, computer-assisted.? • Dealing with sensitive issues in surveys. • Demographics of respondents: implications for future survey research. • Dealing with nonresponse, and nonresponse bias The Handbook of Survey Methodology in Social Sciences offers how-to clarity for researchers in the social and behavioral sciences and related disciplines, including sociology, criminology, criminal justice, social psychology, education, public health, political science, management, and many other disciplines relying on survey methodology as one of their main data collection tools.",N/A,N/A,en
Eclipse of Reason,['Max Horkheimer'],2013-06-27,['Philosophy'],"Horkheimer's most important work, in which he explores the rise of reason in Western philosophy and the concept's continuing use and abuse.",N/A,N/A,en
Manual of Ethnography,['Marcel Mauss'],2007,['Social Science'],"Marcel Mauss (1872-1950) was the leading social anthropologist in Paris between the world wars, and his Manuel d'ethnographie, dating from that period, is the longest of all his texts. Despite having had four editions in France, the Manuel has hitherto been unavailable in English. This contrasts with his essays, longer and shorter, many of which have long enjoyed the status of classics within anthropology. We are therefore pleased to present, in the English language for the first time, this extraordinary work that is based on the more than thirty lectures Mauss delivered each year under the title ""Instructions in descriptive ethnography, intended for travelers, administrators and missionaries."" Despite his dates, Mauss's treatment of fundamental questions, such as how to conceptualize and classify the range of social phenomena known to us from history and ethnography, has lost none of its freshness.",N/A,N/A,en
The System of Modern Societies,['Talcott Parsons'],1971,['History'],Discusses the base from which modern societies developed.,N/A,N/A,en
"Love, Sex, and Democracy in Japan during the American Occupation",['M. McLelland'],2012-02-13,['Social Science'],"This is the first book in English to examine, through material in the popular press, the radical changes that took place in Japanese ideas about sex, romance and male-female relations in the wake of Japan's defeat and occupation by Allied forces at the end of the Second World War.",N/A,N/A,en
Teaching and Learning about Science and Society,['John M. Ziman'],1980-11-27,['Science'],"Ziman provides an informal account of the rationale of the new educational trend of offering science and technology in society courses; showing how many diverse factors are involved such as social and cultural objectives, political ideologies, vocational needs, scholarly standards and institutional capabilities.",N/A,N/A,en
The Student's Companion to Social Policy,"['Pete Alcock', 'Margaret May', 'Sharon Wright']",2012-01-30,['Political Science'],"These essays convey the immediacy of social policy's intellectual and political engagements with the world, and its practical applications in research and employment. They also provide an overview of resources available to students.",N/A,N/A,en
Sociology,"['Anthony Giddens', 'Simon Griffiths']",2006,['Social Science'],This updated edition provides an ideal teaching text for first-year university and college courses.,4,N/A,en
The Real Wealth of Nations,"['Riane Eisler', 'Riane Tennenhaus Eisler']",2008-11-10,['Business & Economics'],"Bestselling author Riane Eisler (The Chalice and the Blade, which has sold more than 500,000 copies sold) shows that at the root of all of society's big problems is the fact that we don't value what matters. She then presents a radical reformulation of economics priorities focused on the home.",2,N/A,en
Out from Underdevelopment Revisited,"['James H. Mittelman', 'Mustapha Kamal Pasha']",2016-07-27,['Business & Economics'],"Development may be best understood in terms of the interplay among capital accumulation, the state, and class. Subject to globalizing structures, classes, in turn, are examined in light of their interactions with culture, especially gender and religion as well as ecology. Case-studies - Brazil, the Asian newly industrializing countries, China, and Mozambique - reveal three possibilities for overcoming underdevelopment: joining, leaving, or weaving through global capitalism. The conclusions do not fail to present specific principles upon which policies can be based.",N/A,N/A,en
Purity and Danger,['Mary Douglas'],2003,['Religion'],"In this classic work Mary Douglas identifies the concern for pirity as a key theme at the heart of every society. She reveals its wide-ranging impact on our attitudes tp society, values, cosmology and knowledge.",5,N/A,en
Democracy and Liberty,['William Edward Hartpole Lecky'],1899,['Democracy'],N/A,N/A,N/A,en
"Integrating Economics, Ecology and Thermodynamics",['Matthias Ruth'],2013-04-17,['Business & Economics'],"Economies are open systems embedded in an ecosystem with which they exchange matter and energy. Interactions among these systems are vital for each system's performance and are constrained by the laws of physics. This volume pays tribute to economy--environment interactions simultaneously from an economic, ecological and physical perspective. Integrating Economics, Ecology and Thermodynamics provides a first step in identifying and combining the principles of economics, ecology and thermodynamics on a fundamental level. Part I lays out the general context for the approach chosen. Part II familiarizes readers with core concepts of, and methods used in, the three disciplines of economics, ecology and thermodynamics. Part III assesses ways in which these disciplines can be integrated to provide an improved understanding of economy--environment interactions. Part IV illustrates the integration of the three disciplines with a dynamic model of a human community interacting with its environment. In Part V the volume closes with a brief summary and a set of conclusions on the relevance of integrated, interdisciplinary approaches to economy--environment interactions.",N/A,N/A,en
A Vindication of Natural Society,['Edmund Burke'],1780,['English literature'],N/A,N/A,N/A,en
The Impact of Science on Society,['Bertrand Russell'],1994,['Philosophy'],"'With admirable clarity, Mrs Peters sums up what determines competence in spelling and the traditional and new approaches to its teaching.' -Times Literary Supplement",N/A,N/A,en
Social Evolution,['Benjamin Kidd'],1894,['Civilization'],N/A,N/A,N/A,en
Pragmatism and Sociology,['Emile Durkheim'],1983-04-21,['Philosophy'],N/A,N/A,N/A,en
Handbook of Politics,"['Kevin T. Leicht', 'J. Craig Jenkins']",2009-11-28,['Political Science'],"Political sociology is the interdisciplinary study of power and the intersection of personality, society and politics. The field also examines how the political process is affected by major social trends as well as exploring how social policies are altered by various social forces. Political sociologists increasingly use a wide variety of relatively new quantitative and qualitative methodologies and incorporate theories and research from other social science cognate disciplines. The contributors focus on the current controversies and disagreements surrounding the use of different methodologies for the study of politics and society, and discussions of specific applications found in the widely scattered literature where substantive research in the field is published. This approach will solidly place the handbook in a market niche that is not occupied by the current volumes while also covering many of the same theoretical and historical developments that the other volumes cover. The purpose of this handbook is to summarize state-of-the-art theory, research, and methods used in the study of politics and society. This area of research encompasses a wide variety of perspectives and methods that span social science disciplines. The handbook is designed to reflect that diversity in content, method and focus. In addition, it will cover developments in the developed and underdeveloped worlds.",N/A,N/A,en
Ancient Society,['Lewis Henry Morgan'],1877,['Social Science'],"""Men make progress through 'the gradual evolution of their mental and moral powers through experience, and of their protracted struggle with opposing obstacles while winning their way to civilization.'"" -Lewis Henry Morgan, Ancient Society Ancient Society (1877) by Lewis Morgan is a sequel to the author's previous book Systems of Consanguinity and Affinity of the Human Family (also available from Cosimo Classics), which presented data about kinship and social organization based on the author's considerable research among native American societies. In this second book, Lewis wrote about a theory of human progress he had derived from the data. According to Morgan, human progress consists of three stages-savagery, barbarism, and civilization. He also believed that humans always progress through these stages. but not uniformly. These conclusions were important largely because of their influence on the thinking of such dominant social theorists as Karl Marx and Friedrich Engels.",5,N/A,en
Readings from Emile Durkheim,['Prof Kenneth Thompson'],2004-08-02,['Social Science'],"First published in 2004. Routledge is an imprint of Taylor & Francis, an informa company.",N/A,N/A,en
The Study of Sociology,['Herbert Spencer'],1912,['Sociology'],N/A,N/A,N/A,en
An Introduction to Sociolinguistics,['Janet Holmes'],2001,['Language Arts & Disciplines'],This text explains basic sociolinguistics concepts through a wide range of examples and by drawing on classic approaches to the subject as well as from the most recent research. It examines how and why languages change within society.,N/A,N/A,en
The Principles of Sociology,['Herbert Spencer'],1925,['Social sciences'],N/A,N/A,N/A,en
The Origins of Virtue,['Matt Ridley'],1996,['Philosophy'],"Discusses the origins of the human instincts for trust, cooperation, and helping others and how those instincts have been reconciled with the natural selection tendency toward self-interest.",4.5,N/A,en
Diagnosis of Our Time,['Karl Mannheim'],1997,['Education'],"First Published in 1943. Routledge is an imprint of Taylor & Francis, an informa company.",N/A,N/A,en
Aging and Old Age,['Anne Foner'],1986,['Social Science'],N/A,N/A,N/A,en
The Foundations of Social Anthropology,['Siegfried Frederick Nadel'],1951,['Social Science'],Non Aboriginal material.,N/A,N/A,en
"Mutual Aid, a Factor of Evolution",['Petr Alekseevich Kropotkin (kni︠a︡zʹ)'],1972,['Social Science'],N/A,N/A,N/A,en
Not in Our Genes,"['Richard C. Lewontin', 'Steven Peter Russell Rose', 'Leon J. Kamin']",1984,['Medical'],"Three eminent scientists analyze the scientific, social, and political roots of biological determinism.",N/A,N/A,en
Sociological Methods,['Norman K. Denzin'],1978,['Social Science'],N/A,N/A,N/A,en
The Romantic Ethic and the Spirit of Modern Consumerism,['Colin Campbell'],2018-06-05,['Social Science'],"Originally published in 1987, Colin Campbell’s classic treatise on the sociology of consumption has become one of the most widely cited texts in sociology, anthropology, cultural studies, and the history of ideas. In the thirty years since its publication, The Romantic Ethic and the Spirit of Modern Consumerism has lost none of its impact. If anything, the growing commodification of society, the increased attention to consumer studies and marketing, and the ever-proliferating range of purchasable goods and services have made Campbell’s rereading of Weber more urgent still. As Campbell uncovers how and why a consumer-oriented society emerged from a Europe that once embodied Weber’s Protestant ethic, he delivers a rich theorization of the modern logics and values structuring consumer behavior. This new edition, featuring an extended Introduction from the author and an Afterword from researcher Karin M. Ekström, makes clear how this foundational work aligns with contemporary theory in cultural sociology, while also serving as major influence on consumer studies.",N/A,N/A,en
Marginal at the Center,['Baruch Kimmerling'],2012,['Biography & Autobiography'],"A self-proclaimed guerrilla fighter for ideas, Baruch Kimmerling was an outspoken critic, a prolific writer, and a “public” sociologist. While he lived at the center of the Israeli society in which he was involved as both a scientist and a concerned citizen, he nevertheless felt marginal because of his unconventional worldview, his empathy for the oppressed, and his exceptional sense of universal justice, which were at odds with prevailing views. In this autobiography, the author, who was born in Transylvania in 1939 with cerebral palsy, describes how he and his family escaped the Nazis and the circumstances that brought them to Israel, the development of his understanding of Israeli and Palestinian histories, of the narratives each society tells itself, and of the implacable “situation”—along with predictions of some of the most disturbing developments that are taking place right now as well as solutions he hoped were still possible. Kimmerling’s deep concern for Israel's well-being, peace, and success also reveals that he was in effect a devoted Zionist, contrary to the claims of his detractors. He dreamed of a genuinely democratic Israel, a country able to embrace all of its citizens without discrimination and to adopt peace as its most important objective. It is to this dream that this posthumous translation from Hebrew has been dedicated.",N/A,N/A,en
Deschooling Society,['Ivan Illich'],1971,['Education'],A denounciation of present-day schooling with radical suggestions for reform.,N/A,N/A,en
Diagnosis of Our Time,['Karl Mannheim'],1944,['Christian sociology'],N/A,N/A,N/A,en
Sigmund Freud,['Robert Bocock'],2002,['History'],"First Published in 2002. Routledge is an imprint of Taylor & Francis, an informa company.",N/A,N/A,en
Sociology,['T. B. Bottomore'],1963,['Sociology'],"Presents sociological concepts, theories, and methods in relation to the culture and institutions of India. Prepared at the invitation of UNESCO's Social Sciences Division.",N/A,N/A,en
The Structure of Social Action,['Talcott Parsons'],1949,['Social Science'],N/A,N/A,N/A,en
Principles of Sociology,['Herbert Spencer'],1906,['Social sciences'],N/A,N/A,N/A,en
A Modern Utopia,['Herbert George Wells'],1905,['Fiction'],This edition of A Modern Utopia by H. G. Wells is given by Golden Eagle Publishing - Million Book Edition,N/A,N/A,en
Masters of Sociological Thought,['Lewis A. Coser'],1971,[],N/A,N/A,N/A,en
Language and Social Context,['Pier Paolo Giglioli'],1972,['Language Arts & Disciplines'],N/A,N/A,N/A,en
The Social Construction of Technological Systems,"['Wiebe E. Bijker', 'Thomas Parke Hughes', 'Trevor J. Pinch', 'Trevor Pinch']",1989,['Science'],"""The impact of technology on society is clear and unmistakeable. The influence of society on technology is more subtle. The 13 essays in this book have been written by a diverse group of scholars united by a common interest in creating a new field - the sociology of technology. They draw on a wide array of case studies - from cooking stoves to missile systems, from 15th-century Portugal to today's Al labs - to outline an original research program based on a synthesis of ideas from the social studies of science and the history of technology. Together they affirm the need for a study of technology that gives equal weight to technical, social, economic, and political questions""--Back cover.",4.5,N/A,en
The Oxford Handbook of Food History,['Jeffrey M. Pilcher'],2012-11-08,['Cooking'],The final chapter in this section explores the uses of food in the classroom.,N/A,N/A,en
Bathing in Public in the Roman World,['Garrett G. Fagan'],2002,['Health & Fitness'],An uninhibited glance into the extensive baths of Rome,4.5,N/A,en
Individualism and the Philosophy of the Social Sciences,['Murray Newton Rothbard'],1979,['Philosophy'],N/A,N/A,N/A,en
History and Social Theory,['Peter Burke'],2005,['History'],"What is the use of social theory to historians, and of history to social theorists? In clear and energetic prose, a pre-eminent cultural historian here offers a far-reaching response to these deceptively simple questions. In this classic text, now revised and updated in its second edition, Peter Burke reviews afresh the relationship between the fields of history and the social sciences and their tentative convergence in recent decades. Burke first examines what uses historians have made - or might make - of the models, methods, and concepts of the social sciences, and then analyzes some of the intellectual conflicts, such as the opposition between structure and human agency, which are at the heart of the tension between history and social theory. Throughout, he draws from a broad range of cultures and periods to illustrate how history, in turn, has been used to create and validate social theories. This new edition brings the book up to date with the addition of examples and discussions of new topics such as social capital, globalization and post-colonialism. The second edition of History and Social Theory will continue to stimulate both students and scholars across a range of disciplines with its challenging assessment of the roles of history and social science today.",N/A,N/A,en
Reason and Unreason in Society,['Morris Ginsberg'],1960,['Law'],N/A,N/A,N/A,en
Introduction to the Science of Sociology,"['Robert Ezra Park', 'Ernest Watson Burgess']",1924,['Sociology'],N/A,N/A,N/A,en
Reason and Revolution,['Herbert Marcuse'],1968,['Dialectic'],N/A,N/A,N/A,en
The Nature of the Judicial Process,['Benjamin Nathan Cardozo'],1921,['Law'],"In this legal classic, a former Associate Supreme Court Justice explains the conscious and unconscious processes by which a judge decides a case. In simple, understandable language, he discusses the ways rulings are guided and shaped by information, precedent and custom, and standards of justice and morals.",N/A,N/A,en
Third Wave Feminism,"['Stacy Gillis', 'Gillian Howie', 'Rebecca Munford']",2004-09-18,['Social Science'],"This timely, thoughtful and provocative collection explores the current period in feminism, known by many as the ""third wave"". Four sections--genealogies, sex and gender, popular culture, and challenges--interrogate the wave metaphor and, through questioning the generational account of feminism, move feminist theory beyond the present impasse between modernism and postmodernism and indicate possible future trajectories for the feminist movement.",N/A,N/A,en
Colonizing Sex,['Sabine Frühstück'],2003-10-07,['History'],Table of contents,N/A,N/A,en
The Poverty of Historicism,['Karl Raimund Popper'],1986,['History'],N/A,N/A,N/A,en
Ideology and Utopia,['Karl Mannheim'],1936,['Philosophy'],"""Combines a number of different writings of the author...parts II-IV represent...""Ideologie und Utopie"" (F. Cohen : Bonn, 1929, now, Schulte-Bulmke : Frankfurt-am-Main); part V consists of...""Wissenssoziologie"", originally published in Alfred Vierkandt's ""Handworterbuch der Soziologie"" (F. Enke : Stuttgart, 1931); part I was written to introduce the present volume to the Anglo-Saxon reader.""-Foreword.",N/A,N/A,en
Outlines of Social Philosophy,['John Stuart Mackenzie'],1918,['Sociology'],N/A,N/A,N/A,en
Human Nature and the Social Order,['Charles Horton Cooley'],1902,['Psychology'],"This work remains a pioneer sociological treatise on American culture. By understanding the individual not as the product of society but as its mirror image, Cooley concludes that the social order cannot be imposed from outside human nature but that it arises from the self. Cooley stimulated pedagogical inquiry into the dynamics of society with the publication of Human Nature and the Social Order in 1902. Human Nature and the Social Order is something more than an admirable ethical treatise. It is also a classic work on the process of social communication as the ""very stuff"" of which the self is made.",N/A,N/A,en
The Invention of Tradition,"['Eric J. Hobsbawm', 'T. O. Ranger']",1992,['Folklore'],"Many of the traditions which we think of as very ancient in their origins were not in fact sanctioned by long usage over the centuries, but were invented comparatively recently. This book explores examples of this process of invention - the creation of Welsh and Scottish 'national culture'; the elaboration of British royal rituals in the nineteenth and twentieth centuries; the origins of imperial rituals in British India and Africa; and the attempts by radical movements to develop counter-traditions of their own. It addresses the complex interaction of past and present, bringing together historians and anthropologists in a fascinating study of ritual and symbolism which poses new questions for the understanding of our history.",N/A,N/A,en
Max Weber,['Alan Sica'],2004-01,['Biography & Autobiography'],"The most profound and enduring social theorist of sociology's classical period, Max Weber speaks as cogently to concerns of the new century as he did to those of the past. In Max Weber and the New Century, Alan Sica demonstrated Weber's preeminent position and lasting vitality within social theory by applying his ideas to a broad range of topics of contemporary concern. Max Weber: A Comprehensive Bibliography is a companion volume that offers some 4,600 bibliographic listings of work on Weber, making it the most complete guide to the literature in English and a testament to the continued vitality of Weber's thought. Sica's work supersedes all previous bibliographical efforts covering the Weber literature, both in the quantity and accuracy of its references, and the clarity and convenience of its format. In order to demonstrate the enormous variety of Weberiana in English, Sica has adopted a liberal criterion for inclusion, rather than a critical one, choosing to mix the best with what may be more routine work. Following a preface in which previous bibliographies and bibliographic problems are discussed, the volume opens with a series of five specialized bibliographies. The first lists Weber's works in English translation. The second lists reviews of Weber's major works including those translated into English, while the third covers reviews of recent books and other work on Weber. The fourth section contains a selection of dissertations and theses relating to Weber or his ideas. The fifth includes primary and secondary sources treating Weber on rationality and rationalization processes. The last and largest section offers a comprehensive Weber bibliography of works in English. This large-scale endeavor attempts to identify with accuracy and completeness the entire universe of Weber scholarship in English. It will be an essential scholarly tool for sociologists, historians, economists, and students of cultural and intellectual history. Alan Sica is professor of sociology and director of the Social Thought Program at Pennsylvania State University.",N/A,N/A,en
New Challenges for UNICEF,['Yves Beigbeder'],2001,['Political Science'],"Yves Beigbeder discusses the creation of UNICEF, the evolution of its programs, its structure and finances, and its work in health, nutrition, education, sanitation, and in emergencies. It also examines the current challenges UNICEF faces, including its n",N/A,N/A,en
The Emergence of Sociological Theory,"['Jonathan H. Turner', 'Leonard Beeghley']",1981,['Social Science'],N/A,N/A,N/A,en
Sociology,['Joan Ferrante-Wallace'],2006,['Social history'],N/A,5,N/A,en
The Division of Labor in Society,['Emile Durkheim'],1997-09,['Business & Economics'],"In this momentous challenge to the economic theories of Adam Smith and Karl Marx, Emile Durkheim presents a visionary reconception of the social structures for production and allocation that are the cornerstones of capitalism. He asks how individuality can be retained within the capitalist system. He argues that class conflict is not inherent in a capitalistic society as Marx contended, but that the unfettered growth of state power would lead to the extinction of individuality. He suggests that only in a free society that promotes voluntary bonds between its members can individuality prosper.",5,N/A,en
The Open Society and Its Enemies,['Karl Raimund Popper'],1945,['Philosophy'],N/A,N/A,N/A,en
Sisterhood Is Forever,['Robin Morgan'],2003-03-05,['Literary Criticism'],"With over 60 original essays commissioned from well-known feminist leaders as well as Gen X & Y activists, this is a composite look at the female experience in America, charting where we've been, where we are, and where we're going.",N/A,N/A,en
A Global History of Indigenous Peoples,['K. Coates'],2004-10-29,['History'],"A Global History of Indigenous Peoples examines the history of the indigenous/tribal peoples of the world. The work spans the period from the pivotal migrations which saw the peopling of the world, examines the processes by which tribal peoples established themselves as separate from surplus-based and more material societies, and considers the impact of the policies of domination and colonization which brought dramatic change to indigenous cultures. The book covers both tribal societies affected by the expansion of European empires and those indigenous cultures influenced by the economic and military expansion of non-European powers. The work concludes with a discussion of contemporary political and legal conflicts between tribal peoples and nation-states and the on-going effort to sustain indigenous cultures in the face of globalization, resource developments and continued threats to tribal lands and societies.",N/A,N/A,en
Exploring the Ways of Mankind,"['Walter Rochs Goldschmidt', 'Walter Goldschmidt']",1977,['Social Science'],N/A,N/A,N/A,en
Capitalism and Modern Social Theory,['Anthony Giddens'],1971,['History'],Offers a new analysis of the ideas of the 3 authors who have contributed most to the establishment of the basic framework of contemporary sociology.,3.5,N/A,en
Sociology and Philosophy,['Émile Durkheim'],1974,['Philosophy'],N/A,N/A,N/A,en
Companion Encyclopedia of Anthropology,['Tim Ingold'],1997,['Social Science'],"The Companion Encyclopedia of Anthropology provides a comprehensive survey of contemporary thinking in biological, social and cultural anthropology.",N/A,N/A,en
Shadows of the Prophet,['Douglas S. Farrer'],2009-06-05,['Social Science'],"This is the first in-depth study of the Malay martial art, silat, and the first ethnographic account of the Haqqani Islamic Sufi Order. Drawing on 12 years of research and practice, the author provides a major contribution to the study of Malay culture.",3,N/A,en
