title,authors,publishedDate,categories,description,averageRating,textSnippet
Fame,['Daniel Kehlmann'],2011,['Cell phones'],"Imagine being famous. Wouldn't that be great? But what if, one day, you got stuck in a country where no one spoke your language. Where no one knew your face and you had no way of contacting home. How would your fame help you then? What would happen if someone got hold of your mobile phone? If they spoke to your girlfriends, your agent, your director and started making decisions for you. And when no one believed that you were you any more, when you saw a lookalike acting your roles for you, what would you do? In this delightfully entertaining book, Daniel Kehlmann throws his characters into situations that are thrilling, funny, surprising and tragic, confirming his place as one of his generation's finest writers.",N/A,N/A
A Dictionary of Chemical Engineering,['Carl Schaschke'],2014,['Reference'],"This new dictionary provides a quick and authoritative point of reference for chemical engineering, covering areas such as materials, energy balances, reactions, and separations. It also includes relevant terms from the areas of chemistry, physics, mathematics, and biology.",N/A,N/A
John Dewey's Pragmatic Technology,['Larry A. Hickman'],1990,['Philosophy'],".."". a comprehensive canvass of Dewey s logic, metaphysics, aesthetics, philosophy of history, and social thought."" Choice .."". a major addition to the recent accumulation of in-depth studies of Dewey."" Journal of Speculative Philosophy ""Larry Hickman has done an exemplary job in demonstrating the relevance of John Dewey s philosophy to modern-day discussions of technology."" Ethics""",N/A,N/A
The Social Construction of Technological Systems,"['Wiebe E. Bijker', 'Thomas Parke Hughes', 'Trevor J. Pinch', 'Trevor Pinch']",1989,['Science'],"""The impact of technology on society is clear and unmistakeable. The influence of society on technology is more subtle. The 13 essays in this book have been written by a diverse group of scholars united by a common interest in creating a new field - the sociology of technology. They draw on a wide array of case studies - from cooking stoves to missile systems, from 15th-century Portugal to today's Al labs - to outline an original research program based on a synthesis of ideas from the social studies of science and the history of technology. Together they affirm the need for a study of technology that gives equal weight to technical, social, economic, and political questions""--Back cover.",4.5,N/A
Man and Technics,['Oswald Spengler'],1932,['Civilization'],N/A,N/A,N/A
Industrial Arts Index,[],1929,['Engineering'],N/A,N/A,N/A
Whose Global Village?,['Ramesh Srinivasan'],2018-12-04,['Computers'],"1. Technology myths and histories -- 2. Digital stories from the developing world -- 3. Native Americans, networks, and technology -- 4. Multiple voices : performing technology and knowledge -- 5. Taking back our media.",N/A,N/A
Ancient Egyptian Materials and Technology,"['Paul T. Nicholson', 'Ian Shaw']",2000-03-23,['History'],The book describes current research into all aspects of craftwork in ancient Egypt.,3,N/A
"Digital Youth, Innovation, and the Unexpected",['Tara McPherson'],2008,['Computers'],"How emergent practices and developments in young people's digital media can result in technological innovation or lead to unintended learning experiences and unanticipated social encounters. Young people's use of digital media may result in various innovations and unexpected outcomes, from the use of videogame technologies to create films to the effect of home digital media on family life. This volume examines the core issues that arise when digital media use results in unintended learning experiences and unanticipated social encounters. The contributors examine the complex mix of emergent practices and developments online and elsewhere that empower young users to function as drivers of technological change, recognizing that these new technologies are embedded in larger social systems, school, family, friends. The chapters consider such topics as (un)equal access across economic, racial, and ethnic lines; media panics and social anxieties; policy and Internet protocols; media literacy; citizenship vs. consumption; creativity and collaboration; digital media and gender equity; shifting notions of temporality; and defining the public/private divide. Contributors Steve Anderson, Anne Balsamo, Justine Cassell, Meg Cramer, Robert A. Heverly, Paula K Hooper, Sonia Livingstone, Henry Lowood, Robert Samuels, Christian Sandvig, Ellen Seiter, Sarita Yardi",N/A,N/A
When Religion Meets New Media,['Heidi Campbell'],2010-04-05,['Religion'],"This lively book focuses on how different Jewish, Muslim, and Christian communities engage with new media. Rather than simply reject or accept new media, religious communities negotiate complex relationships with these technologies in light of their history and beliefs. Heidi Campbell suggests a method for studying these processes she calls the ""religious-social shaping of technology"" and students are asked to consider four key areas: religious tradition and history; contemporary community values and priorities; negotiation and innovating technology in light of the community; communal discourses applied to justify use. A wealth of examples such as the Christian e-vangelism movement, Modern Islamic discourses about computers and the rise of the Jewish kosher cell phone, demonstrate the dominant strategies which emerge for religious media users, as well as the unique motivations that guide specific groups.",N/A,N/A
The Shorter Science and Civilisation in China: Volume 1,"['Joseph Needham', 'Colin A. Ronan']",1978,['History'],"Volumes I and II of the major series: China: its language, geography and history ; Chinese philosophy and scientific thought.",N/A,N/A
"Technology, Society and Sustainability",['Lech W. Zacher'],2017-03-02,['Science'],"This collection is a multidisciplinary and multicultural contribution to the current sustainability discourse. It is focused on two main dimensions of our world: complexity and diversity. Desirable and urgent transition of socio-technological systems toward a sustainability trajectory of development requires a better understanding of technological trends and social transformations. General advancement of technology does not produce identical changes in various societies, differentiated economically and culturally. Moreover, the abilities to approach sustainable development change over time and space. As a result there is a constant need for continuing research, analyses, and discussions concerning changing contexts and adequacy of strategies and policies. Authors from twelve countries and of different academic and cultural settings present their insights, analyses and recommendations. The collection is focused both on contexts and on activities leading to sustainable trajectories in various domains of economy and social life. Continuing research and discussion is needed to better understand these challenges and to prepare the appropriate strategies and solutions. Development of socio-technological systems is nowadays very complex; moreover, the world we live in is extremely diverse. Therefore, sustainability discourse must be ongoing, introducing new ideas, concepts, theories, evidence and experience by various parties—academics, professionals, and practitioners.",N/A,N/A
Technology and the Good Life?,"['Eric Higgs', 'Andrew Light', 'David Strong']",2000-11-15,['Science'],"Can we use technology in the pursuit of a good life, or are we doomed to having our lives organized and our priorities set by the demands of machines and systems? How can philosophy help us to make technology a servant rather than a master? Technology and the Good Life? uses a careful collective analysis of Albert Borgmann's controversial and influential ideas as a jumping-off point from which to address questions such as these about the role and significance of technology in our lives. Contributors both sympathetic and critical examine Borgmann's work, especially his ""device paradigm""; apply his theories to new areas such as film, agriculture, design, and ecological restoration; and consider the place of his thought within philosophy and technology studies more generally. Because this collection carefully investigates the issues at the heart of how we can take charge of life with technology, it will be a landmark work not just for philosophers of technology but for students and scholars in the many disciplines concerned with science and technology studies.",4,N/A
Freeze-drying of Pharmaceuticals and Biopharmaceuticals,"['Felix Franks', 'Tony Auffret']",2008,['Medical'],"Freeze-drying, in the past popular in the food industry, has more recently been adopted by the pharmaceutical industry as a standard method for the production of stable solid preparations. Freeze-drying of Pharmaceuticals and Biopharmaceuticals is the first book to specifically describe this process, as related to the pharmaceutical industry. The emphasis of this book is on the properties of the materials processed, how effective formulations are arrived at, and how they are stored and marketed. Beginning with a historical overview of the process, Freeze-drying of Pharmaceuticals and Biopharmaceuticals briefly describes the processes and equipment involved, including: the physics, chemistry and biochemistry associated with freezing, aspects of formulation development, primary and secondary drying; the economics and engineering of scaling up; and, most importantly, attributes of the dried product. It also discusses in detail the science behind freeze-drying, such as the properties of crystalline and amorphous solids. The book concludes with selected case studies and discusses the future of freeze-drying, advances in alternative drying methods, and concludes with an extensive bibliography. This book, written by a leading expert in the field, is aimed primarily at product and process developers in the biopharmaceutical industry and academia. Extract from a review: .."".this book is a very useful and thorough overview of the processes in operation during freezing and lyophilization and should be read by all those who are interested in freeze drying and pharmaceutical formulation design. I certainly will be returning to it as an excellent summary of these important issues."" CryoLetters, c/o Royal Veterinary College, London, UK",4,N/A
Visions Of Technology,['Richard Rhodes'],2000-12-07,['Science'],A collection of writings that discuss how technology has changed society and whether or not those changes have been beneficial.,N/A,N/A
Encyclopedia of Separation Science,"['Michael Cooke', 'C. F. Poole']",2000,['Chemistry'],N/A,N/A,N/A
Power System Analysis and Design,"['J. Duncan Glover', 'Mulukutla S. Sarma']",1994,['Technology & Engineering'],"The objective of this book is to present methods of power system analysis and design, particularly with the aid of a personal computer, in sufficient depth to give the student the basic theory at the undergraduate level.",4.5,N/A
"The Oxford Encyclopedia of Philosophy, Science, and Technology in Islam",['Ibrahim Kalin'],2014-04-01,['Islamic philosophy'],N/A,N/A,N/A
Standard Handbook for Electrical Engineers,"['Donald G. Fink', 'H. Wayne Beaty']",2000,['Technology & Engineering'],"This bible for electrical engineering gives professionals extensive, component-by-component details they need in one complete volume. The handbook brings together state-of-the-art industry practices and techniques, formulas, theorems, illustrations, and more, making the field's technology more accessible than ever.",N/A,N/A
Mortal Engines 2. Predator's Gold,['Philip Reeve'],2018-07-05,[],"MORTAL ENGINES launched Philip Reeve's brilliantly-imagined creation, the world of the Traction Era, where mobile cities fight for survival in a post-apocalyptic future. Now, in time for the film debut, the critically acclaimed MORTAL ENGINES quartet is repackaged with a fantastic and eye-catching cover featuring new artwork. In the second brilliant installment of Philip Reeve's award-winning quartet, Tom and Hester's airship is drifting over the vast Ice Wastes, crippled by the fanatical aviators of the Anti-Tractionists. The fast-moving ice city of Anchorage offers sanctuary. But it is no safe refuge. Devastated by plague and haunted by ghosts, Anchorage is heading for the Dead Continent of America...",N/A,N/A
Neuroanatomy,['Adam Fisch'],2012-04-03,['Medical'],"If you can't draw it, you don't know it:"" that was the rule of the late neuroanatomist William DeMyer, MD. Yet books do not encourage us to draw and redraw neuroanatomy. This book teaches neuroanatomy through step-by-step instruction of how to draw neuroanatomical pathways and structures. Its instructive language is highly engaging. Users draw neuroanatomical structures and pathways in several steps so they are remembered and use mental and physical mnemonics to demonstrate difficult anatomical rotations and directional pathways. Many neuroanatomy textbooks are great references, but fail to provide a working knowledge of neuroanatomy, and many neuroanatomy handbooks provide bedside pearls, but are too concise to be fully satisfactory. This instructional workbook teaches a comprehensive, but practical approach to neuroanatomy; it includes references where necessary but steers users toward key clinical features.",N/A,N/A
IBrain,"['Gary Small', 'Gigi Vorgan']",2008-10-14,['Computers'],"Their insights are extraordinary, their behaviors unusual. Their brains—shaped by the era of microprocessors, access to limitless information, and 24-hour news and communication—are remapping, retooling, and evolving. They're not superhuman. They're your twenty-something coworkers, your children, and your competition. Are you keeping up? In iBrain, Dr. Gary Small, one of America's leading neuroscientists and experts on brain function and behavior, explores how technology's unstoppable march forward has altered the way young minds develop, function, and interpret information. iBrain reveals a new evolution catalyzed by technological advancement and its future implications: Where do you fit in on the evolutionary chain? What are the professional, social, and political impacts of this new brain evolution? How must you adapt and at what price? While high-tech immersion can accelerate learning and boost creativity, it also has its glitches, among them the meteoric rise in ADD diagnoses, increased social isolation, and Internet addiction. To compete and thrive in the age of brain evolution, and to avoid these potential drawbacks, we must adapt, and iBrain—with its Technology Toolkit—equips all of us with the tools and strategies needed to close the brain gap.",4,N/A
Circuit Analysis,"['Allan Robbins', 'Wilhelm C. Miller']",2013,['Electric circuit analysis'],"Provides an introduction to the theory, design, and analysis of electrical circuits. Covers direct and alternating current, capacitance, inductance, magnetism, simple transients, transformers, Fourier series, methods of analysis and more. Conceptual material is supported by illustrations and diagrams, as well as step-by-step examples, exercises and hands-on activities.",N/A,N/A
Media in the Global Context,['Emmanuel K. Ngwainmbi'],2019-11-23,['Social Science'],"This book investigates ways in which global media coverage of conflicts affects the worldviews of the social and cultural values of nationals from the war regions. It identifies the cultural patterns in remote communities that have been ‘diluted’ by IT and the extent to which the changes impacted the values of the indigenes. It also describes the role that IT especially social media and broadcast media play in the understanding of war among residents in highly wired and remote communities, respectively.",N/A,N/A
Unbounding the Future,"['K. Eric Drexler', 'Chris Peterson', 'Gayle Pergamit']",1991,['Science'],"Examines the field of medicine, toxic waste, and production relating how they will revolutionize life in the future.",N/A,N/A
The Shorter Science and Civilisation in China: Volume 3,"['Joseph Needham', 'Colin A. Ronan']",1978,['History'],"A section of Volume IV, part 1 and a section of Volume IV, part 3 of the major series:",N/A,N/A
"The Oxford Encyclopedia of the History of American Science, Medicine, and Technology",['Hugh Richard Slotten'],2014-10-28,['Reference'],"Science, medicine, and technology have become increasingly important to the average individual in modern society. The importance of these three fields is in many ways one of the defining characteristics of modernity. Understanding their history is essential for educated individuals. Science, medicine, and technology are not static endeavors but processes, bodies of knowledge, tools, and techniques that are constantly growing and changing. The entries in this encyclopedia explore the changing character of science, medicine, and technology in the United States; the key individuals, institutions, and organizations responsible for major developments; and the concepts, practices, and processes underlying these changes. Especially since the early decades of the twentieth century, American science, medicine, and technology have played dominant roles internationally. Entries explore distinctive characteristics of American institutions and culture that help explain this development.At the same time, the encyclopedia situates specific events, theories, practices, and institutions in their proper historical context and explores their impact on American society and culture. Entries are written by the experts in the field. Students not only from the humanities and social sciences but also from the sciences and the medical sciences should be attracted to the broad-ranging and in-depth analysis in the encyclopedia.",N/A,N/A
"The Repertory of Patent Inventions, and Other Discoveries and Improvements in Arts, Manufactures, and Agriculture",[],1834,['Industrial arts'],N/A,N/A,N/A
Technopoly,['Neil Postman'],1991,['Technology'],N/A,N/A,N/A
The Technological Bluff,['Jacques Ellul'],1990,['Social Science'],"M. Ellul's view of technology is that once it is let out of the laboratory, technology cannot be turned off. Technology begets more technology. The modern world, therefore, is one in which more technology is inevitable. Fixing or remediating the impact of a technology like water pollution requires--you guessed it--more technology.",N/A,N/A
Positive Computing,"['Rafael A. Calvo', 'Dorian Peters']",2014-11-28,['Computers'],"A case for building a digital environment that can make us happier and healthier, not just more productive, and a theoretical framework for doing so.",N/A,N/A
The Gecko's Foot,['Peter Forbes'],2005,['Science'],"A cutting-edge science book in the style of Fermat s Last Theorem and Chaos from an exciting and accessible new voice in popular science writing. Bio-inspiration is a form of engineering but not in the conventional sense. Extending beyond our established and preconceived notions, scientists, architects and engineers are looking at imitating nature by manufacturing 'wet' materials such as spider silk or the surface of the gecko's foot. The amazing power of the gecko's foot has long been known it can climb a vertical glass wall and even walk upside down on the ceiling but no ideas could be harnessed from it because its mechanism could not be seen with the power of optical microscopes. Recently however the secret was solved by a team of scientists in Oregon who established that the mechanism really is dry, and that it does not involve suction, capillary action or anything else the lay person might imagine. Each foot has half a million bristles and each bristle ramifies into hundreds of finer spatula-shaped projections. The fine scale of the gecko's foot is beyond the capacity of conventional microengineering, but a team of nanotechnologists have already made a good initial approximation. The gecko's foot is just one of many examples of this new 'smart' science. We also discover, amongst other things, how George de Mestral's brush with the spiny fruits of the cocklebur inspired him to invent Velcro; how the shape of leaves opening from a bud has inspired the design of solar-powered satellites; and the parallels between cantilever bridges and the spines of large mammals such as the bison. The new 'smart' science of Bio-inspiration is going to produce a plethora of products over the next decades that will transform our lives, and force us to look at the world in a completely new way. It is science we will be reading about in our papers very soon; it is the science of tomorrow's world.""",N/A,N/A
The Scientific Revolution: A Very Short Introduction,['Lawrence Principe'],2011-04-28,['History'],"Lawrence M. Principe takes a fresh approach to the story of the scientific revolution, emphasising the historical context of the society and its world view at the time. From astronomy to alchemy and medicine to geology, he tells this fascinating story from the perspective of the historical characters involved.",N/A,N/A
"Technics and Time, 1",['Bernard Stiegler'],1998,['Philosophy'],"What is a technical object? At the beginning of Western philosophy, Aristotle contrasted beings formed by nature, which had within themselves a beginning of movement and rest, and man-made objects, which did not have the source of their own production within themselves. This book, the first of three volumes, revises the Aristotelian argument and develops an innovative assessment whereby the technical object can be seen as having an essential, distinct temporality and dynamics of its own. The Aristotelian concept persisted, in one form or another, until Marx, who conceived of the possibility of an evolution of technics. Lodged between mechanics and biology, a technical entity became a complex of heterogeneous forces. In a parallel development, while industrialization was in the process of overthrowing the contemporary order of knowledge as well as contemporary social organization, technology was acquiring a new place in philosophical questioning. Philosophy was for the first time faced with a world in which technical expansion was so widespread that science was becoming more and more subject to the field of instrumentality, with its ends determined by the imperatives of economic struggle or war, and with its epistemic status changing accordingly. The power that emerged from this new relation was unleashed in the course of the two world wars. Working his way through the history of the Aristotelian assessment of technics, the author engages the ideas of a wide range of thinkers--Rousseau, Husserl, and Heidegger, the paleo-ontologist Leroi-Gourhan, the anthropologists Vernant and Detienne, the sociologists Weber and Habermas, and the systems analysts Maturana and Varela.",N/A,N/A
Industrial Society and Its Future: Unabomber Manifesto,['Theodore John Kaczynski'],2022-11-28,['Political Science'],"Industrial Society and Its Future, widely called the Unabomber Manifesto, is a essay by Ted Kaczynski contending that the Industrial Revolution began a harmful process of technology destroying nature, while forcing humans to adapt to machines, and creating a sociopolitical order that suppresses human freedom and potential. The manifesto formed the ideological foundation of Kaczynski's 1978-1995 mail bomb campaign, designed to protect wilderness by hastening the collapse of industrial society. Theodore Kaczynski rejected modern society and moved to a primitive cabin in the woods of Montana. There, he began building bombs, which he sent to professors and executives to express his disdain for modern society, and to work on his magnum opus, Industrial Society and Its Future, forever known to the world as the Unabomber Manifesto. Responsible for three deaths and more than twenty casualties over two decades, he was finally identifed and apprehended when his brother recognized his writing style while reading the 'Unabomber Manifesto.' The piece, written under the pseudonym FC (Freedom Club) was published in the New York Times after his promise to cease the bombing if a major publication printed it in its entirety. Attorney General Janet Reno authorized the printing to help the FBI identify the author.",N/A,N/A
