title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Black Zion,"['Yvonne Patricia Chireau', 'Nathaniel Deutsch']",2000,['Religion'],"This is an exploration of the interaction between African American religions and Jewish traditions, beliefs, and spaces. The collection's argument is that religion is the missing piece of the cultural jigsaw, and black-Jewish relations need the religious roots of their problem illuminated.",1,N/A,en
The Religion of Israel,['Robert L. Ottley'],1905,['Judaism'],N/A,N/A,N/A,en
From Text to Tradition,['Lawrence H. Schiffman'],1991,['Religion'],"From Text to Tradition examines the history of Judaism as it developed from the religion of biblical Israel to the Judaism of the talmudic rabbis. Each step in this process is discussed from the historical, literary and religious points of view and the context of the political history of the Jews. Among the topics covered in this connection are the biblical heritage which underlies all later Judaism, the importance of the Persian period for laying the groundwork for postbiblical Judaism, the confrontation of Judaism with Hellenism, apocrypha, pseudepigrapha and the Dead Sea Scrolls, Pharisees, Sadducees and Essenes, the Jewish-Christian schism, the impact of the Jewish revolts against Rome and the destruction of the Temple, the rise of Rabbinic Judaism, and the development of the Mishnah, Talmud and Jewish law. One of the books major theses is that the various approaches to Judaism shared sufficient common ground as to be classified as one, albeit variegated, religious tradition. Diverging trends may be--and are--traced during this period, as is the question of the role of interpretation, the impact of external influences, and the process by which the competing approaches were eventually supplanted by the rabbinic tradition, which became the basis for medieval and modern Judaism. In this way, Judaism is shown to have travelled the long road from the textual heritage of the Hebrew Bible to the oral tradition of the rabbis.",N/A,N/A,en
"The Pillar of Fire, Or, Israel in Bondage",['Joseph Holt Ingraham'],1890,"['Exodus, The']",N/A,N/A,N/A,en
Jewish Traditions,['Ronald L. Eisenberg'],2020-06-22,['Social Science'],"Thanks to these generous donors for making the publication of this book possible: Miles z""l and Chris Lerman; David Lerman and Shelley Wallock The bestselling guide to understanding Jewish traditions, now in paperback This is a comprehensive and authoritative resource with ready answers to questions about almost all aspects of Jewish life and practice: life-cycle events, holidays, ritual and prayer, Jewish traditions and customs, and more. Ronald Eisenberg has distilled an immense amount of material from classic and contemporary sources into a single volume, which provides thousands of insights into the origins, history, and current interpretations of a wealth of Jewish traditions and customs. Divided into four sections--Synagogue and Prayers, Sabbaths and Festivals, Life-Cycle Events, and Miscellaneous (a large section that includes such diverse topics as Jewish literature, food, and plants and animals)--this is an encyclopedic reference for anyone who wants easily accessible, accurate information about all things Jewish. Eisenberg writes for a wide, diversified audience, and is respectful of the range of practices and beliefs within today's American Jewish community--from Orthodox to liberal.",N/A,N/A,en
The Jew in the Lotus,['Rodger Kamenetz'],1994,['Religion'],"Two stories: the outer story of the historic meeting in Dharamsala, India, between the Dalai Lama and eight rabbis and Jewish scholars, and the inner story of how Kamenetz explores and deepens his own understanding of Judaism through the ""beginner's mind"" of shared pilgrimage.",4.5,N/A,en
דרך ה׳,['Moshe Ḥayyim Luzzatto'],1998,['Religion'],"Explores Divine regulation of the world. With Rabbi Yosef Begun's marginal notes. Vowelized, facing Hebrew and English texts.",5,N/A,en
Jewish Music in Its Historical Development,['Abraham Zebi Idelsohn'],1929,['Folk music'],N/A,N/A,N/A,en
"The Voice, the Word, the Books",['F. E. Peters'],2007-04-23,['Religion'],"An important new work on the authoritative texts of the Abrahamic religious traditions, Peters has written a comparative study of the three major Western faiths by examining scripture--Jewish, Christian, and Muslim--from every conceivable angle.",N/A,N/A,en
"The Bible, the Koran, and the Talmud",[],1855,['Bible'],N/A,N/A,N/A,en
Apocalypse Against Empire,['Anathea Portier-Young'],2011-01-06,['History'],"A fresh and daring take on ancient apocalyptic books. The year 167 b.c.e. marked the beginning of a period of intense persecution for the people of Judea, as Seleucid emperor Antiochus IV Epiphanes attempted forcibly and brutally to eradicate traditional Jewish religious practices. In Apocalypse against Empire Anathea Portier-Young reconstructs the historical events and key players in this traumatic episode in Jewish history and provides a sophisticated treatment of resistance in early Judaism. Building on a solid contextual foundation, Portier-Young argues that the first Jewish apocalypses emerged as a literature of resistance to Hellenistic imperial rule. She makes a sturdy case for this argument by examining three extant apocalypses, giving careful attention to the interplay between social theory, history, textual studies, and theological analysis. In particular, Portier-Young contends, the book of Daniel, the Apocalypse of Weeks, and the Book of Dreams were written to supply an oppressed people with a potent antidote to the destructive propaganda of the empire renewing their faith in the God of the covenant and answering state terror with radical visions of hope..",N/A,N/A,en
Yearbook of the Central Conference of American Rabbis,['Central Conference of American Rabbis'],1925,['Jews'],Contains proceedings of annual conventions.,N/A,N/A,en
Children of Abraham,"['Khalid Duran', 'Abdelwahab Hechiche', 'Arnold James Rudin']",2001,['Religion'],"This groundbreaking book, developed with a grant from the Harriet and Robert Heilbrunn Institute for Interreligious Understanding of the American Jewish Committee, is a stepping stone to dialogue. Descended from a common ancestor, Jews and Muslims share a special relationship and practice religions that exhibit remarkable moral and theological resemblance. But most Jews know little about Islam. Professor Khalid Duran presents the majesty of Islam, its history and culture, but neither ignores nor rationalizes its more problematic aspects. His book offers an insightful and forthright treatment of the varieties of Muslim fundamentalism, Islamism and Jihadism. It offers a candid analysis of the status of women in Muslim belief and practice, as well as an unsentimental assessment of the historical treatment of minorities in Islamic societies. A publication of the Harriet and Robert Heilbrunn Institute for International Interreligious Understanding of the American Jewish Committee.",N/A,N/A,en
The Proof of the Gospel,"['Eusebius (of Caesarea, Bishop of Caesarea)']",1981,['Religion'],"""Eusebius wrote The Proof of the Gospel for those who have passed beyond the need of elementary instruction in Christianity and are ""already in a state prepared for the reception of the higher truths."" He intended to ""convey the exact knowledge of the most stringent proofs of God's mysterious dispensation in regard to our Lord and Saviour Jesus Christ."" Only ten of the original twenty books comprising this work have survived. Books 1 and 2 are introductory. Book 3 treats Christ's humanity and is perhaps the most modern part of the argument. By an elaborate reductio ad absurdum, Eusebius shows dramatically and cogently the impossibility of Jesus Christ being anything but perfect man and divine. ... Books 4 and 5 deal with Christ's divinity, and it is in them that passages of an Arian ring appear. Books 6-9 discuss the Jesus' incarnate life as the fulfillment of prophecy. And book 10 reaches the passion and is especially occupied with Judas and the betrayal. This edition was first published in 1920 as part of the SPCK's series of Translations of Christian Literature.""--",N/A,N/A,en
The 13 Principles of Faith,['Moses Maimonides'],2009,['Religion'],"Rambam (Maimonides, 1135-1204) is revered as one of the greatest Jewish scholars who ever lived. Among his vast contributions to Jewish scholarship is a series of thirteen core beliefs of Judaism. The brevity of this credo belies the depth of the ideas it represents.Now, Kol Menachem presents an extensive work of scholarship that will elucidate these principles for all those interested in the heart of Jewish belief. Organized into a sequence of user-friendly lessons, this series takes the reader on a journey through more than 150 traditional sources that influenced these beliefs through the ages. Added to this is the Toras Menachem commentary on the Principles, culled from the Lubavitcher Rebbe's extensive lectures and writings....",5,N/A,en
Coming to Terms with America,['Jonathan D. Sarna'],2021-09,['History'],"Coming to Terms with America examines how Jews have long “straddled two civilizations,” endeavoring to be both Jewish and American at once, from the American Revolution to today. In fifteen engaging essays, Jonathan D. Sarna investigates the many facets of the Jewish-American encounter—what Jews have borrowed from their surroundings, what they have resisted, what they have synthesized, and what they have subverted. Part I surveys how Jews first worked to reconcile Judaism with the country’s new democratic ethos and to reconcile their faith-based culture with local metropolitan cultures. Part II analyzes religio-cultural initiatives, many spearheaded by women, and the ongoing tensions between Jewish scholars (who pore over traditional Jewish sources) and activists (who are concerned with applying them). Part III appraises Jewish-Christian relations: “collisions” within the public square and over church-state separation. Originally written over the span of forty years, many of these essays are considered classics in the field, and several remain fixtures of American Jewish history syllabi. Others appeared in fairly obscure venues and will be discovered here anew. Together, these essays—newly updated for this volume—cull the finest thinking of one of American Jewry’s finest historians.",N/A,N/A,en
Where Heaven Touches Earth,['Dovid Rossoff'],2001,['Jerusalem'],"Paints a panorama of Jerusalem in all her glory, from medieval times and the era of the Crusaders, through the poverty-stricken Jewish communities of the last centuries and their strength and heroism, ending with a look at Jerusalem today. Carefully researched, with stories, biographies, an index, charts, and photographs.",5,N/A,en
Reconstructing the Society of Ancient Israel,['Paula M. McNutt'],1999,['Bible'],"McNutt has created the first sociological history of ancient Israel - from the very beginning to the end of the Persian period. She presents a balanced view of contemporary research into the nature and development of ancient Israelite society. She uses social-scientific methods to examine recent reconstructions of the social and cultural contexts that nurtured the literature of the Hebrew Bible. By investigating the intricate social processes that sustained that ancient society, McNutt enables the reader to discern the forces at work during key periods of transition in early Israelite history. Required reading for anyone interested in the world of biblical antiquity.",N/A,N/A,en
The End of Days,['Gershom Gorenberg'],2002,['History'],A seasoned journalist guides readers through the violent struggle for Jerusalem's sacred Temple Mount.,N/A,N/A,en
A Passion for Truth,['Abraham Joshua Heschel'],1973,['Philosophy'],Explores despair and hope in Hasidism as Heschel experienced it himself through study of the Baal Shem Tov and the Kotzker Rebbe.,N/A,N/A,en
Jesus and Yahweh,['Harold Bloom'],2005,['Philosophy'],"This brilliant and provocative study of Jesus and Yahweh is a paradigm-changing literary criticism that will challenge and illuminate Jews and Christians alike, and may make readers rethink everything they take for granted about what they believed was a shared heritage.",N/A,N/A,en
From Eden to Exile,['Eric H. Cline'],2007,"['Body, Mind & Spirit']","Examines seven mysteries of the Hebrew Bible, from the Garden of Eden and Noah's Ark, to the Exodus, the Babylonian Exile, and the Lost Tribes of Israel, placing these biblical stories in their archaeological and historical context.",N/A,N/A,en
Josephus: The Jewish War,['Flavius Josephus'],1976,['Jews'],N/A,N/A,N/A,en
The Challenge of Islam,['Douglas Pratt'],2005,['Religion'],"""Addressing challenges arising from Christian-Muslim encounter, this book engages with the primary challenge - enabling outsiders to understand the religion of Islam. Douglas Pratt offers distinctive perspectives that complement much other literature in the study of Islam and in particular of Christian-Muslim relations and the relation of Islam and the West. Whilst in recent years there have been many introductions to Islam, a book that combines introductory material with issues of the relationship of Islam to Christianity and Judaism, and issues of dialogical engagement, is rare and offers an important complementary perspective to other texts.""--Jacket.",N/A,N/A,en
Origines Hebrææ: the antiquities of the Hebrew republick,['Thomas Lewis'],1724,[],N/A,N/A,N/A,en
The Jew in Christian Theology,['Gerhard Falk'],1992,['Religion'],"Martin Luther's viciously anti-Jewish pamphlet, Vom Schem Hampboras, presented here in its original German and its first-ever English translation, is but one of the many sources translated here for the first time from Latin, Hebrew and German.This study reviews the earliest Christian writings concerning the Jews and shows how Christian synods and influential theologians legitimized and reinforced hatred of the Jewish people. The book also examines the modern attempts in Protestant and Catholic theology to promote friendship toward the Jewish people.",N/A,N/A,en
Shemirath Shabbath,['Yehoshau Y. Neuwirth'],1984,['Religion'],"From the second edition of the Hebrew, Volume I, chapters 1-22.",5,N/A,en
Abraham Joshua Heschel,"['Professor of French and Comparative Literature Edward K Kaplan', 'Edward K. Kaplan', 'Samuel H. Dresner', 'Samuel Dresner', 'Professor Samuel H Dresner']",1998-01-01,['Biography & Autobiography'],"The Teleological Discourse of Barack Obama, by Richard Leeman, provides an in-depth analysis of President Barack Obamas speeches and writings to explain the power of the 44th presidents speaking. Highly regarded for his eloquent and inspiring rhetoric, Obama is often compared to Roosevelt, Kennedy, and Dr. Martin Luther King, Jr. However, Leemans study shows that Obamas teleological philosophy and discourse more closely resembles Ronald Reagans rhetoric.",N/A,N/A,en
The Book of Knowledge,"['Moses Maimonides', 'J. Weinberg']",1981,['Religion'],N/A,N/A,N/A,en
The Hidden Encyclical of Pius XI,"['Georges Passelecq', 'Bernard Suchecky']",1997,['Religion'],Examines the history of the unpublished papal document condemning Nazi Germany's anti-semitism,N/A,N/A,en
‏קיצור שולחן ערוך,['Avrohom Davis'],1996-01-01,['Religion'],The Metsudah two volume set contains a new commentary on the classic guide to Jewish law written by Rabbi Avrohom Davis.,N/A,N/A,en
Jewish Life in the Middle Ages,['Israel Abrahams'],1896,['Jews'],N/A,N/A,N/A,en
A Short Survey of the Literature of Rabbinical and Medieval Judasim,"['William Oscar Emil Oesterley', 'George Herbert Box']",1920,['Bible'],N/A,N/A,N/A,en
The Iron Curtain Over America,['John Owen Beaty'],1951,['Political Science'],"A presentation of "" things as they are"" in 1951, with the external and internal dangers which threaten the survival of our country.",N/A,N/A,en
Judaism & Its History,['Abraham Geiger'],1866,['Judaism'],N/A,N/A,N/A,en
Augustine and the Jews,['Paula Fredriksen'],2010-10-12,['Religion'],"Now in paperback with a new postscript, this updated edition of Paula Fredriksen’s critically acclaimed Augustine and the Jews traces the social and intellectual forces that led to the development of Christian anti-Judaism and shows how and why Augustine challenged this tradition. Drawing us into the life, times, and thought of Augustine of Hippo (396–430), Fredriksen focuses on the period of astounding creativity that led to his new understanding of Paul and to his great classic, The Confessions. She shows how Augustine’s struggle to read the Bible led him to a new theological vision, one that countered the anti-Judaism not only of his Manichaean opponents but also of his own church. The Christian Empire, Augustine held, was right to ban paganism and to coerce heretics. But the source of ancient Jewish scripture and current Jewish practice, he argued, was the very same as that of the New Testament and of the church—namely, God himself. Accordingly, he urged, Jews were to be left alone. Conceived as a vividly original way to defend Christian ideas about Jesus and about the Old Testament, Augustine’s theological innovation survived the collapse of the Western Roman Empire, and it ultimately served to protect Jewish lives against the brutality of medieval crusades. Augustine and the Jews sheds new light on the origins of Christian anti-Semitism and, through Augustine, opens a path toward better understanding between two of the world’s great religions.",N/A,N/A,en
"Boyarin, Jonathan: Thinking in Jewish",['Jonathan Boyarin'],1996-08-15,['Religion'],"How does one ""think"" in Jewish? What does it mean to speak in English of Yiddish as Jewish, as a certain intermediary generation of immigrants and children of immigrants from Jewish Eastern Europe has done? A fascination with this question prompted Jonathan Boyarin, one of America's most original thinkers in critical theory and Jewish ethnography, to offer the unexpected Jewish perspective on the vexed issue of identity politics presented here. Boyarin's essays explore the ways in which a Jewish—or, more particularly, Yiddish—idiom complicates the question of identity. Ranging from explorations of a Lower East Side synagogue to Fichte's and Derrida's contrasting notions of the relation between the Jews and the idea of Europe, from the Lubavitch Hasidim to accounts of self-making by Judith Butler and Charles Taylor, Thinking in Jewish will be indispensable reading for students of critical theory, cultural studies, and Jewish studies.",N/A,N/A,en
Paul and Rabbinic Judaism,['William David Davies'],1955,['Bible'],N/A,N/A,N/A,en
The Antiquities of the Jews,"['Flavius Josephus', 'William Whiston']",2001-12-01,['History'],N/A,N/A,N/A,en
My People's Prayer Book,['Lawrence A. Hoffman'],1997,['Religion'],"Opens up the traditional Jewish prayer book as a spiritual resource....This groundbreaking new series involves us in a personal dialogue with God, history and tradition, through the heritage of prayer. ""The prayer book is our Jewish diary of the centuries, a collection of prayers composed by generations of those who came before us, as they endeavored to express the meaning of their lives and their relationship to God. The prayer book is the essence of the Jewish soul."" This stunning work, an empowering entryway to the spiritual revival of our times, enables all of us to claim our connection to the heritage of the traditional Jewish prayer book. It helps rejuvenate Jewish worship in today's world, and makes its power accessible to all. Vol. 10--Shabbat Morning: Shacharit and Musaf (Morning and Additional Services) features the authentic Hebrew text with a new translation that lets people know exactly what the prayers say. Introductions explain what to look for in the prayers, and how to truly use the commentaries to find meaning in the prayer book. Framed with beautifully designed Talmud-style pages, commentaries from many of today's most respected Jewish scholars from all movements of Judaism examine Shacharit and Musaf from the perspectives of ancient Rabbis and modern theologians, as well as feminist, halakhic, Talmudic, linguistic, biblical, Chasidic, mystical, and historical perspectives. Contributors include: Marc Brettler * Elliot N. Dorff * David Ellenson * Ellen Frankel * Alyssa Gray * Joel M. Hoffman * Lawrence A. Hoffman * Lawrence Kushner * Daniel Landes * Ivan G. Marcus * Nehemia Polen * Gordon Tucker",N/A,N/A,en
American Jewry,['Eli Lederhendler'],2017,['History'],"In the United States, Jews have bridged minority and majority cultures - their history illustrates the diversity of the American experience.",N/A,N/A,en
Moses and Monotheism,['Sigmund Freud'],1951,['Judaism'],N/A,5,N/A,en
Diderot and the Jews,['Leon Schwartz'],1981,['History'],"Explores the many articles that appeared in the Encyclopedie, of which Diderot was the editor, in order to more clearly define and interpret the philosopher's true attitudes. Although many of these articles were indeed harsh in their treatment of the Jews, Diderot's thinking evolves to reveal a genuine regard for this group.",N/A,N/A,en
The Guide for the Perplexed,['Moses Maimonides'],2012-08,['Religion'],"Unlike some other reproductions of classic texts (1) We have not used OCR(Optical Character Recognition), as this leads to bad quality books with introduced typos. (2) In books where there are images such as portraits, maps, sketches etc We have endeavoured to keep the quality of these images, so they represent accurately the original artefact. Although occasionally there may be certain imperfections with these old texts, we feel they deserve to be made available for future generations to enjoy.",N/A,N/A,en
The New Jewish Baby Book,['Anita Diamant'],2005,['Family & Relationships'],"The practical, inspiring guide for all Jewish people expecting a baby. Expanded, updated, and revised. A complete resource to the traditions and rituals for welcoming a new child to the world and into the Jewish community, and for commemorating this joyous event in family life--whatever your family constellation. Provides ceremonies you can copy for handouts so that guests are an even greater part of the experience. Special section for interfaith families helps make the celebrations inclusive, comfortable, and joyous for all. Ceremonies for girls, as well as for boys. ""Drawn from the wealth of mythic, historic, religious, culinary, and literary traditions that surround the arrival of a new Jewish baby, and informed by contemporary insight and practice, The New Jewish Baby Book describes the many ways that new parents can celebrate the arrival of a child, the newest member of your extended families, and a unique and precious chapter in the on-going saga of the Jewish people."" --from the Introduction",N/A,N/A,en
Shemirath Shabbath,"['Yehoshuʻa Noivirṭ', 'W. Grangewood']",1984,['Religion'],N/A,N/A,N/A,en
Modern Varieties of Judaism,['Joseph Leon Blau'],1966,['Religion'],"In the sphere of religion Dr. Blau describes the adjustments that Judaism has made in the past two centuries--adjustments that allow both change and continuity within an age-old tradition. He deals in order of their emergence with the religion's major branches (Reform, Neo-Orthodox, and Conservative) and appraises the Zionist movement.",N/A,N/A,en
Guide for the Perplexed,['Moses Maimonides'],1999,['Jewish philosophy'],N/A,N/A,N/A,en
Only One God?,['Bob Becking'],2001,['History'],"The Contributions to this volume are based on a series of lectures read several years ago at the Faculty of Theology of Utrecht University""--Pref.",N/A,N/A,en
Judaism and Its History,['Abraham Geiger'],1911,['Jews'],N/A,N/A,N/A,en
Tradition Transformed,['Gerald Sorin'],1997-04-18,['History'],"Sorin also shows how the large migration of Jews from Russia and Eastern Europe in the late nineteenth century made a lasting impact on how other Americans imagine, understand, and relate to Jewish Americans and their cultural contributions today.",N/A,N/A,en
Through a Speculum that Shines,['Elliot R. Wolfson'],1994,['History'],"Judaic scholar Elliot Wolfson's triple award-winning study examines Jewish mystical texts from late antiquity, pre-kabbalistic sources from the 10th to the 12th centuries, and 12th- and 13th-century kabbalistic literature, describing Jewish mysticism and the overwhelmingly visual nature of religious experience in Jewish spirituality from antiquity through the late Middle Ages.",N/A,N/A,en
"The Transformation of German Jewry, 1780-1840",['David Sorkin'],1990,['History'],"This treatise argues that the emancipation of German Jews and their subsequent encounter with German culture led not to assimilation, but to the creation of a new Jewish identity and community - a subculture - that produced many of Judaism's modern movements, artists, scientists and academics.",N/A,N/A,en
Christianity and Rabbinic Judaism,['Hershel Shanks'],1993,['Religion'],"This book tells the story of the formation of classical Judaism and orthodox Christianity as parallel yet interlocking histories. Here, in a series of chapters written by leading scholars in this country and in Israel, the reader is offered a general account of how, during the first six centuries of the Common Era, Judaism and Christianity took the form we recognize today.",N/A,N/A,en
Hanukkah Lights,['Lee Bennett Hopkins'],2005-10-11,['Juvenile Nonfiction'],A collection of poems that celebrate the activities and experiences of Hanukkah.,N/A,N/A,en
Gates of Shabbat,['Mark Dov Shapiro'],1991,['Religion'],Millions of Jews are awakening to the joys of Shabbat observance and this is the book they'll turn to for help.,N/A,N/A,en
"United States Jewry, 1776-1985",['Jacob Rader Marcus'],1989,['History'],"The third volume covers the period from 1860 to 1920, beginning with the Jews, slavery, and the Civil War, and concluding with the rise of Reform Judaism as well as the increasing spirit of secularization that characterized emancipated, prosperous, liberal Jewry before it was confronted by a rising tide of American anti-Semitism in the 1920s.",4,N/A,en
A Popular Dictionary of Judaism,"['Lavinia Cohn-Sherbok', 'Dan Cohn-Sherbok']",1997,['Religion'],"This concise dictionary of Judaism contains over a thousand entries describing all the key aspects of religion, culture and history in the Jewish faith. Designed for the student as well as the general reader, it deserves a place in every library and every Jewish home.",N/A,N/A,en
A Different Kind of Passover,['Linda Leopold Strauss'],2017,['Juvenile Fiction'],"""Passover at Grandma and Grandpa's house is a little different this year because Grandpa just got out of the hospital. But with a little help from Jessica and her family, Grandpa is still able to take part in the seder""--",N/A,N/A,en
Jewish Spirituality,['Lawrence Kushner'],2001,['Religion'],"An engaging introduction to Jewish spirituality-written especially for Christians. Introduces Christians to Talmud, midrash, and mystical and biblical stories. Reveals the essence of Judaism in a way that people whose own tradition traces its roots to Judaism can understand and enjoy.",N/A,N/A,en
The Way of Torah,['Jacob Neusner'],1988,['Religion'],N/A,N/A,N/A,en
Twelve Jewish Steps to Recovery (2nd Edition),['Kerry M. Olitzky'],2009,['Religion'],It's for all people who would gain insight-and strength to heal-from Jewish tradition.,N/A,N/A,en
Jewish Music in Its Historical Development,['Abraham Zebi Idelsohn'],1967,['Music'],"This volume tells the story of Jewish music from its early appearance as Semitic-Oriental song to its modern manifestations, East and West. ...... [from back cover]",N/A,N/A,en
The Pope at War,['David I. Kertzer'],2022,['History'],"Filled with discoveries, this is the dramatic story of Pope Pius XII's struggle to respond to the Second World War, the Holocaust, and the Nazi domination of Europe. The Pope at War is the third in a trilogy of books about the papacy's response to the rise of Fascism and Nazism. It tells the dramatic story of Pope Pius XII's struggle to respond to the Second World War, the Holocaust, and the ongoing Nazi attempts to exterminate the Jews of Europe. It is the first book dealing with the war to make extensive use of the newly opened Vatican archives for the war years. It is based, as well, on thousands of documents from the Italian, German, French, British, and American archives. Among the many new discoveries brought to light is the discovery that within weeks of becoming pope in 1939, Pius XII entered into secret negotiations with Hitler through Hitler's emissary, a Nazi Prince who was married to the daughter of the King of Italy and who was very close to Hitler. The negotiations were kept so secret that not even the German ambassador to the Holy See was informed of them. The book also offers new insight into the thinking behind Pius XII's decision to maintain good relations with the German government during the war, including keeping the Germans happy while they occupied Rome in 1943-1944. And throughout, David I. Kertzer shows the active role of the Italian Church hierarchy in promoting the Axis war while the pope, who as bishop of Rome was responsible for the Italian hierarchy, offered his silent blessings and cast his public speeches in such a way that both sides could claim support for their cause.",N/A,N/A,en
