title,authors,publishedDate,categories,description,averageRating,textSnippet
"The Meanings of ""Beauty and the Beast""",['Jerome Griswold'],2004-03-16,['Literary Criticism'],"Using Beaumont’s classic story as a touchstone, this work shows how “Beauty and the Beast” takes on different meanings as it is analyzed by psychologists, illustrated in picture books, adapted to the screen, and rewritten by contemporary writers. The Meanings of “Beauty and the Beast” provides expert commentary on the tale and on representative critical approaches and contemporary adaptations. This book also includes a variety of original source materials and twenty-three colour illustrations. The Meanings of “Beauty and the Beast” is for any reader who wishes to explore this classic, endlessly rich fairy tale.",N/A,N/A
The Wind in the Willows,['Kenneth Grahame'],1994,['Juvenile Fiction'],"The escapades of four animal friends who live along a river in the English countryside--Toad, Mole, Rat, and Badger.",N/A,N/A
The Developing Human,['Keith L. Moore'],1982,['Medical'],N/A,N/A,N/A
Doctor Dolittle and the Secret Lake,['Hugh Lofting'],1948,['Juvenile Fiction'],Doctor Dolittle travels to the secret lake to rescue a very old turtle. Grades 5-6.,N/A,N/A
The Encyclopedia of Animals,[],2004,['Nature'],"This lavishly illustrated trade reference to mammals, birds, reptiles, amphibians, fishes, and invertebrates features hundreds of glorious photos, masterful illustrations, and informative maps.",4.5,N/A
"Systematics and the Origin of Species, from the Viewpoint of a Zoologist",['Ernst Mayr'],1999,['Science'],"This classic study, first published in 1942, helped to revolutionize evolutionary biology by offering a new approach to taxonomic principles and correlating the ideas and findings of modern systematics with those of other life science disciplines. This book is one of the foundational documents of the ""Evolutionary Synthesis.""",5,N/A
The Jungle Book,['Rudyard Kipling'],1997-06,['Fiction'],"""Spectacular, full-color watercolor paintings by the late American illustrator Don Daily bring this presentation of the classic story to life in an exciting new way. Readers ages 4 to 8 will delight in""",N/A,N/A
Super Safari Level 2 Pupil's Book with DVD-ROM,"['Herbert Puchta', 'Günter Gerngross', 'Peter Lewis-Jones']",2015-01-08,['Foreign Language Study'],"Super Safari British English edition is a three-level pre-primary course that welcomes very young children to English through stories, songs and plenty of playtime while supporting their cognitive, motor-sensory and social development.",N/A,N/A
The Story of Dr. Dolittle,['Hugh Lofting'],1998-07-15,['Fiction'],Story of a doctor who loves animals and understands their language.,N/A,N/A
Wild Animals I Have Known,['Ernest Thompson Seton'],1898,"['Animals, Legends and stories of']",N/A,N/A,N/A
Wild Animals I Have Known,['Ernest Thompson Seton'],1966,['Nature'],"Eight masterful stories by noted naturalist offer blend of scientific observation and romanticism. Memorable characters include Old Lobo, the leader of a wolfpack; and Silverspot, a wise old crow. 200 black-and-white illustrations.",N/A,N/A
The Jungle Books,['Rudyard Kipling'],1992,['Animals'],"The adventures of Mowgli, man-child, reared by the jungle wolf packs and educated by wild animals.",N/A,N/A
The Story of Doctor Dolittle,['Hugh Lofting'],2005-01-12,['Juvenile Fiction'],"Purchase one of 1st World Library's Classic Books and help support our free internet library of downloadable eBooks. Visit us online at www.1stWorldLibrary.ORG - - There are some of us now reaching middle age who discover themselves to be lamenting the past in one respect if in none other, that there are no books written now for children comparable with those of thirty years ago. I say written FOR children because the new psychological business of writing ABOUT them as though they were small pills or hatched in some especially scientific method is extremely popular today. Writing for children rather than about them is very difficult as everybody who has tried it knows. It can only be done, I am convinced, by somebody having a great deal of the child in his own outlook and sensibilities. Such was the author of ""The Little Duke"" and ""The Dove in the Eagle's Nest,"" such the author of ""A Flatiron for a Farthing,"" and ""The Story of a Short Life."" Such, above all, the author of ""Alice in Wonderland."" Grownups imagine that they can do the trick by adopting baby language and talking down to their very critical audience. There never was a greater mistake. The imagination of the author must be a child's imagination and yet maturely consistent, so that the White Queen in ""Alice,"" for instance, is seen just as a child would see her, but she continues always herself through all her distressing adventures. The supreme touch of the white rabbit pulling on his white gloves as he hastens is again absolutely the child's vision, but the white rabbit as guide and introducer of Alice's adventures belongs to mature grown insight.",N/A,N/A
Ten Million Aliens,['Simon Barnes'],2015-02-17,['Biography & Autobiography'],"""Originally published in 2014 in Great Britain by Short Books.""--Title page verso.",N/A,N/A
The Horse and His Boy,['Clive Staples Lewis'],2002-03-05,['Animals'],A boy and a talking horse share an adventurous and dangerous journey to Narnia to warn of invading barbarians.,N/A,N/A
The Two Jungle Books,['Rudyard Kipling'],1895,['Animals'],N/A,N/A,N/A
The Wild Wood,"['Kenneth Grahame', 'Laura Driscoll']",2007,['Juvenile Fiction'],"A brief, simplified retelling of the episode in ""The Wind in the Willows"" during which Mole goes to visit his friend Badger in the Wild Wood and gets lost in a snow storm with Rat.",N/A,N/A
Feeding Strategy,['Jennifer Owen'],1980,['Nature'],"Feeding is invoked in some way in almost all the encounters and associations between different species. The choice of food is immense: plants grow in a multitude of forms, from seaweeds to cactuses and from grasses to forest trees: animal prey is available from tiny krill in the oceans to antelopes on the plains. As almost every species is accessible to another with the right feeding strategy, there is a continual evolutionary jostling between eater and eaten for the advantage over the other. Among both plants and animals elaborate strategies have evolved for exploring the surrounding life as food. The feeding behavior of predators is based on a search and strike strategy. In contrast, grazers live surrounded by their food and are relatively immobile. Such animals as impalas and grasshoppers, whose persistent feeding make them ready prey, have evolved means of avoiding the notice of predators or methods of speedy escape. Plants that digest animal tissue have evolved complex and devious means to attract prey. The variations in style of these feeding encounters and the precision involved in some of the feeding mechanisms are the themes of Feeding Strategy.",N/A,N/A
The Second Jungle Book,['Rudyard Kipling'],1987,['Juvenile Fiction'],"Presents the further adventures of Mowgli, a boy reared by a pack of wolves, and the wild animals of the jungle. Also includes other short stories set in India.",N/A,N/A
The Princess and Curdie,['George MacDonald'],1900,['Animals'],"With the help of a mysterious fairy queen who provides monstrous but gentle creatures to aid him, a miner's son takes on the dangerous task of helping the king and princess confound their enemies and save the kingdom.",N/A,N/A
The Story of the Little Mole who Knew it was None of His Business,"['Werner Holzwarth', 'Wolf Erlbruch']",1995-11-21,['Animals'],"Near-sighted Mole climbs out of his tunnel only to have a large poo drop on his head. Needless to say, Mole is not pleased with this in the least, and so he begins a journey to find the offending animal. Is he looking for revenge?",N/A,N/A
All the Mowgli Stories,['Rudyard Kipling'],1956,['Adventure and adventurers'],"The adventures of Mowgli, man-child, reared by the jungle wolf pack and educated by wild animals.",N/A,N/A
Charlotte's Web,['Elwyn Brooks White'],1997,['Animals'],"Wilbur, the pig, is desolate when he discovers that he is destined to be the farmer's Christmas dinner until his spider friend, Charlotte, decides to help him.",N/A,N/A
Odd and the Frost Giants,['Neil Gaiman'],2008,['Adventure stories'],"Odd's luck has been bad so far. He lost his father on a Viking expedition, his foot was crushed beneath a tree, and the winter seems to be going on for ever. But when Odd flees to the woods and releases a trapped bear, his luck begins to change. The eagle, bear and fox he encounters reveal they're actually Norse gods, trapped in animal form by the evil frost giants who have conquered Asgard, the city of the gods … Can a twelve-year-old boy reclaim Thor's hammer, outwit the frost giants and release the gods?",4,N/A
Jeremy Fisher,['Beatrix Potter'],2001,['Animals'],"Now you can introduce Peter Rabbit and his friends to even the youngest child with this brightly-colored, simple board book. As an added bonus, each cover has a special touch-and-feel element, so you can pat Peter's soft tail or the cozy down on one of Jemima's chicks.",N/A,N/A
Animal Senses,['Janine Scott'],2002,['Juvenile Nonfiction'],Briefly describes how various creatures use their different senses.,N/A,N/A
The Gruffalo,"['Julia Donaldson', 'Axel Scheffler']",2009-09,['Juvenile Fiction'],"The bestselling modern classic – with an ancient twist! The award-winning story of The Gruffalo, in which a clever little mouse outwits the creatures of the deep dark wood, is the perfect picture book, loved by children and adults the world over. Now Macmillan is proud to publish this timeless story in Latin. Set in forty-six elegiac couplets, the translation draws on the language and style of the classical poets to brilliantly capture the rhythm and mischievous spirit of the original story.",3,N/A
The Jungle Book,['Rudyard Kipling'],N/A,['Animals'],"An enchanting collection of unforgettable tales from a master story-teller, which have been delighting children since their first publication in 1894. Seven inspired stories to captivate every new reader.",N/A,N/A
Physiologus,[],1979,['Fiction'],"One of the most popular and widely read books of the Middle Ages, ""Physiologus ""contains allegories of beasts, stones, and trees both real and imaginary, infused by their anonymous author with the spirit of Christian moral and mystical teaching.a Accompanied by an introduction that explains the origins, history, and literary value of this curious text, this volume also reproduces twenty woodcuts from the 1587 version. Originally composed in the fourth century in Greek, and translated into dozens of versions through the centuries, ""Physiologus ""will delight readers with its ancient tales of ant-lions, centaurs, and hedgehogsOCoand their allegorical significance. OC An elegant little book . . . still diverting to look at today. . . . The woodcuts reproduced from the 1587 Rome edition are alone worth the price of the book.OCOOCoRaymond A. Sokolov, ""New York Times Book Review""""",N/A,N/A
The Jungle Book - Large Print Edition,['Rudyard Kipling'],2015-01-03,[],"Presented in easy-to-read 16 point type, here is Rudyard Kipling's classic collection, The Jungle Book. Enjoy hanging out with Mowgli, Bagheera, Rikki-Tikki-Tavi and the rest.",N/A,N/A
Smith's Recognizable Patterns of Human Deformation,['John M. Graham'],2007,['Medical'],"This book guides you through the initial clinical approach to suspected deformation problems as well as the pathogenesis, diagnostic features, management, prognosis, and counseling for each condition. It also addresses a full range of lower extremity deformations, joint dislocations, nerve palsies, chest and spinal deformations, head and neck deformations. It will help distinguish deformations from malformations so they can be managed appropriately.",4.5,N/A
Just So Stories,['Rudyard Kipling'],2018-07-05,['Animals'],"How did the whale get his throat? Why was the lazy camel lumbered with a hump? And how did the elephant's insatiable curiosity earn him a trunk? Conjuring up distant lands and exotic jungles, these imaginative tales are bewitching for both children and adults. This new edition brings together the complete and unabridged text (including the 13th story, ""The Tabu Tale,"" often excluded from modern publications).",N/A,N/A
Wind in the Willows,[],1996,['Animals'],N/A,N/A,N/A
The Overloaded Ark,['Gerald Durrell'],1953,"['Africa, West']",N/A,N/A,N/A
Syndromes of the Head and Neck,"['Robert J. Gorlin', 'Jens Jørgen Pindborg', 'Meyer Michael Cohen']",1976,['Medical'],N/A,N/A,N/A
The Wind in the Willows (Royal Collector's Edition) (Case Laminate Hardcover with Jacket),['Kenneth Grahame'],2020-12-30,[],"With the arrival of spring the good-natured Mole loses patience with spring cleaning. He flees his underground home, and meets Rat who teaches Mole how to use a row boat. The two friends team up with Badger and Toad, and go on many adventures.",N/A,N/A
Just So Stories,['Rudyard Kipling'],2004,['Animals'],"These wonderful and fanciful stories delight adult and child alike with their amusing and clever responses to such questions as how the leopard got his spots or why an elephant has a trunk. Kipling was born in India of English parents, and the impressions that exotic and fascinating country left on him in his early years would influence his writing in later years. Even in the deceptively simple Just So Stories, the reader recognizes Kipling's gifted ear for language and his vivid imagery.",N/A,N/A
Gruffalo,['Julia Donaldson'],2008-02-20,['Animals'],"Une petite souris se promène dans la grande forêt. Sur son chemin, elle croise le renard, le hibou et le serpent qui la trouvent bien appétissante et l'invitent à déjeuner chez eux. Mais la petite souris refuse car elle a déjà rendez-vous avec un mystérieux et terrifiant gruffalo.",N/A,N/A
The Voyages of Doctor Dolittle,['Hugh Lofting'],2006-02-08,['Fiction'],"Accompanied by nine-year-old Tommy Stubbins, Jip the Dog, and Polynesia the Parrot, the good doctor sets off on an adventure-packed voyage to search for a missing colleague. After a nasty shipwreck, the fearless adventurers become stranded on a mysterious island -- where they meet even more mysterious creatures.",N/A,N/A
Buffalo Gals and Other Animal Presences,['Ursula K. Le Guin'],1987,['Literary Collections'],"Stories and poems deal with coyotes, lions, ants, cats, donkeys, horses, hawks, plants, and rocks.",N/A,N/A
The Tale of Timmy Tiptoes,['Beatrix Potter'],1911,['Animals'],Timmy Tiptoes and Goody have many adventures trying to gather nuts for winter.,N/A,N/A
The Complete Just So Stories,['Rudyard Kipling'],1993,"[""Children's stories, English""]","Just So Stories is Rudyard Kipling's classic collection of animal fables and poetry. The following stories are included in the collection along with Kipling's original illustrations: How The Whale Got His Throat, How The Camel Got His Hump, How The Rhinoceros Got His Skin, How The Leopard Got His Spots, The Elephant's Child, The Sing-Song Of Old Man Kangaroo, The Beginning Of The Armadillos, How The First Letter Was Written, How The Alphabet Was Made, The Crab That Played With The Sea, The Cat That Walked By Himself, and The Butterfly That Stamped.",N/A,N/A
Just So Stories,['Rudyard Kipling'],1975,['Animals'],"Twelve stories about animals, insects, and other subjects include How the alphabet was made, How the camel got his hump, and The elephant's child.",N/A,N/A
The Wind In The Willows,"['Grahame', 'Kenneth']",2007-07-26,[],"The tales of Ratty, Mole, Badger and Toad. When Mole goes boating with the Water Rat instead of spring-cleaning, he discovers a new world. As well as the river and the Wild Wood, there is Toad's craze for fast travel which leads him and his friends on a whirl of trains, barges, gipsy caravans and motor cars and even into battle.",N/A,N/A
Badger's Parting Gifts,['Susan Varley'],1997,['Animals'],"Badger's friends are sad when he dies, but they treasure the legacies he left them.",N/A,N/A
Magic Finger,['Roald Dahl'],2016-06-02,[],"Jessica Hart has never forgotten Matthew Landley. After all, he was her first love when she was fifteen years old. But he was also her school maths teacher, and their forbidden affair ended in scandal with his arrest and imprisonment. Now, seventeen years later, Matthew returns with a new identity, a long-term girlfriend and a young daughter, who know nothing of what happened before. Yet when he runs into Jessica, neither of them can ignore the emotional ties that bind them together. With so many secrets to keep hidden, how long can Jessica and Matthew avoid the dark mistakes of their past imploding in the present?",N/A,N/A
A Christmas Carol,['Charles Dickens'],1986,['Juvenile Fiction'],An abridgment of the classic story with all the characters depicted as animals.,5,N/A
Wild Animals I Have Known,['Ernest Thompson Seton'],2017-05-24,['Nature'],"This work has been selected by scholars as being culturally important and is part of the knowledge base of civilization as we know it. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. To ensure a quality reading experience, this work has been proofread and republished using a format that seamlessly blends the original graphical elements with text in an easy-to-read typeface. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",N/A,N/A
The Wind in the Willows,"['Kenneth Grahame', 'Joan Collins']",1994,['Adventure stories'],"The tales of Ratty, Mole, Badger and Toad. When Mole goes boating with the Water Rat instead of spring-cleaning, he discovers a new world. As well as the river and the Wild Wood, there is Toad''s craze for fast travel which leads him and his friends on a whirl of trains, barges, gipsy caravans and motor cars and even into battle.",N/A,N/A
Mattimeo,['Brian Jacques'],1990,['Adventure and adventurers'],"A new trilogy follows, beginning with ""Mariel of Redwall"".",4,N/A
The Tale of Mr. Jeremy Fisher,['Beatrix Potter'],1906,['Animals'],"A frog fishing from his lily pad boat doesn't catch any fish, but one catches him.",5,N/A
The Wind in the Willows,['Kenneth Grahame'],1995,['Juvenile Fiction'],"Relates the adventures of four animal friends who live along a river in the English countryside--Toad, Mole, Rat, and Badger.",N/A,N/A
Do Cows Eat Cake?,['Michael Dahl'],2010,['Juvenile Nonfiction'],Introduces a number of different animals and the foods they eat.,N/A,N/A
Alligator Baby,"['Michael Martchenko', 'Robert N. Munsch']",1997,['Animals'],"Kristen's parents just can't seem to do anything right. First they have their baby at the zoo, not in a hospital. Then they accidentally bring home an alligator baby! After it bites everyone on the nose, they return to the zoo and come back with a seal baby! Kristen sees that she will have to solve this problem herself. She bikes to the zoo and finds their baby with...",N/A,N/A
Where's Spot?,['Eric Hill'],1980,['Juvenile Nonfiction'],"""Very young children will join in the search for Spot, with his mother Sally, as she encounters other animals along the way hidden behind the flaps. Each double spread has a door to open or a covering to lift. The large ink-and-water color illustrations abound with good humor."" Publishers Weekly.",N/A,N/A
Animal,"['David Burnie', 'Don E. Wilson']",2001,['Nature'],"Offers photographs and information about mammals, birds, reptiles, amphibians, fishes, and invertebrates from throughout the world.",N/A,N/A
The Owl and the Pussy-cat,['Edward Lear'],1987,['Juvenile Nonfiction'],"After a courtship voyage of a year and a day, Owl and Pussy finally buy a ring from Piggy and are blissfully married.",N/A,N/A
My family and other animals,['Gerald Durrell'],1975,['Animals'],N/A,N/A,N/A
Tarzan of the Apes,['Edgar Rice Burroughs'],1977,['Animals'],"Born of noble stock to parents marooned on the savage West African coast, the young lord Greystoke is orphaned in his first year of life. Named Tarzan by the great apes that raise him, he must learn the law of the jungle to survive. As he matures, his strength and agility develop to match those of the beasts that he is surrounded by, yet he realizes that he is different. He combines higher intelligence, superhuman strength and his jungle training to become the unconquerable Lord of the Jungle! But, when a group of civilized people invade his paradise, his life is changed forever, for with them is Jane. Jane is the first woman Tarzan has ever seen and he must have her as his own! How can this uncivilized ape-man hope to win her?",N/A,N/A
"A Hungry Lion, Or A Dwindling Assortment of Animals",['Lucy Ruth Cummins'],2016-03-15,['Juvenile Fiction'],"Members of a large group of animals, including a penguin, two rabbits, and a koala, disappear at an alarming rate--but a hungry lion remains.",N/A,N/A
The Tortoise and the Hare,"['Aesop', 'Frederic Thomas Inc']",2004,['Fables'],N/A,N/A,N/A
The House at Pooh Corner,"['Alan Alexander Milne', 'Ernest Howard Shepard']",1988,['Animals'],"Ten adventures of Pooh, Eeyore, Tigger, Piglet, Owl, and other friends of Christopher Robin.",N/A,N/A
"An ""I Love You"" Prayer",['Amy Parker'],2011-12-13,['Juvenile Nonfiction'],"Children will be reminded that God shows His love in a lot of ways including rainbows, flowers, and special friends! These adorable illustrations and sweet rhymes are perfect for showing little ones the importance of saying ""I love you!"" and thanking God for His love. The art by Frank Endersby will be a favorite for kids and parents alike. Families will want to leave room on their bookshelves for other titles in the Time to Pray series, including A Pumpkin Prayer.",N/A,N/A
The Elephant's Child,['Rudyard Kipling'],1983,['Juvenile Fiction'],"Because of his ""satiable curiosity"" about what the crocodile has for dinner, the elephant's child and all elephants thereafter have long trunks.",N/A,N/A
The Tale of Mrs. Tiggy-Winkle,['Beatrix Potter'],1987,['Juvenile Fiction'],"Lucie visits the laundry of Mrs. Tiggy-Winkle, a hedgehog, and finds her lost handkerchiefs.",N/A,N/A
"Monarch, the Big Bear of Tallac",['Ernest Thompson Seton'],1904,['Fiction'],"Story of the life of a grizzly bear in the Sierra Nevadas, his capture and last days spent in a cage in San Francisco's Golden Gate Park.",N/A,N/A
Dangerous!,['Tim Warnes'],2014,['Alligators'],"When Mole finds a strange beast in the woods, he labels it with words like lumpy, bumpy, and dangerous.",N/A,N/A
The Three Little Wolves and the Big Bad Pig,['Eugenios Trivizas'],1993,['Animals'],An altered retelling of the traditional tale about the conflict between pig and wolf--with a surprise ending.,N/A,N/A
The Story of Doctor Dolittle,['Hugh Lofting'],1972,['Animals'],N/A,N/A,N/A
The Hug,['Eoin McLaughlin'],2019,['Juvenile Nonfiction'],A picture book to fall in love with this Valentine's Day.,N/A,N/A
Roll Over!,[],1981,['Juvenile Nonfiction'],Before going to sleep a little boy keeps rolling over and as he does the 10 imaginary animals that are crowded into the bed with him fall out one after the other.,N/A,N/A
The Tale of Little Pig Robinson,['Beatrix Potter'],1930,['Animals'],"How the pig, from The Owl and the Pussy Cat, sailed off to live in the land of the Bong tree.",N/A,N/A
Winnie-the-Pooh,['Alan Alexander Milne'],2005,['Animals'],"The adventures of Christopher Robin and his friends, in which Pooh Bear uses a balloon to get honey, Piglet meets a Heffalump, and Eeyore has a birthday.",N/A,N/A
The Wind in the Willows (video).,[],1996,[],N/A,N/A,N/A
Just So Stories for Little Children,['Rudyard Kipling'],1946,['Animals'],N/A,N/A,N/A
The Wind in the Willows,['Kenneth Grahame'],2006,['Juvenile Fiction'],"The ecapades of four animal friends who live along a river in the English countryside--Toad, Mole, Rat, and Badger.",N/A,N/A
Peter in Blueberry Land,['Elsa Beskow'],2022-03-17,[],"Peter is searching for berries for his mother's birthday but he can't find a single one! Then a light tap on his shoe begins a strange and magical adventure steering bark boats, riding brown mice and swinging on spider webs with his new friends, the playful blueberry and cranberry children. Peter in Blueberry Land is of the best-known books from world-renowned Swedish author--illustrator Elsa Beskow. This wonderful new edition faithfully reproduces Beskow's classic illustrations in a collectable picture book featuring a unique hand-crafted design, premium-quality paper, gold foil signature and a luxurious cloth spine. Create an Elsa Beskow library by collecting all of the gorgeous new editions.",N/A,N/A
"The Bestiary, Or Procession of Orpheus",['Guillaume Apollinaire'],2011-04,['Language Arts & Disciplines'],"First Place, Large Not-for-Profit Publisher, Typographic Text, 2011 Washington Book Publishers Design and Effectiveness Awards Guillaume Apollinaire’s first book of poems has charmed readers with its brief celebrations of animals, birds, fish, insects, and the mythical poet Orpheus since it was first published in 1911. Though Apollinaire would go on to longer and more ambitious work, his Bestiary reveals key elements of his later poetry, among them surprising images, wit, formal mastery, and wry irony. X. J. Kennedy’s fresh translation follows Apollinaire in casting the poems into rhymed stanzas, suggesting music and sudden closures while remaining faithful to their sense. Kennedy provides the English alongside the original French, inviting readers to compare the two and appreciate the fidelity of the former to the latter. He includes a critical and historical essay that relates the Bestiary to its sources in medieval “creature books,” provides a brief biography and summation of the troubled circumstances surrounding the book’s initial publication, and places the poems in the context of Apollinaire’s work as a poet and as a champion of avant garde art. This short introduction to the work of an essentially modern writer includes four curious poems apparently suppressed from the first edition and reprints of the Raoul Dufy woodcuts published in the 1911 edition.",N/A,N/A
The Illustrated Encyclopaedia of Peculiar Pairs in Nature,['Sami Bayly'],2022-01-25,['Animal behavior'],"SHORTLISTED CBCA BOOK OF THE YEAR AWARDS 2022 - EVE POWNALL AWARD Come along for another fresh take on the animal kingdom from bestselling author and illustrator, Sami Bayly. Discover 60 of the most peculiar pairs in nature and learn how plant and animal species rely on each other for their survival. Whether it be a rare tick living in the fur of a pygmy possum, a stick insect feasting and hiding out amongst the Melaleuca or a handfish laying its eggs on a sea squirt, incredible natural relationships deserve to be explored and celebrated. Investigating all types of relationships, from symbiotic to parasitic, this is an eye-opening guide to the natural world. Many species steer clear of those who are different, but the animals and plants in this book have evolved to form relationships with some of the most unlikely partners, and they couldn't live without them. This gorgeous hardcover book is illustrated in exquisite detail by award-winning author and illustrator, Sami Bayly. The perfect companion to The Illustrated Encyclopaedia of Ugly Animals and The Illustrated Encyclopaedia of Dangerous Animals.",N/A,N/A
Frog Is Sad,"['Max Velthuijs, Max', 'Max Velthuijs Max']",2014-09-19,[],"Frog is miserable, and he cannot see why. Nobody has upset him, and nothing has gone wrong particularly, but he stills feel blue. Then one of his stalwart friends makes him laugh, and suddenly he realises he's not sad anymore - and he still doesn't know why! 'Frog is an inspired creation - a masterpiece of graphic simplicity.' - Guardian",N/A,N/A
Who Is Driving?,['Leo Timmers'],2007-01-23,['Juvenile Fiction'],"Easy-to-read text invites the reader to guess which animal is driving each of seven vehicles based on how they are dressed, then reveals their destinations and the vehicles' sounds.",N/A,N/A
The Burgess Animal Book for Children,['Thornton W. Burgess'],2004-12,['Juvenile Nonfiction'],Forty short-stories about the animals of North America.,N/A,N/A
Enormous Crocodile,['Roald Dahl'],2009-09-03,['Crocodiles'],"An enormous crocodile who devises clever tricks to trap a nice, juicy child for lunch gets exactly what he deserves.",N/A,N/A
Principles of Systematic Zoology,"['Ernst Mayr', 'Peter D. Ashlock']",1991,['Science'],N/A,N/A,N/A
El Patito Feo,"['Hans Christian Andersen', 'Jerry Pinkney']",2007-09-04,['Juvenile Fiction'],"El patito feo es uno de los cuentos más tiernos de Hans Christian Andersen. La historia trata de lo difícil que puede ser descubrir nuestra propia belleza interior. Las acuarelas del artista Jerry Pinkney, galardonado con la Medalla de Honor Caldecott, plasman con amor el dolor y el triunfo, el humor y la compasión de esta fábula eterna.",N/A,N/A
Complete Biology,['W. R. Pickering'],2000,[],N/A,N/A,N/A
Mowgli's Brothers,"['Rudyard Kipling', 'Christopher Wormell']",1992-01,['Animals'],N/A,N/A,N/A
Hotel Flamingo,['Alex Milway'],2020,['Juvenile Fiction'],Originally published by Piccadilly Press.,N/A,N/A
Horton Hears a Who!,['Dr. Seuss'],1982,['Juvenile Fiction'],"Originally copyrighted 1954, renewed 1982.",4.5,N/A
Room on the Broom Press-The-Page Sound Book,['Julia Donaldson'],2019,['Juvenile Nonfiction'],"Join the witch and all her animal friends with this magical interactive story sound book version of the bestselling family classic, Room on the Broom. Listen to the witch cackle and the cat purr. Hear the tap of the witch's wand and the whoosh of her broomstick in this magical, interactive story sound book with twelve sound buttons to push. The ideal gift for all fans of Room on the Broom, this delightful sound book is also the perfect introduction to this family favourite.The witch and her cat fly happily over forests, rivers and mountains on their broomstick until a stormy wind blows away the witch's hat, hair bow and wand. Luckily, they are retrieved by a dog, a bird and a frog, who are all keen for a ride on the broom. It's a classic case of the more, the merrier, but the broomstick isn't used to such a heavy load and it's not long before... SNAP! It breaks in two! And with a greedy dragon looking for a snack, the witch's animal pals will need to think fast.A brilliantly funny story of quick wits and friendship, Room on the Broom is another smash hit from the unparalleled picture book partnership of Julia Donaldson and Axel Scheffler, creators of The Gruffalo.",N/A,N/A
