title,authors,publishedDate,categories,description,averageRating,textSnippet
"NASA's University Program, Active Projects",[],1980,['Government/industry relations'],N/A,N/A,N/A
"Federalism, Democracy and Health Policy in Canada","[""Queen's University (Kingston, Ont.). Institute of Intergovernmental Relations""]",2001,['Medical'],"An exploration of the ways in which federal and provincial governments relate to one another, and to the citizenry, in the making of health policy.",N/A,N/A
Public Accountability and Transparency,['Madhav Godbole'],2003-01-01,['Democracy'],"This Book Looks At The Concepts Of Public Accountability And Transparency The Two Critical Prerequisites Of Good Governance. Covering A Wide Range Of Institutions Governmental And Non-Governmental The Precepts Of Public Accountability And Transparency Are Examined In The Wider Context Of Parliamentary Institutions And Their Procedures And Practice, Electoral Reforms, The Executive Wing Of The Government, The Corporate Sector, The Cooperative Sector, The Judiciary, The Media And Civil Society.",N/A,N/A
Sagesse des lianes,['Dénètem Touam Bona'],2016,[],"Penser le travail de la mort au sein du vivant, c'est prendre conscience du travail de déliaison, de désenchevêtrement, de décomposition qui vise uniquement à extraire le rendement maximal de la terre et des organismes exploités. Une des ""leçons"" à tirer de la sagesse des lianes serait donc l'impératif vital de s'enlianer (malgré l'injonction continuelle du ""sans contact""), de composer des alliances, d'entrelacer nos puissances pour réinventer des refuges, pour semer la possibilité de refuges : de lieux caractérisés par la pluralité des formes de vies entrelacées (humaines et non humaines).",N/A,N/A
Statsministern,['Olof Ruin'],2007-01-01,['Government'],Om statsministerrollens historiske udvikling i Sverige.,N/A,N/A
Studi sulla democrazia e sull'autorità,['Roberto Michels'],1933,['Democracy'],N/A,N/A,N/A
דת ומחתרת בארץ ישראל בתקופת המנדט,['חיים גניזי'],1996,['Government'],N/A,N/A,N/A
Weltreform im Staats- und Finanzwesen,['I. I.. Seneca'],1920,['Finance'],N/A,N/A,N/A
Konziliarität und Kollegialität als Strukturprinzipien der Kirche,[],1975,['Church'],N/A,N/A,N/A
Распад СССР,['П.П.. Кремнев'],2005,['Government/law'],N/A,N/A,N/A
Unfinished Business,['Leye Adenle'],2023-03-07,['Lagos (Nigeria)'],"The third book in the Amaka Thrillers series. Funke's assignation with her pastor lover is cut short when he is assassinated in their hotel room, as she hides naked and terrified inside a sofa. Desperate for help, she calls on Amaka, who has moved to London. One frantic phone call later and Amaka is headed back to Lagos, where she is thrust into a world of private jets, money-laundering and mega-churches. With the trustworthy Police Inspector Ibrahim out of the country, Amaka has to use all the resources at her disposal, with the hostile Inspector Musa breathing down her neck, and a ticking clock bearing down on her, as she works to rescue Funke and get to the bottom of this tangled web of missing money, dead pastors and corrupt government officials.",N/A,N/A
Materials Processing in Space,"['Barbara Jackson', 'Bruce Ferguson', 'Harvard University. Graduate School of Business', 'George C. Marshall Space Flight Center']",1981,['Government/industry relations'],N/A,N/A,N/A
A Matter of Trust,[],2007,['Government'],N/A,N/A,N/A
Health Services,['Arthur Levin'],1977,['Politicians'],N/A,N/A,N/A
Our Government,"['James Wilford Garner', 'Louise Irving Capen']",1932,['United States'],N/A,N/A,N/A
State Or Municipal Fire Insurance,['C. C. Shoppee'],1896,['Fire insurance'],N/A,N/A,N/A
Partnerships SA,[],2002,['Government'],N/A,N/A,N/A
"The Works of John Locke, Esq",['John Locke'],1727,['Christianity'],N/A,N/A,N/A
Die Führungskräfte der Wirtschaft in der zentral geleiteten Planwirtschaft der Sowjetunion,['Hans Maier-Bode'],1973,['Executives'],N/A,N/A,N/A
Политика и символы в России,['Дмитрий Александрович Мисюров'],2004,['Government/law'],N/A,N/A,N/A
"Research in Progress, 1986-87",[],1988,['Charities'],N/A,N/A,N/A
The Dominion of Ceylon,['Frederick Rees'],1949,['Constitutional history'],N/A,N/A,N/A
At the Helm of Federal Reform: How Government Leaders Navigate for Success,['Linda Moran'],2010,['Government'],N/A,N/A,N/A
State Responsibility for the Violation of Women's Human Rights [microform] : the Case of Domestic Violence in Ecuador,['Jose Luis Cabezas'],2003,['Abused women'],N/A,N/A,N/A
The United States Governement Manual 1984/85,[],1984,['Government'],N/A,N/A,N/A
The Europa World Year Book 2019,['Europa Europa Publications'],2019-06-11,['Economic history'],"""The Europa World Year Book is renowned as one of the world's leading reference works. Covering more than 250 countries and territories, the 2019 edition provides detailed country surveys containing the latest analytical, statistical and directory data, and remains an indispensable source of information on worldwide affairs.""-- Rear cover.",N/A,N/A
Price Control Legislation,['Tasmania. Parliament. Legislative Council. Select Committee on the Effect upon the Economy of Tasmania of Legislation Providing for the Control of Prices'],1952,['Government'],N/A,N/A,N/A
Reflections on Taksim-Gezi Park Protests in Turkey,"['Bülent Gökay', 'Ilia Xypolia']",2013,['Dissenters'],N/A,N/A,N/A
Everyone's affairs,['Robert Jones'],1924,['Citizenship'],N/A,N/A,N/A
Power in Transition,['Council of the Baltic Sea States'],2003,['Baltic Sea Region'],II Constitutional Amendments and On-Going Developments,N/A,N/A
"Extracts from Notices which Appeared in London Newspapers Referring to Objects of Fine and Decorative Arts, 17th & 18th Centuries",[],N/A,['Art objects'],N/A,N/A,N/A
Current Affairs Bulletin,[],1956,['Australia'],N/A,N/A,N/A
Refugee Policy,"['Howard Adelman', 'York University (Toronto, Ont.). Centre for Refugee Studies', 'Center for Migration Studies (U.S.)']",1991-01-01,['Political Science'],N/A,N/A,N/A
Sugar,['L Todd Wood'],2017-09-05,['Architecture'],"Connor Murray is back! While fighting for his life in a personal crisis, Connor realizes, to his shock, that he must also fight his own government. Corrupt officials are tied to an ancient cause that is still playing itself out, in a very real way, in our lives today. And what is sugar? Sugar, at its root, is energy. Who controls energy controls the world. The black helicopters are coming....",N/A,N/A
Network Implementation,['Cristepher Hek'],2011,['Wide area networks (Computer networks)'],N/A,N/A,N/A
Abstract Book,[],2005,['Community development'],N/A,N/A,N/A
Internal War,[],1964,[],N/A,N/A,N/A
Listening to Lectures,['Jo McDonough'],1978,['Government'],"Contains extracts from two lectures on the American political system, to improve vocabulary.",N/A,N/A
Toongabbie's Government Farm,['Marion McGuirk'],2013-09-01,[],N/A,N/A,N/A
Report of the Working Party on Civic Government,"['Great Britain. Working Party on Civic Government', 'Sir Ronald Johnson', 'Great Britain. Scottish Office']",1976,['Legislation'],N/A,N/A,N/A
鹽鐵論,['桓寬'],1965,['China'],N/A,N/A,N/A
Address of the Committee of the National Club on the Government of India,"['National Club', 'G. Rich']",1857*,['Government'],N/A,N/A,N/A
פני אחי,['דהן גופל מוקרדז׳'],1932,['Civilization'],N/A,N/A,N/A
Dat u-maḥteret be-Erets Yiśraʼel bi-teḳufat ha-Mandaṭ,['הים גנזי'],1996*,['Government'],N/A,N/A,N/A
Il giusto della politica,['Sante Maletta'],2012,['Political Science'],N/A,N/A,N/A
Almanaque Argentino,[],1921,['Argentina'],N/A,N/A,N/A
Oklahoma Government Today,"['George Nigh', 'Carl F. Reherman', 'Bob Burke']",2002,['Government'],N/A,N/A,N/A
מונחון שירות המדינה,[],1998,['Government'],N/A,N/A,N/A
Как подать жалобу в Европейский Суд по правам человека,['Владимир Алексеевич Карташкин'],2000,['Government/law'],N/A,N/A,N/A
L'unità d'Italia,['Giancarlo Padula'],2010,['History'],N/A,N/A,N/A
政府物品管理白書,[],1994,['Government'],N/A,N/A,N/A
Diritto comunale italiano,['Gaspare Ungarelli'],1886,['Government'],N/A,N/A,N/A
העסקת עובדי קבלן ונותני שירותים מן החוץ במשרדי הממשלה,[],2007,['Contracting out'],N/A,N/A,N/A
