title,authors,publishedDate,categories,description,averageRating,textSnippet,language
The Handbook of Spiritual Development in Childhood and Adolescence,['Eugene C. Roehlkepartain'],2006,['Psychology'],"""With sixty-seven scholars from four continents and many diverse disciplines contributing as authors to the volume; with fourteen scholars from around the world serving as editorial advisors; with financial support provided by the John Templeton Foundation via Search Institute; with frequent conversations occurring with colleagues at Fuller Theological Seminary; and with the careful attention of editorial work provided by Sage publications, this handbook provides a remarkable contribution toward those ends."" --JOURNAL OF YOUTH AND THEOLOGY ""Research into spiritual development during childhood and adolescence has . . . yearned for the stimulus of integration, cross-fertilization, and internationalization, across conceptual boundaries, methodological divisions, religious traditions, and local interests. The Handbook of Spiritual Development in Childhood and Adolescence sets out to meet this need and does so with skill and with authority, by identifying the key themes and by drawing on the best minds to address those themes. Research communities and faith communities have been well served by this pioneering initiative."" - The Revd Professor Leslie J Francis PhD, ScD, DD, University of Wales, Bangor, UK The Handbook of Spiritual Development in Childhood and Adolescence breaks new ground by articulating the state of knowledge in the area of childhood and adolescent spiritual development. Featuring a rich array of theory and research from an international assortment of leading social scientists in multiple disciplines, this book represents work from diverse traditions and approaches - making it an invaluable resource for scholars across a variety of disciplines and organizations. Key Features: Presents a wealth of interdisciplinary theory and research, as well as proposals for future areas of inquiry, to help move spiritual development into a mainstream field of learning Provides the first comprehensive collection of social science research on spiritual development in childhood and adolescence to introduce the topic engagingly to students Features the works of scholars from around the world in multiple disciplines (psychology, sociology, anthropology, medicine, and educational philosophy) to present a diversity of traditions and approaches Includes introductions to the volume as well as to each section that provide overviews and syntheses of key concepts The Handbook of Spiritual Development in Childhood and Adolescence is a key resource for academics, researchers, and students in departments of Psychology, Family Studies, and Religious Studies. It is particularly useful for courses in Developmental Psychology, Human Development (especially child and adolescent development), Psychology of Religion, and Sociology of Religion. It also will be invaluable for professionals working with young people, including educators, religious leaders, and health practitioners.",N/A,N/A,en
Landscapes of the Sacred,['Belden C. Lane'],2002,['Architecture'],"This substantially expanded edition of Belden C. Lane's Landscapes of the Sacred includes a new introductory chapter that offers three new interpretive models for understanding American sacred space. Lane maintains his approach of interspersing shorter and more personal pieces among full-length essays that explore how Native American, early French and Spanish, Puritan New England, and Catholic Worker traditions has each expressed the connection between spirituality and place. A new section at the end of the book includes three chapters that address methodological issues in the study of spirituality, the symbol-making process of religious experience, and the tension between place and placelessness in Christian spirituality.",N/A,N/A,en
Gravity and Grace,['Simone Weil'],2002,['Philosophy'],"On the fiftieth anniversary of the first English edition, this Routledge Classics edition offers the English reader the complete text of this landmark work for the first time ever.",5,N/A,en
Existential and Spiritual Issues in Death Attitudes,"['Adrian Tomer', 'Grafton Eliason', 'Paul T. P. Wong']",2008,['Family & Relationships'],"In this new volume, death is treated both as a threat to meaning and as an opportunity to create meaning.",N/A,N/A,en
Spirituality,['Kees Waaijman'],2002,['Religion'],"This textbook is a systematic guide to the extensive field of spirituality. Kees Waaijman charts the multiform phenomenon of spirituality: the spirituality of ordinary people, the great spiritual traditions and the force of counter-movements. From the foundation of this survey he answers questions like: What exactly is spirituality? What forms can a scholarly approach take? Finally, the book provides methodic access to the study of spirituality, focusing on the following questions: Which are the different forms of spirituality and how can we describe them? How can spiritual texts be given a reliable reading? Which themes can be distinguished in the field of spirituality and what would be a meaningful way to address them? What do we mean by spiritual guidance and what can we learn from it? This textbook has no equal. It is indispensable to scholars wishing to study the subject, but also to others who want to learn about spirituality.",5,N/A,en
The Power of Now,['Eckhart Tolle'],2004,"['Body, Mind & Spirit']",Donation Jan/03 Forward by Russell E. DiCarlo replaced Sept.05.,5,N/A,en
להפנט את מריה,['Richard Bach'],2009-01-01,['Fiction'],"""An exploration of deep spiritual and philosophical issues through the eyes of a pilot""--Provided by publisher.",N/A,N/A,en
The Spiritual Tourist,['Mick Brown'],1999-07-16,['Religion'],"A spiritual adventurer chronicles his most interesting travel experiences in search of bliss, from a pilgrimage to the Himalayas to see the Dalai Lama; to Germany, where an Indian girl is rumored to be the ""the Divine Mother""; to a famous ashram, where miracles are still possible. Original.",2,N/A,en
The Book of Kin,['Vladimir Megre'],2008,['Nature'],Over 10 million copies sold in 20 languages,5,N/A,en
What on Earth Am I Here For?,['Rick Warren'],2004,['Religion'],An evangelistic booklet based on The Purpose Driven Life.,N/A,N/A,en
Faith Styles,['John R. Mabry'],2006-11,['Religion'],"Provides a way of looking at the ways different people understand and relate to the divine, and how spiritual directors need to be aware of this when assessing clients, making recommendations and assessing progress. Part of the Spiritual Directors International (SDI) series, this book divides into six broad styles and discusses each style.",N/A,N/A,en
The New Civilisation,['Vladimir Megre'],2008,['Nature'],Over 10 million copies sold in 20 language,5,N/A,en
My Big Toe: Awakening,['Thomas Campbell'],2003,"['Body, Mind & Spirit']","Book 3 of the MY Big TOE trilogy. My Big TOE, written by a nuclear physicist in the language contemporary culture, unifies science and philosophy, physics and metaphysics, mind and matter, purpose and meaning, the normal and the paranormal. The entirety of human experience (mind, body, and spirit) including both our objective and subjective worlds is brought together under one seamless scientific understanding. Book 3: Inner Workings - Section 5 presents the formal reality model in detail. In this section the mechanics of reality are explained. You will find out how the past present and future are formed, how they can be altered, and how you interact with the larger reality as an individuated unit of consciousness. Here you will find an explanation of inter and intra dimensional awareness and the theoretical possibilities of teleportation, time travel as a few of the more fun ramifications of this reality model are probed. Section 6 provides the wrap-up that puts everything discussed into an easily understood perspective. Additionally, Section 6 points out My Big TOE's relationship with contemporary science and philosophy. By demonstrating a close conceptual relationship between this TOE and some of the establishment's biggest scientific and philosophic intellectual guns, Section 6 integrates My Big TOE into traditional Western science and philosophy.",4.5,N/A,en
"Buddhist Spirituality (Vol. 1) Indian, Southeast Asian, Tibetan, Early Chinese",['Takeuchi Yoshinori'],1994-12-31,['Buddhism'],"The present volume is part of a series entitled World Spirituality: An Encyclopedic History of the Religious Quest, which seeks to present the spiritual wisdom of the human race in its historical unfolding. The volume presents the richness of the spiritual heritage of the human race and designed to reflect the autonomy of the traditional in its historical development.",N/A,N/A,en
The Globalization of Addiction,['Bruce Alexander'],2010-03-04,['Medical'],"Addiction is increasing all around the world, and the conventional remedies don't work. The Globalization of Addiction argues that the cause of this failure to control addiction is that past treatments have focused too single-mindedly on the afflicted individual addict. This book presents a radical rethink about the nature of addiction.",N/A,N/A,en
Death,['Jaggi Vasudev (Sadhguru)'],2020,['Philosophy'],"Whether a believer or not, a devotee or an agnostic, an accomplished seeker or a simpleton, this is truly a book for all those who shall die!",N/A,N/A,en
Catherine of Siena,['Thomas McDermott'],2008,['Religion'],"Although Catherine of Siena was proclaimed a Doctor of the Church in 1970, relatively little attention has been given to her mystical thought, particularly in the English-speaking world. The Dialogue, the famous compendium of her mature thought, is difficult to understand owing to its interruptions, repetitions, overlapping arguments, imagery and undefined terms. Thomas McDermott breaks new ground in his systematic presentation of Catherine¿s teachings. Drawing on the Dialogue and also on Catherine¿s 381 letters and prayers, he explains clearly her principal teachings in relation to spiritual development, and identifies Catherine¿s possible sources as well as her areas of originality. By examining Catherine¿s life and mystical experiences, McDermott shows how she herself grew spiritually and how her growth corresponds to her later teaching on the ¿three stairs¿ on the ¿bridge of Christ crucified.¿ Finally, the author puts forward what he regards as the fundamental message of Catherine¿s life and teaching. Students of mysticism and spirituality will find this book a trustworthy guide through the incredibly rich mysticism of one of the 14th century¿s most amazing women.",N/A,N/A,en
"The Body, Mind, Spirit Miscellany",['Jane Alexander'],2009,"['Body, Mind & Spirit']","Spiritual adventurers will savor this book like a fine wine. It features a vast assortment of collected wisdom and mystical miscellany from hundreds of varied sources, all assembled here into a glorious anthology that will be dipped into and pored over again and again. Topics include religion, myth and symbolism, alternative health, the predictive arts, the occult, yoga and meditation, and much more. Readers will learn to understand the language of flowers, how to live in tune with lunar cycles, how to perform an Indian head massage, and what the ancient Romans actually did at their Saturnalia. You’ll even see how to make your own crop circles!",N/A,N/A,en
The Science of the Cross,['Saint Edith Stein'],2002,['Biography & Autobiography'],"To help celebrate the fourth centenary of the birth of St. John of the Cross in 1542, Edith Stein received the task of preparing a study of his writings. She uses her skill as a philosopher to enter into an illuminating reflection on the difference between the two symbols of cross and night. Pointing out how entering the night is synonymous with carrying the cross, she provides a condensed presentation of John's thought on the active and passive nights, as discussed in The Ascent of Mount Carmeland The Dark Night.",N/A,N/A,en
The Alchemist,['Paulo Coelho'],1995,['Biography & Autobiography'],"This is an adventure story about a young shepherd boy who learns how to live his dreams. This is a story which has been compared to the works of Richard Bach, and is aimed at the young and old alike.",4.5,N/A,en
True Spirituality,['Francis August Schaeffer'],2001,['Philosophy'],"""How to live for Jesus moment by moment.""--P.[1] of cover.",N/A,N/A,en
Miracle Cures,['Robert A. Scott'],2010,['Medical'],"""Scott has written a magnificent book on the realities of religious healing. He brings sensibility, reason, impressive insight, and the best information to bear--qualities seldom manifested in the centuries of claim, cynicism, and controversy on the topic. His analysis is destined to raise the level of discourse on dramatic religious experiences.""--Neil Smelser, author of The Odyssey Experience",N/A,N/A,en
The Wisdom of Sundays,['Oprah Winfrey'],2017-10-17,"['Body, Mind & Spirit']","A gorgeous, lavishly-designed and beautifully-photographed book, The Wisdom of Sundays includes Oprah's reflections on her own spiritual journey and showcases the aha moments and gems of insight the inspiring spiritual leaders who have been featured on Super Soul Sunday have shared with her.",N/A,N/A,en
Power Thoughts,['Joyce Meyer'],2010-09-14,['Psychology'],Joyce Meyer presents twelve strategies people may use to overcome negative thinking and learn to think in accordance with God's word.,5,N/A,en
The Way of the Superior Man,['David Deida'],2004,['Man-woman relationships'],"David Deida's acclaimed primary sourcebook on masculine spiritual practice. This is a must read for every man who wants to live a life of integrity, authenticity, and freedom. Learn how essential it is to know your purpose in the world. Discover the importance of challenge in your life. Understand how your masculine direction gifts your woman as much as her attractive radiance gifts you.",N/A,N/A,en
The Road Less Traveled,['Morgan Scott Peck'],1978,['Medical'],Provides ways to confront reality and achieve self-actualization.,N/A,N/A,en
The Pursuit of God,['Aiden Wilson Tozer'],1982,['Religion'],"""Lord, I must speak of Thee"", wrote Tozer, ""lest by my silence I offend against the generation of Thy children"". Written during a train trip from Chicago to, McAllen, Texas, The Pursuit of God has become a classic best-seller. Recipient of both the ECPA Gold and Platinum Book Awards.",5,N/A,en
"Spiritual, But Not Religious",['Robert C. Fuller'],2001,['History'],"Fuller traces the history of alternative spiritual practices in America including astrology, Transcendentalism, and channeling.",N/A,N/A,en
Anglo-Saxon Spirituality,['Robert Boenig'],2000,['History'],A collection of writings dating from the mid-400s to the Norman Conquest introduce readers to the pagan/Christian spirituality of Medieval Europe. Original.,N/A,N/A,en
The Road Less Travelled,['M. Scott Peck'],2003,['Interpersonal relations'],"Confronting and solving problems is a painful process which most of us attempt to avoid. Avoiding resolution results in greater pain and an inability to grow both mentally and spiritually. Drawing heavily on his own professional experience, Dr M. Scott Peck, a psychiatrist, suggests ways in which facing our difficulties -and suffering through the changes -can enable us to reach a higher level of self-understanding. He discusses the nature of loving relationships: how to distinguish dependency from love; how to become one's own person and how to be a more sensitive parent. This is a book that can show you how to embrace reality and yet achieve serenity and a richer existence. Hugely influential, it has now sold over six million copies -and has changed many people's lives round the globe. It may change yours.",4,N/A,en
Pain and Its Transformations,"['Sarah Coakley', 'Kay Kaufman Shelemay']",2007,['Medical'],"As neuroscientific research shows, even the immediate sensation of pain is shaped by psychological state and interpretation. Many individuals and cultures find meaning, particularly religious meaning, even in chronic and inexplicable pain. This interdisciplinary book includes not only essays but also discussions among a wide range of specialists.",N/A,N/A,en
Flatland,['Edwin Abbott Abbott'],1991,['Computers'],"In 1884, Edwin Abbott Abbott wrote a mathematical adventure set in a two-dimensional plane world, populated by a hierarchical society of regular geometrical figures-who think and speak and have all too human emotions. Since then Flatland has fascinated generations of readers, becoming a perennial science-fiction favorite. By imagining the contact of beings from different dimensions, the author fully exploited the power of the analogy between the limitations of humans and those of his two-dimensional characters. A first-rate fictional guide to the concept of multiple dimensions of space, the book will also appeal to those who are interested in computer graphics. This field, which literally makes higher dimensions seeable, has aroused a new interest in visualization. We can now manipulate objects in four dimensions and observe their three-dimensional slices tumbling on the computer screen. But how do we interpret these images? In his introduction, Thomas Banchoff points out that there is no better way to begin exploring the problem of understanding higher-dimensional slicing phenomena than reading this classic novel of the Victorian era.",5,N/A,en
Tao Te Ching,['Er Li'],1976,[],N/A,N/A,N/A,en
The Bloomsbury Guide to Christian Spirituality,"['Peter Tyler', 'Richard Woods']",2012-10-25,['Religion'],Introduction to Christian spirituality with scholarly input. Each article is by a leading academic and explains the subject matter in an accessible and open fashion.,N/A,N/A,en
The Road Less Travelled,['Morgan Scott Peck'],2012,['Philosophy'],"""Confronting and solving problems is a painful process which most of us attempt to avoid. Avoiding resolution results in greater pain and an inability to grow both mentally and spiritually. Drawing heavily on his own professional experience, Dr M. Scott Peck, a psychiatrist, suggests ways in which facing our difficulties - and suffering through the changes - can enable us to reach a higher level of self-understanding. He discusses the nature of loving relationships- how to distinguish dependency from love; how to become one's own person and how to be a more sensitive parent. This is a book that can show you how to embrace reality and yet achieve serenity and a richer existence. Hugely influential, it has now sold over ten million copies - and has changed many people's lives round the globe. It may change yours.""",N/A,N/A,en
Co-creation,['Vladimir Megre'],2013-11-28,['Gardening'],"&quote;CO-CREATION&quote;, the fourth book and centerpiece of the Series, paints a dramatic living image of the creation of the Universe and humanity's place in this creation, making this primordial mystery relevant to our everyday living today.",N/A,N/A,en
The Power of Now,['Eckhart Tolle'],2010,"['Body, Mind & Spirit']",Self help.,4,N/A,en
Pursuit of God,"['Aiden Wilson Tozer', 'Aw Tozer']",2004-09,['Religion'],"The depth, clarity and completeness of this message has made THE PURSUIT OF GOD an enduring favourite. The writings of Tozer shake me from slumber, inspire grand thoughts of God and expose the compromise in my heart. - Steve Green. AUTHENTIC CLASSICS The AUTHENTIC CLASSICS range brings together some of the best-loved books of the last six decades at a price you can afford The series provides stories of hope, practical guidance and solid teaching from internationally acclaimed Christian authors. Paperback.",N/A,N/A,en
The Spiritual Dynamic in Modern Art,['C. Spretnak'],2014-10-22,['Religion'],This book demonstrates that numerous prominent artists in every period of the modern era were expressing spiritual interests when they created celebrated works of art. This magisterial overview insightfully reveals the centrality of an often denied and misunderstood element in the cultural history of modern art.,N/A,N/A,en
The Spiritual Origins of Eastern Europe and the Future Mysteries of the Holy Grail,['Sergei O. Prokofieff'],1993,['Religion'],"""And however paradoxical it may seem today, the 'Grail mood' is in the fullest sense to be found in Russia. And the future role that Russia will play in the sixth post-Atlantean epoch, a task of which I have so often had to speak, rests firmly upon this unconquerable 'Grail mood' in the Russian people."" --Rudolf Steiner (Nov. 3, 1918) Although Eastern Europe has been part of Christian humanity for more than a thousand years, its task and spiritual identity remain a mystery, the answer to which cannot be found unless we look behind outer historical events to the spiritual, meta-historical dimensions of history. This momentous work, breathtaking in its scope and detail, represents just such a penetrating, esoteric study of Eastern Europe in the light of Rudolf Steiner's spiritual research. Prokofieff shows how, from the earliest times, the future ""conscience of humanity"" flowed from hidden mystery centers in Hibernia to the eastern Slavic peoples. As a result, qualities of ""compassion, patience, and willingness for sacrifice"" developed in their souls, creating a truly Christian ""Grail mood."" Despite incalculable suffering--from the persecutions by the Mogul hordes of the thirteenth century to the Bolshevik experiment of the twentieth century--this quality has become an unconquerable force in the depths of their being. In illuminating the maya of outer history, Prokofieff reveals the forces that have been at work to hinder the progress and future intentions of humankind. Those adversarial forces have created a ""karma of materialism"" that the eastern Slavic peoples have taken upon themselves out of their exalted willingness for sacrifice. Will we be able to use the present opportunity granted by this sacrifice to fulfill the primary purposes of the present cultural epoch? Serious study of this book--intended for students of spiritual science--can lead to a profound awakening to the challenges that face humankind today.",N/A,N/A,en
A Course in Miracles,['Foundation for Inner Peace'],1996,"['Body, Mind & Spirit']","""Inner voice"" of Helen Schucman, recorded by William Thetford.",5,N/A,en
The Pursuit of God,"['James L. Snyder', 'A. W. Tozer']",2014-04-22,[],"Written during a train trip in the late 1940s, The Pursuit of God shows how God pursues humans to draw them into a relationship with Himself, while humans thirst after the things of God - though they attempt to fill this thirst with things other than worship of their Creator. Tozer explores different aspects of this desire within the human heart, calling readers to examine what they believe and put aside preconceived ideas that disrupt this relationship with God. ''It is a solemn thing,'' he writes, ''to see God's children starving while actually seated at the Father's table. This book is a modest attempt to aid God's hungry children so to find Him.''",N/A,N/A,en
The Urantia Book,['Urantia Foundation'],1955,"['Body, Mind & Spirit']","Written in the form of a revelation from divine beings, the classic guide to expanding consciousness presents texts discussing God, the universe, angels and other beings, the history of the world, the development of civilization, personal spiritual growth, and the life and teachings of Jesus.",3,N/A,en
Healing the Hardware of the Soul,['Daniel Amen'],2008-09-16,['Medical'],"The author's approach to depression, anxiety, and obessesive-compulsive disorder demonstrates how to strengthen sections of the brain connected to spiritual well-being through exercise, meditation, and breathing techniques.",5,N/A,en
The Alchemy of Happiness,['Abu Al-Ghazzali'],2021-10-12,[],"The Alchemy of Happiness is a work of Islamic philosophy by Persian theologian, philosopher, mystic, and moralist Al-Ghazzali. Written around AD 1105, this was one of many works by the great man to help Muslims clarify which aspects of contemporary philosophy contradicted the faith, and which supported it. In middle age, Al-Ghazzali was in the midst of a successful career as a well-known educator and guest at the court of a powerful vizier. Despite his accomplishments, he abandoned his lucrative posts in AD 1095 and disposed of his wealth, electing to live as an ascetic and mystic. He chose not to teach at state-sponsored schools anymore, opting for a life of seclusion and teaching at smaller, donation-supported schools. He was considered one of the renewers of Islam, who are said to appear at the start of each century to cleanse the faith and keep it pure. This belief was supported by Al-Ghazzali's writing. He wrote over seventy works during his lifetime, with another twenty attributed to him but unconfirmed. Near the beginning of the twelfth century, Al-Ghazzali wrote The Alchemy of Happiness. It is a shorter, Persian version of his previous work, The Revival of Religious Sciences, originally written in Arabic. It is one of his many works of Sufism, and is considered Al-Ghazzali's most important Persian writing. The first four chapters of this book are commentary on the famous traditional saying from Muhammad: ""He who knows himself knows God."" In the first chapter, Al-Ghazzali explains the knowledge of the self. Each of us has attributes of animals, devils, and angels, he writes, and it is up to us to determine which are which. Rather than indulging in earthly pleasures that come to us from our more brutish instincts, we should strive toward our angelic selves, and ""Contemplate the beauty of God."" The second chapter is concerned with the knowledge of God. Starting from the premise that man did not make himself, and that everything mortal man needs has been provided from ""the storehouse of creation,"" we begin to become aware of God's mercy and love. The events of a lifetime, even illness and suffering, are designed to lead individuals to God. In the next chapter, we learn about the world as it is. It is a place where we are put to prepare for our future journey-that is, to prepare for the afterlife. If we spend our time caring for our bodies and nourishing our souls through knowledge and love of God, we will be prepared for the next phase of our journeys to happiness. The final step in the alchemy is the knowledge of the next world. Each man possesses two souls: an animal and an angelic soul. The animal soul emits from the heart, and powers the organs and limbs of the body. When that heart ceases to beat, the animal soul dies. The angelic soul is not tied to the body, so when the animal soul dies, the angelic soul is freed. If that soul was tied to earthly pleasures like money and family, it will suffer from the loss of them. But if the soul had a lesser connection to the world and a stronger connection to God, then it will rejoice and be at peace. The remaining chapters of the book go into greater detail about religious life; exploring music, self-examination, and marriage as either aids or detractors to the work of the angelic soul. The primary thesis of The Alchemy of Happiness is that a life of self-discipline and devotion to God is fundamental to the joy of living. Al-Ghazzali's legacy was to bring Sufism, or Islamic mysticism, into the orthodoxy of Islam. He is considered by some to be the most important Muslim after the prophet Muhammad, and he was given the title ""The Proof of Islam"" during his life.",N/A,N/A,en
"Power of Raven, Wisdom of Serpent",['Noragh Jones'],1994,"['Body, Mind & Spirit']","Through their oral culture, the communities of the highlands and islands handed down their traditions of life and spirituality from generation to generation. The womenfolk, in their many different roles, were the guardians of power and wisdom in 'seeing', healing, blessing and cursing. Noragh Jones describes the centuries-old rhythms of work, living and dying through the chants, rites and traditions kept by women. She concludes that the rifts and strains in modern society are not to be resolved by escaping to the fringes, but by our conscious efforts to recover the old and deep insights of these womenfolk in our own lives. Their qualities of hospitality and conviviality, together with their daily celebration of the ordinary, have much to teach us in our modern urban communities.",N/A,N/A,en
The Pursuit of God/The Pursuit of Man,['A. W. Tozer'],1999-07,['God (Christianity)'],Two of Tozer's best-known volumes are now combined in this beautiful leather-look edition.,N/A,N/A,en
The Fog Is Gone,['Temel Karango'],2018-04-25,['Religion'],"Riveting and provocative, Temel Karango gives soul-shattering insight into his experience as a devout Christian pastor having his entire faith disrupted by truth concerning his beliefs in his debut book The Fog is Gone. Herein is a controversial biographical sketch of this Ex-Pastor's journey of moving past Christian dogma to spiritual enlightenment. Temel gives a vulnerable vision into his many life excursions surrounding his faith and family, and vividly brings the reader along with him in his various stages in life. You will be intrigued by the author's voyages that take unexpected twists and turns, with an unparalleled conscious conclusion. A definite must-read for anyone finding uncertainty in their faith, or curious about such a shocking life transformation",N/A,N/A,en
Luther's Spirituality,"['Philip D. Krey', 'Peter D. S. Krey']",2007,['Religion'],"In inclusive and contemporary translations, this volume introduces the reader to the rich complex of issues that Luther contributes to the history of spirituality",N/A,N/A,en
