title,authors,publishedDate,categories,description,averageRating,textSnippet
"Women and Confucian Cultures in Premodern China, Korea, and Japan","['Dorothy Ko', 'JaHyun Kim Haboush', 'Joan R. Piggott']",2003-08-28,['History'],"This book rewrites the history of East Asia by rethinking the contentious relationship between ""Confucianisms"" and ""women.""",N/A,N/A
The Caged Virgin,['Ayaan Hirsi Ali'],2008-04,['Law'],"A world-renowned activist and feminist pulls no punches in her efforts to reform Islam in this international bestseller, available for the first time in English.",N/A,N/A
Fireweed,['Gerda Lerner'],2002,['Biography & Autobiography'],"In Fireweed, Gerda Lerner, a pioneer and leading scholar in women's history, tells her story of moral courage and commitment to social change with a novelist's skill and a historian's command of context. Lerner's memoir focuses on the formative experiences that made her an activist for social justice before her academic career began. The child of a well-to-do Viennese Jewish family, she was still a teenager when a fascist regime came to power in 1934, and she became involved in the underground resistance movement. The Nazi takeover of Austria cast her into prison, then forced her and her family into exile; she alone was able to leave Europe. Once in the United States, she experienced the harshness of the Depression and despair over the fate of her family. Still, she persisted in adapting to the new culture and to becoming a writer. Here she met and married her life-long partner, Carl Lerner, a film editor and director. Together they become deeply involved in left-wing activities, from struggling to unionize the film industry and resisting the blacklist in Hollywood to community organizing for peace, for an interracial civil rights movement, and for better schools in New York City. Lerner insists that her decades of grassroots organizing largely account for the theoretical insights she was later able to bring to the development of women's history. In Fireweed, Lerner presents her life in the context of the major historical events of the twentieth century and the repression of dissent. Hers is a gripping story about surviving hardship and summoning the courage to live according to one's convictions. Author note: Gerda Lerner, a past president of the Organization of American Historians, is Robinson-Edwards Professor of History, Emerita, at the University of Wisconsin-Madison. Her eleven books in history include Creation of Patriarchy, Creation of Feminist Consciousness, Why History Matters, and Black Women in White America: A Documentary History.",N/A,N/A
The White Woman's Other Burden,['Kumari Jayawardena'],1995,['Biography & Autobiography'],"First Published in 1995. Routledge is an imprint of Taylor & Francis, an informa company.",N/A,N/A
The Forsyte Saga,['John Galsworthy'],1999,['Fiction'],"The three novels which make up The Forsyte Saga chronicle the ebbing social power of the commerical upper-middle class Forsyte family between 1886 and 1920. Soames Forsyte is the brilliantly portrayed central figure, a Victorian who outlives the age, and whose baffled passion for his beautiful but unresponsive wife Irene reverberates throughout the saga. Written with both compassion and ironic detachment, Galsworthy's masterly narrative examines not only the family's fortunes but also the wider developments within society, particularly the changing position of women in an intensely competitive male world. Above all, Galsworthy is concerned with the conflict at the heart of English culture between the soulless materialism of wealth and property and the humane instincts of love, beauty, and art.",N/A,N/A
Seven Daughters of Eve,['Bryan Sykes'],2002-05-17,['Science'],"This national bestseller, now in paperback, reveals how all humans are descended from seven prehistoric women--the Seven Daughters of Eve.",3,N/A
Language and Woman's Place,['Robin Tolmach Lakoff'],2004,['Language Arts & Disciplines'],"Widely recognized as having inaugurated feminist research on the relationship between gender and language, this revised edition includes an introduction and annotations by the author in which she reflects on some of the most widely discussed issues it raises.",5,N/A
The Witches of Eastwick,['John Updike'],1984,['Fiction'],"A snug little coven of witches on Rhode Island, in the hamlet of Eastwick, lives are changed in a malignant way when a stranger moves into town.",N/A,N/A
Cisnes salvajes,['Jung Chang'],2005,['Biography & Autobiography'],"Cisnes salvajes desarrolla sobre todo las vidas de la abuela (concubina de uno de los señores de la guerra), la madre (destacada revolucionaria comunista), y los años de estudiante de la autora hasta su traslado a occidente. A través de las peripecias vitales de estos personajes, Chang, con un estilo autentico, objetivo y estremecedor sin caer en el melodrama ni el revanchismo, hace un repaso a los grandes hechos y tragedias que ha vivido china en el último siglo. El ejemplo moral de la familia de la autora, muy unida a pesar de las contrariedades -su padre es uno de los personajes más llamativos de todo el libro por su integridad y fidelidad a unos ideales hasta el fin, a pesar de las agónicas dificultades por las que pasara, hace que la novela tenga un mensaje positivo y esperanzador. Además, la autora permite que sean esas experiencias personales -sin disquisiciones teóricas ni lamentos- las que reflejen con exactitud la sufrida historia colectiva de todo un pueblo. Por encima de los sufrimientos padecidos, la mayoría inhumanos, Jung Chang deja constancia de la fortaleza e integridad de gran parte del pueblo chino: rodeada de sufrimiento, muerte y desolación, había contemplado la indescriptible capacidad humana para sobrevivir y buscar la felicidad.",2,N/A
Requiem for a Nun,['William Faulkner'],1975,['Fiction'],"This sequel to Faulkner's most sensational novel, ""Sanctuary"", was written twenty years later but takes up the story of Temple Drake eight years after the events related in ""Sanctuary"". Temple is now married to Gowan Stevens. The book begins when the death sentence is pronounced on the nurse Nancy for the murder of Temple and Gowan's child. In an attempt to save her, Temple goes to see the judge to confess her own guilt. Told partly in prose, party in play form, ""Requiem for a Nun"" is a haunting exploration of the impact of the past on the present.",N/A,N/A
"Women, Crime and Punishment in Ancient Law and Society",['Elisabeth Meier Tetlow'],2004-12-28,['History'],"Crime and punishment, criminal law and its administration, are areas of ancient history that have been explored less than many other aspects of ancient civilizations. Throughout history women have been affected by crime both as victims and as offenders. Yet, in the ancient world customary laws were created by men, formal laws were written by men, and both were interpreted and enforced by men.",N/A,N/A
Mary Magdalen,['Susan Haskins'],1994,['Art'],Examines how Mary Magdalen merged with other figures in the New Testament until she came to epitomize the condition of women in the Church and in society.,N/A,N/A
A Doll's House,['Henrik Ibsen'],2013-10-15,['Drama'],Nora is leaving her husband and children because she wants to discover herself.,N/A,N/A
The Subjection of Women,"['John Stuart Mill', 'Susan Moller Okin']",1988-01-01,['Philosophy'],"Presented here are all four chapters of Mill's essay written in 1861, which address the legal subordination of women as manifested in their exclusion from the political process and their lack of any rights within marriage. Principally considered is the relation of the sexes within the family structure as a paradigm of, and the seedbed for, the general social and political structure that surrounds it. Edited by Sue Mansfield, this carefully annotated volume also contains an introduction, a list of principal dates in the life of John Stuart Mill, and a bibliography.",N/A,N/A
Nana,['Émile Zola'],1991,['Femmes'],N/A,N/A,N/A
"Women's Bodies, Women's Wisdom",['Christiane Northrup'],2010,['Health & Fitness'],"Offers information on a variety of women's health issues, including nutrition, menstruation, fertility, pregnancy, menopause, sexuality, breast health, sugery, illness, and mental and emotional well-being.",4,N/A
The Snowman,['Jo Nesbø'],2010,['Fiction'],"The first snowfall in Oslo brings a series of gruesome murders, and Harry Hole is pitted against a brutal killer who will drive him to the edge.",N/A,N/A
Women and Child Care in China,['Ruth Sidel'],1982,['Political Science'],"Looks at nurseries, nursery schools, and kindergartens and at the revolutionary methods they employ. Compares Chinese child-rearing practices with those in Israel and the Soviet Union and goes on to ask what aspects of the Chinese experience might be of value in the United States.",N/A,N/A
Japanese Girls and Women,['Alice Mabel Bacon'],1902,['Girls'],N/A,N/A,N/A
Autobiographical Sketches,['Annie Besant'],1885,['Religion'],"Selvbiografi 1847-1878 af kvindesagsforkæmperen og fritænkeren Annie Besant (1847-1933), bl.a. om hendes forsvar af politikeren Charles Bradlaugh i en retssag om fødselskontrol",N/A,N/A
Key of Knowledge,['Nora Roberts'],2003,['Large type books'],And now it is Dana's turn.,N/A,N/A
Azeri Women in Transition,['Farideh Heyat'],2005,['Azerbaijan'],N/A,N/A,N/A
Sanctuary,['William Faulkner'],1967,['Fiction'],An assortment of perverse characters act out this dramatic story of the kidnapping of a Mississippi debutante.,N/A,N/A
A Thousand Splendid Suns,['Khaled Hosseini'],2008-11,['Fiction'],"Two women born a generation apart witness the destruction of their home and family in war-torn Kabul, losses incurred over the course of 30 years that test the limits of their strength and courage",N/A,N/A
Never Let Me Go,['Kazuo Ishiguro'],2005-01-01,['Fiction'],"A reunion with two childhood friends draws Kathy and her companions on a nostalgic odyssey into their lives at Hailsham, an isolated private school in the English countryside, and a confrontation with the truth about their childhoods.",N/A,N/A
The Handmaid's Tale,['Margaret Atwood'],2001,['Man-woman relationships'],"Futuristic novel set in a society that has reverted to the repressive intolerance of the original puritans. Offred, the handmaid whose job is to function as surrogate mother to the sterile marriage of an elderly leader, longs to escape. Runner-up to the CNIB Talking Book for the Year Award. Nominated for the Booker Prize. Winner of the Governor General's Award.",N/A,N/A
Unfinished Democracy,['Elina Haavio-Mannila'],1985,['Political Science'],"This book contains a thorough and detailed comparison of the five Nordic political systems, including the role played by women. It is based on empirical data for the last hundred years which is interpreted with regard to political and social science theories. The results of this study show that the political participation by women has increased rapidly, especially during the last fifteen years.",N/A,N/A
The Death of Woman Wang,['Jonathan D. Spence'],1978,['History'],"Award-winning author Jonathan D. Spence paints a vivid picture of an obscure place and time: provincial China in the seventeenth century. Life in the northeastern county of T'an-ch'eng emerges here as an endless cycle of floods, plagues, crop failures, banditry, and heavy taxation. Against this turbulent background a tenacious tax collector, an irascible farmer, and an unhappy wife act out a poignant drama at whose climax the wife, having run away from her husband, returns to him, only to die at his hands. Magnificently evoking the China of long ago, The Death of Woman Wang also deepens our understanding of the China we know today.",N/A,N/A
Inventing Subjects,['Himani Bannerji'],2001,['Social Science'],"This book is a collection of essays written from a Marxist-feminist perspective, seeking to make a contribution in the field of historical sociology. The essays speak of the different ways in which social subjects and their agencies have been constructed and represented in the context of the development of colonial hegemony and socio-cultural formations in India. The book primarily focuses, through four essays, on the constructive proposals for social subjectivities and agencies of Bengali middle-class women, by both the indigenous and the colonial elite. The remaining two essays speak of the invention or construction of India as an ideological category for ruling, signalling towards a colonially ascribed identity.The essays capture the fluidity and complexity of subject construction or formation, and read moral regulations and culture in terms of a hegemonic process. They range from middle-class Bengali women s attempts at self-fashioning, to the colonial ideological reflexes within which their projects are articulated. Patriarchy and gender organization are treated here as more than women s problems , as essentially constitutive dimensions of hegemony, no matter aspired to by whom.Himani Bannerji is an Associate Professor of Sociology at York University, Toronto, Canada. She is the author of The Dark Side of the Nation: Essays on Multiculturalism, Nationalism and Racism (2000) and The Mirror of Class: Essays on Bengali Theatre (1998). She has edited Returning the Gaze: Essays on Racism, Feminism and Politics (1993), and co-edited Of Property and Propriety: The Role of Gender and Class in Imperialism and Nationalism (2001).Bannerji challenges many deep-seated prejudices about colonial discourse, and retells the history of India, particularly of colonized Bengal from the clear viewpoint of an educated Indian, aware of her status as a citizen of a doubly colonized discourse.The Statesman",N/A,N/A
Thresholds of Difference,['Julia Emberley'],1993,['Literary Criticism'],N/A,N/A,N/A
Sisterhood Is Forever,['Robin Morgan'],2003-03-05,['Literary Criticism'],"With over 60 original essays commissioned from well-known feminist leaders as well as Gen X & Y activists, this is a composite look at the female experience in America, charting where we've been, where we are, and where we're going.",N/A,N/A
After Dark,['Haruki Murakami'],2008,['Fiction'],"Reality bends all the more acutely with lack of sleep in this stunning novel from the master of the surreal.Eyes mark the shape of the cityThe midnight hour approaches in an almost-empty diner. Mari sips her coffee and reads a book, but soon her solitude is disturbed: a girl has been beaten up at the Alphaville hotel, and needs Mari's help.Meanwhile Mari's beautiful sister Eri lies in a deep, heavy sleep that is 'too perfect, too pure' to be normal; it has lasted for two months. But tonight as the digital clock displays 00:00, a hint of life flickers across the television screen in her room, even though it's plug has been pulled out.Strange nocturnal happenings, or a trick of the night?",2,N/A
Snow,['Orhan Pamuk'],2004,['Fiction'],"After years of lonely political exile, Turkish poet Ka returns to Istanbul to attend his mother's funeral and learns about a series of suicides among pious girls forbidden to wear headscarves.",5,N/A
You Belong To Me,['Mary Higgins Clark'],2023-11-07,['Fiction'],"Terror heads out to sea when talk-show psychologist Dr. Susan Chandler searches for a killer who stalks vulnerable, single women on cruise ships. But will she become his next victim? Simultaneous release with Clark's new hardcover ""We'll Meet Again.""",N/A,N/A
Bluebeard's Egg,['Margaret Atwood'],1996,['Fiction'],"By turns humorous and warm, stark and frightening, ""Bluebeard's Egg infuses a Canada of the 1940s, '50s and '80s with glowing childhood memories, the harsh realities of parents growing old, and the casual cruelty that men and women inflict on each other. Here is the familiar outer world of family summers at remote lakes, winters of political activism, and seasons of exotic friends, mudane lives and unexpected loves. But here too is the inner world of hidden places and all that emerges from them--the intimately personal, the fantastic and the shockingly real...whether it's what lies in a mysterious locked room or in the secret feelings we all conceal. ""From the Paperback edition.",N/A,N/A
The Phoenician Women (Phoenissae),['Euripides'],2002,['Drama'],N/A,N/A,N/A
Captive in Iran,"['Maryam Rostampour', 'Marziyeh Amirizadeh']",2013,['Biography & Autobiography'],"Converts from Muslim, Rostampour and Amirizadeh were arrested in Tehran for promoting Christianity-- a capital crime in Iran. When denying God would have meant freedom, they brought God's light into one of the world's darkest places, giving hope to those who had lost everything, and showing love to those in despair.",N/A,N/A
Women,"['Maria Mies', 'Veronika Bennholdt-Thomsen', 'Claudia von Werlhof']",1988,['Political Science'],N/A,N/A,N/A
What Katy Did at School,['Susan Coolidge'],1889,['Boarding schools'],"Katy and Clover's adventures at ""The Nunnery,"" a boarding school for girls in Hillsover, New Hampshire.",N/A,N/A
"A Vindication of the Rights of Woman, with Strictures on Political and Moral Subject",['Mary Wollstonecraft'],1891,['Women'],N/A,N/A,N/A
Dangerous Men and Adventurous Women,['Jayne Ann Krentz'],1992-09,['Literary Criticism'],"Essays by Sandra Brown, Jayne Ann Krentz, Mary Jo Putney, and other romance writers refute the myths and biases related to the romance genre and its readers.",N/A,N/A
The Fortunes and Misfortunes of the Famous Moll Flanders,"['Daniel Defoe', 'Howard Maynadier']",1903,['Criminals'],N/A,N/A,N/A
The Blue Castle,['Lucy Maud Montgomery'],1926,['Canada'],"At twenty-nine, Valency has always been downtrodden by her family and pitied for being an old maid. A sudden decision not to be afraid of her family anymore leads Valency into unconventional behaviour and ultimately to love and happiness.",N/A,N/A
Troilus and Cressida,['Geoffrey Chaucer'],1932,['Cressida (Fictitious character)'],N/A,N/A,N/A
"Loves Music, Loves to Dance",['Mary Higgins Clark'],1992-03,['Fiction'],A killer draws his victims from the women who respond to his personal ads in trendy New York magazines.,5,N/A
Master of the Moor,['Ruth Rendell'],1983-08,['Fiction'],"Stephen Whalby loves to walk the moor. He considers it his, although he and his young wife Lyn are merely tenants in a flat nearby. But the senseless and frightening murder of a young woman invades Stephen's sense of privacy and pollutes his beloved moor with suspicion and dread. And then a second murder captures his imagination in an unpredictable and fascinating way . . . Copyright © Libri GmbH. All rights reserved.",N/A,N/A
"The Feminine Middlebrow Novel, 1920s to 1950s",['Nicola Humble'],2004,['Literary Criticism'],Humble presents a study of the novels by and for middle-class women that dominated the publishing market in the first half of the 20th century. She studies the work of authors such as Agatha Christie alongside cultural products such as cookery books.,N/A,N/A
The Autobiography of a Sexually Emancipated Communist Woman,['Aleksandra Kollontaĭ'],1971,['Communists'],N/A,N/A,N/A
Encyclopedia of Women in the Ancient World,['Joyce E. Salisbury'],2001-05-16,['Biography & Autobiography'],"""This extensive and engaging A-to-Z encyclopedia, illustrated with many rare and revealing images, tells the stories of the famous and the ordinary, treating subjects as diverse as Greek heroine cults, the daily life of the German warrior women, and the intrigue, glory, and power of ancient Rome's imperial women. Hundreds of well-researched entries, each with suggestions for further reading, give a rounded view of the lives of women in the ancient world.""--BOOK JACKET.",N/A,N/A
She,['Henry Rider Haggard'],2014-12-01,['Ayesha (Fictitious character : Haggard)'],"Horace Holly, a young Cambridge professor, is charged with the task of raising a colleague's son, Leo, after his father's untimely death. Holly is also given a mysterious box, with express instructions not to open it until Leo turns 25. The contents of this box lead the pair, accompanied by a faithful servant, to the east coast of Africa, where they are shipwrecked and forced to make a perilous journey to an uncharted region in the heart of the continent. Ambushed and captured by a savage tribe of natives, they are taken to their leader, a mysterious white queen, who hides a deadly secret...",N/A,N/A
The Asian Mystique,['Sheridan Prasso'],2005-04-05,['History'],"Uses interviews, media, reportage, and secondary sources to explore the historical and pop cultural roots of Western images of Asian women.",5,N/A
Don't Bet on the Prince,['Jack Zipes'],2014-05-22,['Fiction'],"First published in 1987. Routledge is an imprint of Taylor & Francis, an informa company.",N/A,N/A
The Old Wives' Tale,['Arnold Bennett'],1911,['Domestic fiction'],"The Old Wives' Tale (1908) celebrates the romance of even the most ordinary lives in the course of tracing the passage of time over three generations. It tells the story of the two Baines sisters, placid stay-at-home Constance and rebellious Sophia, from their girlhood to their last days. They move from the family drapery shop in provincial Bursley during the repressive mid-Victorian period to old age in the modern era of mass marketing and the internal combustion engine. The setting ranges from the Wesleyan Methodist Chapel in Bursley to a Paris brothel, the action from the controlled domestic routine of the Baines household to wife murder and the Siege of Paris during the Franco-Prussian War of 1870-1.",N/A,N/A
Lady Chatterley's Lover,['D. H. Lawrence'],1993,['Fiction'],"Bold, passionate, and erotic, Lady Chatterley's Lover is a truly classic novel of the twentieth century. This is the complete and unexpurgated Grove Press edition that created publishing history when it first appeared in 1959, making Lady Chatterley's Lover legally available in the United States after thirty-one years of suppression.",N/A,N/A
Feminist Politics and Human Nature,['Alison M. Jaggar'],1983,['Political Science'],"To find more information about Rowman and Littlefield titles, please visit www.rowmanlittlefield.com.",N/A,N/A
Women's History in Global Perspective,['Bonnie G. Smith'],2004,['History'],"The American Historical Association's Committee on Women Historians commissioned some of the pioneering figures in women's history to prepare essays in their respective areas of expertise. This volume, the second in a series of three, collects their efforts. As a counterpoint to the broad themes discussed in the first volume, Volume 2 is concerned with issues that have shaped the history of women in particular places and during particular eras. It examines women in ancient civilizations; including women in China, Japan, and Korea; women and gender in South and South East Asia; Medieval women; women and gender in Colonial Latin America; and the history of women in the US to 1865. Authors included are Sarah Hughes and Brady Hughes, Susan Mann, Barbara N. Ramusack, Judith M. Bennett, Ann Twinam, and Kathleen Brown. Incorporating essays from top scholars ranging over an abundance of regions, dates, and methodologies, the three volumes of Women's History in Global Perspective constitute an invaluable resource for anyone interested in a comprehensive overview on the latest in feminist scholarship.",N/A,N/A
A Room of One's Own,['Virginia Woolf'],1963,['English fiction'],N/A,N/A,N/A
Civilization Without Sexes,['Mary Louise Roberts'],1994-03-03,['History'],"After World War I, newly blurred boundaries between male and female created fears among the French that theirs was becoming a civilization without sexes. This book examines how, through public debates concerning female identity, French society came to grips with the horrors of the Great War.",5,N/A
Moll Flanders,['Daniel Defoe'],1930,['Women'],N/A,N/A,N/A
Women And Revolution In Iran,['Guity Nashat'],1983-10-20,['Social Science'],N/A,N/A,N/A
North and South,['Elizabeth Cleghorn Gaskell'],1968,"['England, Northern']",N/A,N/A,N/A
Healthy Happy Sexy,['Katie Silcox'],2015-01-13,['Health & Fitness'],"A hip, sensual Ayurveda bible for the modern woman, this life-changing guide distills ancient teachings into a spirit-infused yet pragmatic approach to your physical, mental, and spiritual health. Teacher and yoga instructor Katie Silcox is a leading expert on Ayurveda. She knows that bringing ancient wisdom into our modern lives does not mean sacrificing the occasional rendezvous with red wine, fashion magazines, and other sensual pleasures. In Healthy Happy Sexy, Katie offers not only a philosophy of life but a time-tested (we're talking thousands of years ) method for living your most radiant, healthy, and sexually vital life possible. Covering everything from how to get the perfect poo to glowing skin to deeper sexual fulfillment, here is a complete guide to women's health. It offers evocative questions, journaling exercises, simple but deep meditations, and natural recipes and remedies for common health and beauty needs. By engaging in these lifestyle choices, you will experience ancient practices that resonate with the way we live our lives now. Combining Ayurvedic wisdom with practical tools and her lively, playful, and down-to-earth voice, Katie provides a method to heal, entertain, inspire, and remind you that you are one sexy goddess.",1,N/A
Radical Feminism,"['Anne Koedt', 'Ellen Levine', 'Anita Rapone']",1973,['Social Science'],N/A,N/A,N/A
Bad Feminist,['Roxane Gay'],2014,['African Americans in mass media'],"In these funny and insightful essays, Roxane Gay takes us through the journey of her evolution as a woman of colour while also taking readers on a ride through culture of the last few years and commenting on the state of feminism today. The portrait that emerges is not only one of an incredibly insightful woman continually growing to understand herself and our society, but also one of our culture.",N/A,N/A
"Women, Health and Public Services in India",['Dipa Sinha'],2016,['Business & Economics'],"Why are inter-state differences in human development in India so high? What explains regional patterns where overall the southern region has some of the best human development outcomes in the country while the states in the northern 'heartland' have the worst? In addressing these important questions, this volume provides a detailed analysis of health outcomes in India, especially its effects on women. It offers insights into how multiple factors affecting human development, in particular health, play out differently in various socio-cultural and economic contexts. This book will interest scholars and researchers of sociology, development studies, gender studies, economics, public policy as well as general readers.",N/A,N/A
Out to Work,['Alice Kessler-Harris'],2003-01-16,['Business & Economics'],"Death, for bacteria, is not inevitable. Protect a bacterium from predators, and provide it with adequate food and space to grow, and it would continue living--and reproducing asexually--forever. But a paramecium (a slightly more advanced single-cell organism), under the same ideal conditions, would stop dividing after about 200 generations--and die. Death, for paramecia and their offspring, is inevitable. Unless they have sex ... In Sex and the Origins of Death, William Clark ranges far and wide over fascinating terrain. Whether describing a 62-year-old man having a ma.",N/A,N/A
The World According to Garp,['John Irving'],1979,['Fiction'],"The story of T.S. Garp, the bastard son of a feminist leader who is ahead of her time.",4,N/A
Women and Gender in Chinese Studies,"['Nicola Spakowski', 'Cecilia Nathansen Milwertz']",2006,['History'],"The 'State of the World's Girls' report has tackled many topics: girls in the global economy; education; girls affected by conflict and by disaster; the new digital world and its implications, both negative and positive, for girls' lives; the challenges and risks of increasing urbanisation; working with men and boys; and looked at attitudinal, structural and institutional barriers to gender equality.",N/A,N/A
Women Who Run with the Wolves,['Clarissa Pinkola Estes'],2022,['Family & Relationships'],"In the classic Women Who Run With The Wolves, Clarissa Pinkola Estes tells us about the 'wild woman', the wise and ageless presence in the female psyche that gives women their creativity, energy and power. For centuries, the 'wild woman' has been repressed by a male-orientated value system which trivialises women's emotions. Using a combination of time-honoured stories and contemporary casework, Estes reveals that the 'wild woman' in us is innately healthy, passionate and wise. Thoughtfully written and compelling in its arguments, Women Who Run With The Wolves gives readers a new sense of direction, a self confidence and purpose in their lives.",N/A,N/A
Moll Flanders,['Daniel Defoe'],1986-08-21,['Criminals'],Moll Flanders is one of the best-selling novels of all time.,N/A,N/A
Desiring Revolution,['Jane F. Gerhard'],2001,['History'],"In the 1970s sex was what mattered most to feminists. Gerhard asks why issues of sex and female pleasure came to matter so much to these ""second-wave feminists."" She shows how the radical ideas put forward by this generation of American women was a response to attempts to define and contain female sexuality going back to the beginning of the century.",N/A,N/A
The Other Passenger,['Louise Candlish'],2021-07-20,['Fiction'],"One of CrimeReads’s Most Anticipated Crime Books of 2021 Longlisted for the Theakston Old Peculier 2021 Crime Novel of the Year The “queen of the sucker-punch twist” (Ruth Ware, #1 New York Times bestselling author) and author of Our House weaves an unputdownable page-turner about a commuter who becomes a suspect in his friend’s mysterious disappearance. It all happens so quickly. One day you’re living the dream, commuting to work by ferry with your charismatic neighbor Kit in the seat beside you. The next, Kit hasn’t turned up for the boat and his wife, Melia, has reported him missing. When you get off at your stop, the police are waiting. Another passenger saw you and Kit arguing on the boat home the night before and the police say that you had a reason to want him dead. You protest. You and Kit are friends—ask Melia, she’ll vouch for you. And who exactly is this other passenger pointing the finger? What do they know about your lives? No, whatever danger followed you home last night, you are innocent, totally innocent. Aren’t you?",4,N/A
Vanity Fair,['William Makepeace Thackeray'],1981,['Fiction'],"Chronicles the exploits of Becky Sharp, an unscrupulous young woman who is determined to achieve wealth and social success",N/A,N/A
Searoad,['Ursula K. Le Guin'],1992,['Fiction'],"In these stories, connected loosely but powerfully by their rugged Pacific Northwest setting, the author portrays residents of a small Oregon shore town with sympathy and no sentiment. Many of the tales center around women drawn together in threes--mother, daughter, grandmother--by illness or death.",N/A,N/A
