title,authors,publishedDate,categories,description,averageRating,textSnippet
50 Landmark Papers Every Vascular and Endovascular Surgeon Should Know,"['Juan Carlos Jimenez', 'Samuel Eric Wilson']",2020,['Medical'],"This book identifies the 50 key scientific articles in the field of vascular and endovascular surgery. It provides a commentary to each carefully selected paper and explains why these papers are so important, thus providing every surgeon with the foundation stones of knowledge in this fast-moving area. There has been an exponential increase in the volume and quality of published research relating to vascular and endovascular surgery in recent decades. Among thousands of articles, a small fraction is truly ""game changing."" Such studies form the foundations of vascular surgery today and the selection of papers within this book provide the 50 landmark papers every 21st-century vascular and endovascular surgeon needs to know. A valuable reference not only to the established surgeon, but also to vascular surgery residents and trainees, as well as to more experienced surgeons as they continue to learn new techniques and approaches and to improve their knowledge of vascular disorders and treatments. The papers provide an evidence-based resource for those surgeons preparing for professional exams and may inspire clinicians to produce new research. About the Editors Juan Carlos Jimenez MD, MBA Professor of Surgery Gonda (Goldschmied) Vascular Center David Geffen School of Medicine at UCLA Los Angeles, California Samuel Eric Wilson, MD Distinguished Professor of Surgery and Chair Emeritus University of California Irvine Irvine, California",N/A,N/A
A Critical Review of Evaluation Procedures for Stabilization/Solidification Processes,['CS. Poon'],1989,['Cement'],"The leaching procedures for evaluation of cement-based stabilization/solidification processes are considered. The difficulties in obtaining a consensus test method are discussed. The relative merits and shortcomings of the equilibrium and dynamic leaching test approaches are underlined, and various leaching models are considered.",N/A,N/A
Indicator Bird Species for Toxicity Determinations,['E. W. Schafer'],1979,[],N/A,N/A,N/A
The Review Collection,['Ian Hamilton'],1962,"['Authors, English']","Collection from The Review (""A bi-monthly magazine of poetry and criticism"") published first in Oxford then London, England from 1962-1972. Included are corrected typescripts of poetry, essays, book reviews, and interviews. There are galley proofs of The Review from 1962-1970 (with the exception of issues 10, 13, 14, and 21), printed copies of the first twenty issues and paste-up copies of fourteen issues. Also includes correspondence between editors and contributors, items submitted but not published, letters from writers about the Vietnam War for a special issue, correspondence regarding possible legal action against editor Ian Hamilton for an article published, as well as printed form letters for subscribers to the magazine. The review featured mainly British writers with some contributions from American poets and translations of poems in other languages including a special Chinese issue.",N/A,N/A
A Comparison of Sulfide Stress Cracking Tests,['RS. Treseder'],1990,['Bent beam test'],"Sulfide stress cracking, a form of hydrogen embrittlement, first became a serious problem in the oil industry in 1951. Subsequent improvements in the metallurgy of steels for high-pressure gas and oil wells and improved selection methods for high-strength alloys have been based on laboratory test methods. Of the large number of test methods that have been used, five have survived: the Shell bent beam test, the uniaxial load tension test, the double-cantilever-beam test, the C-ring test, and the slow strain rate test. Major features of these tests are compared in terms of their applicability to specific sulfide stress cracking problems. In addition, a general comparison is made of the testing requirements for the sulfide stress cracking system and for anodic stress corrosion cracking systems involving hydrogen sulfide. These comparisons illustrate the need to design environmental cracking tests which reflect both corrosion mechanism factors and application requirements.",N/A,N/A
Thermal Resistance and Aging of Rigid Urethane Foam Insulation,"['JA. Valenzuela', 'LR. Glicksman']",1983,['Aging'],Relevant data and analyses for aging and effective thermal conductance of rigid urethane and isocyanurate foam are reviewed. Simplified theoretical models are formulated that indicate the order of magnitude and limiting bounds for exact results. Existing heat transfer models underpredict the measured thermal conductance by 25 percent. The discrepancy is most probably caused by thermal radiation transmission through cell walls. Effective diffusion coefficients reported in the literature for different foam samples vary by an order of magnitude. The differences are caused by variations in cell geometry and cell wall permeability.,N/A,N/A
50 Landmark Papers Every Thyroid and Parathyroid Surgeon Should Know,"['Sam Wiseman', 'Sebastian Aspinall']",2023-08-11,[],"This excellent resource for updating practicing surgeons and trainees on important publications brings new insights into crucial papers in Thyroid and Parathyroid Surgery. This book is a valuable reference offering a breadth of study perfect for general, thyroid, head & neck, and ENT surgeons, registrars, residents, and consultants.",N/A,N/A
Review of Literature Related to Exposures and Health Effects at Structural Collapse Events,"['Elizabeth M. Sloss', 'Nicholas G. Castle', 'Gary Cecchine', 'Renee Labor', 'Henry H. Willis']",2005,['Health & Fitness'],"In an effort to help develop federal guidelines for personal protective equipment used by emergency responders, this report summarizes data on injuries among emergency responders available from incidents of structural collapse (including the World Trade Center in 2001 and Oklahoma City's Murrah Building in 1995), reviews the possible health effects of substances likely to be found in pulverized building materials, and describes the possible health effects of several combustion by-products.",N/A,N/A
The Origins and Development of Roger J. Williams' Concept of Biochemical Individuality,['Georg-Benedict Brand'],2024-12-30,['History'],"""This book reconstructs and discusses the research of Roger J. Williams and the process of development behind his concept of Biochemical Individuality. As a pioneer within the budding scientific field of biochemistry, Williams explored, collected, and analysed the extent to which human beings differ on a (bio)chemical level, while additionally investigating the effect of this individuality on science, politics, and society. This analysis reconstructs the process of development behind these ideas from inception to conclusion. Chronologically examining all of Williams' publications and personal documents between the years 1919 and 1956 and discussing these within their historical, political, cultural, and scientific contexts, this book investigates the terminology, bibliographical data, and scientific material of these documents in order to illustrate how Williams' theories and ideas morphed over time, while appreciating internal and external influences on this process""--",N/A,N/A
Novel Applications of Virtual Communities in Healthcare Settings,['Christo El Morr'],2017-07-21,['Community mental health services'],"""This book provides relevant theoretical frameworks and practical experiences of the latest research findings in the area of Virtual Communities and its relation to healthcare. It also overviews practical implementation in health virtual communities on local and global levels addressing experiences, the opportunities and perspectives of Health VCs""--Provided by publisher.",N/A,N/A
50 Landmark Papers Every Colorectal Surgeon Should Know,"['John Monson', 'Fergal Fleming', 'Lawrence Lee']",2024-06-03,[],This book identifies the 50 key scientific articles in the field of Colorectal Surgery. It provides commentary to each carefully selected paper and explains why these papers are so important. Every surgical trainee will find the foundation stones of colorectal surgery within this volume.,N/A,N/A
The PMLD Ambiguity,"['Ben Simmons', 'Debbie Watson']",2014,['Medical'],"Exploring ""PMLD"" -- Behaviourism -- Cognitivism -- Phenomenology -- Interpreting Sam: the search for a sensitive methodology -- Sam's life-worlds: subjectivities and intersubjectivities -- Concluding discussion: negotiating ambiguity as a means to the life-world.",N/A,N/A
Pools Still in Spotlight,['Catherine Best'],2005,['Review'],The gates hhave shut for the season on four of Ballarat's five outdoor pools with a council review underway to determine their future.,N/A,N/A
Childhood Factors Related Potentially to Respiratory Health in Adulthood,"['AM. Collier', 'FW. Henderson']",1989,['Air'],"Lower respiratory infections in early childhood, asthma and wheezy syndromes not diagnosed asthma, allergy, airway hyperreactivity, and passive and active tobacco smoke exposure are all related to the level of small airway function measured by spirometry (average expiratory flow rate during the middle half of the exhaled force vital capacity [FEF 25-75] and expiratory flow rate at 50% of the exhaled forced vital capacity [Vmax-50] analyzed most often) in middle childhood. There is a strong tendency for children to maintain their relative levels of spirometric performance through childhood into adolescence and young adulthood (tracking). Therefore, factors that are related to the level of lung function in early to middle childhood are also associated with functional status in late childhood, adolescence, and young adulthood. Since starting level of lung function in early to middle adulthood is related to rate of loss of lung function in later adulthood, childhood factors have the potential for influencing patterns of decline in lung function in adulthood and the risk of developing symptomatic obstructive airway disease in later life.",N/A,N/A
Review of Departmental Action Plan Responding to the Report on the Financial Management Review of the Manitoba Region of the Department of Indian Affairs and Northern Development,[],1988,[],"""The Departmental Action Plan responding to The Coopers & Lybrand Consulting Group's financial management review of the Manitoba Region of the Department of Indian Affairs and Northern Development is an exhaustive response to the detailed findings contained in the report dated September, 1987""--Summary, p. i.",N/A,N/A
Indian Educational Review,[],1976,['Education'],N/A,N/A,N/A
Aquatic Toxicology,"['PR. Parrish', 'KL. Dickson', 'JL. Hamelink', 'RA. Kimerle', 'KJ. Macek', 'FL. Mayer', 'DI. Mount']",1988,['ASTM symposia'],"This symposium marks the tenth time that we have gathered as a group of professional scientists who share common goals and ideas concerning the protection of our nation's aquatic resources. This tenth symposium seems like a fitting time to reflect on our origins, our successes, and our plans for the future. To that end, several people who have been instrumental in shaping the science of aquatic toxicology and hazard (risk) assessment were invited to present their views on the growth of this science and their ideas about its future. This paper is, then, a collection of those viewpoints, which are set down in writing so that others may benefit from the experience of the authors and so that newcomers to this field may benefit by knowing about the roots of aquatic toxicology and hazard assessment. The fact that the science has persisted and grown over the past ten years is a tribute to all those who have contributed their time, energy, and intellect.",N/A,N/A
NTP Research Report on the Scoping Review of Potential Human Health Effects Associated with Exposures to Neonicotinoid Pesticides,[],2020,['Neonicotinoids'],N/A,N/A,N/A
NLN Core Competencies for Nurse Educators,['Judith Halstead'],2018-08-23,['Nurse educators'],"""Thirteen years after initial publication, the NLN Core Competencies for Nursing Educators continue to guide the development of graduate nursing programs, define the roles and responsibilities of nurse educators, and provide a framework for ongoing research in identifying the knowledge, skills, and attitudes essential to preparing a qualified nursing workforce. NLN Core Competencies for Nurse Educators: A Decade of Influence revisits these critical guidelines through a contemporary lens that underscores their ongoing influence and offers valuable insight into how they will help shape the evolution of the nurse educator role. Whether you're a practicing nurse educator or pursuing a career in nursing education, you'll gain a better understanding of the theoretical foundation behind this landmark literature and learn how to best use it to successfully navigate the complex role of today's nursing faculty""--",N/A,N/A
Abrasive Wear,['E. F. Finkin'],1969,['Abrasion'],"Abrasive wear is one of the most critical and costly problems faced by an industrial economy. Since 1950 a great deal of empirical and theoretical knowledge has been developed, but impediments seem to exist which hinder the transfer of this information either among researchers or among those who have need of it. It is partially to remedy this situation that the present review of theoretical and empirical findings is offered.",N/A,N/A
A Summary of Studies Addressing the Efficacy of Lead Abatement,"['DA. Burgoon', 'SW. Rust', 'BD. Schultz']",1995,['Blood'],"It is expected that lead hazard interventions will both prevent further childhood lead exposure and produce positive health outcomes among children benefitting from the interventions. The extent to which the scientific literature supports this expectation is characterized. Currently available scientific information was compiled on the effectiveness of lead hazard intervention in reducing childhood lead exposure. The studies identified address the efficacy of intervention strategies employed to reduce childhood exposure to lead-based paint, and to elevated soil-lead and dust-lead levels. Results and conclusions from these studies are summarized and their implications are discussed.",N/A,N/A
Ballarat Could Lose Its Wards,[],2007,['Ballarat'],Ballarat could become a municipality without wards under a review being conducted by the Victorian Electoral Commission.,N/A,N/A
Organisational review [of] Queensland athletics,['Livingstones Australia'],1997,['Athlete'],N/A,N/A,N/A
Provincial Budgets and Expenditure Review,"['South Africa National Treasury', 'Trevor A. Manuel']",200?,['Budget'],N/A,N/A,N/A
"20 Year Index ""The Review""","['Chuck Snail', 'DuPage County (IL) Genealogical Society', 'Lombard Suburban Genealogical Society']",1994*,['DuPage County (Ill.)'],N/A,N/A,N/A
Athetlics SA,['F. McEwen'],2005,['History'],N/A,N/A,N/A
Social Affairs Branch Program Review Guidelines,[],1968,[],"This document outline the objectives, administrative policy, costing elements and units of measurement for program parts and sections of the review guidelines within Indian Affairs Branch.",N/A,N/A
Moorabool Borders Reviewed,['Karen McCann'],2004,['Council boundaries'],Internal Moorabool Shire boundaries will be reviewed in a bid to balance out the community representation at council.,N/A,N/A
Agricultural Education and Training,['Food and Agriculture Organization of the United Nations'],1967,['Agricultural education'],N/A,N/A,N/A
A Review of the Effectiveness of the Regionalisation of the Northern Territory Police Resources from 01/07/1990 to 30/06/1991,['Maxwell C. Pope'],2003,['Review'],N/A,N/A,N/A
