title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Oceanography: an Introduction to the Marine Environment,['Peter K. Weyl'],1970,['Science'],N/A,N/A,N/A,en
Basic Coastal Engineering,['Robert Sorensen'],1997-09-30,['Science'],"In the 20 years since publication of the first edition of this book there have been a number of significant changes in the practice of coastal engineering. This new edition has been completely rewritten to reflect these changes as well as to make other improvements to the material presented in the original text. _ Basic Coastal Engineering is an introductory text on wave mechanics and coastal processes along with the fundamentals of the practice of coa~tal engi neering. This book was written for a senior or first postgraduate course in coastal engineering. It is also suitable for self study by anyone having a basic engineering or physical science background. The level of coverage does not require a math or fluid mechanics background beyond that presented in a typical undergraduate civil or mechanical engineering curriculum. The material presented in this text is based on the author's lecture notes from a one-semester course at Virginia Pol ytechnic Institute, Texas A&M University, and George Washington University, and a senior elective course at Lehigh University. The text contains examples to demonstrate the various analysis techniques that are presented and each chapter (except the first and last) has a collection of problems for the reader to solve that further demonstrate and expand upon the text material. Chapter 1 briefly describes the coastal environment and introduces the rela tively new field of coastal engineering.",3,N/A,en
The Sea Around Us,['Rachel Carson'],2003,['Nature'],"One of the most popular books ever written about the natural world is now in a beautifully illustrated commemorative edition. 130 illustrations, many in color.",4.5,N/A,en
Oceanographers and the Cold War,['Jacob Darwin Hamblin'],2005,['History'],"This book examines the study of the oceans during the Cold War era and explores the international focus of American oceanographers, taking into account the role of the U.S. Navy, U.S. foreign policy, and scientists through the world. Hamblin demonstrates that to understand the history of American oceanography, one must consider its role in both conflict and cooperation with other nations. Scientists redefined the field of oceanography and turned it into one of the most well-funded, militarily decisive, and politically controversial activities in science.",N/A,N/A,en
Ecological Geography of the Sea,['Alan R. Longhurst'],1998,['Science'],"This book presents an in-depth discussion of the biological and ecological geography of the oceans. It synthesizes locally restricted studies of the ocean to generate a global geography for the vast marine world. It attempts to divide the ocean into distinguishable regions that permit detailed comparisons. Based on patterns of algal ecology, the book divides the ocean into four primary compartments, which are then subdivided into secondary compartments. The secondary compartments are identified and characterized by biogeochemical features including nutrient dynamics, continental shelf topography, and algal blooms. Because ocean-wide regional classification has broad impact on the way oceanographers and ecologists study ocean patterns, this book should have wide and long-term appeal.",N/A,N/A,en
Physical Geodesy,"['Bernhard Hofmann-Wellenhof', 'Helmut Moritz']",2006-10-10,['Science'],"""Physical Geodesy"", published in 1967, has for many years been considered as the standard introduction to its field. The enormous progress since then has required a complete reworking. While basic material has been retained other parts are completely updated. However, there is a seamless welding of new ideas and methods (GPS, satellites, collocation). Highlights include: emphasis on global integration of geometry and gravity, a simplified approach to Molodensky's theory without integral equations, and a general combination of all geodetic data by least-squares collocation. In the second edition minor mistakes have been corrected.",N/A,N/A,en
Marine Climate and Climate Change,['Ralf Weisse'],2010-01-08,['Science'],"Marine environmental conditions such as storms, storm surges and wave heights are directly experienced by, for example, off-shore operations or coastal populations. The authors review and bring together the state-of-the-art and present day knowledge about historical changes, recent trends and concepts on how marine environmental conditions may change in the future as well as discuss models and data problems.",N/A,N/A,en
"Advanced Dam Engineering for Design, Construction, and Rehabilitation",['R.B. Jansen'],1988-12-31,['Science'],"The present state of the art of dam engineering has been ronmental, and political factors, which, though important, attained by a continuous search for new ideas and methods are covered in other publications. while incorporating the lessons of the past. In the last 20 The rapid progress in recent times has resulted from the years particularly there have been major innovations, due combined efforts of engineers and associated scientists, as largely to a concerted effort to blend the best of theory and exemplified by the authorities who have contributed to this practice. Accompanying these achievements, there has been book. These individuals have brought extensive knowledge a significant trend toward free interchange among the pro to the task, drawn from experience throughout the world. fessional disciplines, including open discussion of prob With the convergence of such distinguished talent, the op lems and their solutions. The inseparable relationships of portunity for accomplishment was substantial. I gratefully hydrology, geology, and seismology to engineering have acknowledge the generous cooperation of these writers, and been increasingly recognized in this field, where progress am indebted also to other persons and organizations that is founded on interdisciplinary cooperation. have allowed reference to their publications; and I have This book presents advances in dam engineering that attempted to acknowledge this obligation in the sections have been achieved in recent years or are under way. At where the material is used. These courtesies are deeply ap tention is given to practical aspects of design, construction, preciated.",5,N/A,en
Tsunami,['Edward Bryant'],2008-01-29,['Nature'],"Tsunamis are underrated as major hazards, mainly due to the misconceptions that they occur infrequently and happen along some distant shoreline. However, evidence for past great tsunami has recently been discovered along apparently aseismic and protected coastlines, such as those of Australia and Western Europe. This is a comprehensive and well illustrated textbook on all aspects of tsunami. It can be used by a student or layperson to gain encyclopedic knowledge about tsunami.",5,N/A,en
The Drift of Sea Ice,['Matti Leppäranta'],2007-03-06,['Science'],"The author presents in The Drift of Sea Ice the fundamental laws of sea ice drift which come from the material properties of sea ice and the basic laws of mechanics. The resulting system of equations is analysed for the general properties of sea ice drift, the free drift model and analytical models for ice drift in the presence of internal friction, and the construction of numerical ice drift models is detailed. The science of sea ice drift through its 100-year history to the present day is explained. The text includes the geophysical theory, observations from field programs, and mathematical models. Topics covered include the science of sea ice drift, forecasting drift velocity based on volume, size and shape, sea ice ridging and remote sensing, modelling of the ice conditions, and finally the role of sea ice drift in research fields in ice-covered seas, oceanography, marine ecology and engineering.",N/A,N/A,en
"The Physical Geography of the Sea, and Its Meteorology",['Matthew Fontaine Maury'],1861,['History'],N/A,N/A,N/A,en
"Oceanography, a View of the Earth",['Meredith Grant Gross'],1982,['Science'],"Good,No Highlights,No Markup,all pages are intact, Slight Shelfwear,may have the corners slightly dented, may have slight color changes/slightly damaged spine.",N/A,N/A,en
Modelling the Dispersion of Radionuclides in the Marine Environment,['Raúl Periánez'],2005-12-28,['Science'],This guide details the techniques and numerical procedures required for numerical modelling of radioactivity dispersion in marine environments. The book goes beyond the basics of hydrodynamic modeling to analyze the latest trends in modeling.,N/A,N/A,en
Turbulence in Fluids,['Marcel Lesieur'],2012-12-06,['Science'],"Turbulence is a dangerous topic which is often at the origin of serious fights in the scientific meetings devoted to it since it represents extremely different points of view, all of which have in common their complexity, as well as an inability to solve the problem. It is even difficult to agree on what exactly is the problem to be solved. Extremely schematically, two opposing points of view have been ad vocated during these last twenty years: the first one is ""statistical"", and tries to model the evolution of averaged quantities of the flow. This com munity, which has followed the glorious trail of Taylor and Kolmogorov, believes in the phenomenology of cascades, and strongly disputes the possibility of any coherence or order associated to turbulence. On the other bank of the river stands the ""coherence among chaos"" community, which considers turbulence from a purely deterministic po int of view, by studying either the behaviour of dynamical systems, or the stability of flows in various situations. To this community are also associated the experimentalists who seek to identify coherent structures in shear flows.",N/A,N/A,en
The Physical Geography of the Sea,['Matthew Fontaine Maury'],1857,['Marine meteorology'],N/A,N/A,N/A,en
The Physical Geography of the Sea,['Matthew Fontaine Maury'],1856,['Marine meteorology'],N/A,N/A,N/A,en
The Earth's Hydrological Cycle,"['L. Bengtsson', 'R.-M. Bonnet', 'M. Calisto', 'G. Destouni', 'R. Gurney', 'J. Johannessen', 'Y. Kerr', 'W.A. Lahoz', 'M. Rast']",2014-05-02,['Science'],"This book gives a comprehensive presentation of our present understanding of the Earth's Hydrological cycle and the problems, consequences and impacts that go with this topic. Water is a central component in the Earth's system. It is indispensable for life on Earth in its present form and influences virtually every aspect of our planet's life support system. On relatively short time scales, atmospheric water vapor interacts with the atmospheric circulation and is crucial in forming the Earth's climate zones. Water vapor is the most powerful of the greenhouse gases and serves to enhance the tropospheric temperature. The dominant part of available water on Earth resides in the oceans. Parts are locked up in the land ice on Greenland and Antarctica and a smaller part is estimated to exist as groundwater. If all the ice over the land and all the glaciers were to melt, the sea level would rise by some 80 m. In comparison, the total amount of water vapor in the atmosphere is small; it amounts to ~ 25 kg/m2, or the equivalent of 25 mm water for each column of air. Yet atmospheric water vapor is crucial for the Earth’s energy balance. The book gives an up to date presentation of the present knowledge. Previously published in Surveys in Geophysics, Volume 35, No. 3, 2014",N/A,N/A,en
Measuring the Oceans from Space,['Ian S. Robinson'],2004-06-30,['Science'],"This book covers the fundamental principles of measuring oceans from space, and also contains state-of-the-art developments in data analysis and interpretation and in sensors. Completely new will be material covering advances in oceanography that have grown out of remote sensing, including some of the global applications of the data. The variety of applications of remotely sensed data to ocean science has grown significantly and new areas of science are emerging to exploit the gobal datasets being recovered by satellites, particularly in relation to climate and climate change, basin-scale, air-sea interaction processes (e.g. El Nino) and the modelling, forecasting and prediction of the ocean.",3.5,N/A,en
Photographic Atlas of the Mid-Atlantic Ridge Rift Valley,"['R. D. Ballard', 'J. G. Moore']",1977,['Science'],"The oceans are so large and our knowledge of them so limited that we sometimes think of the sea floor as a vast uniform wasteland. But modern oceanographic research is revealing that each part of the sea floor has its own characteristic features and is as distinct as the geologic and topographic provinces on land. The deep ocean floor holds the same fascination for us as unexplored mountain tops, jungles, or the surface of the moon and planets. And, since the oceans cover more than 70 percent of the earth's surface, the ocean floor holds the key to much of the history and evolution of our earth. There are very few places in the depths of the ocean that have been explored and studied directly by man, and to which man can relate in the way he relates to the earth on land. The Mid-Atlantic Ridge rift valley, studied during Project FAMOUS, is one of these places.",N/A,N/A,en
Smiths’ Sea Fishes,"['Margaret M. Smith', 'Phillip C. Heemstra']",1986-11,['Nature'],"Dr. D. S. Henderson, Chairman of the 1. L. B. Smith Institute of Ichthyology and Vice Chancellor of Rhodes University This book is a unique, international collaborative effort ranging all of the colour plates for the book. For the past of 76 scientists, representing 15 countries. Several skilled eight years, she has been assisted in the research, writing artists and photographers have also contributed to the and editing of the book by Dr. P. C. Heemstra. numerous and beautiful illustrations. Research done in It is essential for the proper management of the marine South Africa was supported by the Council for Scientific fish resources of southern Africa that we know what species and Industrial Research. Work on the book at the J.L.B. we are dealing with. This book will greatly facilitate the Smith Institute was also funded by the Department of identification of our fishes. It will thus be of vital import National Education and The Trustees of the Sea Fishes of ance to the understanding and wise use of our tremendously Southern Africa Book Fund. Expenses of visits by ichthy diverse and valuable fish fauna. ologists from overseas were defrayed by a grant from the We are proud of the affiliation of the J.L.B. Smith Insti John S. Schlesinger Foundation. tute with Rhodes University and happy to see the successful Although this book is an impressive contribution to the completion of this long-awaited work.",N/A,N/A,en
Geophysical Data Analysis: Discrete Inverse Theory,['William Menke'],2012-06-21,['Mathematics'],"""The treatment of inverse theory in this book is divided into four parts. Chapters 1 and 2 provide a general background, explaining what inverse problems are and what constitutes their solution as well as reviewing some of the basic concepts from linear algebra and probability theory that will be applied throughout the text. Chapters 3-7 discuss the solution of the canonical inverse problem: the linear problem with Gaussian statistics. This is the best understood of all inverse problems; and it is here that the fundamental notions of uncertainty, uniqueness, and resolution can be most clearly developed. Chapters 8-11 extend the discussion to problems that are non-Gaussian, nonlinear and continuous. Chapters 12-13 provide examples of the use of inverse theory and a discussion of the steps that must be taken to solve inverse problems on a computer""--",N/A,N/A,en
Satellites,['Michel Capderou'],2005-12-31,['Science'],"In all, the European Space Agency (ESA) has developed 60 spacecrafts over the last few decades. Some of these, such as the ERS satellites and Envisat, are dedicated to monitoring the Earthand providing vital data on the health status of our planet. Other spacecraft have helped to improve the accuracy of weather forecasting. Galileo, the joint ESA/EU satellite navigation p- gramme, demonstrates the political dimension of space as service-provider for the bene?t of European citizens. While these missions involve utilitarian space activities, others are devoted to either exploring the solar system, - cluding the Sun, or achieving a better understanding of the Universe and the cosmic beginnings. Theorbitsofthesesatellitescoverawiderange(Sun-synchronous,geos- tionary, highly eccentric, at Lagrange points, etc.) so that a complete novice may be astonished when tackling the space technology ?eld. The main credit of Michel Capderou’s book is to take the reader (whether it be a student, an engineer or a research scientist) progressively from the basic Kepler laws to the most complex equations of space mechanics. His educational concern has led him to propose many examples and graphicalillustrations from ESA, but alsofromthe American,Russian,Indian,Japaneseor evenChinese space agencies. These programmes provide scienti?c insights and moreover appear to fascinate the general public, in particular the younger generation. Those wishing to understand the orbital mechanisms behind these programmes will ?nd the explanations they seek in this book.",N/A,N/A,en
The Empty Sea,"['Ilaria Perissi', 'Ugo Bardi']",2021-02-12,['Science'],"The “Blue Economy” is used to describe all of the economic activities related to the sea, with a special emphasis on sustainability. Traditional activities such as fisheries, but also undersea mining, tourism, and scientific research are included, as well as the phenomenal growth of aquaculture during the past decade. All of these activities, and the irresistible prospect of another new frontier, has led to enthusiastic and, most likely, overenthusiastic assessments of the possibilities to exploit the sea to feed the world, provide low-cost energy, become a new source of minerals, and other future miracles. This book makes sense of these trends and of the future of the blue economy by following our remote ancestors who gradually discovered the sea and its resources, describing the so-called fisherman’s curse – or why fishermen have always been poor, explaining why humans tend to destroy the resources on which we depend, and assessing the realistic expectations for extracting resources from the sea. Although the sea is not so badly overexploited as the land, our demands on ecosystem services are already above the oceans’ sustainability limits. Some new ideas, including “fishing down” for untapped resources such as plankton, could lead to the collapse of the entire marine ecosystem. How Neanderthals crossed the sea in canoes, how it was possible for five men on a small boat to kill a giant whale, what kind of oil the virgins of the Gospel put into their lamps, how a professor of mathematics, Vito Volterra, discovered the “equations of fishing,” why it has become so easy to be stung by a jellyfish while swimming in the sea, and how to play “Moby Dick,” a simple board game that simulates the overexploitation of natural resources are just some of the questions that you will be able to answer after reading this engaging and insightful book about the rapidly expanding relationship between humanity and the sea.",N/A,N/A,en
Tropical Meteorology,"['T.N. Krishnamurti', 'Lydia Stefanova', 'Vasubandhu Misra']",2013-07-14,['Science'],"This book is designed as an introductory course in Tropical Meteorology for the graduate or advanced level undergraduate student. The material within can be covered in a one-semester course program. The text starts from the global scale-view of the Tropics, addressing the zonally symmetric and asymmetric features of the tropical circulation. It then goes on to progressively smaller spatial and time scales – from the El Niño Southern Oscillation and the Asian Monsoon, down to tropical waves, hurricanes, sea breezes, and tropical squall lines. The emphasis in most chapters is on the observational aspects of the phenomenon in question, the theories regarding its nature and maintenance, and the approaches to its numerical modeling. The concept of scale interactions is also presented as a way of gaining insight into the generation and redistribution of energy for the maintenance of oscillations of a variety of spatial and temporal scales.",N/A,N/A,en
Rogue Waves in the Ocean,"['Christian Kharif', 'Efim Pelinovsky', 'Alexey Slunyaev']",2008-12-11,['Science'],"“It came from nowhere, snapping giant ships in two. No one believed the survivors . . . until now” —New Scientist magazine cover, June 30, 2001 Rogue waves are the focus of this book. They are among the waves naturally - served by people on the sea surface that represent an inseparable feature of the Ocean. Rogue waves appear from nowhere, cause danger, and disappear at once. They may occur on the surface of a relatively calm sea and not reach very high amplitudes, but still be fatal for ships and crew due to their unexpectedness and abnormal features. Seamen are known to be unsurpassed authors of exciting and horrifying stories about the sea and sea waves. This could explain why, despite the increasing number of documented cases, that sailors’ observations of “walls of - ter” have been considered ctitious for a while. These stories are now addressed again due to the amount of doubtless evidence of the existence of the phenomenon, but still without suf cient information to - able interested researchers and engineers to completely understand it. The billows appear suddenly, exceeding the surrounding waves by two times their size and more, and obtaining many names: abnormal, exceptional, extreme, giant, huge, s- den, episodic, freak, monster, rogue, vicious, killer, mad- or rabid-dog waves, cape rollers, holes in the sea, walls of water, three sisters, etc.",N/A,N/A,en
Protecting the Oceans,['John D. Baines'],1991,['Juvenile Nonfiction'],"Discusses the importance of the oceans, the sources and effects of their pollution and misuse, and ways to protect them.",N/A,N/A,en
McGraw-Hill Dictionary of Earth Science,['Sybil P. Parker'],1997,['Juvenile Nonfiction'],"Includes more than 8,000 essential terms and definitions in the earth sciences, this complete and handy source for the latest terminology covers the fields of climatology, geochemistry, geodesy, geography, hydrology, oceanography, and palaeontology.",N/A,N/A,en
Estuaries and Coasts,"['Michael Elliott', 'Jean-Paul Ducrotoy']",1991,['Coast changes'],N/A,N/A,N/A,en
Environmental Oceanography,['Tom Beer'],1983,['Nature'],N/A,N/A,N/A,en
WCFS2020,"['Łukasz Piątek', 'Soon Heng Lim', 'Chien Ming Wang', 'Rutger de Graaf-van Dinther']",2021-08-05,['Technology & Engineering'],"This book highlights state-of-the-art research findings on floating developments in both inland and coastal waters with focus on living, recreation and working offshore. It includes six themes: (1) business case and real estate development, (2) spatial planning and architecture, (3) food and energy production, (4) ecological impact and nature-based solutions, (5) governance and social impact and (6) design and engineering of (infra)structures. The book presents key issues addressed when utilizing water space. It gives an overview of findings and discussions from the world’s leading experts from the industry, policymakers, entrepreneurs, researchers and identifies new opportunities as well as fosters collaboration on floating projects for a more climate-adaptive, socially inclusive, sustainable and better world.",N/A,N/A,en
Oceans in Decline,['Sergio Rossi'],2019-03-25,['Science'],"What is happening in our oceans? By describing their main elements, this book shows how and why the oceans are being transformed, and suggests possible future scenarios to address this complex, yet often-asked, question. The ocean is being dramatically transformed, but the magnitude of this transformation remains unclear since the ocean is largely inaccessible and still unknown: there is more information about the outer universe than about the deepest parts of our oceans. The author, a marine biologist with extensive research experience, offers a holistic view of our oceans. Focusing on fishing, pollution and the effects of climate change, he identifies and describes the changes occurring in all marine ecosystems, and discusses the long-passed state of equilibrium.",N/A,N/A,en
Deep,['James Nestor'],2014,['Nature'],"Our species is more profoundly connected to the sea than we ever realized, as an intrepid cadre of scientists, athletes, and explorers is now discovering. Deep follows these adventurers into the ocean to report on the latest findings about its wondrous biology -- and unimagined human abilities.",N/A,N/A,en
Oceanographic History,"['Keith Rodney Benson', 'Philip F. Rehbock']",2002,['Nature'],"From a study of knowledge of the sea among indigenous cultures in the South Seas to inquiries into the subject of sea monsters, from studies of Pacific currents to descriptions of ocean-going research vessels, the sixty-three essays presented here reflect the scientific complexity and richness of social relationships that characterize ocean-ographic history. Based on papers presented at the Fifth International Congress on the History of Oceanography held at the Scripps Institution of Oceanography (the first ICHO meeting following the cessation of the Cold War), the volume features an unusual breadth of contributions. Oceanography itself involves the full spectrum of physical, biological, and earth sciences in their formal, empirical, and applied manifestations. The contributors to Oceanographic History: The Pacific and Beyond undertake the interdisciplinary task of telling the story of oceanography?s past, drawing on diverse methodologies. Their essays explore the concepts, techniques, and technologies of oceanography, as well as the social, economic, and institutional determinants of oceanographic history. Although focused on the Pacific, the geographic range of subjects is global and includes Micronesia, East Africa, and Antarctica; the bathymetric range comprises inshore fisheries, coral reefs, and the ?azoic zone.? The seventy-one contributors represent every continent of the globe except Antarctica, bringing together material on the history of oceanography never before published.",2,N/A,en
Introductory Oceanography,['Harold V. Thurman'],1975,['Science'],N/A,4,N/A,en
Managing European Coasts,"['Jan E. Vermaat', 'Laurens Bouwer', 'R. Kerry Turner', 'Wim Salomons']",2010-10-28,['Political Science'],"Coastal zones play a key role in Earth System functioning and form an “edge for society” providing a significant contribution to the life support systems. Goods and services derived from coastal systems depend strongly on multiple transboundary interactions with the land, atmosphere, open ocean and sea bottom. Increasing demands on coastal resources driven by human habitation, food security, recreation and transportation accelerate the exploitation of the coastal landscape and water bodies. Many coastal areas and human activities are subject to increasing risks from natural and man-induced hazards such as flooding resulting from major changes in hydrology of river systems that has reached a global scale. Changes in the hydrological cycle coupled with changes in land and water management alter fluxes of materials transmitted from river catchments to the coastal zone, which have a major effect on coastal ecosystems. The increasing complexity of underlying processes and forcing functions that drive changes on coastal systems are witnessed at a multiplicity of temporal and spatial scales.",N/A,N/A,en
Marine Debris,"['James M. Coe', 'Donald Rogers']",2012-12-06,['Science'],"Marine debris is a global pollution problem affecting marine life, maritime commerce and environmental quality. Scientists, policymakers and the public must be knowledgeable about the source, impact and control efforts if effective solutions are to be developed. Marine Debris addresses the origin of persistent solid waste in the ocean, from urban and rural discharges to waste from ships and the recreational use of oceans. The book identifies key issues from biological, technological, economic and legal perspectives, and gives a framework for controlling each of the main sources of marine debris.",5,N/A,en
The Indian Ocean,['Anne Ylvisaker'],2003,['Juvenile Nonfiction'],"Introduces the ocean that lies between Australia and Asia, and provides instructions for an activity to demonstrate how to remove the salt from salt water.",N/A,N/A,en
The Encyclopedia of Oceanography,['Rhodes Whitmore Fairbridge'],1966,['Encyclopedias and dictionaries'],N/A,N/A,N/A,en
The Red Sea,['Alexis Wick'],2016-01-19,['History'],"The Red Sea has, from time immemorial, been one of the world’s most navigated spaces, in the pursuit of trade, pilgrimage and conquest. Yet this multidimensional history remains largely unrevealed by its successive protagonists. Intrigued by the absence of a holistic portrayal of this body of water and inspired by Fernand Braudel’s famous work on the Mediterranean, this book brings alive a dynamic Red Sea world across time, revealing the particular features of a unique historical actor. In capturing this heretofore lost space, it also presents a critical, conceptual history of the sea, leading the reader into the heart of Eurocentrism. The Sea, it is shown, is a vital element of the modern philosophy of history. Alexis Wick is not satisfied with this inclusion of the Red Sea into history and attendant critique of Eurocentrism. Contrapuntally, he explores how the world and the sea were imagined differently before imperial European hegemony. Searching for the lost space of Ottoman visions of the sea, The Red Sea makes a deeper argument about the discipline of history and the historian’s craft.",N/A,N/A,en
Oceanography,[],1958,['Oceanography'],N/A,N/A,N/A,en
Frontiers of the Sea,['Robert C. Cowen'],1969,['Oceanography'],N/A,N/A,N/A,en
Practical Handbook of Marine Science,['Michael J. Kennish'],2019,['Marine biology'],"Key features: Includes an entirely new in-depth section devoted to Climate Change and Climate Change Effects Adds new sections on Estuaries, Beaches, Barrier Islands, Shellfish, Macroalgae, Food Chains, Food Webs, Trophic Dynamics, System Productivity, Physical-Chemical-Biological Alteration, and Coastal Resource Management Assembles an extensive international collection of marine science data throughout the handbook Contains approximately 1,000 tables and illustrations Provides comprehensive coverage of anthropogenic impacts in estuarine and marine ecosystems from local, regional, and global perspectives The heavily-revised Practical Handbook of Marine Science, Fourth Editioncontinues its tradition as a state-of-the-art reference that updates the field of marine science to meet the interdisciplinary research needs of physical oceanographers, marine biologists, marine chemists, and marine geologists. This edition adds an entirely new chapter on the impacts of climate change. Maintaining its user-friendly, multi-sectional format, this comprehensive resource will also be of value to undergraduate and graduate students, research scientists, administrators, and other professionals who deal with the management of marine resources. Now published in full color, the new edition offers extensive illustrative and tabular reference material covering all the major disciplines related to the sea. the interdisciplinary research needs of physical oceanographers, marine biologists, marine chemists, and marine geologists. This edition adds an entirely new chapter on the impacts of climate change. Maintaining its user-friendly, multi-sectional format, this comprehensive resource will also be of value to undergraduate and graduate students, research scientists, administrators, and other professionals who deal with the management of marine resources. Now published in full color, the new edition offers extensive illustrative and tabular reference material covering all the major disciplines related to the sea.",N/A,N/A,en
