title,authors,publishedDate,categories,description,averageRating,textSnippet
The Playful World,['Mark Pesce'],2000,['Computers'],"As you read these words, the architects of the new virtual reality are inventing a world you never imagined: call it the playful world. It's a world of interactive Web-based toys that instantly collapse the gulf between wish and existence, space and time, animate and inanimate. It's a world where the entire fabric of the material world becomes manipulable, programmable, mutable. Situated at the crossroads of high technology and popular culture, the playful world is taking shape at the speed of electronic creativity. Are you ready for it? Your kids are. In this spellbinding new book, Mark Pesce, one of the pioneers in the ongoing technological revolution, explores how a new kind of knowing and a new way of creating are transforming the culture of our time. It started, bizarrely enough, with Furbys, the first toys that had the ""will"" to grow and interact intelligently with their environment. As Pesce argues, Furbys, for all their cloying cuteness, were a vital sign of a new human endeavor--the ability to copy part of our own intelligence into the physical world. But engineers of the playful world have already gone much further into considerably stranger virtual realms. Pesce takes us inside the world's cutting-edge research facilities where the distinction between bits and atoms is rapidly dissolving. We meet the creators of LEGO Mindstorms, a snap-together plastic device that intelligently controls motors and processes data from sensors. We watch technological geniuses like Marvin Minsky and Eric Drexler turn the theoretical breakthroughs of Nobel laureate Richard Feynman into ""nanites""-- tiny ultra-high-speed computers that replicate intelligent life. We observe the launch of the amazing and much-anticipated Sony Playstation 2, a platform that will allow us to bring synthetic worlds into the home and create a gateway to the living planet. Web-based toys are only the beginning--the first glimmer of a new reality that is transforming our entire culture with incredible speed and power. After all, thanks to the computer revolution and the Internet, all of us already command powers that just a generation ago would have been described as magical. Magic is about to take on a whole new dimension. In this dazzling book, Mark Pesce offers a mind-bending preview of the incredible future that awaits us all in The Playful World.",N/A,N/A
Unix System Administration Handbook,"['Evi Nemeth', 'Garth Snyder', 'Scott Seebass']",1989,['Computers'],"Attempts to condense everything that a system administrator shoud know about UNIX into a single, easy-to-use volume.",5,N/A
Computer Fundamentals,"['Pradeep K. Sinha', 'Priti Sinha']",2004-11,"['Algebra, Boolean']",N/A,2.5,N/A
Dictionary of Computer Terms,"['Douglas Downing', 'Michael A. Covington']",1986,['Computers'],N/A,N/A,N/A
Verhaltensdesign,"['Jeannie Moser', 'Christina Vagt']",2018-08,[],N/A,N/A,N/A
The Computer as an Educational Tool,['Henry F. Olds'],1986,['Computers'],"Tells you everything you need to know about computer tools in education--their nature, their use in the schools until now, and their future. Actual programs are discussed and explained, and their effectiveness and applications are revealed. Specialists in education and computers detail the use of word processors and writers, spreadsheets, data managers and project what these applications may mean for enhanced educational programs. Educators at all grade levels, as well as colleges and universities with teacher training programs, will find great value in this exciting and thought-provoking volume.",N/A,N/A
The Foundations of Program Verification,"['Jacques Loeckx', 'Kurt Sieber', 'Ryan D. Stansifer']",1984,['Computers'],Software -- Software Engineering.,N/A,N/A
World Architecture,[],2000,['Computer'],N/A,N/A,N/A
Ress Essentials,"['Jerzy Kurowski', 'Joanna Krenz-Kurowska']",2013-09-01,['Computers'],"This is a step-by-step, practical guide which will introduce you to RESS and its key features.This book is aimed primarily at web developers interested in writing applications that leverage both client- and server-side code to optimise content for various devices.",N/A,N/A
EBoy,['Steffen Sauerteig'],2002,['Art'],"Devoted entirely to the work of eBoy, this volume showcases the firm's graphic artwork with some 500 colour illustrations that represent all of the images currently held in their image database.",N/A,N/A
Network Security,['Eric Maiwald'],2001,['Computer'],"Explains how to create a successful security program, covering anti-virus software, firewalls, smart cards, intrusion detection, secure e-commerce transactions, and recommended technical and administrative practices.",N/A,N/A
Web Services Testing with SoapUI,['Charitha Kankanamge'],2012,['Computers'],"""Web Services Testing with soapUI"" starts with an overview of SOA and web services testing, and gets your hands dirty with a sample project which makes use of open source web service engine, Apache Axis2. All demonstrations and hands-on exercises are based on this sample project. This book is a practical and comprehensive tutorial for easy and efficient web services testing to build high quality service-oriented solutions. This book directly targets software quality assurance professionals, software project managers, and software developers interested in automated or manual testing web services and SOA. Whether you are a seasoned SOA professional or a novice user, with this book you'll learn to effectively use soapUI in testing service-oriented solutions for functional as well as non-functional web services.",N/A,N/A
The Computer,['Mark Frauenfelder'],2005,['Computers'],"The Computer traces the evolution of this vital machine from its earliest roots through its exciting application in code-breaking during the Second World War, and from its initial use in the workplace and home to its current status as a totally indispensable part of twenty-first century life. Along the way the author examines some colourful moments in the computer's development, from the key battle between Apple and IBM in the 1980s, to the use of computers in film and television such as the 1950s film The Forbidden Planet. The speed at which computer technology is progressing is staggering, and the final chapter looks forward to a time when computers will be on our wrists, in our cars - and possibly in our bodies.",N/A,N/A
"Academic Research Equipment in Computer Science, Central Computer Facilities, and Engineering, 1989",['Bradford Chaney'],1991,['Computer'],N/A,N/A,N/A
Jargon,"['Robin Williams', 'Steve Cummings']",1993,['Computers'],Defines both technical and informal computer terms and explains the concept behind each term.,N/A,N/A
CAD/CAM: Computer-Aided Design and Manufacturing,['Groover'],2013,['CAD/CAM systems'],"In this book, the authors examine interactive computer graphics and its use in designing industrial robots, computer control of manufacturing processes, computer-integrated production control, automated inspections, and flexible manufacturing systems. They also discuss the implementation of turnkey CAD/CAM systems.",4,N/A
Gradle Effective Implementation Guide,['Hubert Klein Ikkink'],2012,['Computers'],"Written in Packt's tutorial format the hands on examples and real life applications that will guide you through Gradle and give you the knowledge to use it every day. If you are a Java developer who wants to automate compiling, packaging and deploying your application this book is for you.",N/A,N/A
ICCAD-83,[],1983,['Computer'],N/A,N/A,N/A
Windows Azure Programming Patterns for Start-Ups,['Riccardo Becker'],2012,['Computers'],"This book follows a step-by-step approach with clear transparent instructions, screenshots and code samples. This book is intended for Microsoft .NET developers who want to leverage the power of cloud and build a brand new service from scratch; it assumes a basic understanding of the .NET framework and C#.",N/A,N/A
Modelling and Graphics in Science and Technology,['Jose Teixeira'],1996-03-11,['Computers'],"This work contains a selection of papers about a broad range of topics relating to CAD modelling and graphics. It includes sections which deal with communication in design and analysis, input and interaction techniques, and visualization",N/A,N/A
Amongst Friends in Computer and Law:A Bundle of Essays in Remembrance of Guy Vandenberghe,['Guy P. V. Vandenberghe'],1990,['Computers'],"The various contributions to this book come from expert colleagues from all over the world, each discussing an item within their field of specialisation or interest. The variety of topics gives a very clear and interesting overview of the field of Computers and Law. This book is dedicated to the memory of Professor Dr. Guy P.V. Vandenberghe (1953-1989).",N/A,N/A
Education and Informatics Worldwide,['Jacques Hebenstreit'],1992,['Education'],"The micro computer has had a revolutionary impact on many aspects of society though its success has not been universal and unrestricted. This book looks at the current use of information technology in education and examines why the main objectives behind its introduction in this area have not been achieved. The various political, social and economic reasons behind the failure to maximize the use of informatics are examined on the one hand whilst, on the other, basic strategies and prescriptions are outlined for seizing the opportunities which will be presented by the availability of cheaper, more accessible technology in the future. One chapter describes in detail the situation in seven different regions, presenting the needs, possibilities, obstacles and prospects in each one. Finally, the book draws on the trends and issues that have emerged from previous experience in the planning and implementation of national policies to make proposals for improving the practices of international co-operation by using the full potential of informatics.",N/A,N/A
Webster's New World Dictionary of Computer Terms,['Laura Darcy'],1988,['Computers'],"This ""user-friendly"" guide to computer language, completely updated with material especially geared to the needs of personal computer users, provides clear, jargon-free definitions for 2,500 terms.",N/A,N/A
Computer Desktop Encyclopedia,['Alan Freedman'],1996,['Computer'],N/A,N/A,N/A
UNIX Utilities,['Ramkrishna S. Tare'],1987,['Computers'],"This book is about UNIX utilities; it teaches readers how to use the most popular of the numerous utilities that are available in the UNIX environment. While there are numerous versions of UNIX, the utilities herein discussed hardly vary across versions, and are available in most versions. The primary purpose of this book is to simplify utilities that may look cryptic and advanced in the reference manuals. The examples given are not intended to demonstrate any particular programming style.",N/A,N/A
"Law Relating to Computers, Internet, and E-commerce",['Nandan Kamath'],2000,['Business & Economics'],N/A,N/A,N/A
Guidelines for Benchmarking ADP Systems in the Competitive Procurement Environment,['United States. National Bureau of Standards'],1977,['Computer'],N/A,N/A,N/A
Digest of Technical Papers,[],1990,['Computer'],N/A,N/A,N/A
Computer Applications in Applied Polymer Science II,"['Theodore Provder', 'American Chemical Society. Division of Polymeric Materials: Science and Engineering', 'American Chemical Society. Meeting']",1989,['Computers'],"Addresses the impact of computer science on automation, modeling, simulation, and optimization of polymer science as a result of the availability of more powerful, lower-cost computers and modeling software. Five sections illustrate a wide variety of modeling applications, including laboratory and information automation; mathematical modeling, simulation, and optimization; cross-linking reactions and cure process modeling; polymerization kinetics and process modeling; and polymerization process control.",N/A,N/A
Differential Cryptanalysis of the Data Encryption Standard,"['Eli Biham', 'Adi Shamir']",1993,['Computers'],"DES, the Data Encryption Standard, is the best known and most widely used civilian cryptosystem. It was developed by IBM and adopted as a US national standard in the mid 1970̀s, and had resisted all attacks in the last 15 years. This book presents the first successful attack which can break the full 16 round DES faster than via exhaustive search. It describes in full detail, the novel technique of Differential Cryptanalysis, and demonstrates its applicability to a wide variety of cryptosystems and hash functions, including FEAL, Khafre, REDOC-II, LOKI, Lucifer, Snefru, N-Hash, and many modified versions of DES. The methodology used offers valuable insights to anyone interested in data security and cryptography, and points out the intricacies of developing, evaluating, testing, and implementing such schemes. This book was written by two of the field̀s leading researchers, and describes state-of-the-art research in a clear and completely contained manner.",N/A,N/A
SPSS X Introductory Statistics Guide,"['Marija J. Norušis', 'SPSS Inc']",1983,['Computers'],"User manual introducing the basic features and processes of a computer programme for statistical analysis and calculation in the social sciences - covers descriptive statistics, cross tabulation, sample surveys, correlation, analysis of variance, multiple linear regression, distribution-free tests, etc. Bibliography.",N/A,N/A
Southcon Conference Record,[],1996,['Computer'],N/A,N/A,N/A
Controlling Software Projects,['Tom DeMarco'],1982,['Computers'],"Suggests quantitative methods for estimating software development time, describes various system models, and explains how to gather numerical information about a project",N/A,N/A
Computer Dictionary for Beginners,['Anna Claybourne'],1995,['Computers'],"2,000 computer words and phrases.",N/A,N/A
MicroStation Bible,['Ross Cowden'],1993,['Computers'],"The everything-you-always-wanted-to-know-about MicroStation book. For beginning, intermediate, and users. Covers a multitude of applications, utilities, databases, customization, Windows, MDE/MDL, software, hardware, and much more.",N/A,N/A
Cyber Law in Russia,"['Irina Bogdanovskaya', 'Mikhail Bashirov', 'Alexander Vishnevsky']",2016,['Computer'],"Derived from the renowned multi-volume International Encyclopaedia of Laws, this practical guide to cyber law - the law affecting information and communication technology (ICT) - in Russia covers every aspect of the subject, including intellectual property rights in the ICT sector, relevant competition rules, drafting and negotiating ICT-related contracts, electronic transactions, privacy issues, and computer crime. Lawyers who handle transnational matters will appreciate the detailed explanation of specific characteristics of practice and procedure. Following a general introduction, the book assembles its information and guidance in seven main areas of practice: the regulatory framework of the electronic communications market; software protection, legal protection of databases or chips, and other intellectual property matters; contracts with regard to software licensing and network services, with special attention to case law in this area; rules with regard to electronic evidence, regulation of electronic signatures, electronic banking, and electronic commerce; specific laws and regulations with respect to the liability of network operators and service providers and related product liability; protection of individual persons in the context of the processing of personal data and confidentiality; and the application of substantive criminal law in the area of ICT. Its succinct yet scholarly nature, as well as the practical quality of the information it provides, make this book a valuable time-saving tool for business and legal professionals alike. Lawyers representing parties with interests in Russia will welcome this very useful guide, and academics and researchers will appreciate its value in the study of comparative law in this relatively new and challenging field.",N/A,N/A
International Computer-based Conference on Biotechnology,"['David Balson', 'International Development Research Centre (Canada)']",1985,['Computers'],"An international computer conference on the bioconversion of lignocellulosics for fuel, fodder, and food took place from May to December 1983. It was initiated to evaluate the appropriateness of using computer conferencing to facilitate scientific discussions and to explore the application on the subject matter to development purposes.",N/A,N/A
Information Literacy in an Information Society,['Christina S. Doyle'],1994-01-01,['Language Arts & Disciplines'],Traces the history of the development of the term information literacy and discusses the emergence of information literacy as a significant organizing theme for contemporary society. A number of educational reforms calling for changes in approaches to learning are used to support this discussion. Reports on the National Educational Goals (1991) (also known as America 2000 or Goals 2000) and the Secretary's Commission on Achieving Necessary Skills (SCANS) Report (1991) are included. Chapters: introduction on information literacy; concept evolution; information literacy in context; and assessment and reform. References.,N/A,N/A
Python Machine Learning by Example,['Yuxi (Hayden) Liu'],2017-05-31,['Computers'],"Take tiny steps to enter the big world of data science through this interesting guideAbout This Book* Learn the fundamentals of machine learning and build your own intelligent applications* Master the art of building your own machine learning systems with this example-based practical guide* Work with important classification and regression algorithms and other machine learning techniquesWho This Book Is ForThis book is for anyone interested in entering the data science stream with machine learning. Basic familiarity with Python is assumed.What You Will Learn* Exploit the power of Python to handle data extraction, manipulation, and exploration techniques* Use Python to visualize data spread across multiple dimensions and extract useful features* Dive deep into the world of analytics to predict situations correctly* Implement machine learning classification and regression algorithms from scratch in Python* Be amazed to see the algorithms in action* Evaluate the performance of a machine learning model and optimize it* Solve interesting real-world problems using machine learning and Python as the journey unfoldsIn DetailData science and machine learning are some of the top buzzwords in the technical world today. A resurging interest in machine learning is due to the same factors that have made data mining and Bayesian analysis more popular than ever. This book is your entry point to machine learning.This book starts with an introduction to machine learning and the Python language and shows you how to complete the setup. Moving ahead, you will learn all the important concepts such as, exploratory data analysis, data preprocessing, feature extraction, data visualization and clustering, classification, regression and model performance evaluation. With the help of various projects included, you will find it intriguing to acquire the mechanics of several important machine learning algorithms - they are no more obscure as they thought. Also, you will be guided step by step to build your own models from scratch. Toward the end, you will gather a broad picture of the machine learning ecosystem and best practices of applying machine learning techniques.Through this book, you will learn to tackle data-driven problems and implement your solutions with the powerful yet simple language, Python. Interesting and easy-to-follow examples, to name some, news topic classification, spam email detection, online ad click-through prediction, stock prices forecast, will keep you glued till you reach your goal.Style and approachThis book is an enticing journey that starts from the very basics and gradually picks up pace as the story unfolds. Each concept is first succinctly defined in the larger context of things, followed by a detailed explanation of their application. Every concept is explained with the help of a project that solves a real-world problem, and involves hands-on work--giving you a deep insight into the world of machine learning. With simple yet rich language--Python--you will understand and be able to implement the examples with ease.",N/A,N/A
Privacy in the Age of Big Data,"['Theresa Payton', 'Ted Claypoole']",2014,['Computers'],"Highlights the many positive outcomes of digital surveillance and data collection while also outlining those forms of data collection to which we may not consent, and of which we are likely unaware.",N/A,N/A
Portable C and UNIX System Programming,['J. E. Lapin'],1987,['Computers'],This practical guide contains a detailed set of C standards and UNIX system comparisons for the construction of highly portable software. Professionals will learn the underlying causes of portability problems as well as the techniques for creating portable UNIX system software. It shortens the software development and test cycle and enables the user to reduce the cost of long-term support.,N/A,N/A
C Programming in a UNIX Environment,"['Judy Kay', 'Bob Kummerfeld']",1988,['Computers'],"""This books is for anyone who already knows another programming language, and wants to be able to use C well. It is ideal for students of computer science who have taken an introductory programming course and need to progess rapidly to C before taking a course on operating systems or systems programming. It is also suitable for professionals, providing a comprehensive tutorial on C as well as a lasting reference book. Emphasis throughout is on developing a programming style which ensures safe code, that is both readable and maintainable. At the same time, the reader is encouraged to make full use of the standard libraries available in the UNIX environment and to acquire the UNIX 'tools' philosophy."" -- BOOK JACKET.",N/A,N/A
Advanced C Programming for Displays,['Marc J. Rochkind'],1988,['Computers'],N/A,N/A,N/A
Computers in Your Future 2003,['Bryan Pfaffenberger'],2003,['Business & Economics'],"For courses in Computer Concepts, Introduction to Computers, Computer Literacy/MIS, CIS, Computer Science, Business. This introduction to computers is noted for its lucid explanations of computing concepts, practical applications of technology theory, and emphasis on the historical and societal impacts of technological innovations. It features integrated coverage of management information systems, networking, email, and the Internet.",N/A,N/A
"The Simon & Schuster Question & Answer Book, Computers",['Daniel Cohen'],1983,['Juvenile Nonfiction'],"Presents, in a question and answer format, information about the history of computers, how they work, how to program them, and their future potential.",N/A,N/A
How Secure is Your Wireless Network?,['Lee Barken'],2004,['Computers'],"A guide to implementing a realistic, successful game plan for safe and secure wireless LANs, this volume has step-by-step guidelines and best practices for deploying secure wireless LANs in an enterprise or home environment and also within community networks.",5,N/A
Computers,['Jack B. Rochester'],1993-01,['Computer'],N/A,N/A,N/A
Recent advances in computers,['Nikos E. Mastorakis (Prof.)'],2009,['Computer'],N/A,N/A,N/A
The Computer Age I.,[],2004,['Science'],N/A,N/A,N/A
System Performance Evaluation,['Erol Gelenbe'],2000,['COMPUTERS'],"Throughout successive generations of information technology, the importance of the performance evaluation of software, computer architectures, and computer networks endures. For example, the performance issues of transaction processing systems and redundant arrays of independent disks replace the virtual memory and input-output problems of the 70s. ATM performance issues supercede those associated with electronic telephony of the 70s.As performance issues evolve with the technologies, so must our approach to evaluation. In System Performance Evaluation: Methodologies and Applications, top academic and industrial experts review the major issues now faced in this arena. In a series of structured, focused chapters, they present the state-of-the-art in performance methodologies and applications. They address developments in analytical modeling and its interaction with detailed analysis of measurement data. They also discuss performance evaluation methodologies for large-scale software systems - in general and in the context of critical applications, such as nuclear reactor control and air transportation systems.With its particular emphasis on network performance for wireless networks, the Internet, and ATM networking, System Performance Evaluation becomes the ideal vehicle for professionals in computer architecture, networking, and software engineering to stay up-to-date and proficient in this essential aspect of information technology.",N/A,N/A
Proceedings of the 1977 International Conference on Parallel Processing,['Jean-Loup Baer'],1977,['Computer'],N/A,N/A,N/A
Your First Basic Program,['Rodnay Zaks'],1983,['Program'],N/A,N/A,N/A
"Gale Directory of Databases, 2004: Online databases",['Alan Hedblad'],2004,['Computer'],N/A,N/A,N/A
Advances in Statistical Analysis and Statistical Computing,['Roberto S. Mariano'],1986,['Mathematics'],N/A,N/A,N/A
A First Course in Database Systems,['Jeffrey D. Ullman'],2007,['Computer'],N/A,N/A,N/A
Raspberry Pi,['Maik Schmidt'],2013,[],N/A,N/A,N/A
Xml Tutto & Oltre,['Steve Holzner'],2001,['Computers'],N/A,4.5,N/A
Opportunities in Purchasing Careers,['Kent Banning'],1998,['Business & Economics'],"Provides information on career advancements, employment outlook, salary opportunities, and educational requirements of the field.",N/A,N/A
"Proceedings of the 1984 Symposium on Security and Privacy, April 29-May 2, 1984, Oakland, California",[],1984,['Computer'],N/A,N/A,N/A
Introduction to Computers and Information Systems,"['Larry E. Long', 'Nancy Long']",1997,['Computer'],N/A,N/A,N/A
İngiliscä-azärbaycanca izahli kompüter terminläri lüğ̮äti,[],2014,['Computer science'],N/A,N/A,N/A
XML. Guida di riferimento,"['Elliotte Rusty Harold', 'W. Scott Means']",2001,['Computers'],N/A,N/A,N/A
Kamus komputer Minerva,[],2000,['Computer'],N/A,N/A,N/A
"Proceedings of the 1985 Symposium on Security and Privacy, April 22-24, 1985, Oakland, California",[],1985,['Computer'],N/A,N/A,N/A
Windows 2000 Active Directory,"['Edgar Brovick', 'Doug Hauger', 'William C. Wade']",2000,['Computers'],N/A,N/A,N/A
Pengenalan kepada komputer,['Zoraini Wati Abas'],1994,['Computer'],N/A,N/A,N/A
Cyber law,['Dikdik M. Arief Mansur'],2005,['Computer'],Legal aspects of information technology in Indonesia.,N/A,N/A
Komputer dan memprosesan maklumat,"['William M. Fuori', 'Louis V. Gioia']",1993,['Computer'],N/A,N/A,N/A
Golden's kamus komputer bergambar,['Anil Madaan'],2003,['Computer'],N/A,N/A,N/A
Esperienza giuridica e sicurezza informatica,['Giuseppe Corasaniti'],2003,['Law'],N/A,N/A,N/A
In den Schluchten der Bytes,['Dietmar Eirich'],1988,['Computer'],N/A,N/A,N/A
Computer,"['Peter Goldscheider', 'Heinz Zemanek']",1971,['Computer'],N/A,N/A,N/A
Kollektive Investitionsstrategien,['Henning Müller-Tengelmann'],1995,['Computer networks'],"Die Arbeit behandelt die Kooperation von Unternehmen bei gemeinsamen Investitionen. Am Beispiel des elektronischen Datenaustausches (EDI) der Automobilindustrie, der Konsumguterwirtschaft und der Banken werden die Vor- und Nachteile dieser Kooperationen aufgezeigt. Die Ergebnisse einer schriftlichen Befragung machen deutlich, dass die Branchenverbande besonders bei der Vereinheitlichung technisch-organisatorischer Regelungen gefordert sind. Die befragten Anwender erhoffen sich von dieser Branchenstandardisierung eine Sicherung ihrer Investitionen und eine Senkung der durch die Komplexitat der zwischenbetrieblichen Regelungen stark gestiegenen Abstimmungskosten. Neben der Standardisierung werden die Interessenvertretung gegenuber anderen Branchen, das Angebot gemeinschaftlicher Dienste und der Interessenausgleich zwischen den Partnern als weitere kollektive Investitionsstrategien untersucht.""",N/A,N/A
