title,authors,publishedDate,categories,description,averageRating,textSnippet
The Urban Sketching Handbook Spotlight on Nature,"['Virginia Hein', 'Gail L. Wong']",2022-06-14,['Art'],The Urban Sketching Handbook Spotlight on Nature demonstrates how to make the most of nature in on-location drawings and paintings.,N/A,N/A
The Urban Sketching Handbook Understanding Light,['Katie Woodward'],2021-12-28,['Art'],"The Urban Sketching Handbook: Understanding Lighthelps urban sketchers develop the skills they need to capture and express different kinds of light, both natural and artificial, in both day and night scenes.",5,N/A
A Treatise on Painting,"['Leonardo da Vinci', 'da Vinci Leonardo']",2008-11,['Art'],"TREATISE LEONARDO DA VINCI. Originally published in 1877. PREFACE: Vll ono was Issued by Messrs. Nichols and Son, to which was added a Life of Leonardo by Mr. John William Brown. This gentleman had the privilege of constant admittance not only to the private library of his Imperial and Royal Highness the Grand Duke of Tuscany, but also to his most rare and valuable collection of Manuscripts in the Palazzo Pitti, where ho was permitted to copy from the original docttments and correspondence whatever he con ceived useful to Ms subject. He was enabled to produce what was then the most trustworthy Life of Leonardo that had over appeared. Since that time many new biographies of Leonardo have been written, of which ono of the most important is that by Signor Gustavo TIzielli. The 1835 edition of the Treatise on Painting has long been scarce, It is now reprinted, and the more recent facts which have boon discovered concerning the life of Leonardo, and a full account of Ms manuscripts and his acknowledged paintings have been added. Nicholas Poussins drawings and Albertis designs are reproduced, and great pains have boon taken to make Leonardos work as useful as possible to students of Art. John Francis Bigaud, the translator of the Trattato della Pittura, was born of French parents at Turin, in 1742. His father, who was a merchant, intended his son to follow Ms profession but young Bigaud evinced so strong a talent for painting, that he was allowed to follow his own desires. After he had received good instruction in art from Choralier Beaumont, principal painter to the King of Sardinia, Bigaud travelled much, in Italy, and stayed more especially in Homo, Parma, and in Bologna, where, in 1760, ho was elected a member of tho Olomontino Academy. In 1772, Ragatid loft Italy and wont to Pann, where he remained but a short time Ho then camo to England, and gained much praise for IUH picture of Hercules. In the November of tho year of his arrival ho was elected an Associate of tho Royal Academy, and In 1784 he became a full mombor. With tho exception of a journey on the Continent, I igaud spent tho rest of his life in England. Ho died in 181,0, at Packing-ton, irt Warwickshire, the seat of tho Karl of Aylosford, his obiof patron. In tho parish church at Pacldngton is an alte r-pi0e painted by Itigaud for tho Karl of Aylosford - no to worthy from, the circumstance that it m mipponod to bo tho first work executed in fresco in thifli country. Among other honours in art, Iltgaud was mado a Mem ber of th Royal Academy of Stockholm, and Painter to the King of Sweden. Contents include: THE LIFE OF LEONARDO DA VINCI ... ... xi BE A WING Proportion, ., ... ... ... 1 Anatomy .., ... .. ... ... 10 Motion and Equipoise of Figures ... ... ... 20 Linear Perspective ... .. ... ... 37 INVENTION, OB COMPOSITION ... ... ... ... 45 Expression and Character, ... ... 63 LIGHT AND SHADOW ... ... ... ... ... 67 Contrast and Effect ... ... ... ... 80 Betoes ... ... ... ... ... 81 COLOUBS AND COLOUBING ... .. ... 87 Colours in regard to Light and Shadow ... ... 100 Colours in regard to Back-grounds ... ... 106 Contrast, Harmony, and Eeflexes in regard to Colours 108 Perspective of Colours . M ... ... . . . 1 M Aerial Perspective, .. . 125 X CONTENTS. IAOK MISCELLANEOUS OBSEBVATIONS ... ... ... 135 Landscape, etc, ... ... ... ... 135 GENBBAL INDEX ... ... ... ... ... 157 APPENDIX I. Manuscripts of Leonardoda Vinci ... ... 178 II. Classified Catalogue of Ms principal Paintings Holy families, Madonnas, etc. ... ... 170 Sacred Historical Subjects ... .. 197 Classical Subjects ... ... ... ... 204 Historical Subjects .. ... ... 209 Portraits ... ... ... ... ... J10 Pictures Lost or Missing ..., S g III...",N/A,N/A
Perspective Drawing Handbook,"[""Joseph D'Amelio""]",2004-05-17,['Art'],"This handy guide to perspective drawing provides important information on such subjects as diminution, foreshortening, convergence, shade and shadow, and other visual principles of perspective drawing. Accompanying a concise and thoughtfully written text are more than 150 simply drawn illustrations that depict a sense of space and depth, demonstrate vanishing points and eye level, and explain such concepts as appearance versus reality, perspective distortion, and determining heights and widths.",N/A,N/A
Matisse Picasso,['Elizabeth Cowling'],2002,['Art'],"Annotation. Henri Matisse and Pablo Picasso have long been seen as the twin giants of modern art, as polar opposites but also as complementary figures. Between them they are the originators of many of the most significant innovations of 20th-century painting and sculpture, but their relationship has rarely been explored in all of its closeness and complexity. In spite of their initial rivalry, the two masters eventually acknowledged one another as equals, becoming, in their old age, increasingly important to one another both artistically and personally. From the time of their initial encounters in 1906 in Gertrude and Leo Stein's Paris studio until 1917, they individually produced some of the greatest art of the 20th century and maintained an openly competitive relationship brimming with intense innovation. Matisse Picasso presents the artists' oeuvres in groupings that reveal the affinities but also the extreme contrasts of their artistic visions. Published to accompany the landmark exhibition (a joint effort of The Museum of Modern Art, New York; the Tate Modern, London; the Reunion des musees nationaux/Musee Picasso, and the Musee national d'art moderne/Centre Georges Pompidou, Paris), Matisse Picasso is the first major examination of the fascinating relationships between their art, their careers, and their lives. Thirty-four essays, each by a member of the exhibition's curatorial team, focus on a particular moment in the artists' evolving relationship. These texts are accompanied by an introductory history, commentary on the public perception of important artistic relationships, and an extensive chronology.",N/A,N/A
Expressive Drawing,['Steven Aimone'],2009,['Art'],"""This first book in the live & learn series from AARP gives you the inspiration, art theory, and hands-on experience that can make drawing an enriching part of your life. Unlike representational drawing, which aims to create a realistic likeness of the world, expressive drawing invites you to combine basic elements such as line and shape to create artwork that communicates internal states linked to your memories, ideas, or emotions. Skill-building exercises and the author's lively descriptions of works by well-known artists, from Henri Matisse to David Hockney, guide you on this exciting and rewarding approach to creative expression.""--",5,N/A
Modern Painters,['John Ruskin'],1900,['Aesthetics'],N/A,N/A,N/A
Anime Art Class,['Yoai'],2021-08-24,['Art'],"With Instagram star illustrator Yoai as your guide, Anime Art Class will teach you how to create and color your very own super-cute anime characters, step by adorable step.",N/A,N/A
The World of Urban Sketching,['Stephanie Bower'],2022-11-29,['Art'],"From artist, UrbanSketchers.org correspondent, and Quarry Books author Stephanie Bower, The World of Urban Sketching is a celebration of the art form from every part of the world, with a focus on its continued vitality and growing diversity, showcasing the evolution, techniques, and variety of artwork and artists.",N/A,N/A
The Elements of Drawing,['John Ruskin'],1904,['Drawing'],N/A,N/A,N/A
The Elements of Drawing,['John Ruskin'],1904,['Drawing'],N/A,N/A,N/A
"Leonardo Da Vinci, 1452-1519","['Frank Zöllner', 'Johannes Nathan']",2003,['Art'],"This XXL-format comprehensive survey is the most complete book ever made on the subject of this Italian painter, sculptor, architect, engineer, scientist and all-around genius. With huge, full-bleed details of Leonardo's masterworks, this highly original publication allows the reader to inspect the subtlest facets of his brushstrokes.",5,N/A
Henry Moore,['Henry Moore'],1984,['Art'],N/A,N/A,N/A
Drawing Distinctions,['Patrick Maynard'],2005,['Art'],All kinds of drawings -- The course of drawing -- Drawing's resources -- The fullness of drawing.,N/A,N/A
The Drawings of Durer,['Albrecht Dürer'],1964,['Art'],About 50 of the artist's drawings are represented.,N/A,N/A
Science Art and Drawing Games for Kids,['Karyn Tripp'],2022-02-08,['Juvenile Nonfiction'],"Science Art and Drawing Games for Kids is a collection of 40+ activities that teach/demonstrate science concepts through art, crafts, and other fun hands-on projects.",N/A,N/A
Bridgman's Complete Guide to Drawing from Life,['George B. Bridgman'],2009,['Art'],"Originally published: Sterling Pub., 1952.",5,N/A
De Divina Proportione,['Luca Pacioli'],1999-08-01,['Mathematics'],N/A,N/A,N/A
The Orphan of Pimlico,['William Makepeace Thackeray'],1876,['Drawing'],Facsimile reproduction of drawings and sketches by Thackeray with his handwritten captions.,N/A,N/A
The Child's Conception of Space,"['Jean Piaget', 'Bärbel Inhelder']",1956,['Psychology'],N/A,N/A,N/A
The Mysteries of Harris Burdick,['Chris Van Allsburg'],1996,['Juvenile Fiction'],"The award-winning author of Jumanji and The Polar Express, Chris Van Allsburg, challenges young readers to use their creativity and imagination in this one-of-a-kind book that asks readers to finish the story. When author-illustrator extraordinaire Harris Burdick goes missing, all he's left behind are a series of images with accompanying captions, ideas for separate picture books. But what can a picture of a nun quietly sitting in a chair floating in a cathedral have to do with a caption that says, ""THE SEVEN CHAIRS: The fifth one ended up in France?"" Enticed to come up with their own endings, readers will marvel at the mystery behind these lasting drawings and the charm of an everchanging narrative. Caldecott medal winner Chris Van Allsburg's call for readers to write their own stories will enthrall young minds again and again.",4.5,N/A
Bakuman,['Tsugumi Ohba'],2012-11-06,['Comics & Graphic Novels'],"Eiji announces that if he can top the Weekly Shonen Jump survey standings for ten weeks in a row, he will have one of the manga series canceled.",N/A,N/A
"Jeremy Thatcher, Dragon Hatcher",['Bruce Coville'],1992,['Juvenile Fiction'],"Small for his age but artistically talented, twelve-year-old Jeremy Thatcher unknowingly buys a dragon's egg. When she hatched, she was just a little dragon, but she grew, and grew, and grew.",N/A,N/A
Joseph Beuys,"['Götz Adriani', 'Joseph Beuys', 'Winfried Konnertz', 'Karin Thomas']",1973,['Artists'],"In der öffentlichen Meinung über den Künstler und Pädagogen Joseph Beuys, der wie kein anderer Künstler deutescher Nachkriegsavantgarde internationale Anerkennung gefunden hat, schwankt das urteil zwischen Unverständnis und Bewunderung.",N/A,N/A
Drawing and Painting Expressive Little Animals,['Amarilys Henderson'],2021-08-24,['Art'],"From author, licensed artist, and popular online instructor Amarilys Henderson, Drawing and Painting Expressive Little Animals shows readers at all skill levels how to draw and paint animals in a variety of mediums and styles.",N/A,N/A
How to Draw & Paint Still Life,['Stan Smith'],1986,['Drawing'],"Explains the principles and techniques of still life painting and drawing and offers professional advice on selecting materials, medium, and subjects.",N/A,N/A
Comics and Sequential Art: Principles and Practices from the Legendary Cartoonist,['Will Eisner'],2008-08-17,['Art'],"One of the 20th c.'s great American artists, Will Eisner pioneered the field of comic arts. In this book her refines the art of graphic storytelling into clear, concise principles that every cartoonist, comic artist, writer, and filmmaker needs to know.",N/A,N/A
Raphael to Renoir,"['Stijn Alsteens', 'Metropolitan Museum of Art (New York, N.Y.)', 'National Gallery of Scotland']",2009,['Art'],"""The works from the Bonna Collection are illustrated in color, and whenever possible, at their actual sizes. They are arranged chronologically by the artist's date of birth and are grouped according to the main artistic schools. This volume is introduced by an interview with Jean Bonna by George Goldner. Each drawing is then described in an entry, many of which have comparative illustrations that shed further light on individual works.""--BOOK JACKET.",5,N/A
Sciography,['Robert Campbell Puckett'],1877,['Architectural drawing'],N/A,N/A,N/A
Anatomy Drawing School,"['András Szunyoghy', 'György Fehér']",2016,"['Anatomy, Artistic']",A comprehensive guide to the role of human and animal anatomy in the fine arts.,N/A,N/A
Leonardo Da Vinci,['Carlo Pedretti'],2004,['History'],"Attempts to explain who this great genius was and why he became such a creative man. His inquisitive mind led him to investigate every field of knowledge and his life's work is an extraordinary synthesis of art, science and technology.",N/A,N/A
Constructive Anatomy,['George Brant Bridgman'],1920,"['Anatomy, Artistic']",N/A,N/A,N/A
Lines,['Suzy Lee'],2017-09-05,['Juvenile Fiction'],"In this wordless picture book, each image starts with a single line, whether made by a pencil or the blade of a skate--and the magic flows from there.",N/A,N/A
On Line,"['Cornelia H. Butler', 'M. Catherine de Zegher']",2010,['Art'],"On Line: Drawing Through the Twentieth Century explores the radical transformation of drawing that began during the last century as numerous artists critically re-examined the traditional concepts of the medium. In a revolutionary departure from the institutional definition of drawing and from reliance on paper as the fundamental support material, artists instead pushed the line into real space, expanding the medium's relationship to gesture and form and connecting it with painting, sculpture, photography, film and dance. Published in conjunction with an exhibition at The Museum of Modern Art, On Line presents a discursive history of mark-making through nearly 250 works by 100 artists, including Aleksandr Rodchenko, Alexander Calder, Karel Malich, Eva Hesse, Anna Maria Maiolino, Richard Tuttle, Mona Hatoum and Monika Grzymala, among many others. Essays by the curators illuminate individual practices and examine broader themes, such as the exploration of the line by the avant-garde and the relationship between drawing and dance.",N/A,N/A
The Day the Crayons Quit,['Drew Daywalt'],2013,"[""Children's stories""]","When Duncan arrives at school one morning, he finds a stack of letters, one from each of his crayons, complaining about how he uses them. Kids can imagine their own conversations with crayons with this picture book by Daywalt and ""New York Times""-bestselling illustrator Jeffers. Full color.",N/A,N/A
The Elements of Drawing,['John Ruskin'],1932,['Drawing'],N/A,N/A,N/A
Draw Like Da Vinci,['Susan Dorothea White'],2006,['Art'],"The first book in an exciting new series! Many would-be artists are inspired by the works of the great masters—and Leonardo Da Vinci’s drawings are among the most magnificent ever created. But how did he achieve his effects? Choose his materials? Define his approach? Susan Dorothea White, an internationally known artist and teacher, helps students gain an invaluable understanding of Da Vinci’s techniques for depicting the human form and dealing with perspective, line weight, light, shade, and character. With hundreds of images to illustrate her points, she discusses the tools he used; examines his creative techniques; analyzes some of his finest drawings in depth; and devises simple projects for practice. It’s a fantastic resource for any artist.",N/A,N/A
Henri Cartier-Bresson and Alberto Giacometti,['Tobia Bezzola'],2005,['Art'],"This exhibition was devoted to a comparison of work by Henri Cartier-Bresson with that of Alberto Giacometti and consists of drawings, sculptures, and photographs around four themes: surrealism, 'the decisive moment', drawings of Paris, and Giacometti photographed by Cartier-Bresson.",N/A,N/A
3 X Abstraction,"['M. Catherine de Zegher', 'Hendel Teicher']",2005,['Drawing'],N/A,N/A,N/A
Astonishing Fantasy Worlds,['Christopher Hart'],2008,['Art'],"A guide to drawing fantasy worlds that covers barbarians, Vikings, the Medieval world, wild creatures, faerie realms, and gothic characters.",N/A,N/A
Fra Angelico to Leonardo,"['Hugo Chapman', 'Marzia Faietti']",2010,"['Drawing, Italian']","This sumptuously illustrated catalogue charts the history of drawing in Italy from 1400, just prior to the emergence in Florence of the classically inspired naturalism of the Renaissance style, to around 1510 when Michelangelo, Raphael and Titian were on the verge of taking the innovations of earlier masters, such as Leonardo and Pollaiuolo, in a new direction. The book highlights the key role played by drawing in artistic teaching and in how artists studied the human body and the natural world. Aspects of regional difference, the development of new drawing techniques and classes of graphic work, such as finished presentation pieces to impress patrons, are also explored. An extended introduction focusing on how and why artists made drawings, with a special emphasis on the pivotal role of Leonardo, is richly illustrated with examples from the two collections that elucidate the technique and function of the works. This is followed by catalogue entries for just over 100 drawings where discussion of their function and significance is supported by comparative illustrations of related works, such as paintings.",N/A,N/A
Force,['Michael D. Mattesi'],2011,['Art'],Provides instructions on the techniques of drawing a variety of animals using the basics of animal locomotion and anatomy.,N/A,N/A
List[s] of Books and Pamphlets in the National Art Library ...,['National Art Library (Great Britain)'],1883,"['Anatomy, Artistic']",N/A,N/A,N/A
Perspective Made Easy,['Ernest Ralph Norling'],1939,['Drawing'],N/A,N/A,N/A
The Psychology of Children's Drawings from the First Stroke to the Coloured Drawing,['Helga Eng'],1954,['Art'],N/A,5,N/A
The Little Prince,['Antoine De Saint'],2001-01,['Children in literature'],"Moral allegory and spiritual autobiography, The Little Prince is the most translated book in the French language. With a timeless charm it tells the story of a little boy who leaves the safety of his own tiny planet to travel the universe, learning the vagaries of adult behaviour through a series of extraordinary encounters. His personal odyssey culminates in a voyage to Earth and further adventures. Letter to a Hostage, which contains certain themes that were to appear in The Little Prince, is Saint-Exupery's optimistic and humane open letter to a Jewish intellectual hiding in occupied France in 1943.",N/A,N/A
Comics & Sequential Art,['Will Eisner'],1985,['Art'],"Legendary comics creator Will Eisner turns a fine eye toward the principles of graphic storytelling in this extraordinary work, based on his popular Sequential Art course at New York's School of Visual Art. Readers will learn: * The basic anatomy of sequential art * The fundamentals of crafting stories * How the medium works as a means of expression-a literary form that uses the arrangement of images and words to narrate a story or dramatize an idea Eisner has created an insightful and dynamic examination of the comic art form. It's perfect for use by the serious student, practicing professional and curious comic fan. The accumulation of ideas, theories and advice culled from his more than sixty years of experience is stunning to behold.",N/A,N/A
Picasso's 'Guernica',['Anthony Blunt'],1969,"['Art, Spanish']",N/A,N/A,N/A
The One and Only Ivan [Film Tie-In Edition],['Katherine Applegate'],2020-07-22,['Captive wild animals'],"Ivan is an easygoing gorilla. Living at the Exit 8 Big Top Mall and Video Arcade, he has grown accustomed to humans watching him through the glass walls of his domain. He rarely misses his life in the jungle. In fact, he hardly ever thinks about it at all. Instead, Ivan thinks about TV shows he's seen and about his friends Stella, an elderly elephant, and Bob, a stray dog. But mostly Ivan thinks about art and how to capture the taste of a mango or the sound of leaves with color and a well-placed line. Then he meets Ruby, a baby elephant taken from her family, and she makes Ivan see their home - and his own art - through new eyes. When Ruby arrives, change comes with her, and it's up to Ivan to make it a change for the better. Katherine Applegate blends humor and poignancy to create Ivan's unforgettable first-person narration in a story of friendship, art, and hope.",N/A,N/A
Figure Drawing for Fashion Design,"['Elisabetta Drudi', 'Tiziana Paci']",2001,['Art'],"A concise, topic-by-topic guide to acquiring and perfecting the drawing skills necessary for fashion design, concentrating on the female form. Ideal for those who want to apply themselves professionally to fashion design, and for all enthusiasts of drawing the human body.",N/A,N/A
Basic Perspective Drawing,['John Montague'],1985,['Art'],Methode om perspectivisch te leren tekenen,N/A,N/A
Earthwards,['Gary Shapiro'],1995,['Art'],The untimely death of Robert Smithson in 1973 at age 34 robbed postwar American art of an unusually creative practitioner and thinker. Smithson's pioneering earthworks and installations of the 1960s and '70s anticipated concerns with environmentalism and site-specific artistic production. Gary Shapiro's insightful study of Smithson's career is the first book to address the full range of the artist's dazzling virtuosity.,N/A,N/A
Drawn on the Way,['Sarah Nisbett'],2021-12-21,['Art'],"In Drawn on the Way, you'll learn how to draw engaging portraits, figures, nature, still life, scenes, and more with just pen and paper. Unplug and creatively engage with your world by turning the people, places, and things you see into appealing artwork. Artist Sarah Nisbett shows you how easy it is to become the visual storyteller you've always wanted to be. Quickly create sketches from start to finish that feature expressive line work, evocative details, and easy spot color that bring your drawings to life. You'll not only learn how to draw in the moment, you'll discover how to see the world in an entirely new way. Explore simple ways to build attractive compositions with accurate perspective. Learn how to silence your inner critic and find joy in drawing what interests you. Develop your unique style through observation, practice, and curiosity. Drawn on the way reveals how to find the extraordinary in the everyday-and how to see yourself and others as works of art. Book jacket.",N/A,N/A
How to Draw Manga,['Society for the Study of Manga Techniques'],1999,['Art'],Offers guidance of drawing Manga characters and effects.,N/A,N/A
Drawing Archaeological Finds,"['Nick Griffiths', 'Anne Jenner', 'Christine Wilson']",1990,['Art'],"This handbook is perfect for those who wish to learn the techniques of artefact illustration, regardless of ability or previous experience. It includes advice on many aspects of archaeological artefact illustration from equipment and materials to the preparation of finished artwork for printing.",5,N/A
Pen Drawing,['Charles Donagh Maginnis'],1903,['Drawing'],N/A,N/A,N/A
Line & Form,['Walter Crane'],1900,['Decoration and ornament'],N/A,5,N/A
"The American Drawing-book: a Manual for the Amateur, and Basis of Study for the Professional Artist: Especially Adapted to the Use of Public and Private Schools, as Well as Home Instruction",['John Gadsby Chapman'],1870,['Drawing'],N/A,N/A,N/A
Anatomy Drawing School,"['András Szunyoghy', 'Gyorgy Feher', 'György Fehér']",1996,['Anatomy'],The book is a standard reference work designed to meet the requirements of all artists and students of drawing as well as everyone interested in anatomy.,5,N/A
Ultimate Sketch Challenge,['Maria S. Barbo'],2018-01-09,[],"Dozens of favorite PokZmon are hiding in this Scratch and Sketch book. Kids can use the stylus to reveal classic characters like Pikachu, plus new pals from Sun & Moon. Then they can create their own cool PokZmon designs! Full color. Consumable.onsumable.",N/A,N/A
Otto es un rinoceronte,['Ole Lund Kirkegaard'],1994,['Drawing'],"When Topper finds a magical pen, he decides to draw Otto, a huge rhinoceros, on one of the walls of his house. From then on, the humorously surprising and confusing situations that occur will leave the reader baffled and delighted.",N/A,N/A
Pedagogical Sketchbook,['Paul Klee'],1968,['Art'],"'One of the most famous of modern art documents - a poetic primer, prepared by the artist for his Bauhaus pupils, which has deeply affected modern thinking about art . . . This little handbook leads us into the mysterious world where science and imagination fuse.' Observer",N/A,N/A
Learn to Draw Manga,['Emmett Elvin'],2004,['Cartooning'],"Veteran Manga artist Emmett Elvin will show you how to draw personalized manga animals, crustaceans, androids, cyborgs, and supernatural creatures. No matter where you're starting from, you'll learn how to master advanced techniques like character development, special effects, coherent design, drawing from a four point perspective, cross-hatching, and creating an innovative 'splash' page to catch your readers' attention. With practice sheets.",1,N/A
One Hundred Views of Mt. Fuji,['Hokusai Katsushika'],1988,['Architecture'],"Considered Hokusai's masterpiece, this series of images -- which first appeared in the 1830s in three small volumes -- captures the simple, elegant shape of Mount Fuji from every angle and in every context. Copyright © Libri GmbH. All rights reserved.",N/A,N/A
Selected Drawings of Gian Lorenzo Bernini,['Gian Lorenzo Bernini'],1977,['Art'],"This collection contains 106 of Bernini's finest drawings, from a third to a half of his surviving graphic output, drawings characterized by bold assurance and confidence, exquisite precision, brilliance, and subtlety. Included are not only preparatory sketches and designs for the above projects, but splendid figure studies, probing portraits and self-portraits, ingenious caricatures, designs for medals, and drawings for frontispieces. We see the whole range of this artist's draughtsmanship, form his first thoughts on numerous projects to finished works of art. The volume, arranged chronologically, begins with one of Bernini's earliest surviving drawings, the ""Portrait of a Young Man"" (c. 1615), a possible self-portrait, and ends with a caricature of Pope Innocent XI from the last years of the artist's life (1676-80). As Bernini grew more and more successful, he became in fact a designer rather than a maker of sculpture. The drawings take on a special importance as a key indication of Bernini's original intentions, the way he saw and created projects, which his assistants than executed with varying degrees of competence. -- From publisher's description.",N/A,N/A
The Elements of Drawing - John Ruskin,['John Ruskin'],2007-11,['Reference'],"The Elements of Drawing was written during the winter of 1856. The First Edition was published in 1857 ; the Second followed in the same year, with some additions and slight alterations. The Third Edition consisted of sixth thousand, 1859 ; seventh thousand, 1860; and eighth thousand, 1861. The work was partly reproduced in ""Our Sketching Club,"" by the Rev. R. St. John Tyrwhitt, M-A., 1874; with new editions in 1875, 1882, and 1886. Mr. Ruskin meant, during his tenure of the Slade Professorship at Oxford, to recast his teaching, and to write a systematic manual for the use of his Drawing School, under the title of ""The Laws of Fesole."" Of this only vol. L was completed, 1879; second edition, 1882. As, therefore, ""The Elements of Drawing"" has never been completely superseded, and as many readers of Mr, Ruskin's works have expressed a desire to possess the book in its old form, it is now reprinted as it stood in 1859, with the addition of an Index.",N/A,N/A
Freehand and Perspective Drawing ...,"['American School (Lansing, Ill.)']",1908,['Drawing'],N/A,N/A,N/A
Henri Matisse,"['Henri Matisse', 'Christian Arthaud']",1991,['Art'],"This book is an abridged version of the German edition, Henri Matisse: Zeichnungen und Skulpturen, published to accompany the exhibition of the same name at the Saarland Museum, Saarbrüken, Germany, 12 May - 7 July 1991.",N/A,N/A
101 Super Cute Things to Draw,['Lauren Bergstrom'],2022-10-04,['Art'],"You can doodle and color lots of cute and quirky stuff with the step-by-step drawing projects in 101 Super Cute Things to Draw! The easy-to-follow drawing projects in this book will help you quickly learn to create super cute illustrations in a super simple way. Packed with adorable animals, darling little foods, enchanting everyday objects, and nifty natural wonders, this book is designed for maximum delight. Some fo the super cute things inside include: Everyday objects, including a teapot, balloons, and a terrarium, Food, including a cinnamon bun, a sushi roll, and strawberries, Nature, including a mushroom, a tiny forest, and a rainbow, Animals, including a red panda, a sloth, and a cow, Mythical creatures, including a yeti, a dragon, and a jackalope For doodlers, artists, and lovers of all things adorable, 101 Super Cute Things to Draw is sure to be an instant favorite! Book jacket.",N/A,N/A
"Light and Shade with Chapters on Charcoal, Pencil, and Brush Drawing",['Anson Kent Cross'],1897,['Art'],N/A,4,N/A
Sketching,"['Koos Eissen', 'Roselien Steur']",2007,['Art'],A guide to design sketching for product designers also looks at the significance of sketching and drawing in design studios and analyzes the effectiveness of drawings in relation to their intended purpose.,N/A,N/A
The Unheard,['Nicci French'],2021-10-26,['Fiction'],"In this new heart-pounding standalone from the internationally bestselling author that People calls ""razor sharp,"" a single mother suspects her young daughter has witnessed a horrible crime when she draws a disturbing picture--but the deadly path to unravel the truth could cost her everything. Maybe Tess is overprotective, but passing her daughter off to her ex and his new young wife fills her with a sense of dread. It's not that Jason is a bad father--it just hurts to see him enjoying married life with someone else. Still, she owes it to her daughter Poppy to make this arrangement work. But Poppy returns from the weekend tired and withdrawn. And when she shows Tess a crayon drawing--an image so simple and violent that Tess can hardly make sense of it----Poppy can only explain with the words, ""He did kill her."" Something is horribly wrong. Tess is certain Poppy saw something--or something happened to her--that she's too young to understand. Jason insists the weekend went off without a hitch. Doctors advise that Poppy may be reacting to her parents' separation. And as the days go on, even Poppy's disturbing memory seems to fade. But a mother knows her daughter, and Tess is determined to discover the truth. Her search will set off an explosive tempest of dark secrets and buried crimes--and more than one life may be at stake.",N/A,N/A
