title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Secretary or General?,['Simon Chesterman'],2007-01-29,['Political Science'],"The Secretary-General of the United Nations is a unique figure in world politics. At once civil servant, the world's diplomat, lackey of the UN Security Council, and commander-in-chief of up to a hundred thousand peacekeepers, he or she depends on states for both the legitimacy and resources that enable the United Nations to function. The tension between these roles - of being secretary or general - has challenged every incumbent. This book brings together the insights of senior UN staff, diplomats and scholars to examine the normative and political factors that shape this unique office with particular emphasis on how it has evolved in response to changing circumstances such as globalization and the onset of the 'war on terror'. The difficulties experienced by each Secretary-General reflect the profound ambivalence of states towards entrusting their security, interests or resources to an intergovernmental body.",4,N/A,en
Theory of Legislation,['Jeremy Bentham'],1891,['Bill drafting'],N/A,N/A,N/A,en
Hiding in Plain Sight,"['Eric Stover', 'Victor Peskin', 'Alexa Koenig']",2016,['History'],"Hiding in Plain Sight tells the story of the global effort to apprehend the world's most wanted fugitives. Beginning with the flight of tens of thousands of Nazi war criminals and their collaborators after World War II, then moving on to the question of justice following the recent Balkan wars and the Rwandan genocide, and ending with the establishment of the International Criminal Court and America's pursuit of suspected terrorists in the aftermath of 9/11, the book explores the range of diplomatic and military strategies--both successful and unsuccessful--that states and international courts have adopted to pursue and capture war crimes suspects. It is a story fraught with broken promises, backroom politics, ethical dilemmas, and daring escapades--all in the name of international justice and human rights. Hiding in Plain Sight is a companion book to the public television documentary Dead Reckoning: Postwar Justice from World War II to The War on Terror. For more information about the documentary, visit www.saybrookproductions.com. For information about the Human Rights Center, visit hrc.berkeley.edu.",N/A,N/A,en
Commentaries on the Laws of England,['William Blackstone'],1872,"['Dissenters, Religious']",N/A,N/A,N/A,en
The United Nations Convention on the Rights of the Child,['Sharon Detrick'],2023-11-27,['Law'],"This book serves as a comprehensive guide to the 'travaux préparatoires' of the United Nations Convention on the Rights of the Child, a significant international treaty that outlines the fundamental human rights of children. Compiled and edited by Sharon Detrick, with contributions from experts such as Jaap Doek and Nigel Cantwell, it explores the origins, development, and implications of the Convention, which was adopted by the UN General Assembly in 1989. The book aims to provide a detailed understanding of the Convention's provisions, including the rights of children to life, equality, education, and protection from abuse. It is intended for policymakers, legal professionals, and scholars interested in children's rights and international law.",N/A,N/A,en
"War, Aggression and Self-Defence",['Yoram Dinstein'],2006-01-30,['Law'],"Fourth edition of Yoram Dinstein's seminal textbook looking at the legal issues of war, aggression and self-defence.",N/A,N/A,en
Readings on the History and System of the Common Law,['Roscoe Pound'],1913,['Common law'],N/A,N/A,N/A,en
"New Media, Old Regimes",['Lyombe S. Eko'],2012-07-30,['Law'],"New Media, Old Regimes: Case Studies in Comparative Communication Law and Policy, by Lyombe S. Eko, is a collection of novel theoretical perspectives and case studies which illustrate how different communication law regimes conceptualize and apply universal ideals of human rights and freedom of expression to media controversies in real space and cyberspace. Eko’s investigation includes such controversial communication policy topics as North African regimes’ failed use of telecommunications to suppress the social change of the Arab Spring, the Mohammad cartoon controversy in Denmark and France, French and American policy of development and diffusion of the Minitel and the Internet, American and Russian regulation of internet surveillance, the problem of managing pedopornography in cyberspace and real space, and other current communication policy cases. This study will aid readers not only to understand different national and cultural perspectives of thorny communication issues, but also show that though freedom of expression is a pluralistic concept, the actions of all political regimes at the national, transnational, and international levels must be held up to the universal standards of freedom of expression set forth in the Universal Declaration of Human Rights. New Media, Old Regimes provides essential scholarship on comparative communication law and policy in a world of new media.",N/A,N/A,en
A Critical Introduction to Law,"['Wade Mansell', 'Belinda Meteyard', 'Alan Thomson']",2015-06-26,['Law'],"Challenging the usual introductions to the study of law, A Critical Introduction to Law argues that law is inherently political and reflects the interests of the few even while presenting itself as neutral. This fully revised and updated fourth edition provides contemporary examples to demonstrate the relevance of these arguments in the twenty-first century. The book includes an analysis of the common sense of law; the use of anthropological examples to gain external perspectives of our use and understanding of law; a consideration of central legal concepts, such as order, rules, property, dispute resolution, legitimation and the rule of law; an examination of the role of law in women's subordination and finally a critique of the effect of our understanding of law upon the wider world. Clearly written and admirably suited to provoking discussions on the role of law in our contemporary world, this book is ideal for undergraduate and postgraduate students reading law, and will be of interest to those studying legal systems and skills courses, jurisprudence courses, and law and society.",N/A,N/A,en
Alternative Dispute Resolution,['Albert Fiadjoe'],2013-03-04,['Law'],"This book highlights the tremendous shift in the traditional arrangements for the delivery of civil justice in the Commonwealth Caribbean, from litigation to alternative dispute resolution (ADR) processes. Over the last quarter of a century, much learning has taken place on the topic of ADR and the literature on the subject is now voluminous. This book puts forward the thesis that the peculiar experiences of the developing world ought to help reshape our traditional notions of ADR. Furthermore, the impact of globalisation on the developing world has brought with it special and peculiar challenges to our notions of civil and criminal justice which are not replicated elsewhere. This book will appeal to a wide readership. The legal profession, students of law and politics, social scientists, mediators, the police, state officers and the public at large will find its contents of interest.",N/A,N/A,en
The Odyssey,['Homer'],2021-04-05,[],This book holds an important place among the World Classics.,N/A,N/A,en
International Law in Historical Perspective,['Jan H. Verzijl'],1972-12-31,['Law'],N/A,N/A,N/A,en
Handbook of New Institutional Economics,"['Claude Ménard', 'Mary M. Shirley']",2025-03-17,['Business & Economics'],"This Open Access Handbook of New Institutional Economics (NIE) is a comprehensive reference work providing a unique and timely overview of recent developments and broad orientations in institutional analysis. This second edition has been thoroughly updated and extended, including 23 new chapters on political and legal institutions, organizations and contracts, regulation, culture, methodology and institutional change. Chapters have been written by highly respected scientists in the field, among them Ronald Coase, Douglass North, Elinor Ostrom, Oliver Williamson and Roger Myerson, all Nobel recipients, as well as by numerous other foremost NIE specialists at the frontier of NIE research. This Handbook gives students and young researchers an introduction to the topic and offers all scholars a reference book for their research. It will also be of interest to economists, political scientists, legal scholars, management specialists, sociologists, and others wishing to learn more about these important subjects and gain insight into progress made by institutionalists from other disciplines. Open access made possible through a generous donation in honor of the Ronald Coase Institute.",N/A,N/A,en
The Paris Agreement on Climate Change,"['Daniel Klein', 'María Pía Carazo', 'Meinhard Doelle', 'Jane Bulmer', 'Andrew Higham']",2017-07-26,['Law'],"The most important climate agreement in history, the Paris Agreement on Climate Change represents the commitment of the nations of the world to address and curb climate change. Signed in December 2015, it entered into force on 4th November 2016. Countries are moving into implementation, and efforts at all levels will be needed to fulfill its ambitious goals. The Paris Climate Agreement: Commentary and Analysis combines a comprehensive legal appraisal and critique of the new Agreement with a practical and structured commentary to and social drivers behind it, providing an overview of the pre-existing regime, and tracking the history of the negotiations. It examines the evolution of key concepts such as common but differentiated responsibilities, and analyses the legal form of the Agreement and the nature of its provisions. Part II comprises individual chapters on each Article of the Agreement, with detailed commentary of the provisions which highlights central aspects from the negotiating history and the legal nature of the obligations. It describes the institutional arrangements and considerations for national implementation, providing practical advice and prospects for future development. Part III reflects on the Paris Agreement as a whole: its strengths and weaknesses, its potential for further development, and its relationship with other areas of public international law and governance. The book is an invaluable resource for academics and practitioners, policy makers, and actors in the private sector and civil society, as they negotiate the implementation of the Agreement in domestic law and policy.",N/A,N/A,en
Propaganda and counter-terrorism,['Emma Briant'],2015-01-01,['Political Science'],"This book offers a unique account of British and United States government's attempts to adapt their propaganda strategies to global terrorist threats in a post-9/11 media environment. It discusses Anglo-American coordination and domestic struggles that brought in far-reaching changes to propaganda. These changes had implications for the structures of legitimacy yet occurred largely in isolation from public debate and raise questions regarding their governance. The author argues that independent and public reexamination of continuing strategy development is essential for government accountability and the formation of systems and policies that both respect citizens and build constructive foreign relations. The book's themes will appeal to a wide readership including scholars and professionals. It draws on illuminating interviews with high-profile British/US sources including journalists, PR professionals and key foreign policy, defence and intelligence personnel.",N/A,N/A,en
Does Peacekeeping Work?,['Virginia Page Fortna'],2008-07-21,['History'],"""Fortna demonstrates that peacekeeping is an extremely effective policy tool, dramatically reducing the risk that war will resume. Moreover, she explains that relatively small and militarily weak consent-based peacekeeping operations are often just as effective as larger, more robust enforcement missions. Fortna examines the causal mechanisms of peacekeeping, paying particular attention to the perspective of the peacekept--the belligerents themselves--on whose decisions the stability of peace depends.""--publisher website.",N/A,N/A,en
"Eliot, Joyce, and Company",['Stanley Sultan'],1987,['Language Arts & Disciplines'],"This perceptive study illuminates the careers of two major figures of 20th-century literature, combining a literary history of Modernism with an intimate knowledge of their key works.",N/A,N/A,en
The New Palgrave Dictionary of Economics,[],2008-05-11,['Law'],"The award-winning The New Palgrave Dictionary of Economics, 2nd edition is now available as a dynamic online resource. Consisting of over 1,900 articles written by leading figures in the field including Nobel prize winners, this is the definitive scholarly reference work for a new generation of economists. Regularly updated! This product is a subscription based product.",N/A,N/A,en
The Supreme Court Reborn,['William E. Leuchtenburg'],1996-10-10,['History'],"For almost sixty years, the results of the New Deal have been an accepted part of political life. Social Security, to take one example, is now seen as every American's birthright. But to validate this revolutionary legislation, Franklin Roosevelt had to fight a ferocious battle against the opposition of the Supreme Court--which was entrenched in laissez faire orthodoxy. After many lost battles, Roosevelt won his war with the Court, launching a Constitutional revolution that went far beyond anything he envisioned. In The Supreme Court Reborn, esteemed scholar William E. Leuchtenburg explores the critical episodes of the legal revolution that created the Court we know today. Leuchtenburg deftly portrays the events leading up to Roosevelt's showdown with the Supreme Court. Committed to laissez faire doctrine, the conservative ""Four Horsemen""--Justices Butler, Van Devanter, Sutherland, and McReynolds, aided by the swing vote of Justice Owen Roberts--struck down one regulatory law after another, outraging Roosevelt and much of the Depression-stricken nation. Leuchtenburg demonstrates that Roosevelt thought he had the backing of the country as he prepared a scheme to undermine the Four Hoursemen. Famous (or infamous) as the ""Court-packing plan,"" this proposal would have allowed the president to add one new justice for every sitting justice over the age of seventy. The plan picked up considerable momentum in Congress; it was only after a change in the voting of Justice Roberts (called ""the switch in time that saved nine"") and the death of Senate Majority Leader Joseph T. Robinson that it shuddered to a halt. Rosevelt's persistence led to one of his biggest legislative defeats. Despite the failure of the Court-packing plan, however, the president won his battle with the Supreme Court; one by one, the Four Horsemen left the bench, to be replaced by Roosevelt appointees. Leuchtenburg explores the far-reaching nature of FDR's victory. As a consequence of the Constitutional Revolution that began in 1937, not only was the New Deal upheld (as precedent after precedent was overturned), but also the Court began a dramatic expansion of Civil liberties that would culminate in the Warren Court. Among the surprises was Senator Hugo Black, who faced widespread opposition for his lack of qualifications when he was appointed as associate justice; shortly afterward, a reporter revealed that he had been a member of the Ku Klux Klan. Despite that background, Black became an articulate spokesman for individual liberty. William E. Leuchtenburg is one of America's premier historians, a scholar who combines depth of learning with a graceful style. This superbly crafted book sheds new light on the great Constitutional crisis of our century, illuminating the legal and political battles that created today's Supreme Court.",N/A,N/A,en
Collectanea de Rebus Hibernicus,['Charles Vallancey'],1786,['Ireland'],N/A,N/A,N/A,en
Martin Eden,['Jack London'],2020-12-15,[],"First serialized in 1908, ""Martin Eden"" is Jack London's classic and tragic tale of its title character and his struggle to become a writer. Martin Eden is an idealistic and self-educated young man who struggles to overcome poverty and a lack of opportunities in a quest to become an educated and successful artist. He hopes to find acceptance in the world of the wealthy and refined, though he finds it hard to shake off his coarse working-class background. Eden falls in love with Ruth Morse, but he feels that he is not good enough to win her hand, as she comes from a bourgeois family. Eden hopes that she will wait for him while he seeks to establish himself as a successful writer and improve his social status so that he may one day feel worthy of his true love. The novel is heartbreaking, tragic, and rich with the themes of class struggle and prejudice. It is also hopeful in its faith in art to transform lives and has inspired countless young writers and artists to follow their dreams. ""Martin Eden"" remains one of Jack London's best-loved works. This edition is printed on premium acid-free paper.",N/A,N/A,en
Research Methodology,['C. R. Kothari'],2004,['Law'],About the Book: This second edition has been thoroughly revised and updated and efforts have been made to enhance the usefulness of the book. In this edition a new chapter The Computer: Its Role in Research have been added keeping in view of the fact tha,4,N/A,en
Foreign Relations of the United States,['United States. Department of State'],2003,['Biography & Autobiography'],"State Department Publication 11041. Editor, Kent Sieg. GeneralEditor, Edward C. Keefer. Part of a subseries of volumes which document the most important issues in the foreign policy of the administration of President Lyndon B. Johnson. Includes memoranda and records of discussions that set forth policy issues and options and show decisions or actions taken.",N/A,N/A,en
The Ethics of Aristotle,['Aristotle'],2017-06,[],"Aristotle conceived of the term 'ethics' as a way of examining the moral thought of his teacher Plato, and Plato's contemporary Socrates. Wishing to keep a simple definition, Aristotle conceived of ethics as the moral and behavioural ideal of the way in which human life is conducted. The philosopher's principle work of moral philosophy is entitled Nicomachean Ethics, and is comprised of ten distinct books. In order to properly define ethical behaviour, Aristotle attempts to conceive of a society that is ideal in the sense of securing the maximum happiness for the entire population. After defining the nature of happiness, Aristotle commences to discuss the various virtues people may aspire to in order to live ethically. Various topics are discussed as the discussion evolves, with concepts such as justice and asceticism, touched upon throughout the text. Aristotle is keen to emphasise the various human emotions which can curtail the human being who aspires to be ethical, and emphasises that the journey to becoming a decent and upstanding person involves a high degree of self-mastery. Having first appeared in 1908, the iteration of the Ethics presented here has stood the test of time. It continues to be cited and favoured by numerous scholars to this day, being as it faithfully replicates the timeless thoughts, ideas and reflections of the Ancient Greek philosopher Aristotle.",N/A,N/A,en
Family Law in the Twentieth Century,['Stephen Michael Cretney'],2003,['Law'],The law governing family relationships has changed dramatically in the course of the 20th century and this book - drawing extensively on both published and archival material and on legal as well as other sources - gives an account of the processes and problems of reform.,N/A,N/A,en
Security and Control in Information Systems,['Andrew Hawker'],2005-06-28,['Business & Economics'],"With the advent of electronic commerce, and the increasing sophistication of the information systems used in business organizations, control and security have become key management issues. Responsibility for ensuring that controls are well designed and properly managed can no longer simply be delegated to the technical experts. It has become an area in which the whole management team needs to be involved. This comprehensive review, written for the business reader, includes coverage of recent developments in electronic commerce, as well as the more traditional systems found in many organizations, both large and small. Intended for any manager whose work depends on financial or other business information, it includes case studies, summaries and review questions, making it equally suitable as a source text for students of business studies at postgraduate or advanced level.",N/A,N/A,en
Principles of Cybercrime,['Jonathan Clough'],2015-09-23,['Law'],"Digital technology has transformed the way in which we socialise and do business. Proving the maxim that crime follows opportunity, virtually every advance has been accompanied by a corresponding niche to be exploited for criminal purposes; so-called 'cybercrimes'. Whether it be fraud, child pornography, stalking, criminal copyright infringement or attacks on computers themselves, criminals will find ways to exploit new technology. The challenge for all countries is to ensure their criminal laws keep pace. The challenge is a global one, and much can be learned from the experience of other jurisdictions. Focusing on Australia, Canada, the UK and the USA, this book provides a comprehensive analysis of the legal principles that apply to the prosecution of cybercrimes. This new edition has been fully revised to take into account changes in online offending, as well as new case law and legislation in this rapidly developing area of the law.",N/A,N/A,en
Law of Electronic Commercial Transactions,['Faye Fangfei Wang'],2010-01-21,['Business & Economics'],"Compares the legislative frameworks in the EU, US, China and International Organisations applicable to e-commerce and highlights the main legal obstacles to the development of electronic contracts and signatures, as well as Internet jurisdiction and online dispute resolutions.",N/A,N/A,en
Histories of State Surveillance in Europe and Beyond,"['Kees Boersma', 'Rosamunde van Brakel', 'Chiara Fonio', 'Pieter Wagenaar']",2014-05-09,['Social Science'],"Does the development of new technology cause an increase in the level of surveillance used by central government? Is the growth in surveillance merely a reaction to terrorism, or a solution to crime control? Are there more structural roots for the increase in surveillance? This book attempts to find some answers to these questions by examining how governments have increased their use of surveillance technology. Focusing on a range of countries in Europe and beyond, this book demonstrates how government penetration into private citizens' lives was developing years before the ‘war on terrorism.’ It also aims to answer the question of whether central government actually has penetrated ever deeper into the lives of private citizens in various countries inside and outside of Europe, and whether citizens are protected against it, or have fought back. The main focus of the volume is on how surveillance has shaped the relationship between the citizen and the State. The contributors and editors of the volume look into the question of how central government came to intrude on citizens’ private lives from two perspectives: identification card systems and surveillance in post-authoritarian societies. Their aim is to present the heterogeneity of the European historical surveillance past in the hope that this might shed light on current trends. Essential reading for criminologists, sociologists and political scientists alike, this book provides some much-needed historical context on a highly topical issue.",N/A,N/A,en
An Introduction to the Philosophy of Law,['Roscoe Pound'],2003,['Law'],"Pound, Roscoe. An Introduction to the Philosophy of Law. New Haven: Yale University Press, 1922. 307 pp. Reprinted 2003 by The Lawbook Exchange, Ltd. LCCN 2002044351. ISBN 1-58477-327-8. Cloth. $70. * Pound's Introduction outlines the philosophical foundations that support Anglo-American common law. A written version of the Storrs Lectures delivered at Yale University during the academic year 1921-1922. ""Dean Pound has given us a clear, concise introduction to the philosophy of the law. It is so concise that it is impossible to summarize it so as to give any idea of its wealth of learning....An excellent, impartial and concise presentation of the subject..."" William Herbert Page, Harvard Law Review 36:115-117 cited in Marke, A Catalogue of the Law Collection at New York University (1953) 922.",N/A,N/A,en
The World Court:What It Is and How It Works,['Shabtai Rosenne'],1995-03-09,['Business & Economics'],"As in previous editions, this book offers all who are interested in international affairs, and the organs through which they are conducted, a guide and introduction to the International Court of Justice and how it works.",N/A,N/A,en
Introduction to International Criminal Law,['M. Cherif Bassiouni'],2021-10-01,['Law'],"Written by one of the world's pioneers and leading authorities on international criminal law, this text book covers the history, nature, and sources of international criminal law; the ratione personae; ratione materiae--sources of substantive international criminal law; the indirect enforcement system; the direct enforcement system; the function of the international criminal court; rules of procedure and evidence applicable to international criminal proceedings; and the future of international criminal law. The first textbook to address this important topic, it is comprehensive, easy to read, and ideally suited for classroom use. Published under the Transnational Publishers imprint.",N/A,N/A,en
Discrimination Law,['Sandra Fredman FBA'],2011-05-26,['Law'],"Equality is an ideal to which we all aspire. Yet the more closely we examine it, the more its meaning shifts. How do we explain how equal treatment can in effect lead to inequality, while unequal treatment might be necessary in order to achieve equality? The apparent paradox can be understood if we accept that equality can be formulated in different ways, depending on which underlying conception is chosen. In this highly readable yet challenging book, Sandra Fredman examines the ways in which discrimination law addresses these questions. The new edition retains the format of the highly successful first edition, while incorporating the many new developments in discrimination law since 2002, including the Equality Act 2010, human rights law, and EU law. By using a thematic approach, the book illuminates the major issues in discrimination law, while at the same time imparting a detailed understanding of the legal provisions. The comparative approach is particularly helpful; by examining comparable law in the US, India, Canada, and South Africa, as well as the UK, the book exposes common problems and canvasses differing solutions. As in the previous edition, the book locates discrimination in its wider social and historical context. Drawing on the author's wide experience of equality law in many jurisdictions, she creates an analytic framework to assess the substantive law. The book is a thought-provoking and accessible overview of the way in which equality law has adjusted to new and increasingly complex challenges. It concludes that progress has been evident, but uneven. Those dedicated to equality still face an exacting, but ultimately deeply rewarding, task.",N/A,N/A,en
Organizational Behavior,['Jerald Greenberg'],1994,['Business & Economics'],"This volume is a collection of essays by the field's most highly regarded scholars--experts who have contributed widely to the field, and who were invited to share their thoughts about its past, present, and future. By presenting their ideas about the state of organizational behavior, the discipline as a whole is invited to engage in critical self-reflection.",N/A,N/A,en
Human Trafficking,"['John Winterdyk', 'Benjamin Perrin', 'Philip Reichel']",2011-12-05,['Computers'],"Human trafficking is a crime that undermines fundamental human rights and a broader sense of global order. It is an atrocity that transcends borders with some regions known as exporters of trafficking victims and others recognized as destination countries. Edited by three global experts and composed of the work of an esteemed panel of contributors,",N/A,N/A,en
The Constitutional State,['N. W. Barber'],2012-09-27,['Law'],"The Constitutional State provides an original analytical account of the state and its associated constitutional phenomena. It presents the state as a form of social group, consisting of people, territory and institutions bound together by rules. The institutions of the state make a distinctive and characteristic claim over the people of the state, who, in turn, have a distinctive and characteristic relationship with these institutions. This account reveals the importance of at least two forms of pluralism - legal and constitutional. It also casts light on some of the more difficult questions faced by writers on constitutions - such as the possibility of states undertaking actions and forming intentions, the moral significance of these actions for the people of the state, and the capacity of the state to carry responsibility for acts between generations.",N/A,N/A,en
General Theory of Law and State,['Hans Kelsen'],1949,['Law'],"Widely regarded as the most important legal theorist of the twentieth century, Hans Kelsen is best known for his formulation of the ""pure theory of law""--within which the study of international law was his special field of work. The present volume, General Theory of Law and State, first published in 1945, allowed Kelsen to adjust his pure theory of law to American circumstances after World War II. It also afforded him the opportunity to present to English-speaking readers his latest ideas on the supremacy of international law. The volume is divided into two parts: the first devoted to law, the second to the state. Together these topics constitute the most systematic and comprehensive exposition of Kelsen's jurisprudence. The volume is not only a compendium of Kelsen's lifework up to that time; it is also an extension of his theories ""to embrace the problems and institutions of English and American law as well as those of the Civil Law countries."" Indeed, references to Continental European law are minimal compared with examples, scattered throughout the text, taken from the U.S. Constitution and several American court cases. This is more than a concession to American readers; it signifies that Kelsen's legal theory is truly general in that it accounts for the Common Law as well as the Civil Law. A systematic treatise on jurisprudence, General Theory of Law and State is a substantial reformulation of Kelsen's ideas articulated in several of his previous books, written in German. The juridical principles put forth by the most important legal theorist of the twentieth century remain of great value. This volume will be read by legal scholars, political scientists, and intellectual historians. Hans Kelsen had a distinguished career at a variety of European universities, and in government services, at Vienna, Cologne, the Institut Universitaire des Hautes Etudes in Paris, and then in Prague. He served as legal adviser to the United Nations War Crimes Commission in Washington, D.C. A. Javier Trevio is associate professor of sociology at Wheaton College. He is the author of The Sociology of Law: Classical and Contemporary Perspectives and the editor of Transaction's Law and Society series.",N/A,N/A,en
